ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
81.12,995.43
88.4,997.0
47.14,999.18
32.99,999.49
25.33,999.65
32.47,999.75
28.02,999.82
19.72,999.87
26.81,999.9
23.71,999.93
23.55,999.94
24.04,999.96
24.12,999.97
23.06,999.97
25.13,999.98
25.37,999.98
25.64,999.99
28.44,999.99
731.76,975.28
927.46,718.97
28.82,929.3
109.79,987.69
125.38,996.44
46.69,997.22
43.09,997.64
103.82,997.89
592.43,998.06
312.39,998.18
234.67,998.26
19.83,998.33
24.83,998.38
32.83,998.43
29.39,998.47
29.25,998.5
32.15,998.53
32.07,998.56
891.36,842.54
694.88,961.65
465.61,924.32
391.37,904.75
412.03,950.29
916.0,939.8
343.0,860.8
110.27,994.61
128.77,995.13
132.25,995.48
116.49,995.72
43.28,925.39
70.49,925.43
581.6,998.1
580.42,998.22
35.97,998.32
608.04,944.94
614.75,944.97
496.73,428.68
756.74,668.42
471.97,884.11
423.33,459.56
416.81,595.31
445.04,994.6
406.37,968.3
943.77,993.24
982.36,993.74
975.98,964.03
644.36,964.14
980.11,964.23
978.35,964.29
39.43,964.35
42.51,964.39
46.66,964.44
111.42,964.48
110.33,964.52
488.72,806.58
477.66,351.28
426.35,940.97
425.65,924.74
404.98,921.28
457.9,492.6
419.05,402.51
398.34,981.06
425.54,981.27
371.12,981.4
923.3,981.48
984.6,981.54
983.07,981.59
40.21,981.62
40.85,981.65
40.64,981.67
40.14,981.69
40.02,981.71
888.69,629.76
403.38,982.72
400.16,887.59
397.49,531.37
319.95,965.02
430.86,791.1
852.57,827.59
437.34,497.67
424.84,924.12
383.06,883.79
385.22,585.92
362.24,565.5
684.21,825.94
646.27,912.22
358.57,901.21
985.12,979.02
41.46,943.19
329.6,943.22
897.33,617.06
815.41,877.28
379.77,830.76
403.17,902.18
415.98,913.78
358.48,843.61
417.99,891.18
839.8,954.35
825.74,745.76
580.61,929.71
403.46,983.46
366.14,511.69
119.1,555.94
408.05,723.92
44.71,723.98
42.65,907.47
370.25,960.29
375.1,948.57
886.91,918.64
429.7,540.93
404.05,850.82
325.28,952.87
315.8,752.63
319.54,438.83
394.84,480.88
381.73,631.0
411.6,982.34
375.33,983.12
30.65,983.69
316.14,984.12
424.24,984.45
98.85,984.72
664.67,978.63
42.31,962.34
42.54,963.1
42.44,532.36
849.52,605.25
655.0,924.8
318.11,794.28
388.65,945.65
325.7,829.51
472.71,992.25
372.36,944.08
358.4,961.4
358.71,962.26
308.8,962.8
306.91,940.01
312.27,940.55
334.43,500.18
329.54,964.23
27.36,752.67
46.16,527.25
330.24,305.34
330.86,568.01
839.87,953.86
479.77,513.96
474.88,954.32
319.37,490.63
440.71,551.24
335.37,777.49
312.25,691.64
359.99,526.57
359.01,924.11
300.81,938.62
332.0,783.9
333.15,802.85
330.07,432.91
327.6,432.59
301.08,959.45
303.58,959.8
320.58,960.08
303.43,960.32
852.57,930.66
853.16,541.99
325.86,927.28
326.0,891.41
378.31,851.14
379.62,679.09
350.57,673.78
413.3,422.96
631.51,997.68
290.31,939.84
294.55,940.69
321.02,797.08
372.89,919.82
300.72,959.38
303.57,980.48
5.73,745.05
5.49,745.1
4.8,751.46
859.37,913.04
442.04,721.8
471.7,922.47
315.47,475.82
404.18,937.49
353.75,460.32
440.84,587.13
344.96,758.0
581.41,878.75
306.96,888.27
397.46,772.41
99.1,750.53
300.2,865.77
9.46,880.4
5.42,880.36
4.93,773.03
4.32,773.07
4.79,754.75
840.69,952.32
563.44,836.37
620.82,896.69
321.36,689.47
31.05,448.22
269.39,825.61
227.53,354.22
58.13,651.61
53.24,818.3
23.97,793.15
37.88,522.07
5.08,878.45
4.77,879.26
5.07,881.94
4.19,881.96
6.56,881.95
4.53,796.21
4.78,752.79
839.09,587.34
469.52,531.7
486.37,896.64
487.73,750.35
82.8,451.95
329.64,540.55
106.26,933.53
66.13,681.17
61.98,594.45
12.87,581.7
5.49,814.4
4.52,720.76
4.02,730.89
3.59,683.44
3.89,679.9
2.98,707.71
3.89,618.86
3.27,618.56
835.31,992.6
471.4,710.5
480.24,897.73
472.19,955.83
31.37,382.54
244.72,479.91
412.48,890.86
125.57,858.05
16.67,916.95
15.81,864.84
7.8,909.46
5.47,388.85
3.94,750.97
5.1,753.79
3.65,713.05
3.15,713.23
2.38,818.03
2.58,633.55
820.26,992.77
448.06,818.42
481.54,907.84
439.89,950.32
165.22,460.98
22.19,568.8
21.55,361.2
7.05,154.58
8.74,787.9
9.12,777.59
6.34,766.52
6.6,874.35
5.67,866.04
4.69,538.81
4.26,300.92
3.58,541.93
2.47,675.71
2.02,678.65
640.68,539.19
245.82,863.35
47.49,426.01
455.12,457.77
19.51,457.83
31.13,691.2
6.78,753.45
5.21,317.67
8.73,719.38
7.86,460.72
6.89,840.63
5.29,841.51
4.44,843.26
3.83,858.47
3.36,839.91
3.29,844.89
2.78,845.12
2.07,846.74
591.27,877.03
420.93,581.19
461.47,508.01
457.05,898.37
20.04,936.63
11.44,807.77
7.32,807.12
7.19,803.7
7.9,791.68
10.8,802.49
5.11,551.48
4.65,545.28
4.74,613.06
4.21,617.18
3.3,835.12
2.83,827.29
2.1,824.07
1.9,833.32
823.52,510.62
154.09,538.58
449.97,509.04
451.28,516.64
10.81,864.61
6.15,803.62
8.3,801.68
8.62,96.9
7.57,445.22
7.32,451.09
6.72,282.59
5.44,235.76
4.91,223.67
3.83,220.57
3.85,216.44
3.31,209.23
2.26,15.89
2.25,14.93
