ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
85.8,26.5
43.7,0.7
86.3,0.4
87.4,0.8
87.4,0.1
88.3,0.1
89.5,0.1
89.3,0.1
89.4,0.1
89.0,0.1
89.6,0.1
46.7,0.1
69.4,0.1
68.7,0.1
44.6,0.1
45.9,0.1
45.9,0.1
11.4,0.1
87.5,87.4
86.9,88.4
84.4,68.7
85.9,83.5
93.4,27.4
93.7,0.7
83.1,27.6
86.2,27.6
85.9,26.9
86.0,0.1
82.1,0.1
82.1,0.1
86.0,0.1
88.6,0.1
88.7,0.1
89.8,0.1
90.2,0.1
90.2,0.1
88.3,91.1
88.7,88.2
87.4,88.3
85.4,92.8
84.2,81.4
80.4,75.9
84.4,29.2
84.4,84.9
84.5,84.9
83.4,84.9
83.7,84.9
0.3,84.9
0.2,84.9
80.4,84.9
80.9,84.9
87.1,84.9
84.6,65.6
84.8,65.6
81.6,92.3
32.7,88.3
0.9,88.7
0.8,72.3
0.8,89.3
84.0,81.6
32.0,81.6
30.9,84.9
30.5,84.9
0.2,84.9
0.2,84.9
0.2,84.9
0.2,84.9
83.2,84.9
84.4,84.9
84.5,84.9
84.5,84.9
82.1,84.9
83.6,92.3
33.0,88.7
76.3,87.7
0.8,70.0
0.8,88.3
0.2,88.2
12.5,88.2
12.7,89.1
0.2,84.9
0.2,84.9
0.2,84.9
0.2,84.9
0.2,84.9
82.3,84.9
84.6,84.9
0.1,84.9
84.7,84.9
84.8,84.9
87.1,92.4
1.2,94.2
12.0,39.4
12.0,56.3
0.8,90.0
0.2,90.0
0.2,88.2
0.2,83.3
0.2,66.3
12.7,82.1
12.4,84.9
0.2,84.9
0.2,84.9
34.4,84.9
0.1,84.9
0.1,84.9
0.1,84.9
0.1,84.9
88.8,94.4
11.6,92.7
12.0,88.8
0.3,59.3
0.2,89.2
0.2,89.5
0.2,90.0
12.7,90.0
0.2,86.1
0.2,86.7
0.2,84.8
0.2,83.1
12.2,83.1
0.1,83.1
13.5,83.1
0.1,83.1
0.1,83.1
0.1,83.1
89.3,94.7
1.4,94.5
0.3,43.5
0.4,66.5
0.2,94.0
0.7,88.6
0.2,88.6
0.2,88.6
0.2,89.5
0.2,89.8
0.2,84.3
0.2,84.3
0.1,84.3
0.1,84.3
0.1,84.3
0.1,84.8
0.1,84.8
0.1,84.8
84.9,95.0
1.5,94.9
12.3,2.9
0.3,66.5
11.1,91.7
0.2,79.6
0.2,88.8
0.2,88.8
0.2,78.6
0.2,85.4
0.2,84.3
0.2,84.3
0.1,84.3
0.1,84.3
0.1,84.3
0.1,84.3
0.1,84.3
0.1,84.3
86.3,94.9
84.3,92.8
12.5,2.7
0.3,65.5
0.3,93.0
0.7,83.5
0.2,82.4
0.2,85.6
0.2,88.5
0.2,87.8
0.2,60.0
0.2,71.2
0.1,74.9
0.1,61.4
0.1,61.4
0.1,61.4
0.1,61.4
0.1,72.4
86.2,95.6
86.8,94.1
0.4,48.5
0.3,66.5
0.3,93.7
47.8,84.7
1.6,89.7
0.2,87.8
0.2,87.9
0.2,88.4
0.2,84.8
0.2,84.9
0.1,84.9
0.1,35.3
0.1,35.4
0.1,35.4
0.1,35.4
0.1,72.3
86.4,95.6
86.4,94.8
12.4,40.0
0.6,27.9
0.7,96.2
0.3,91.9
0.4,84.8
0.5,87.6
0.6,41.7
0.2,81.6
0.6,84.8
0.2,84.8
0.1,84.8
0.1,84.8
0.1,84.9
0.1,84.9
0.1,84.9
0.1,84.9
89.1,95.7
88.6,94.8
0.5,65.2
0.7,2.4
0.3,94.4
0.3,91.7
1.7,48.6
11.0,85.8
0.6,75.8
0.5,86.4
0.2,68.3
0.2,78.8
0.1,67.1
0.1,84.7
0.1,84.8
0.1,84.8
0.1,84.8
0.1,24.1
43.2,94.9
76.2,94.9
0.8,66.2
87.4,66.1
80.4,95.4
0.3,95.3
0.3,96.0
0.7,91.0
0.3,78.6
11.0,80.5
0.2,84.1
0.1,84.1
0.1,84.1
0.1,84.2
0.1,84.3
0.1,66.8
0.1,66.8
0.1,2.0
12.7,90.8
86.1,95.2
71.2,34.7
80.4,0.3
73.1,92.6
0.3,90.8
0.3,74.3
0.7,85.4
0.5,84.0
0.3,80.6
0.2,79.2
0.1,69.4
0.1,56.8
0.1,78.1
0.1,64.9
0.1,62.3
0.1,59.4
0.1,61.5
54.4,91.6
91.2,92.1
87.7,35.0
63.5,0.3
3.1,73.1
0.3,91.2
0.5,91.3
0.5,78.7
0.4,81.2
0.2,81.8
0.2,81.8
0.1,78.4
0.1,66.8
0.1,66.9
0.1,66.9
0.1,60.3
0.1,60.4
0.1,60.4
58.4,92.7
91.1,91.8
95.0,66.5
0.4,0.3
0.7,63.7
0.3,91.4
0.5,91.4
0.3,82.3
0.4,80.5
0.4,79.8
0.2,79.8
0.1,65.9
0.1,64.5
0.1,64.6
0.1,64.6
0.1,28.5
0.1,66.7
0.1,54.6
47.6,94.6
91.2,92.0
42.7,66.5
86.4,0.3
0.7,91.5
0.6,80.3
0.3,36.9
0.3,70.2
0.2,36.8
0.4,31.6
0.2,31.0
0.4,27.4
0.3,39.4
0.3,38.4
0.3,39.9
0.1,39.9
0.1,51.8
0.1,52.2
62.6,94.6
92.0,92.7
73.1,66.5
86.5,0.3
0.8,90.3
0.6,9.6
0.3,51.6
0.3,33.0
0.2,30.2
0.2,28.7
0.1,11.0
0.1,10.6
0.3,6.8
0.3,5.3
0.3,2.7
0.3,2.2
0.1,3.8
0.1,0.8
