ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
18.9,99.6
4.7,99.8
42.8,99.8
59.5,99.8
60.5,100.0
60.6,100.0
60.6,100.0
60.6,100.0
77.7,100.0
44.7,100.0
8.9,100.0
47.4,100.0
47.4,100.0
8.8,100.0
8.9,100.0
7.1,100.0
7.1,100.0
7.6,100.0
2.0,98.5
2.7,99.1
14.6,99.6
3.1,99.7
2.2,99.9
5.6,99.9
6.9,99.9
7.6,99.9
34.6,99.9
34.7,99.9
34.8,99.9
34.8,99.9
38.3,99.9
38.3,99.9
38.3,99.9
39.2,99.9
39.1,99.9
47.4,99.9
17.6,99.4
13.1,99.6
14.8,99.6
15.2,94.2
15.6,89.9
3.7,89.9
0.3,89.9
96.8,90.2
96.8,90.2
7.5,90.2
7.1,90.2
7.0,90.2
14.6,90.2
5.6,90.2
5.6,90.2
5.7,90.2
7.1,90.2
7.1,90.2
18.8,99.2
18.0,98.8
13.9,99.6
14.4,99.6
15.6,99.8
5.3,99.8
5.2,99.8
21.2,99.8
0.4,89.6
7.0,89.0
7.6,89.0
7.7,89.0
6.8,89.0
7.7,89.0
6.3,89.0
6.5,11.9
6.9,11.9
5.2,11.9
17.7,98.3
0.7,95.8
0.6,99.6
15.3,99.6
15.4,89.7
0.2,89.7
0.2,89.7
4.1,99.8
2.1,99.8
36.5,99.8
6.9,99.8
6.0,98.2
6.0,98.2
5.5,98.2
0.1,74.3
0.1,74.3
0.1,74.3
0.1,74.3
18.7,98.3
0.7,97.4
0.6,98.7
1.5,99.6
16.3,88.8
0.4,89.2
20.2,89.2
0.5,98.9
0.5,98.9
28.1,98.9
14.6,99.0
4.4,99.0
12.2,99.8
5.5,99.8
0.1,99.8
5.2,99.8
0.1,99.8
0.1,99.8
19.2,99.1
14.9,97.4
8.6,98.7
15.5,99.6
23.0,98.9
18.6,98.9
0.3,98.0
17.0,98.9
16.6,98.5
4.3,98.5
0.1,93.5
0.1,93.5
14.9,67.8
36.4,93.5
0.1,92.8
0.1,92.8
1.4,92.8
0.1,92.8
13.9,99.1
15.4,92.9
24.9,95.3
2.3,99.6
20.2,99.7
27.8,99.8
21.0,99.8
22.6,99.8
21.3,99.8
16.1,99.8
16.2,92.2
4.1,92.2
0.1,92.2
0.1,92.2
0.1,93.5
0.1,93.5
0.1,93.5
0.1,93.5
45.3,99.1
21.4,99.3
15.4,98.7
24.4,99.6
16.7,94.3
22.6,99.8
0.4,99.8
96.1,99.8
96.9,99.8
19.1,99.8
0.2,99.8
0.1,99.8
0.1,99.3
6.9,99.3
0.1,99.3
0.1,99.6
0.1,99.6
0.1,99.6
77.9,99.1
32.0,99.3
15.0,98.7
25.2,99.6
20.3,86.2
20.2,86.3
1.9,99.8
97.0,99.8
96.6,99.8
19.8,99.8
0.3,99.8
0.2,99.8
18.9,99.8
16.7,99.8
0.1,98.5
0.1,93.7
0.1,93.7
0.1,93.7
61.3,99.3
18.9,99.3
26.5,89.4
30.1,99.7
21.9,83.0
29.9,6.0
14.3,6.0
96.7,6.0
20.6,99.8
23.4,99.8
23.0,99.8
0.3,99.8
0.2,78.9
1.2,78.9
1.2,88.1
1.2,88.1
0.1,88.1
18.8,99.8
78.9,99.3
23.6,99.2
16.0,89.3
3.3,99.7
17.1,98.8
17.1,98.9
0.4,98.9
8.5,98.9
15.3,98.9
12.4,98.9
0.3,98.9
0.3,98.9
19.3,97.5
19.8,97.5
23.7,98.9
0.2,98.9
0.1,98.5
1.1,98.5
81.2,99.3
34.3,89.3
4.0,53.2
0.8,99.7
14.3,85.8
26.3,85.8
0.6,81.5
33.0,98.6
14.6,98.9
23.1,98.9
0.4,98.9
20.7,98.9
33.0,98.9
4.3,98.9
11.9,98.9
21.9,98.9
19.8,99.6
0.1,99.6
52.1,99.2
44.0,71.0
28.9,99.6
24.4,99.7
16.8,98.6
36.7,98.6
13.3,98.6
5.2,98.6
5.1,98.6
2.0,98.6
4.3,98.6
6.5,98.6
14.5,98.6
26.4,98.7
28.3,98.7
27.4,98.7
17.1,98.7
0.2,98.7
87.6,99.2
65.6,89.1
56.4,99.6
26.5,5.3
10.3,24.0
20.5,9.5
40.7,9.5
8.6,9.5
1.9,63.7
21.4,98.6
23.7,98.6
14.7,98.6
40.2,98.4
34.3,98.4
12.6,98.4
28.7,98.4
32.0,98.7
40.4,98.7
87.8,99.2
51.2,83.9
59.6,99.5
27.2,5.3
3.7,5.0
38.8,5.0
42.4,5.0
22.7,95.9
2.7,75.9
23.2,96.0
24.3,96.0
1.3,50.4
28.6,48.6
47.9,75.3
7.3,84.2
7.3,84.2
31.6,84.3
30.6,84.3
49.3,99.2
77.7,84.1
61.5,89.2
28.2,49.5
71.4,98.8
18.1,4.2
38.2,85.2
34.3,12.7
0.6,48.7
38.9,80.9
23.3,63.1
20.6,95.4
23.7,79.5
1.0,79.5
10.2,81.9
38.3,97.4
6.0,97.4
15.0,96.9
49.8,99.2
75.8,76.4
52.0,11.5
3.0,99.1
36.7,4.3
38.8,4.4
37.5,87.3
19.5,86.3
23.3,53.5
3.6,77.8
20.2,79.8
23.9,35.0
22.7,78.7
22.3,79.0
26.6,78.4
24.5,79.1
15.1,5.6
15.1,5.6
82.4,99.2
75.6,17.3
18.5,99.2
51.4,57.9
14.7,99.6
51.8,82.5
65.5,82.7
18.2,81.9
6.1,33.8
6.7,40.2
3.5,39.1
21.4,28.3
19.6,29.1
13.4,32.7
12.2,1.6
20.9,0.4
24.8,0.9
25.6,0.9
