ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
875.98,829.03
894.69,997.13
860.4,998.22
889.29,998.31
893.38,998.36
846.38,2.1
847.66,2.05
933.47,2.01
694.58,1.99
390.55,1.97
389.3,1.96
387.39,1.96
373.8,1.95
930.25,1.94
253.86,1.94
950.74,1.94
370.4,1.93
933.67,1.93
895.02,746.47
800.32,877.25
795.04,997.96
827.64,998.18
155.41,998.26
152.74,998.29
20.3,998.32
21.75,2.24
200.89,2.13
357.0,2.05
494.31,2.0
429.6,1.96
49.38,1.93
497.37,1.91
351.42,1.89
288.39,1.88
427.68,1.87
428.81,1.86
852.73,610.58
161.82,986.91
446.23,996.92
447.95,997.78
844.62,998.04
316.83,998.14
232.62,998.19
793.09,998.22
141.17,998.23
763.02,2.4
499.08,2.27
378.45,2.16
766.2,2.09
55.66,2.02
436.11,1.97
503.47,1.93
530.78,1.9
531.77,1.87
859.14,958.27
29.18,720.55
779.79,963.78
809.63,965.35
767.35,997.52
444.92,997.81
194.06,997.95
157.71,998.02
842.76,998.07
486.02,998.09
246.56,998.11
579.28,998.13
633.29,2.39
437.13,2.29
30.2,2.21
435.51,2.14
525.19,2.09
526.61,2.04
840.51,887.02
79.26,794.36
521.02,603.71
679.0,997.01
8.85,971.58
329.25,997.14
24.86,997.47
804.01,997.65
828.38,997.75
854.5,997.82
251.19,997.87
168.34,997.91
250.77,997.93
469.27,997.95
831.82,997.97
864.64,997.99
277.77,998.0
826.15,24.11
827.05,934.5
895.62,853.48
825.14,966.6
254.33,581.88
845.67,167.08
769.14,874.72
404.27,980.45
471.55,996.96
211.03,997.19
147.8,997.34
392.14,997.44
812.51,997.51
247.3,997.57
879.73,997.61
840.29,997.65
906.14,997.68
893.67,997.7
875.93,997.73
40.76,966.84
87.0,842.89
706.04,968.25
839.0,799.63
840.8,2.77
830.03,5.31
7.84,3.89
670.79,3.06
200.07,955.16
370.95,996.48
231.5,996.69
366.24,996.84
278.48,996.95
169.29,997.03
615.59,997.09
696.7,997.15
248.84,997.19
254.47,997.23
818.63,967.02
868.2,968.66
14.37,971.5
9.03,449.96
840.33,2.74
837.59,295.97
422.51,4.55
7.33,3.43
834.3,2.74
406.53,2.3
25.14,2.0
266.48,1.8
130.44,399.23
260.22,57.76
247.69,611.79
139.11,611.71
833.44,591.79
704.67,450.49
19.65,850.51
11.54,969.38
9.56,972.07
12.63,950.8
7.25,969.65
843.19,414.96
837.08,257.49
204.94,4.01
837.17,3.07
6.54,2.45
737.69,2.04
271.66,1.75
11.33,1.54
135.29,56.72
12.65,745.81
25.61,756.41
253.21,824.47
22.92,741.52
21.73,767.3
928.58,970.07
829.91,973.54
558.15,977.89
6.83,978.3
7.98,973.2
442.8,325.9
837.68,198.42
203.55,3.62
203.53,2.78
836.49,2.2
836.95,1.79
391.61,1.5
14.21,1.29
115.9,27.15
222.27,26.76
10.18,863.58
8.7,525.72
11.53,819.29
917.44,428.83
12.2,979.44
6.87,979.34
7.99,984.06
8.47,403.62
691.17,908.54
9.04,406.51
834.33,212.59
217.69,3.33
205.26,2.54
186.17,1.99
836.2,1.59
834.56,1.29
371.6,1.07
25.8,662.4
204.57,345.93
26.08,345.6
12.82,954.66
10.6,962.8
9.94,980.68
7.3,987.84
8.59,933.12
6.02,570.79
7.46,984.94
628.22,537.42
833.85,540.98
8.22,286.33
825.05,3.12
835.91,2.37
834.34,1.83
389.3,1.44
443.36,1.14
255.5,0.92
418.69,345.13
784.19,4.13
20.73,815.13
920.78,963.99
7.05,266.11
278.72,2.82
6.2,975.01
19.23,984.83
6.29,986.04
40.99,849.99
104.91,559.78
11.87,439.05
6.69,289.73
6.7,2.99
3.47,2.27
815.27,1.74
830.64,1.34
832.09,1.05
831.65,0.82
832.5,3.49
11.55,893.99
919.65,965.06
8.26,475.83
10.43,3.0
211.05,563.73
8.9,548.21
7.95,135.7
6.57,791.11
6.65,661.34
21.48,657.06
7.98,656.62
8.48,295.04
6.87,288.32
7.62,2.21
6.64,1.69
3.39,1.3
827.63,1.0
10.39,3.01
815.07,893.26
925.25,958.78
10.68,960.78
792.01,968.33
262.06,3.27
10.74,2.68
321.95,882.52
5.3,863.21
4.12,662.82
6.24,661.3
356.93,657.24
681.47,656.73
795.87,305.97
7.63,297.08
826.6,2.17
643.37,1.66
659.88,1.28
500.45,2.67
9.76,951.13
889.6,957.35
868.25,966.82
507.43,968.63
255.12,3.35
540.59,2.78
623.82,58.83
6.54,412.31
5.1,864.03
4.21,860.38
7.91,661.06
7.89,657.18
815.37,656.68
788.29,28.83
669.54,10.14
785.6,2.55
785.75,10.99
934.88,2.9
10.21,691.87
818.86,948.43
669.86,966.98
470.82,968.77
759.46,965.47
517.38,2.86
178.35,775.8
187.27,642.4
648.31,846.8
658.14,880.26
674.84,878.39
202.21,657.66
9.6,657.05
945.16,30.85
895.45,30.49
642.62,29.83
801.31,30.74
563.98,10.77
10.01,731.37
7.69,949.57
582.13,966.91
856.96,968.77
543.45,965.08
825.51,2.93
827.26,967.55
842.36,907.9
11.92,659.94
195.22,768.57
16.01,687.4
189.63,666.41
10.02,657.44
913.2,67.0
576.45,31.47
566.53,31.35
690.03,30.6
9.15,30.03
10.09,680.86
480.46,949.23
512.33,966.63
899.88,967.96
912.41,965.95
913.84,2.98
599.94,967.87
600.04,873.35
939.61,766.18
946.82,751.08
949.2,688.81
114.01,669.06
278.33,666.38
202.44,41.18
467.69,39.25
185.5,31.47
693.95,30.69
481.76,30.09
