ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
886.19,977.74
901.73,988.89
901.78,994.53
900.34,999.22
392.06,999.44
907.19,999.58
909.68,999.67
908.98,999.74
914.28,999.8
916.2,998.86
916.31,998.93
916.97,998.99
916.67,999.03
918.17,999.07
917.12,999.1
920.37,999.12
921.18,999.13
918.89,999.15
885.59,962.63
867.97,990.19
32.49,990.04
205.21,901.87
626.96,997.55
18.45,998.74
633.47,816.42
693.83,816.38
696.68,816.27
739.1,699.58
764.59,699.47
740.49,622.37
765.84,622.41
902.31,622.44
902.41,622.46
953.29,622.48
953.52,696.27
953.12,696.29
883.95,950.83
858.26,953.49
19.99,989.7
25.24,675.37
14.81,810.14
17.74,810.42
219.01,662.15
207.29,662.0
177.22,661.88
224.57,661.79
192.98,661.7
164.35,625.77
913.51,625.73
906.64,625.7
898.7,625.68
952.23,615.98
952.86,615.94
952.67,615.9
848.68,907.79
735.3,924.34
15.63,399.27
21.1,997.84
23.62,513.5
176.99,513.3
218.76,844.08
23.48,509.97
50.19,624.44
223.79,624.44
191.75,624.43
176.05,624.42
190.13,624.41
911.05,624.39
916.31,624.38
924.51,624.37
923.81,624.36
949.37,624.36
537.48,881.88
872.67,46.11
7.07,171.25
22.5,987.94
21.37,998.22
176.71,998.34
134.69,702.61
190.44,568.1
185.53,568.05
48.36,568.03
199.7,532.35
188.7,805.89
872.96,805.98
831.61,624.11
846.33,624.12
127.63,624.13
743.58,624.13
741.84,624.13
877.27,872.91
780.18,43.3
20.28,50.62
60.51,939.02
31.44,997.56
222.26,998.4
168.27,998.33
24.56,568.33
62.84,895.72
205.67,896.23
112.69,971.93
125.49,693.17
123.96,943.75
223.12,944.04
225.09,944.28
227.94,944.49
130.52,624.13
122.98,624.13
490.51,899.22
574.89,151.59
31.93,36.64
58.07,933.71
29.04,55.68
217.02,55.55
215.03,685.09
60.28,998.8
201.16,998.63
192.3,569.97
212.97,570.13
117.6,570.25
118.56,570.36
224.92,570.45
208.8,570.53
222.33,912.59
189.7,548.17
182.37,548.18
362.34,966.82
26.64,971.24
93.39,952.83
19.83,55.01
2.58,54.85
213.72,571.51
55.74,978.69
139.85,644.96
152.25,650.09
161.27,983.39
110.78,998.65
116.63,564.14
221.7,564.16
118.69,564.17
225.51,564.18
224.45,937.36
765.29,937.62
185.31,937.84
525.09,963.1
34.69,971.59
61.68,950.95
200.5,54.06
3.18,54.16
210.95,717.51
943.42,594.69
213.41,58.37
207.07,57.63
140.03,982.61
113.3,982.84
203.46,983.0
114.39,983.12
115.95,983.2
222.35,925.4
224.9,925.74
147.1,896.9
222.76,897.13
581.69,967.64
78.67,972.26
85.24,553.99
144.44,53.18
73.37,219.31
2.82,66.59
152.12,57.49
8.6,56.72
196.47,56.31
18.65,56.09
102.08,55.98
221.51,55.92
204.32,55.9
222.03,55.9
706.41,55.91
214.78,982.77
174.91,982.83
204.77,982.87
403.9,970.48
84.91,954.34
67.62,31.34
122.61,52.27
210.24,269.52
3.61,62.81
217.2,55.98
12.4,55.52
31.78,55.32
816.88,55.23
820.2,55.21
207.45,55.22
171.04,55.25
116.55,55.28
114.47,55.31
192.48,55.34
175.02,55.36
214.71,940.91
532.31,971.5
78.72,31.57
169.54,30.92
171.06,51.27
205.2,62.02
3.94,55.3
9.58,54.67
13.01,54.43
11.93,54.35
695.04,54.35
872.24,54.38
942.61,54.42
944.13,54.46
942.4,54.5
943.99,54.54
211.48,794.55
118.01,752.69
133.25,753.03
86.94,65.23
97.52,31.38
203.75,30.62
174.46,50.15
205.77,59.48
154.7,53.73
13.5,53.36
14.77,53.26
14.68,53.27
14.52,53.31
871.47,53.36
23.12,53.4
23.06,53.45
21.71,53.48
21.79,964.17
943.89,964.34
945.48,964.46
946.25,964.55
315.72,357.2
94.47,31.22
149.93,30.41
198.09,48.87
199.28,57.29
10.24,52.12
14.7,51.94
948.68,51.92
16.23,51.95
15.94,51.99
428.66,52.04
865.85,52.07
812.76,52.1
23.32,972.04
23.35,972.26
23.43,972.41
916.23,960.47
917.54,960.7
435.36,65.95
77.87,31.06
6.76,30.25
198.1,47.41
147.01,55.22
943.6,50.41
233.4,50.35
15.25,50.35
17.72,50.36
17.75,50.36
16.82,50.35
754.61,50.34
174.64,945.78
772.24,923.47
758.61,941.44
800.37,941.58
802.56,871.29
26.94,926.58
322.16,74.5
13.2,39.81
7.03,978.0
119.57,717.05
9.41,53.14
5.51,48.58
946.62,48.59
566.34,34.47
234.33,11.8
24.36,11.42
25.81,11.1
125.81,928.39
21.53,928.66
107.48,925.99
573.67,926.03
190.79,926.03
184.74,738.75
382.62,746.44
128.35,952.92
7.16,38.56
7.18,591.88
202.33,984.65
11.39,57.64
8.21,57.52
189.24,57.65
13.74,57.82
231.02,57.96
12.62,58.07
12.37,58.16
14.48,57.34
133.49,57.38
25.36,57.42
27.21,980.55
667.2,890.4
330.86,938.23
306.75,831.62
145.06,602.78
7.98,960.02
6.61,32.87
137.84,53.92
10.11,53.7
8.59,53.98
6.27,53.4
16.62,53.55
16.24,53.59
15.88,34.99
15.69,26.32
15.51,26.02
15.33,893.94
23.86,76.9
26.73,70.31
13.36,606.13
172.26,608.13
133.56,599.33
18.54,912.38
6.13,954.09
6.8,29.22
10.49,549.04
9.63,30.1
7.52,24.99
766.49,24.68
17.23,24.43
17.03,10.95
16.86,10.54
16.81,45.41
16.77,66.67
16.75,88.84
16.61,72.16
16.57,120.83
16.83,21.01
630.7,13.17
621.12,11.27
