OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.0,22.3,49.6,45.3
20.7,24.3,49.1,67.1
21.4,25.7,49.0,88.3
21.6,26.4,48.2,92.7
22.0,27.4,47.0,95.7
22.6,32.2,43.6,97.4
23.8,34.1,56.4,99.0
24.2,36.5,63.2,99.2
24.4,41.0,67.1,99.4
24.7,42.0,79.3,99.6
24.9,43.0,84.1,99.6
25.9,43.8,85.3,99.6
26.4,44.0,85.4,99.8
26.8,44.6,86.5,99.8
26.3,45.2,91.2,99.8
26.7,40.5,93.4,99.8
26.9,46.9,93.8,99.8
27.2,47.4,94.6,99.8
27.5,49.8,94.8,99.8
20.0,22.1,49.2,43.3
21.0,24.0,48.6,47.8
21.6,25.1,47.2,47.1
21.6,25.1,45.7,81.6
22.0,27.0,43.5,87.2
22.6,31.9,43.1,87.7
23.7,33.9,43.4,95.2
24.1,34.7,47.9,97.2
24.4,40.4,47.8,95.7
24.5,41.8,45.3,98.2
24.8,43.3,45.9,98.8
25.1,43.1,75.4,99.2
26.0,43.8,77.3,99.2
25.0,44.4,78.8,99.7
26.1,37.7,81.9,99.7
26.7,37.7,83.7,99.8
26.7,47.5,84.8,99.8
27.2,49.0,85.8,99.8
27.4,49.4,85.2,99.8
20.1,22.4,48.1,43.0
20.9,24.1,46.8,41.8
21.6,25.2,46.8,43.5
21.7,26.2,44.3,40.9
22.3,27.2,42.4,52.7
22.6,32.0,42.2,79.7
23.8,28.5,42.1,77.5
24.2,33.4,43.3,83.8
24.4,33.9,42.7,84.7
24.5,34.2,42.3,89.2
24.9,34.9,44.6,88.1
25.2,35.7,44.2,95.5
26.4,35.4,44.4,94.7
26.1,43.1,41.2,95.9
25.3,4.6,46.3,96.1
26.7,4.9,46.5,96.1
27.1,4.5,52.4,96.6
27.4,46.4,77.1,99.0
27.6,47.4,76.7,99.3
21.4,25.8,49.0,88.2
22.0,31.2,46.2,98.4
23.8,34.1,56.4,99.2
24.4,41.1,67.1,99.5
24.9,43.2,84.6,99.6
26.4,44.1,85.5,99.8
26.3,40.4,91.5,99.8
26.9,49.0,94.0,99.8
27.6,50.0,94.9,99.8
27.8,50.6,98.0,99.8
34.0,54.3,98.3,99.8
28.9,58.2,98.7,99.8
38.8,89.3,99.0,99.8
41.1,54.4,99.0,99.8
41.4,3.1,99.2,99.8
43.0,3.1,99.2,99.8
43.2,63.9,99.3,99.8
44.5,83.3,99.7,99.8
45.1,83.4,99.8,99.8
21.6,25.1,47.1,48.5
22.0,27.2,43.5,86.7
23.7,32.5,43.4,95.3
24.4,41.3,47.8,96.0
24.8,42.4,45.9,98.9
26.0,44.1,77.2,99.3
26.1,37.8,81.9,99.8
