OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
214.88,251.61,565.41,716.07
222.04,314.7,608.61,776.97
230.4,277.49,638.82,860.77
249.59,291.88,691.52,918.94
255.82,310.6,729.36,950.31
235.0,332.59,772.3,952.16
243.39,352.72,778.13,962.12
247.95,361.64,758.57,977.89
252.48,324.0,810.26,983.46
259.04,330.98,826.34,986.0
266.07,343.28,893.05,993.65
271.48,343.74,436.14,612.18
279.1,355.04,430.94,661.11
282.65,479.25,440.98,646.77
290.99,496.52,438.61,673.16
293.14,836.32,469.66,628.64
303.94,841.49,513.87,627.1
306.95,306.05,479.03,413.24
315.77,435.38,524.0,297.98
215.82,265.68,560.79,664.0
223.75,259.68,587.53,767.69
232.79,330.15,623.32,775.92
228.75,348.59,645.81,772.65
234.59,378.54,677.93,909.47
243.05,407.04,714.54,920.19
248.68,433.17,738.29,941.42
254.96,315.36,784.93,511.41
260.65,356.63,806.98,562.33
307.1,345.28,784.18,569.73
313.47,344.55,808.19,606.16
319.59,348.92,434.55,613.69
325.1,353.59,438.6,635.29
337.04,494.74,459.32,713.18
367.11,502.55,462.88,733.09
373.07,388.27,479.22,977.72
374.2,415.49,504.64,813.43
378.85,533.04,508.01,814.15
381.47,529.33,511.95,812.27
218.2,248.72,557.93,631.71
227.9,313.39,575.62,709.01
228.32,332.9,612.19,485.73
237.15,375.48,633.6,441.58
245.19,410.58,653.02,416.78
252.76,425.41,661.42,475.22
298.32,448.9,487.89,488.36
300.2,459.79,514.74,546.72
307.82,480.96,493.14,938.82
316.77,336.17,492.92,947.88
320.36,344.61,415.65,558.4
331.1,358.63,453.39,564.62
340.83,363.61,435.53,643.01
370.57,366.3,465.61,627.12
339.15,526.7,493.66,630.39
348.06,530.99,482.03,641.54
374.72,530.96,482.38,739.53
380.67,548.95,510.39,964.47
402.45,551.29,503.04,799.57
230.37,278.02,639.52,862.84
255.61,310.34,730.46,965.08
243.37,434.71,779.14,976.78
252.48,323.12,809.47,985.65
266.06,343.77,894.17,994.24
279.07,356.04,430.71,666.53
