ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
82.8,98.0
91.3,99.6
91.6,99.7
94.9,99.8
91.3,99.9
1.2,99.9
89.3,99.9
89.3,99.9
90.2,99.9
90.2,99.9
89.4,99.9
89.4,99.9
89.4,99.9
87.3,99.9
89.3,0.1
89.3,0.1
87.3,0.1
89.3,0.1
80.8,97.7
61.3,99.5
2.1,99.3
77.9,99.6
81.5,99.8
1.3,99.9
1.7,50.0
1.3,50.0
98.0,50.0
98.2,50.0
94.9,50.0
1.0,50.0
1.0,50.0
0.9,50.0
1.0,50.0
0.9,50.0
0.9,50.0
0.9,50.0
70.5,97.2
78.8,99.4
2.1,99.5
57.7,99.6
1.8,93.8
76.3,93.8
83.8,63.3
86.6,50.0
98.6,50.0
74.8,50.0
98.5,50.0
94.7,50.0
94.2,50.0
96.8,50.0
96.8,50.0
98.3,50.0
98.4,50.0
98.4,50.0
5.5,97.8
5.8,99.4
77.2,94.5
76.9,80.0
37.7,97.7
71.0,97.9
78.1,97.9
64.4,85.4
55.5,85.7
42.3,85.7
98.8,50.0
98.9,50.0
98.9,50.0
67.6,50.0
79.9,50.0
79.8,50.0
79.8,50.0
79.8,50.0
23.1,97.2
2.1,99.4
2.2,97.7
68.4,97.8
4.9,87.5
2.4,97.9
2.3,97.9
51.1,97.8
64.1,97.8
68.0,98.0
64.0,85.7
64.9,85.7
65.0,85.7
98.9,85.5
99.0,85.5
99.1,85.5
50.3,85.5
99.0,85.5
69.0,97.9
5.0,98.1
2.0,97.7
1.7,97.8
65.8,97.9
1.4,97.9
4.1,97.9
61.3,97.8
70.6,97.8
43.8,98.0
55.4,98.0
55.2,98.0
55.1,98.0
64.4,98.0
64.2,85.8
98.9,85.8
98.9,85.5
99.0,85.5
4.9,97.9
74.5,97.7
2.0,98.0
45.5,97.6
2.3,97.9
1.5,97.9
64.1,97.8
67.4,97.8
50.1,98.0
13.4,98.0
51.8,98.0
43.4,52.6
42.2,52.6
49.2,52.6
49.8,52.6
49.7,45.7
55.5,45.7
49.6,45.6
3.1,96.7
65.1,98.1
2.1,98.1
1.9,97.9
4.4,97.9
2.2,97.9
1.3,97.8
61.6,97.8
11.6,13.1
72.2,12.3
48.2,94.8
46.9,95.5
68.8,95.5
61.8,95.5
41.7,95.5
53.1,95.5
54.5,61.3
30.5,61.3
14.9,96.9
2.3,98.1
2.0,98.2
2.1,98.2
86.6,97.9
2.1,97.9
3.1,97.8
3.9,97.2
2.1,44.6
12.7,43.5
52.4,43.5
50.0,95.5
15.7,96.2
71.0,96.2
46.4,96.2
60.5,96.2
66.2,96.2
66.8,96.8
3.7,96.4
2.3,97.6
13.5,89.4
22.4,98.1
1.5,98.8
12.8,97.9
2.7,97.1
1.3,95.4
13.2,95.6
13.2,44.1
30.2,44.1
14.3,96.8
63.4,96.8
46.2,96.8
13.7,97.2
55.2,97.2
68.3,97.2
52.8,97.2
2.7,97.1
2.9,97.7
2.3,97.9
2.2,94.1
1.9,98.8
9.0,97.9
2.3,97.1
81.7,94.5
12.8,44.8
13.2,44.5
13.4,44.5
13.2,94.5
16.0,97.2
14.3,97.2
78.7,97.2
16.8,97.2
29.0,97.2
35.6,97.2
2.4,97.4
15.8,97.8
2.3,96.0
2.1,98.6
2.0,97.6
2.3,98.8
62.3,97.3
48.9,97.1
2.6,43.1
55.5,46.1
18.2,46.4
57.7,45.4
12.7,46.3
12.6,97.2
12.8,97.2
12.9,97.2
12.9,97.2
52.0,97.2
16.0,96.9
2.9,97.9
48.3,95.3
2.3,96.3
1.7,96.0
55.5,68.7
2.2,96.6
51.1,46.7
48.6,95.7
2.5,96.5
22.2,96.5
12.8,96.4
13.1,95.9
26.9,96.6
85.1,96.6
28.5,96.8
13.6,96.8
13.1,96.8
17.8,96.5
1.9,98.6
2.4,46.1
2.2,98.5
1.4,97.9
1.6,97.9
71.6,96.0
20.9,44.0
42.6,95.8
46.5,95.3
57.5,93.1
50.9,89.2
21.1,95.3
20.4,95.3
13.1,95.3
13.1,94.9
13.0,95.4
13.8,95.4
9.2,96.4
2.0,98.6
2.9,95.9
2.2,37.9
2.2,98.5
1.6,98.3
2.1,95.5
2.2,95.5
57.3,95.5
53.2,85.6
46.7,86.3
69.3,96.0
65.3,96.2
45.3,96.2
44.0,96.2
20.9,85.8
21.0,93.3
77.4,0.2
15.2,96.1
13.3,98.6
2.6,97.8
2.2,90.2
1.4,95.7
1.6,97.8
1.7,97.9
2.6,95.4
45.4,93.6
44.4,93.6
43.2,93.6
42.7,93.6
38.3,93.6
89.9,93.6
43.4,83.9
92.2,0.2
80.8,0.2
88.9,0.2
2.6,95.9
13.5,98.6
2.3,97.1
1.4,98.8
1.6,97.3
1.4,98.0
1.5,97.9
1.6,93.3
2.5,94.8
57.9,89.0
46.1,94.4
43.3,94.5
43.5,95.0
85.5,95.4
83.2,0.5
83.8,0.5
82.5,0.2
87.6,0.2
15.9,96.0
1.6,98.3
1.4,98.6
1.2,96.4
1.4,98.7
1.5,91.8
1.5,97.9
1.5,95.2
1.5,92.3
2.3,92.3
1.9,92.3
25.4,90.8
43.7,89.3
85.4,73.5
48.6,0.5
85.3,0.5
82.0,0.5
85.1,0.2
2.2,96.6
1.4,98.3
1.3,98.6
0.9,98.2
1.4,98.7
1.5,92.1
1.4,97.9
1.4,98.0
1.4,66.1
1.8,65.2
82.8,56.9
78.4,56.4
79.4,15.1
64.1,29.6
74.8,0.6
76.9,0.6
80.5,0.6
79.5,0.5
