OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
19.7,22.4,67.3,85.7
20.3,24.1,72.8,91.3
20.8,23.1,77.2,94.6
21.4,25.3,82.4,95.3
22.0,27.8,83.8,97.2
22.4,28.8,87.3,97.6
23.3,29.5,89.0,98.7
23.4,33.4,91.0,99.1
23.6,37.6,91.3,99.5
24.2,42.1,91.7,99.6
22.6,45.9,92.7,99.8
22.8,47.2,93.5,99.8
23.1,48.1,93.6,99.8
23.1,53.3,95.9,99.8
23.5,55.2,94.2,99.8
25.2,57.4,96.0,99.9
24.2,57.5,94.3,99.9
26.5,57.4,94.6,99.9
26.7,57.8,94.5,99.9
20.0,23.1,66.0,81.5
20.6,24.4,71.9,89.8
21.3,25.9,75.0,92.1
21.9,25.1,78.1,92.6
22.6,28.2,81.0,95.8
23.3,29.2,83.9,95.4
23.5,31.1,87.1,95.0
24.4,35.8,87.7,94.9
24.4,37.4,90.1,96.0
24.6,42.6,91.0,95.7
25.2,45.8,90.9,96.9
25.9,42.1,91.2,97.2
26.2,43.5,91.3,97.4
23.7,47.6,91.5,97.5
24.0,51.9,92.5,98.2
25.2,54.2,93.0,99.1
25.8,56.0,93.6,99.1
26.0,57.3,94.9,99.2
26.3,63.3,93.0,99.5
20.1,23.4,65.7,78.8
20.8,24.7,70.8,85.6
21.4,23.5,75.9,90.9
22.3,25.1,78.9,92.2
22.8,28.2,80.5,93.9
23.7,29.0,86.3,94.9
24.1,28.1,84.0,94.9
24.5,35.4,86.4,95.7
24.7,35.7,87.7,93.9
25.1,42.1,89.4,92.8
25.3,44.8,90.5,94.4
26.1,45.3,90.7,95.5
26.8,44.8,90.6,94.5
27.6,46.2,91.2,93.8
28.2,50.0,90.9,94.3
25.7,51.7,91.3,94.2
26.1,54.5,91.3,93.5
26.6,55.1,91.5,95.4
28.2,60.7,92.5,91.5
20.8,23.1,77.5,95.4
22.0,27.9,84.0,97.2
23.3,30.4,89.3,99.1
23.7,40.2,91.5,99.6
22.6,46.1,93.4,99.8
23.1,52.3,93.8,99.8
23.5,56.9,94.3,99.8
24.2,57.0,94.5,99.9
26.7,63.7,94.7,99.9
28.5,81.8,97.1,99.9
29.5,66.3,97.7,99.9
29.4,81.6,97.8,99.9
31.1,84.7,98.2,99.9
36.2,84.5,98.8,99.9
38.9,74.0,99.1,99.9
41.8,85.6,99.2,99.9
43.3,71.4,99.5,99.9
43.7,88.0,99.5,99.9
45.3,87.8,99.5,99.9
21.3,26.0,75.3,92.1
22.6,28.2,79.2,96.1
23.5,31.6,87.1,94.8
24.4,38.2,90.3,96.1
25.2,45.2,91.0,97.1
26.2,43.9,91.3,97.4
24.0,51.7,92.5,98.9
25.7,56.9,93.3,99.1
26.3,63.8,93.0,99.7
28.7,64.8,92.4,99.8
29.5,67.6,95.2,99.9
31.1,69.3,93.1,99.9
34.3,84.0,93.4,99.9
33.5,69.3,94.5,99.9
38.9,71.7,95.4,99.9
39.6,49.7,95.8,99.9
43.3,44.3,96.1,99.9
43.9,86.7,97.1,99.9
45.0,87.1,95.7,99.9
21.4,23.5,75.9,91.5
22.8,26.5,80.5,94.2
24.1,28.3,84.0,95.1
24.7,39.6,87.7,93.9
25.3,42.5,90.5,94.4
26.8,45.4,91.3,94.2
28.2,49.2,91.8,94.8
26.1,53.5,91.3,95.3
28.2,64.1,92.5,95.0
28.9,81.2,91.6,95.3
29.5,66.6,94.2,95.6
31.6,1.1,93.8,95.3
29.0,0.9,93.3,94.7
36.7,69.9,93.0,95.7
38.0,0.7,93.3,96.0
42.0,0.7,88.7,0.6
43.3,0.6,90.4,0.9
45.5,0.6,90.0,0.5
45.6,0.6,50.5,0.4
22.0,28.1,84.8,97.7
23.4,36.4,90.9,99.6
22.6,46.6,93.7,99.8
23.2,54.9,96.3,99.8
24.2,57.3,94.6,99.9
28.2,67.9,97.0,99.9
29.5,68.1,97.9,99.9
30.8,83.8,98.1,99.9
36.2,85.3,99.0,99.9
39.3,85.4,99.2,99.9
43.3,87.6,99.5,99.9
44.5,88.1,99.5,99.9
47.1,88.4,99.8,99.9
47.2,88.7,99.8,99.9
48.6,88.9,99.9,99.9
51.3,90.7,99.9,99.9
52.2,89.6,99.9,99.9
57.1,93.7,99.9,99.9
56.0,94.1,99.9,99.9
22.5,28.2,79.2,94.6
24.4,36.0,87.9,95.9
25.2,41.7,91.0,97.1
23.7,50.3,91.5,98.1
25.7,56.5,93.3,99.2
26.5,63.4,92.4,99.8
29.5,67.1,95.2,99.9
33.7,69.5,93.4,99.9
33.5,83.7,94.5,99.9
39.2,84.1,95.5,99.9
43.3,86.8,96.0,99.9
44.6,87.0,97.1,99.9
47.0,1.4,96.2,99.9
47.7,1.3,97.0,99.9
49.9,0.9,97.2,99.9
55.7,0.8,97.5,99.9
53.7,0.8,97.8,99.9
56.0,0.8,98.3,99.9
55.6,98.2,98.8,99.9
22.8,26.6,81.3,92.4
24.5,35.4,86.2,95.7
25.3,43.7,90.5,94.0
27.6,46.2,91.2,95.1
26.2,55.0,91.3,95.2
28.6,65.4,91.7,95.0
29.5,1.0,94.2,95.4
33.8,0.9,94.7,94.7
36.7,0.8,92.0,96.7
42.0,0.6,88.3,0.6
43.3,0.6,90.4,0.6
44.0,0.6,83.8,0.5
47.2,0.7,3.6,0.4
48.5,0.6,1.6,0.4
50.2,0.4,1.2,0.3
54.2,0.5,0.9,0.3
54.2,0.6,0.9,0.2
53.9,0.6,0.8,0.2
55.0,0.5,2.4,0.2
23.3,33.5,90.1,99.5
22.6,46.9,93.5,99.8
23.4,56.4,94.0,99.9
28.1,67.4,95.0,99.9
29.5,68.3,98.0,99.9
31.1,85.3,98.6,99.9
38.7,85.6,99.2,99.9
43.1,87.7,99.5,99.9
45.3,88.4,99.6,99.9
47.2,88.7,99.8,99.9
49.7,89.3,99.9,99.9
51.5,90.9,99.9,99.9
53.2,94.1,99.9,99.9
56.0,94.2,99.9,99.9
56.6,94.4,99.9,99.9
64.0,94.5,99.9,99.9
66.2,94.5,99.9,99.9
84.3,90.8,99.9,99.9
85.2,90.9,100.0,100.0
23.5,29.3,87.3,93.3
25.2,45.2,91.1,97.1
24.1,52.9,92.5,99.1
26.3,64.2,93.0,99.8
29.4,66.0,95.2,99.9
34.3,69.2,94.1,99.9
38.8,71.0,95.4,99.9
43.3,86.9,95.9,99.9
44.7,1.1,95.7,99.9
47.6,0.8,96.6,99.9
48.9,0.8,97.2,99.9
52.1,0.7,97.6,99.9
55.1,0.7,98.3,99.9
55.6,98.2,98.8,99.9
63.1,98.3,99.9,99.9
63.2,98.4,99.9,99.9
63.7,98.4,99.9,99.9
65.9,98.5,99.9,99.9
66.7,98.5,100.0,100.0
24.1,28.1,84.1,95.1
25.3,41.8,90.4,93.9
28.2,49.1,91.5,93.9
28.2,1.0,92.2,94.2
29.4,0.9,94.1,94.5
29.4,0.6,92.6,95.4
37.9,0.6,94.3,96.1
43.2,0.6,90.3,0.6
45.4,0.6,67.4,1.0
47.4,0.6,3.2,0.4
48.8,0.4,1.2,0.4
50.0,0.6,0.9,0.3
52.2,0.5,0.9,0.2
55.0,0.5,3.6,0.2
58.1,0.3,0.8,0.2
64.5,0.3,0.7,0.2
65.5,0.3,0.6,0.2
66.0,0.3,0.6,0.2
66.5,0.3,0.6,0.2
23.7,41.6,91.7,99.8
23.2,53.0,96.8,99.9
28.1,65.0,97.0,99.9
29.3,83.6,98.0,99.9
36.9,74.2,99.1,99.9
42.8,88.0,99.5,99.9
45.3,88.5,99.8,99.9
47.2,89.4,99.8,99.9
50.7,90.4,99.9,99.9
52.0,93.7,99.9,99.9
55.8,93.9,99.9,99.9
57.1,94.7,99.9,99.9
64.7,90.8,99.9,99.9
84.2,90.8,99.9,99.9
85.2,91.3,100.0,100.0
67.5,91.4,100.0,100.0
70.4,94.7,100.0,100.0
84.0,97.5,100.0,100.0
83.0,97.5,100.0,100.0
24.4,39.1,90.7,96.1
23.7,53.0,91.5,98.2
26.3,63.0,93.0,99.8
30.3,68.1,95.4,99.9
33.5,83.8,93.7,99.9
42.2,33.7,95.8,99.9
44.1,1.2,95.6,99.9
47.7,0.8,96.9,99.9
55.3,0.9,97.4,99.9
53.7,0.6,97.6,99.9
57.1,98.3,98.6,99.9
62.5,98.4,99.9,99.9
63.5,98.5,99.9,99.9
65.7,98.5,99.9,99.9
66.7,98.5,99.9,99.9
71.5,98.5,0.2,0.2
71.7,98.5,0.2,0.2
84.2,98.5,0.2,0.2
85.4,0.5,0.2,0.2
24.7,39.2,87.7,94.7
27.5,46.1,90.8,94.0
28.2,1.0,91.5,94.2
30.6,0.9,93.3,94.8
36.4,0.7,94.0,95.4
42.9,0.6,89.5,84.0
45.3,0.6,66.8,0.6
47.5,0.4,3.2,0.5
55.1,0.6,1.2,0.4
53.7,0.5,1.1,0.3
55.0,0.3,47.8,0.2
64.1,0.3,1.0,0.2
65.0,0.3,0.7,0.2
65.8,0.3,0.7,0.2
66.4,0.3,0.6,0.2
1.2,98.5,0.5,0.2
1.0,0.2,0.5,0.2
0.9,0.2,0.5,0.2
83.5,0.2,0.5,0.2
22.6,46.9,93.6,99.8
25.1,62.1,94.0,99.9
29.0,83.5,97.9,99.9
36.9,85.6,99.2,99.9
41.2,88.2,99.5,99.9
47.8,89.0,99.8,99.9
48.4,90.5,99.9,99.9
51.8,93.7,99.9,99.9
55.9,94.5,99.9,99.9
57.1,96.3,99.9,99.9
67.2,94.8,99.9,99.9
84.8,90.6,99.9,99.9
67.3,92.1,100.0,100.0
70.4,97.5,100.0,100.0
74.3,97.5,100.0,100.0
85.8,97.5,100.0,100.0
86.4,97.6,100.0,100.0
88.7,97.6,100.0,100.0
73.9,97.6,100.0,100.0
25.1,44.0,91.2,97.1
25.6,56.9,94.5,99.7
29.4,67.9,95.1,99.9
33.0,83.8,93.8,99.9
43.1,49.6,95.8,99.9
46.6,0.8,96.1,99.9
54.0,0.6,97.1,99.9
52.5,0.6,97.6,99.9
58.2,98.3,98.3,99.9
60.1,98.5,99.9,99.9
63.7,98.5,99.9,99.9
66.3,98.5,99.9,99.9
68.9,98.5,0.2,0.2
71.2,98.5,0.2,0.2
84.3,98.5,0.2,0.2
84.6,0.3,0.2,0.2
84.8,0.3,0.2,0.2
87.4,0.3,0.2,0.2
85.2,0.3,0.2,0.2
25.3,39.8,90.4,94.9
25.9,54.4,92.1,90.1
29.4,0.9,92.8,95.1
36.3,0.6,93.3,94.3
43.3,0.6,90.1,83.8
47.0,0.5,51.0,81.8
54.9,0.5,1.6,1.0
53.4,0.5,1.0,0.4
54.9,0.3,56.3,0.3
64.1,0.3,2.6,0.2
65.3,0.3,0.7,0.2
66.3,0.3,0.7,0.2
1.2,98.5,0.6,0.2
1.0,0.2,0.5,0.2
0.9,0.2,0.5,0.2
83.4,0.2,0.5,0.2
72.2,0.3,0.4,0.2
74.6,0.3,0.3,0.2
0.7,0.3,0.3,0.2
23.1,54.9,96.9,99.8
28.2,65.9,97.2,99.9
31.4,85.6,99.1,99.9
40.9,88.1,99.5,99.9
47.8,89.3,99.8,99.9
50.3,90.1,99.9,99.9
54.0,94.5,99.9,99.9
56.3,96.2,99.9,99.9
65.3,96.3,99.9,99.9
84.3,97.9,99.9,99.9
67.2,98.0,100.0,100.0
82.2,98.0,100.0,100.0
82.8,98.0,100.0,100.0
85.8,97.6,100.0,100.0
86.5,98.1,100.0,100.0
72.6,98.1,100.0,100.0
89.1,98.1,100.0,100.0
72.6,98.2,100.0,100.0
89.8,98.2,100.0,100.0
26.3,51.6,91.3,97.5
26.7,64.1,91.9,99.8
33.9,1.0,93.3,99.9
42.3,1.6,95.6,99.9
46.6,0.9,96.0,99.9
54.3,0.6,97.1,99.9
55.0,98.3,97.6,99.9
57.4,0.5,98.7,99.9
63.4,98.5,99.9,99.9
65.1,98.5,99.9,99.9
69.1,98.5,0.2,0.2
71.3,98.5,0.2,0.2
84.4,0.3,0.2,0.2
84.6,0.3,0.2,0.2
87.4,0.3,0.2,0.2
87.5,0.3,0.2,0.2
88.1,0.3,0.2,0.2
88.3,98.5,0.2,0.2
88.6,98.5,0.2,0.2
26.7,45.1,90.9,94.4
28.4,64.2,92.2,90.8
28.9,0.6,93.7,94.1
42.0,0.6,89.3,86.1
47.2,0.4,58.4,86.4
51.3,0.5,2.9,86.2
53.7,0.3,1.0,0.4
56.9,0.3,64.9,0.3
65.0,0.3,1.0,0.2
66.3,0.3,0.7,0.2
1.2,98.5,0.6,0.2
1.0,0.2,0.5,0.2
83.4,0.2,0.5,0.2
83.9,0.2,0.5,0.2
72.5,0.3,0.5,0.2
83.9,0.3,0.3,0.2
0.8,0.3,0.3,0.2
0.6,98.4,0.3,0.2
1.0,98.4,0.2,0.2
23.4,60.0,95.3,99.9
29.0,79.7,98.2,99.9
37.0,87.9,99.5,99.9
45.2,89.2,99.8,99.9
49.3,90.6,99.9,99.9
53.9,96.2,99.9,99.9
57.7,96.2,99.9,99.9
66.0,97.8,99.9,99.9
85.3,98.0,100.0,100.0
70.5,98.0,100.0,100.0
82.4,97.7,100.0,100.0
83.1,98.1,100.0,100.0
86.5,97.7,100.0,100.0
88.6,97.7,100.0,100.0
72.5,98.3,100.0,100.0
