OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.8,27.4,52.2,63.4
23.7,31.4,51.3,65.5
24.6,35.4,55.0,71.1
26.3,42.2,59.7,78.1
26.8,50.3,62.3,80.5
27.5,51.4,62.1,23.8
28.2,56.0,61.8,6.2
29.0,59.6,64.1,85.2
31.9,62.8,69.8,86.6
33.1,66.5,66.6,4.5
36.0,68.9,38.8,6.1
36.5,71.4,27.3,2.9
37.4,74.4,23.0,0.6
40.7,75.3,67.7,0.6
44.9,75.8,34.4,0.3
48.8,75.9,30.9,0.2
50.3,75.9,28.4,0.2
51.2,77.2,23.4,0.2
51.7,77.4,21.3,0.0
23.1,27.8,52.2,63.3
24.1,32.1,51.4,65.7
25.7,37.4,55.4,72.7
26.4,42.6,61.5,78.6
27.3,50.5,62.9,80.1
28.1,61.3,64.3,80.8
29.7,63.3,64.5,77.3
31.6,63.8,64.1,73.3
33.9,69.1,69.6,88.8
35.7,69.7,70.7,93.4
36.4,70.9,71.9,96.1
38.5,72.2,67.0,82.9
41.4,74.8,68.0,82.7
42.5,74.7,66.8,81.7
42.9,75.2,77.6,81.0
48.5,75.6,74.9,80.8
50.3,75.9,75.5,2.3
51.2,76.4,76.5,1.9
52.0,78.6,73.6,1.3
23.1,27.9,51.9,63.1
24.2,32.4,51.1,65.7
25.8,39.2,55.2,72.1
26.4,42.7,61.0,75.3
27.4,50.3,62.8,79.2
28.2,56.1,63.9,80.8
29.9,63.5,64.4,81.3
32.1,65.0,66.2,80.4
34.0,68.1,64.1,78.9
36.0,71.1,64.3,81.7
36.5,72.1,73.4,81.6
38.6,73.4,74.7,82.6
42.0,74.8,71.2,82.7
42.3,74.6,72.3,9.6
43.1,75.5,73.2,94.9
43.8,76.9,74.6,96.5
45.0,77.3,78.7,96.3
51.4,64.1,75.8,96.6
54.9,79.6,76.2,96.5
24.6,36.5,55.0,74.4
26.8,50.3,62.5,79.2
28.2,56.7,62.6,3.9
31.9,65.1,69.9,6.2
36.0,69.0,38.8,4.1
37.4,74.2,23.0,0.6
44.9,75.4,35.2,0.2
50.3,76.1,28.7,0.2
51.7,67.1,22.1,0.0
53.4,78.2,18.0,0.0
55.7,70.2,0.8,0.0
57.1,80.3,0.7,0.0
59.9,75.0,0.3,0.0
63.0,70.0,36.2,0.0
64.5,70.8,27.6,0.0
64.9,73.1,2.1,0.0
70.3,73.4,0.6,0.0
71.2,74.4,0.3,0.0
71.4,70.3,0.3,0.0
25.7,38.7,55.4,72.6
27.3,50.3,63.0,79.7
29.7,63.3,64.5,77.3
33.9,68.9,69.7,89.4
36.4,70.6,71.9,96.5
41.4,74.8,68.0,82.8
42.9,76.0,77.6,81.3
50.3,76.0,75.5,2.6
52.0,77.6,73.8,1.3
56.5,68.4,62.9,1.0
64.0,82.3,64.2,0.7
65.7,72.2,64.4,0.1
67.2,82.3,2.3,0.0
67.9,83.0,79.7,0.0
70.0,92.9,79.2,0.0
71.8,95.2,79.9,0.0
72.0,95.3,80.7,0.0
72.9,84.6,78.4,0.0
73.1,84.7,79.1,0.0
25.8,37.5,55.2,75.4
27.4,49.7,62.8,79.1
29.9,63.5,64.4,84.6
34.0,67.9,64.0,80.1
36.5,71.8,74.5,81.2
42.0,73.4,71.2,83.0
43.1,75.4,73.1,96.5
44.3,60.6,77.6,96.6
54.9,79.6,76.2,96.7
57.0,81.4,77.2,97.4
61.1,82.0,78.2,97.5
67.0,81.4,78.2,97.5
67.5,80.5,78.3,97.9
69.6,66.8,79.0,87.9
70.1,68.8,80.0,48.1
71.3,75.0,80.0,3.7
71.9,82.3,80.8,51.3
73.0,76.1,96.0,40.2
75.1,75.7,95.3,0.4
26.8,48.6,62.6,60.3
29.0,60.6,64.6,91.6
36.0,69.3,39.0,3.0
40.6,74.9,67.8,0.2
50.3,67.8,29.4,0.1
52.6,77.8,17.3,0.0
55.7,68.8,0.8,0.0
57.5,75.0,0.7,0.0
63.0,70.5,36.0,0.0
64.7,73.7,3.0,0.0
70.3,75.6,0.6,0.0
70.6,69.9,0.3,0.0
72.0,78.4,0.2,0.0
73.3,89.5,0.0,0.0
75.3,95.3,0.0,0.0
76.8,94.2,0.0,0.0
76.2,94.3,0.0,0.0
77.5,76.4,0.0,0.0
77.9,92.1,0.0,0.0
27.2,49.8,63.0,81.0
31.6,65.0,61.5,57.1
36.4,72.2,68.4,96.6
42.4,74.4,67.2,81.5
50.3,76.1,75.5,2.7
55.6,67.8,74.5,1.5
64.0,80.0,64.4,0.8
66.6,82.2,2.0,0.1
67.9,83.2,80.1,0.0
70.2,95.2,80.6,0.0
72.0,95.4,80.3,0.0
73.1,84.7,81.1,0.0
74.2,78.2,81.0,0.0
75.5,95.3,1.9,0.0
77.7,91.9,1.4,0.0
76.0,96.1,1.1,0.0
76.5,96.3,0.2,0.0
78.0,96.4,0.1,0.0
78.9,96.4,0.1,0.0
27.4,49.6,62.8,80.7
31.7,65.3,66.2,80.5
36.5,71.6,74.5,82.7
42.3,76.4,72.3,36.2
44.3,60.6,77.6,96.4
56.3,80.0,77.7,97.9
61.1,82.0,78.2,97.5
67.3,74.0,78.7,97.9
69.6,81.1,78.5,88.2
70.0,74.9,79.9,88.3
71.8,82.3,80.8,9.6
73.2,67.5,94.8,2.8
75.7,87.4,95.8,0.4
76.1,84.8,95.8,0.2
77.3,95.7,95.9,0.1
78.1,95.8,96.2,0.1
77.2,96.0,94.3,0.1
78.1,96.3,94.5,0.0
78.7,96.1,96.2,0.0
28.2,58.1,63.1,92.3
36.0,71.3,39.5,2.9
44.9,75.4,29.4,0.2
51.6,77.8,21.0,0.0
55.3,80.8,0.8,0.0
59.9,74.9,0.2,0.0
64.4,73.3,27.8,0.0
70.3,76.2,0.6,0.0
71.3,79.7,0.3,0.0
73.5,94.2,0.0,0.0
75.6,92.4,0.0,0.0
77.7,95.1,0.0,0.0
76.6,76.6,0.0,0.0
79.1,91.6,0.0,0.0
78.1,95.5,0.0,0.0
79.5,95.7,0.0,0.0
79.9,96.0,0.0,0.0
80.7,96.5,0.0,0.0
80.7,94.5,0.0,0.0
29.7,63.1,64.6,77.4
36.4,72.2,68.8,97.1
43.0,75.2,77.9,84.3
52.0,77.7,74.0,2.1
64.0,81.2,76.2,1.0
67.1,82.9,2.6,0.1
69.9,93.9,79.0,0.0
72.1,95.4,80.3,0.0
73.4,85.2,81.1,0.0
75.8,95.3,81.1,0.0
76.6,95.6,1.7,0.0
76.9,96.3,1.2,0.0
77.8,96.4,0.2,0.0
78.9,96.5,0.1,0.0
79.3,96.6,0.1,0.0
79.9,96.8,0.0,0.0
80.1,98.0,0.0,0.0
81.3,98.0,0.0,0.0
82.3,98.1,0.0,0.0
29.9,63.0,64.3,85.0
36.4,71.5,74.5,82.8
43.1,76.4,73.1,19.9
52.6,79.7,76.4,97.9
61.1,81.5,76.2,97.6
67.4,80.7,78.3,97.9
70.1,74.8,80.0,88.5
71.8,76.4,80.2,87.9
73.5,76.2,95.3,59.4
76.1,77.0,95.8,0.5
77.3,95.8,95.9,0.2
76.4,96.0,96.5,0.1
77.5,96.1,94.4,0.1
78.7,96.3,96.2,0.1
79.1,98.5,96.3,0.0
79.9,98.5,96.4,0.0
80.2,98.5,83.0,0.0
80.5,98.6,86.0,0.0
80.4,98.7,1.9,0.0
31.9,67.5,69.8,5.6
40.6,75.0,67.9,0.2
51.5,68.4,21.8,0.0
56.2,80.2,0.7,0.0
63.0,75.6,46.5,0.0
68.9,76.5,2.4,0.0
71.3,90.0,0.3,0.0
73.2,95.4,0.0,0.0
76.6,95.5,0.0,0.0
76.4,82.6,0.0,0.0
79.1,91.7,0.0,0.0
79.1,96.9,0.0,0.0
79.6,97.0,0.0,0.0
80.2,94.7,0.0,0.0
80.6,96.8,0.0,0.0
70.4,96.8,0.0,0.0
71.9,96.8,0.0,0.0
71.3,96.8,0.0,0.0
70.5,83.2,0.0,0.0
33.9,67.8,69.2,92.2
42.4,74.7,59.3,82.9
52.0,79.8,74.3,2.2
64.4,72.4,76.1,0.8
67.8,83.6,83.9,0.0
71.6,95.4,79.5,0.0
73.4,88.3,79.3,0.0
75.4,96.3,81.4,0.0
78.0,90.7,1.4,0.0
76.8,96.4,0.3,0.0
78.9,96.8,0.1,0.0
78.9,96.8,0.1,0.0
80.3,97.0,0.0,0.0
80.2,98.1,0.0,0.0
82.4,98.5,0.0,0.0
82.8,98.5,0.0,0.0
83.0,98.5,0.0,0.0
69.9,98.5,0.0,0.0
70.6,98.5,0.0,0.0
32.9,67.6,63.7,79.6
42.2,75.8,72.5,81.0
52.6,79.5,76.4,97.9
63.7,81.2,78.8,97.9
69.3,69.3,78.3,97.9
71.6,76.4,79.3,87.8
73.4,76.5,95.3,97.3
76.2,77.0,95.8,97.7
77.3,95.9,96.1,0.4
77.3,96.1,94.3,0.2
79.0,96.4,96.2,0.1
79.1,98.5,96.2,0.1
80.2,98.5,96.3,0.0
80.3,98.6,86.0,0.0
80.7,98.7,86.1,0.0
83.1,98.7,0.5,0.0
70.4,98.7,0.5,0.0
76.0,98.7,0.4,0.0
76.3,98.7,0.2,0.0
36.1,72.2,28.2,2.4
50.2,77.3,39.8,0.1
55.1,70.8,0.8,0.0
62.9,72.8,52.8,0.0
69.2,72.7,2.4,0.0
71.9,95.3,0.2,0.0
75.6,95.5,0.0,0.0
76.1,91.6,0.0,0.0
79.1,91.8,0.0,0.0
80.3,97.5,0.0,0.0
79.8,96.7,0.0,0.0
80.7,96.8,0.0,0.0
70.3,96.8,0.0,0.0
75.8,96.8,0.0,0.0
74.5,96.8,0.0,0.0
82.7,97.5,0.0,0.0
72.5,97.9,0.0,0.0
76.1,97.0,0.0,0.0
74.0,97.0,0.0,0.0
36.3,71.6,68.6,97.5
50.2,84.8,75.7,32.9
64.0,79.3,64.4,1.9
67.7,67.4,80.4,0.0
71.9,87.2,79.4,0.0
74.5,95.4,82.0,0.0
76.4,96.3,2.5,0.0
76.2,96.4,1.4,0.0
78.8,96.8,0.2,0.0
79.7,97.0,0.1,0.0
80.0,98.4,0.0,0.0
70.0,98.5,0.0,0.0
82.7,98.5,0.0,0.0
83.1,98.5,0.0,0.0
69.1,98.5,0.0,0.0
84.3,98.6,0.0,0.0
83.9,98.6,0.0,0.0
95.4,98.6,0.0,0.0
95.7,98.6,0.0,0.0
36.4,71.7,74.2,81.6
50.5,60.5,78.2,97.8
61.1,80.7,77.9,97.6
69.2,70.1,78.6,98.0
71.7,76.4,80.4,97.3
74.2,76.9,95.8,97.7
76.6,96.0,95.9,97.8
76.6,96.1,94.3,0.7
78.9,96.4,96.2,0.2
79.2,98.5,96.2,0.1
80.1,98.6,97.5,0.1
81.7,98.7,86.7,0.0
82.8,98.7,86.9,0.0
92.7,98.7,0.5,0.0
76.0,98.7,0.4,0.0
76.3,98.7,0.2,0.0
70.7,98.7,0.1,0.0
77.3,98.7,0.1,0.0
77.1,99.1,0.1,0.0
37.4,75.2,21.5,0.2
52.2,78.7,21.8,0.0
59.4,70.6,0.2,0.0
68.8,76.9,2.8,0.0
71.7,95.4,0.2,0.0
76.2,95.7,0.0,0.0
78.1,94.8,0.0,0.0
78.9,97.5,0.0,0.0
79.6,96.8,0.0,0.0
80.6,96.8,0.0,0.0
70.3,96.8,0.0,0.0
72.1,82.6,0.0,0.0
75.9,97.9,0.0,0.0
82.6,97.9,0.0,0.0
76.0,97.0,0.0,0.0
74.0,97.4,0.0,0.0
74.6,97.4,0.0,0.0
74.8,97.4,0.0,0.0
84.8,97.4,0.0,0.0
41.5,73.2,68.2,92.8
55.5,79.6,75.9,4.4
66.9,83.1,2.4,0.1
71.5,87.1,79.3,0.0
74.5,95.5,81.4,0.0
76.4,96.4,2.5,0.0
77.8,96.8,1.4,0.0
78.7,96.9,0.1,0.0
79.9,98.4,0.1,0.0
80.7,98.5,0.0,0.0
82.8,98.5,0.0,0.0
83.0,98.5,0.0,0.0
65.4,98.6,0.0,0.0
84.3,98.6,0.0,0.0
77.0,98.6,0.0,0.0
95.5,98.6,0.0,0.0
95.8,98.6,0.0,0.0
95.9,98.6,0.0,0.0
96.1,97.1,0.0,0.0
41.9,74.8,71.9,83.3
56.2,79.5,77.1,96.4
67.5,68.3,78.4,97.9
71.5,95.3,80.0,98.0
73.6,76.5,95.8,97.7
77.0,96.0,95.9,97.8
77.3,96.3,95.9,37.9
78.9,98.5,96.2,0.5
79.9,98.6,96.3,0.2
81.3,98.7,97.6,0.1
82.7,98.7,86.7,0.1
92.6,98.7,0.5,0.0
76.1,98.7,0.5,0.0
85.0,98.7,0.4,0.0
76.1,98.7,0.2,0.0
77.0,98.7,0.1,0.0
75.3,99.1,0.1,0.0
76.8,99.1,0.1,0.0
76.6,99.1,0.0,0.0
43.8,65.8,36.4,0.1
55.0,81.6,0.8,0.0
63.7,74.5,2.9,0.0
71.3,95.4,0.3,0.0
76.1,95.7,0.0,0.0
78.1,96.3,0.0,0.0
78.1,96.6,0.0,0.0
79.8,96.9,0.0,0.0
