ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
46.8,87.6
63.7,98.9
53.0,99.5
55.6,99.6
50.5,99.6
36.8,99.6
39.3,100.0
25.1,100.0
37.4,100.0
37.1,100.0
41.7,100.0
37.1,100.0
41.6,100.0
41.7,100.0
41.7,100.0
41.7,100.0
41.6,100.0
41.6,100.0
43.1,86.5
58.8,92.2
67.4,97.9
66.4,99.5
28.0,99.5
29.4,99.5
36.8,99.9
37.2,96.6
26.8,63.6
41.5,63.6
41.5,63.6
36.9,63.6
36.9,0.9
36.9,0.9
36.9,0.9
36.9,0.9
36.9,0.9
41.4,0.9
42.2,85.0
42.5,78.6
55.4,97.7
48.3,98.5
30.3,96.2
29.8,99.4
51.2,99.8
50.4,99.8
46.9,99.8
32.4,99.8
53.0,99.9
58.2,99.9
58.2,99.9
52.9,99.9
41.6,99.9
41.7,99.9
37.5,99.9
36.5,99.9
7.0,92.1
46.7,87.1
38.4,98.6
46.6,97.8
30.2,98.0
30.6,97.8
48.4,99.8
35.4,99.8
44.8,99.8
46.2,99.8
38.1,99.8
44.3,99.8
55.0,99.8
42.3,99.8
42.4,99.8
37.8,99.8
53.2,99.9
31.1,99.9
6.1,79.7
72.2,82.1
36.8,92.0
51.5,80.5
48.2,87.0
54.8,92.9
37.2,99.5
35.1,99.5
47.1,99.4
40.7,99.8
40.2,99.8
38.1,99.8
38.1,99.8
48.4,99.8
36.6,99.8
31.8,99.8
39.5,99.8
40.5,99.8
48.7,85.9
53.5,86.4
59.4,92.3
47.0,85.8
52.9,95.0
55.4,83.5
47.7,99.3
40.2,99.3
40.4,63.5
44.0,53.7
47.5,92.1
36.0,92.2
32.3,3.6
35.3,3.6
35.3,85.3
35.1,85.3
34.2,80.8
40.8,80.9
6.5,86.0
52.2,86.7
63.5,81.0
71.6,80.2
75.9,83.0
76.6,79.4
36.0,80.9
70.1,83.6
67.6,84.2
66.6,64.4
60.2,65.0
39.2,10.5
47.1,85.1
30.1,63.8
29.9,63.8
29.8,63.8
6.4,63.8
34.9,63.8
6.0,82.2
51.2,89.1
39.7,95.7
29.0,93.2
60.2,82.2
58.3,13.6
56.5,76.0
81.1,82.4
70.0,83.4
58.6,55.7
73.4,55.4
39.1,55.4
39.1,55.4
45.2,55.4
33.3,56.1
50.0,56.1
30.5,99.6
33.5,99.6
6.2,91.4
51.9,87.9
63.2,83.5
54.5,87.1
31.5,78.2
33.5,33.8
80.7,80.2
83.2,75.9
83.2,75.9
78.6,58.3
58.8,92.5
73.6,16.9
8.1,99.6
54.3,99.6
53.3,99.6
50.7,99.6
53.2,99.6
54.4,99.6
39.7,85.7
52.1,88.5
79.4,83.2
52.2,85.3
33.1,83.0
78.5,11.2
60.2,76.1
83.0,22.5
81.8,97.1
80.8,97.4
75.5,97.4
58.9,16.9
73.8,74.5
73.7,74.5
73.9,74.5
56.4,79.7
68.9,99.6
67.7,99.6
43.0,84.8
51.6,94.1
58.5,82.4
55.7,77.6
83.3,84.7
13.3,14.0
60.4,87.2
80.7,87.2
82.9,86.9
81.9,7.2
79.0,4.7
73.2,79.6
73.1,3.5
73.6,85.1
73.5,85.1
73.7,85.1
73.8,85.1
73.5,85.1
3.8,90.8
12.2,74.0
49.1,73.9
82.3,86.7
3.4,74.7
46.1,96.5
60.1,80.4
61.8,80.4
82.4,80.1
84.4,85.1
83.4,85.1
3.5,80.0
74.9,80.0
73.7,4.4
73.3,3.4
73.4,3.4
73.3,0.7
73.7,0.7
3.3,89.0
50.1,63.9
49.8,72.8
61.8,86.4
60.9,70.5
62.0,80.1
75.6,80.2
60.6,63.7
83.0,4.7
83.2,12.1
83.8,12.1
83.5,6.9
58.5,6.8
58.2,6.8
73.7,97.1
73.0,97.4
73.4,97.4
73.6,97.4
5.1,89.5
49.2,67.6
48.5,62.4
50.6,87.7
13.3,17.3
14.3,84.0
8.3,27.1
37.7,90.3
5.8,82.1
75.5,6.8
63.6,6.7
84.7,6.7
52.0,6.7
51.1,6.7
73.3,6.7
52.8,97.3
3.4,97.3
73.8,92.1
3.0,80.3
2.6,86.0
49.8,90.1
48.4,83.8
11.9,89.4
13.7,18.9
43.7,81.9
4.9,62.3
9.7,6.5
80.3,6.5
56.7,6.5
63.5,6.5
8.7,6.5
75.0,6.5
72.0,96.1
47.2,96.1
42.6,96.5
47.9,97.1
2.4,87.6
2.4,81.6
49.9,73.2
51.7,62.4
71.1,83.9
8.2,64.8
9.3,8.9
9.4,87.5
7.9,88.6
10.2,19.3
79.4,19.5
73.1,87.8
61.1,62.5
12.4,62.5
56.0,7.4
54.1,6.9
56.8,6.3
46.9,86.8
3.0,87.0
0.4,81.9
49.6,10.5
51.5,4.6
51.6,67.1
27.2,66.3
0.5,61.6
8.6,17.1
9.3,89.0
9.3,88.6
63.9,24.5
10.2,24.5
10.0,89.5
65.4,85.5
75.3,85.6
11.9,84.1
81.7,78.0
6.2,78.3
2.3,86.9
0.4,81.0
48.3,8.8
48.4,86.1
22.3,75.5
0.5,75.7
7.5,86.1
1.3,85.5
1.3,83.1
0.5,77.3
6.1,14.3
6.2,78.7
84.9,78.8
82.9,78.8
12.9,37.5
84.0,36.7
15.3,36.1
12.2,36.4
3.2,84.2
45.4,80.9
49.8,8.8
48.2,85.6
0.6,83.6
0.6,84.6
0.8,84.8
1.0,84.0
1.0,78.5
1.2,56.6
49.5,56.8
50.5,24.9
5.2,24.9
5.7,24.3
5.7,24.8
12.1,4.6
8.0,0.7
8.2,0.7
