OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
225.66,275.17,516.18,579.79
228.86,307.12,547.47,624.07
245.29,321.01,561.82,659.15
252.31,338.33,563.13,754.97
278.21,356.45,576.13,786.22
296.97,366.7,599.95,819.61
300.11,370.69,520.86,831.42
308.66,394.24,519.04,840.11
322.17,396.44,526.2,725.14
322.14,455.27,529.0,801.43
331.64,479.67,642.44,853.71
337.86,482.28,673.06,927.59
350.86,536.4,690.02,860.87
336.16,525.17,705.84,64.76
340.41,419.31,715.07,41.38
344.17,512.08,725.94,33.11
357.51,587.11,731.48,32.75
368.95,432.35,737.33,10.3
368.98,510.77,758.57,941.61
225.01,277.79,517.06,561.93
228.63,312.33,520.18,605.96
244.87,337.56,540.3,611.23
252.35,346.98,550.64,622.67
277.48,359.22,560.39,770.15
283.48,405.75,586.75,797.08
300.18,387.78,525.6,669.1
314.47,447.45,602.56,852.35
317.25,503.23,569.58,846.47
329.7,519.01,573.93,777.1
334.31,531.2,581.98,787.0
335.6,539.15,577.14,832.09
349.9,545.02,536.86,808.71
354.44,703.59,705.49,952.21
398.24,707.18,702.88,940.19
400.49,806.15,711.26,870.97
354.57,857.71,713.97,919.42
371.99,876.65,776.55,921.36
402.41,877.93,789.53,869.4
225.5,279.99,516.98,562.83
231.88,317.09,520.62,561.44
247.37,362.56,541.43,652.58
257.95,407.27,551.55,637.74
264.72,430.38,562.73,642.45
289.6,377.36,555.81,783.21
304.67,425.13,531.83,811.23
314.14,466.76,560.34,820.38
326.5,490.48,557.49,837.6
337.37,540.75,664.45,847.49
346.07,556.45,641.91,846.8
382.18,565.24,652.98,830.03
396.28,570.4,638.09,836.71
420.26,579.05,631.41,812.54
426.94,588.45,634.28,829.75
435.85,591.13,749.38,847.94
438.45,95.52,775.44,889.85
442.39,825.11,700.36,864.27
446.84,833.14,704.67,898.77
245.33,324.33,562.05,606.96
276.71,355.99,576.34,777.16
300.29,389.82,521.17,840.08
322.21,403.89,526.6,802.43
331.69,420.39,642.05,928.58
350.92,507.21,691.12,75.93
340.32,492.6,713.36,35.95
357.56,504.15,732.73,10.88
369.04,445.11,764.41,944.22
378.64,588.52,794.53,6.69
424.5,480.05,59.0,5.54
427.58,344.04,59.73,4.64
432.74,353.6,7.66,1.88
411.37,134.36,7.12,1.67
420.74,135.26,5.34,1.5
423.09,548.29,3.87,1.35
458.92,153.01,2.98,1.21
493.84,153.4,2.35,1.1
498.74,149.62,1.89,0.99
244.88,339.28,540.13,592.61
277.46,358.57,560.15,742.41
300.25,389.3,525.6,669.48
317.19,506.24,569.61,832.8
334.23,530.54,582.01,719.55
349.81,697.69,537.02,806.16
399.51,716.52,702.88,890.52
354.51,871.27,713.97,847.92
402.32,875.7,788.55,941.91
427.7,887.59,810.56,876.99
431.98,887.18,786.2,13.66
434.78,891.12,666.46,11.44
445.58,873.96,765.05,9.21
447.26,904.97,18.98,2.21
471.87,882.36,20.47,1.9
519.53,886.06,16.32,1.66
537.24,910.24,10.19,1.46
535.69,895.96,11.45,1.3
543.66,919.28,9.41,1.16
247.36,373.92,541.18,654.31
264.72,444.0,562.21,642.1
304.6,426.38,533.2,829.03
326.41,494.49,557.27,845.07
345.95,558.78,641.44,830.24
396.13,571.19,637.66,852.31
426.76,588.62,638.77,849.94
438.25,96.5,774.67,876.9
446.91,796.26,703.88,883.49
449.75,840.28,713.0,832.56
464.31,848.18,760.32,871.61
627.04,845.2,92.77,9.68
474.46,891.42,46.84,7.45
507.77,898.26,39.45,5.39
504.02,834.99,32.9,4.01
518.67,904.07,826.55,930.82
556.67,907.42,829.7,930.98
564.35,907.91,19.94,2.5
566.59,911.25,20.06,2.1
276.85,356.32,576.69,779.53
308.76,391.34,521.36,780.7
331.77,470.96,642.63,844.07
