OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
222.54,284.24,550.31,662.57
234.47,215.52,568.98,745.87
243.5,220.17,586.37,751.77
270.4,223.68,605.44,834.77
301.15,262.77,629.49,846.48
335.68,272.66,695.03,969.71
351.47,334.25,616.83,977.52
369.29,200.85,652.84,978.85
311.6,205.46,766.67,979.96
217.75,231.43,810.9,980.36
220.38,250.78,707.06,980.58
221.22,256.91,780.33,980.71
222.75,260.76,821.17,974.04
223.08,589.55,827.69,975.19
247.65,598.09,846.56,977.02
255.87,607.6,859.67,976.96
263.61,608.62,864.24,977.06
269.25,657.16,860.64,976.36
270.92,532.15,864.39,986.5
222.42,283.7,542.75,623.39
234.12,358.34,561.29,694.09
245.81,177.59,579.26,701.67
263.02,226.89,591.38,832.26
287.78,193.06,607.72,864.04
328.91,195.08,661.34,960.19
351.21,210.86,606.49,978.27
267.27,246.2,610.89,969.57
311.14,274.83,784.48,976.12
198.24,223.43,815.99,977.43
218.26,239.49,709.68,978.15
223.54,308.81,737.38,978.3
223.77,316.97,758.27,978.69
225.45,336.94,798.14,977.52
228.12,462.1,824.05,977.94
229.21,162.13,820.03,978.21
230.23,120.75,834.49,978.38
192.74,117.25,855.15,978.49
193.65,165.61,860.29,978.55
222.65,279.02,528.13,594.42
234.28,352.67,551.74,694.13
246.17,177.02,564.59,704.81
271.36,183.33,576.08,757.16
288.05,179.76,588.76,893.56
324.37,190.56,572.01,930.41
261.22,194.04,581.57,975.22
244.38,212.34,702.78,970.76
263.56,217.85,734.49,974.69
273.37,282.32,701.95,975.31
176.61,203.89,730.38,977.4
209.18,139.31,709.34,974.0
214.5,113.65,739.61,979.85
182.11,106.72,732.18,980.54
186.41,103.97,752.86,981.0
190.55,117.07,762.09,981.29
182.25,144.29,825.23,981.49
190.08,109.4,911.53,981.62
199.37,132.75,925.67,981.7
243.45,220.34,588.4,797.54
301.06,265.9,634.98,900.7
351.28,224.06,619.27,978.81
