OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.1,21.1,55.6,74.1
20.6,21.5,58.6,91.0
20.5,22.0,65.7,99.1
21.1,22.9,68.3,99.5
21.1,24.4,72.0,99.9
21.4,25.5,76.1,99.9
21.4,28.9,80.0,99.9
21.9,32.1,91.8,99.9
22.0,34.0,93.6,99.9
22.3,35.7,94.9,99.9
22.3,46.4,95.8,99.9
22.6,48.0,97.9,99.9
22.9,53.5,98.6,99.9
23.4,54.7,98.8,99.9
24.1,53.9,99.1,99.9
24.6,54.7,99.1,99.9
25.0,57.4,99.4,99.9
26.4,58.5,99.5,99.9
27.4,59.4,99.8,99.9
19.9,20.5,55.2,69.0
19.9,21.3,58.4,82.5
20.1,21.8,64.5,97.9
20.4,22.3,67.1,98.2
20.6,23.1,68.7,99.4
21.1,25.1,72.8,99.9
21.3,28.0,76.2,99.9
21.8,31.5,87.2,99.9
21.9,23.8,90.2,99.9
21.8,23.6,91.0,99.9
21.9,36.6,91.9,99.9
22.3,34.1,93.5,99.9
22.7,49.3,97.3,99.9
23.6,53.3,95.1,99.9
23.9,48.9,96.4,99.9
24.4,48.0,97.4,99.9
24.6,42.3,97.9,99.9
24.2,38.2,98.7,99.9
24.5,38.4,98.7,99.9
19.6,20.0,55.6,68.6
19.8,20.6,59.2,77.6
19.7,21.6,64.0,94.1
19.8,21.5,66.6,97.0
20.1,22.7,68.5,97.9
20.2,24.4,70.5,98.9
20.9,28.0,74.2,99.2
21.2,31.1,84.3,99.9
21.6,21.9,86.5,99.9
21.6,23.2,88.8,99.9
21.5,28.8,91.3,99.9
21.8,34.9,89.3,99.9
21.9,39.4,91.6,99.9
22.6,40.5,89.5,99.9
22.8,41.0,91.7,99.9
23.5,52.9,92.1,99.9
24.2,55.9,93.4,99.9
24.7,33.0,94.5,99.9
25.7,37.7,95.6,99.9
20.5,22.0,65.9,99.6
21.1,24.5,72.7,99.9
21.4,29.5,80.3,99.9
22.0,33.5,94.5,99.9
22.3,46.3,95.8,99.9
22.9,54.3,98.7,99.9
24.2,56.0,99.1,99.9
25.0,57.1,99.4,99.9
26.7,58.8,99.8,99.9
28.6,60.8,99.9,99.9
31.0,60.4,99.9,99.9
35.2,63.4,99.9,99.9
34.5,68.9,100.0,100.0
44.4,67.1,100.0,100.0
48.9,71.1,100.0,100.0
50.4,65.8,100.0,100.0
53.4,68.8,100.0,100.0
55.2,66.8,100.0,100.0
55.6,66.9,100.0,100.0
20.1,21.8,64.7,98.6
20.6,23.1,68.9,99.8
21.3,28.9,76.1,99.9
21.9,23.8,90.6,99.9
21.9,36.6,92.3,99.9
22.7,40.6,94.8,99.9
23.9,49.8,96.4,99.9
24.6,27.9,97.9,99.9
24.4,39.4,98.8,99.9
26.2,45.1,99.1,99.9
24.3,47.5,99.3,99.9
24.1,59.0,99.9,99.9
33.6,60.2,99.1,100.0
33.1,60.8,99.2,100.0
37.2,60.5,99.7,100.0
38.0,69.9,100.0,100.0
54.3,67.3,100.0,100.0
37.4,71.4,100.0,100.0
37.5,71.7,100.0,100.0
19.7,21.5,64.1,94.7
20.1,22.7,68.5,98.5
20.9,28.4,74.2,99.6
21.6,21.8,86.6,99.9
21.5,23.7,91.3,99.9
21.9,39.3,91.3,99.9
22.8,41.1,91.4,99.9
24.1,54.8,93.4,99.9
25.6,28.5,95.6,99.9
21.7,87.4,96.4,99.9
23.0,93.7,97.5,99.9
21.6,96.9,98.7,99.9
23.6,97.1,94.9,100.0
33.9,59.5,96.2,100.0
33.9,68.7,96.5,100.0
35.2,97.3,97.5,100.0
34.6,97.4,97.6,100.0
36.0,97.5,98.8,100.0
23.3,97.6,98.8,100.0
21.1,24.6,73.5,99.9
21.9,33.2,93.3,99.9
22.3,47.0,96.2,99.9
23.4,55.7,99.1,99.9
25.0,57.7,99.6,99.9
27.9,60.6,99.8,99.9
31.0,62.4,99.9,99.9
34.0,70.0,99.9,99.9
44.4,57.7,100.0,100.0
49.4,71.8,100.0,100.0
53.4,66.4,100.0,100.0
55.6,73.2,100.0,100.0
55.8,69.3,100.0,100.0
58.3,68.7,100.0,100.0
58.4,68.6,100.0,100.0
58.5,72.7,100.0,100.0
59.1,80.6,100.0,100.0
59.7,77.5,100.0,100.0
61.1,80.0,100.0,100.0
20.6,23.1,69.0,99.9
21.8,31.0,88.3,99.9
21.9,36.5,92.5,99.9
23.6,49.6,95.9,99.9
24.5,28.5,98.5,99.9
27.7,59.1,99.0,99.9
30.9,50.4,99.4,99.9
