ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
92.6,98.8
92.8,98.9
92.7,99.1
92.3,83.8
90.9,83.8
92.7,83.6
53.2,83.5
92.5,83.3
93.2,83.3
70.9,83.1
32.6,83.1
46.4,83.1
46.4,83.1
54.6,83.1
4.6,82.9
52.5,82.9
54.4,82.9
3.3,82.9
91.9,97.7
92.9,97.8
93.8,97.9
81.8,96.9
87.4,97.1
85.6,96.7
86.2,97.0
75.8,97.0
85.1,97.0
74.0,97.0
47.0,25.3
35.1,25.3
73.3,89.8
73.4,96.7
74.7,96.7
95.9,96.7
95.9,96.7
95.9,96.7
91.6,96.9
92.2,97.7
93.6,97.9
93.5,96.9
94.1,97.3
94.2,97.3
92.8,20.3
87.2,97.2
84.4,97.2
88.3,97.1
37.5,97.1
90.1,97.1
51.1,97.1
95.4,97.1
95.5,97.1
95.5,97.1
95.5,97.1
95.6,97.1
92.5,97.5
92.0,97.3
92.5,97.8
89.0,97.7
88.6,97.6
88.7,97.1
92.5,97.1
10.8,97.1
93.6,97.4
96.0,97.4
96.1,96.4
96.0,96.6
86.0,96.6
89.9,96.6
92.1,95.8
86.6,19.7
95.5,19.7
77.5,19.7
92.3,97.7
92.8,97.5
92.9,98.2
90.2,97.8
93.0,97.8
93.0,97.9
93.3,98.0
93.4,97.4
93.4,94.8
96.1,96.6
96.0,96.6
92.4,96.6
95.9,96.6
88.2,96.6
95.6,96.6
98.2,97.5
98.3,97.5
98.1,97.5
91.0,96.1
92.4,96.6
92.1,98.0
92.2,97.8
91.8,98.3
93.0,98.3
93.3,98.2
89.0,98.2
93.4,98.2
93.6,98.2
96.2,97.9
95.9,97.5
96.3,97.5
92.6,97.5
96.2,97.5
96.5,97.5
96.5,97.5
83.7,97.5
90.9,96.8
92.7,96.6
91.5,98.4
87.8,98.7
92.4,96.8
92.0,98.3
93.2,83.3
93.3,98.2
0.8,98.2
92.5,98.2
95.0,98.2
94.5,98.2
96.3,97.9
83.2,97.9
94.6,97.9
95.4,97.9
92.7,97.9
96.3,97.9
91.0,96.9
93.0,97.2
87.1,91.6
90.5,98.7
92.1,98.6
92.1,98.3
91.8,98.1
88.2,96.3
91.7,59.4
90.1,98.2
94.5,98.2
94.9,98.2
95.9,98.2
95.1,97.9
96.7,97.9
96.8,97.9
96.8,97.9
96.4,97.9
88.4,97.2
92.6,98.7
86.3,99.4
89.4,98.6
91.5,98.5
91.8,95.0
88.4,98.1
0.7,98.1
90.5,25.9
95.5,84.3
81.1,26.4
95.8,26.4
96.0,26.4
95.5,26.4
94.4,97.9
96.7,97.9
96.7,97.9
96.7,97.9
90.7,97.8
87.0,98.2
80.3,99.4
90.5,98.6
87.6,98.8
87.9,98.8
90.8,98.6
91.0,68.9
94.0,98.6
93.8,98.6
93.9,81.1
95.1,17.7
95.2,7.6
92.4,96.0
90.4,26.6
81.8,26.6
93.2,98.4
97.0,98.4
88.7,97.9
79.3,98.5
86.9,92.3
88.8,98.6
82.1,98.8
87.9,25.0
0.6,94.5
93.9,88.0
94.2,96.8
94.9,96.8
95.1,5.8
95.2,68.4
95.8,99.2
94.8,99.2
94.6,27.5
94.7,27.5
94.9,27.5
96.6,27.5
88.6,97.2
86.8,98.5
66.2,97.3
86.4,98.7
79.7,95.2
0.6,99.2
0.6,84.1
93.2,92.9
93.0,85.6
93.4,97.1
93.3,87.9
92.4,99.2
94.0,99.2
6.0,71.6
6.1,89.4
96.4,89.4
94.3,89.4
96.4,90.3
88.7,97.4
87.2,98.7
70.9,92.1
86.0,96.8
30.2,99.2
0.7,99.2
92.1,83.8
27.2,82.9
77.5,82.9
93.6,82.9
25.1,98.8
92.5,99.2
92.9,84.1
93.5,90.3
92.8,90.3
93.9,90.3
93.6,90.3
96.2,99.3
86.4,98.2
86.9,98.8
86.0,94.1
72.0,97.0
0.6,99.2
0.2,99.2
30.7,76.3
30.0,86.7
28.3,8.4
26.3,8.4
25.2,8.2
5.5,98.8
91.1,82.4
91.8,82.4
5.8,90.3
6.6,6.8
6.6,6.8
6.6,6.8
87.5,97.3
87.0,98.3
71.6,98.6
75.4,87.8
73.1,99.2
0.2,99.2
78.5,35.4
2.0,8.5
2.0,90.9
5.3,32.9
5.5,90.5
5.4,81.4
5.3,6.8
5.3,6.8
5.4,6.8
6.4,96.4
6.4,96.8
6.4,96.8
87.4,97.1
90.8,97.9
85.0,98.4
89.5,87.9
0.2,99.2
1.9,99.2
1.9,74.9
1.6,74.8
1.5,86.2
1.5,44.4
1.5,7.0
4.4,6.8
4.4,6.8
5.2,98.2
5.2,88.9
6.2,88.9
6.3,90.0
6.4,89.7
87.3,97.5
91.5,97.5
28.2,98.2
87.7,98.3
0.2,99.2
1.6,99.2
1.2,33.3
1.2,33.3
5.0,7.1
4.4,6.8
4.3,6.8
4.3,96.9
4.4,97.7
28.7,97.9
88.8,98.1
89.9,90.5
73.6,90.5
90.5,90.5
89.5,97.3
87.3,97.6
91.4,97.4
2.7,99.1
0.2,99.2
87.3,99.2
3.1,99.2
4.0,6.8
88.7,6.8
4.3,6.9
4.3,96.7
74.7,97.4
29.6,98.6
89.4,98.6
90.2,98.7
89.1,98.2
91.0,98.2
90.1,98.7
89.5,97.8
28.5,97.2
89.2,87.5
80.1,89.8
0.2,99.2
86.6,99.2
8.4,99.2
8.6,6.8
25.1,6.8
25.4,95.2
71.6,98.6
86.4,98.6
87.0,98.5
87.0,98.7
86.6,98.7
88.7,98.8
89.0,98.8
89.9,98.9
