OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
24.2,31.0,69.3,89.8
25.2,36.9,75.3,98.2
27.2,41.3,80.1,98.7
29.8,44.1,84.0,99.1
31.8,47.6,87.6,99.5
34.6,48.2,89.7,99.6
36.7,54.0,92.7,99.7
34.7,56.9,92.8,99.7
37.7,58.5,95.1,99.7
38.9,59.1,94.4,99.8
39.7,60.8,96.3,99.8
39.6,62.4,97.0,99.8
40.7,50.4,97.8,99.8
41.7,52.5,98.3,99.8
43.3,62.8,98.6,99.8
28.8,31.6,98.7,99.8
24.4,16.0,99.0,99.8
24.6,21.3,99.1,99.8
25.4,21.5,99.1,99.8
24.2,31.4,68.7,86.7
26.0,37.2,73.1,95.8
28.3,42.0,76.8,97.4
29.9,44.5,82.0,97.6
32.2,45.9,85.7,98.8
34.8,51.6,87.3,99.1
37.4,56.6,88.8,99.2
36.9,57.8,89.4,99.5
38.4,58.6,91.4,99.6
39.5,60.1,88.4,99.6
42.0,61.5,91.7,99.6
40.7,59.8,92.2,99.7
42.3,51.7,94.5,99.8
44.5,62.8,95.2,99.8
45.1,63.3,95.9,99.8
46.5,67.7,96.5,99.8
23.6,5.9,97.2,99.8
25.0,9.9,97.8,99.8
25.6,5.9,98.1,99.8
24.2,31.6,68.1,84.6
26.0,37.7,72.7,91.9
28.7,42.1,75.9,93.5
29.9,44.7,81.0,96.6
32.8,48.1,83.1,96.4
36.2,52.7,86.0,97.8
37.9,57.4,86.0,98.7
37.6,57.6,87.3,98.9
38.7,59.8,88.5,99.1
40.2,59.5,89.2,99.2
42.4,60.7,88.1,98.9
42.0,61.6,88.8,99.0
43.3,62.1,89.4,99.2
44.0,64.6,90.7,99.2
45.1,68.0,92.3,99.3
45.1,69.0,91.8,99.6
24.0,6.3,93.9,99.6
25.0,5.5,95.0,99.6
25.6,3.1,95.2,99.6
27.2,41.3,79.5,99.0
31.8,45.7,88.4,99.5
36.7,52.6,93.1,99.7
37.7,58.6,95.3,99.7
39.7,60.8,96.4,99.8
40.6,51.6,98.0,99.8
43.3,63.0,98.6,99.8
24.4,17.8,99.0,99.8
25.4,24.4,99.1,99.8
25.6,24.5,99.2,99.8
28.1,18.8,99.4,99.8
28.4,33.7,99.8,99.8
28.6,13.0,99.8,99.8
28.3,3.4,99.8,99.8
28.9,14.4,99.8,99.8
30.6,50.5,99.8,99.8
31.0,43.2,99.8,99.8
31.5,63.7,99.8,99.9
31.7,65.1,99.9,99.9
28.3,41.5,77.0,97.5
32.1,45.7,85.8,98.8
37.4,56.5,88.9,99.5
38.4,58.6,91.5,99.7
42.0,61.3,92.1,99.6
42.3,61.7,94.6,99.8
45.1,63.3,95.9,99.8
23.6,5.9,97.3,99.8
25.6,5.9,98.1,99.8
25.9,5.0,98.6,99.8
28.1,3.7,98.9,99.8
25.7,3.5,99.3,99.8
26.7,3.2,99.5,99.8
28.2,3.2,99.6,99.8
29.7,2.6,99.6,99.8
30.5,2.1,99.7,99.8
31.2,3.5,99.8,99.8
31.3,1.2,99.8,99.8
39.0,1.9,99.8,99.9
28.7,41.5,76.0,94.7
32.8,47.9,83.3,96.5
37.9,57.6,86.1,98.8
38.7,59.0,88.5,99.1
42.4,60.7,88.1,98.9
43.2,62.1,89.4,99.2
45.1,65.7,92.3,99.3
24.0,5.6,93.6,99.6
25.6,14.5,95.2,99.6
26.8,3.2,95.6,99.8
25.4,3.3,97.2,99.8
26.7,2.2,98.9,99.8
27.4,1.8,99.1,99.8
28.2,2.9,99.2,99.8
27.8,2.0,99.2,99.8
12.9,2.0,99.3,99.8
7.4,0.9,99.5,99.8
13.4,0.9,99.6,99.8
21.3,2.1,99.3,99.8
31.7,45.2,89.0,99.7
34.3,57.0,94.3,99.7
39.6,61.4,96.8,99.8
41.7,52.8,98.6,99.8
24.4,17.9,99.1,99.8
25.5,13.7,99.2,99.8
28.1,4.0,99.5,99.8
29.2,13.1,99.8,99.8
27.0,3.3,99.8,99.8
28.7,52.6,99.8,99.8
31.0,46.6,99.8,99.8
31.7,63.8,99.9,99.9
40.2,65.6,99.9,99.9
45.0,65.6,99.9,99.9
38.1,83.2,99.9,99.9
48.3,66.3,99.9,99.9
50.2,83.8,99.9,99.9
16.4,84.0,99.9,99.9
16.0,69.4,99.9,99.9
32.1,45.4,85.9,99.0
36.9,57.5,88.7,99.6
42.0,60.2,92.1,99.8
44.2,62.9,95.3,99.8
24.0,4.4,97.4,99.8
25.7,4.3,98.5,99.8
26.3,3.2,98.9,99.8
26.5,3.2,99.5,99.8
28.2,2.5,99.6,99.8
29.7,2.0,99.7,99.8
31.1,3.5,99.8,99.8
31.4,2.1,99.8,99.8
14.0,1.7,99.9,99.9
14.1,43.2,99.9,99.9
47.0,3.4,99.9,99.9
48.7,47.2,99.9,99.9
18.4,4.1,99.9,99.9
21.8,60.3,99.9,99.9
22.1,63.3,99.9,99.9
32.8,47.5,83.4,97.2
37.5,57.3,87.4,99.1
42.4,60.1,88.6,98.9
44.0,64.5,90.7,99.2
24.0,4.2,93.6,99.6
25.8,3.1,95.5,99.8
25.3,3.1,97.2,99.8
25.6,1.8,99.0,99.8
28.2,3.1,99.2,99.8
27.3,2.9,99.3,99.8
7.8,0.8,99.5,99.8
13.4,3.2,99.6,99.8
21.9,0.8,99.3,99.9
14.5,0.8,99.4,99.9
14.2,0.7,99.5,99.9
6.1,1.3,99.7,99.9
6.9,73.2,99.7,99.9
6.0,73.9,99.7,99.9
5.7,75.5,99.8,99.9
36.7,56.2,92.0,99.7
39.6,60.3,97.5,99.8
43.2,63.5,98.8,99.8
25.4,24.7,99.2,99.8
26.7,20.4,99.5,99.8
28.6,10.7,99.8,99.8
28.9,50.7,99.8,99.8
30.8,3.8,99.8,99.8
31.7,64.4,99.9,99.9
40.5,65.9,99.9,99.9
38.1,65.0,99.9,99.9
50.2,66.4,99.9,99.9
50.8,71.6,99.9,99.9
16.0,87.3,99.9,99.9
12.9,69.7,99.9,99.9
46.1,69.9,99.9,99.9
9.3,78.5,99.9,99.9
3.8,48.8,99.9,99.9
51.0,72.8,99.9,99.9
37.3,56.0,88.0,99.5
41.8,59.9,90.0,99.8
45.0,63.7,95.9,99.8
25.3,5.8,98.3,99.8
26.3,3.2,98.9,99.8
26.6,3.2,99.6,99.8
29.3,2.0,99.7,99.8
31.1,2.1,99.8,99.8
31.7,1.8,99.8,99.9
14.1,3.5,99.9,99.9
47.0,3.5,99.9,99.9
15.6,60.2,99.9,99.9
22.0,3.7,99.9,99.9
21.8,2.9,99.9,99.9
16.2,63.6,99.9,99.9
3.7,67.5,99.9,99.9
17.0,65.7,99.9,99.9
4.1,62.6,99.9,99.9
51.9,69.8,99.9,99.9
37.9,59.7,86.3,98.8
42.3,60.5,88.6,98.9
45.1,65.5,92.3,99.4
25.6,14.7,95.1,99.6
24.9,3.1,97.0,99.8
27.3,2.8,99.1,99.8
29.0,3.2,99.2,99.8
10.7,0.8,99.5,99.8
21.3,0.8,99.3,99.8
14.5,0.6,99.3,99.9
14.2,0.7,99.4,99.9
5.3,1.3,99.7,99.9
23.1,73.8,99.7,99.9
5.8,65.6,99.8,99.9
5.6,1.6,99.9,99.9
3.7,0.8,99.9,99.9
3.4,1.7,99.9,99.9
51.4,0.7,99.9,99.9
52.6,0.6,99.9,99.9
37.6,58.5,97.4,99.8
41.6,52.9,98.8,99.8
25.3,24.9,99.4,99.8
26.9,20.6,99.8,99.8
29.8,43.0,99.8,99.8
30.7,8.6,99.8,99.8
38.8,65.3,99.9,99.9
45.0,65.0,99.9,99.9
46.0,66.4,99.9,99.9
51.8,73.5,99.9,99.9
19.7,63.6,99.9,99.9
12.9,72.8,99.9,99.9
22.9,40.0,99.9,99.9
3.8,49.7,99.9,99.9
51.0,77.2,99.9,99.9
35.4,77.9,100.0,100.0
51.2,79.6,100.0,100.0
51.9,80.2,100.0,100.0
43.3,65.6,100.0,100.0
38.1,58.7,91.4,99.7
43.6,63.2,95.6,99.8
25.3,4.3,98.4,99.8
28.3,3.7,99.3,99.8
27.1,2.0,99.6,99.8
29.6,1.9,99.8,99.8
31.5,1.7,99.8,99.9
14.1,43.1,99.9,99.9
47.3,3.4,99.9,99.9
16.0,55.8,99.9,99.9
16.4,60.7,99.9,99.9
16.7,69.7,99.9,99.9
3.7,3.2,99.9,99.9
5.1,64.1,99.9,99.9
50.4,77.3,99.9,99.9
60.6,73.3,99.9,99.9
53.2,64.3,99.9,99.9
51.9,4.0,100.0,100.0
51.7,4.0,100.0,100.0
38.6,57.5,88.6,99.3
43.9,64.3,90.0,99.2
25.3,3.8,95.1,99.6
25.5,2.1,98.7,99.8
28.1,1.7,99.2,99.8
13.0,1.8,99.4,99.8
13.6,0.7,99.3,99.8
14.5,0.6,99.3,99.9
14.7,1.3,99.6,99.9
6.9,1.0,99.7,99.9
5.8,65.2,99.8,99.9
4.0,0.9,99.9,99.9
3.5,0.8,99.9,99.9
51.3,0.6,99.9,99.9
52.5,0.6,99.9,99.9
3.4,0.6,99.9,99.9
62.3,0.6,99.9,99.9
53.7,0.6,99.9,99.9
56.6,0.6,99.9,99.9
39.4,60.5,98.4,99.8
23.8,22.0,99.2,99.8
26.0,4.5,99.7,99.8
29.6,3.8,99.8,99.8
30.8,4.4,99.8,99.8
38.9,65.0,99.9,99.9
38.1,66.4,99.9,99.9
50.4,69.9,99.9,99.9
15.9,54.3,99.9,99.9
12.9,70.0,99.9,99.9
9.4,77.4,99.9,99.9
3.8,73.0,99.9,99.9
27.6,4.3,99.9,99.9
51.8,75.2,100.0,100.0
51.6,5.4,100.0,100.0
50.3,7.0,100.0,100.0
53.4,88.2,100.0,100.0
64.3,88.5,100.0,100.0
82.6,88.9,100.0,100.0
40.4,59.5,91.5,99.8
23.9,4.3,97.8,99.8
26.2,3.4,99.0,99.8
27.1,1.7,99.6,99.8
31.0,1.9,99.8,99.8
31.9,1.7,99.9,99.9
14.1,3.4,99.9,99.9
16.5,3.3,99.9,99.9
22.0,63.3,99.9,99.9
4.7,62.1,99.9,99.9
5.2,65.6,99.9,99.9
3.9,4.2,99.9,99.9
27.2,1.1,99.9,99.9
53.2,4.1,99.9,99.9
50.2,65.3,100.0,100.0
41.2,52.4,100.0,100.0
62.8,1.5,100.0,100.0
64.3,1.5,100.0,100.0
45.6,1.5,100.0,100.0
42.2,59.5,88.6,98.9
23.9,5.6,93.0,99.6
24.9,1.6,97.0,99.8
28.0,1.5,99.2,99.8
13.2,0.7,99.5,99.8
21.1,0.6,99.3,99.9
14.2,0.6,99.4,99.9
5.3,0.6,99.7,99.9
5.8,0.6,99.7,99.9
4.0,0.8,99.9,99.9
3.5,0.7,99.9,99.9
48.3,0.6,99.9,99.9
