ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
801.05,995.82
824.97,998.94
839.59,999.48
833.98,999.66
853.04,999.76
889.78,999.82
891.8,999.86
976.27,999.89
962.58,999.92
80.86,999.94
84.3,999.95
81.13,999.96
82.54,999.97
84.93,999.98
867.66,999.98
866.69,999.99
867.17,999.99
867.08,999.99
708.16,975.62
824.38,983.83
832.33,993.9
844.99,994.83
837.61,997.77
64.79,998.47
62.38,999.41
62.6,999.75
847.32,999.82
8.44,999.87
801.1,999.91
859.32,999.93
860.72,999.95
856.53,999.96
858.29,999.97
863.37,999.98
863.53,999.98
965.08,999.99
637.4,967.16
740.89,957.85
815.67,974.82
845.12,961.28
838.85,534.03
827.15,991.26
902.99,991.34
886.35,989.72
963.58,979.36
964.32,887.85
964.3,887.89
962.69,887.94
961.12,887.99
962.07,888.04
962.03,888.08
962.5,887.26
962.51,887.32
963.04,987.07
757.06,947.27
637.18,961.3
786.25,967.48
841.03,851.7
5.18,875.24
558.79,509.92
8.88,509.29
885.34,515.33
876.91,863.52
836.87,866.18
839.84,866.23
882.35,866.26
963.07,866.28
961.35,866.29
961.71,866.29
962.41,866.3
962.74,884.16
962.86,884.17
446.69,932.32
690.91,901.22
6.14,930.57
739.14,918.07
5.78,597.07
810.47,601.73
840.12,621.01
804.47,579.29
734.59,579.4
811.13,579.48
785.81,731.45
317.9,673.65
849.71,673.63
858.49,673.61
857.58,860.96
856.69,861.03
856.04,623.36
858.14,623.33
475.76,910.97
423.86,910.62
5.34,588.87
5.18,949.93
815.91,881.23
829.55,844.85
9.23,843.71
822.73,836.67
815.79,801.29
829.94,471.59
841.79,718.41
851.5,622.17
850.82,622.15
851.03,622.14
848.38,622.12
844.94,622.11
859.1,622.09
857.92,178.85
802.71,917.23
426.12,645.45
4.18,939.85
6.07,927.84
5.12,954.88
814.64,949.62
810.53,658.52
8.72,614.36
8.11,624.19
9.15,831.13
7.47,743.18
7.59,743.31
7.76,454.31
9.11,444.49
858.1,444.37
7.93,444.26
856.33,444.17
860.42,179.02
677.06,917.57
5.86,950.23
438.46,620.34
6.45,584.06
5.09,704.22
6.08,968.39
813.91,692.09
9.32,905.48
6.53,893.48
807.47,827.2
8.63,843.54
806.72,837.17
7.41,507.49
499.98,482.94
821.18,482.86
827.76,472.87
824.96,444.67
859.4,444.56
19.57,970.93
4.6,931.71
493.53,879.77
6.07,620.67
4.52,641.46
788.85,722.36
9.41,696.22
6.32,697.22
8.08,527.29
8.36,866.1
10.05,530.55
5.17,594.62
822.67,889.68
8.09,491.98
7.68,507.3
14.68,497.55
600.53,623.18
836.44,623.14
474.81,967.46
4.37,612.38
6.36,777.66
382.6,949.83
520.37,646.97
4.47,688.92
9.44,742.12
9.02,970.63
8.01,937.76
8.09,590.69
460.05,585.98
11.11,586.27
9.83,590.83
9.27,590.74
8.61,600.12
8.4,599.94
8.17,599.78
830.56,594.01
68.74,967.72
4.82,610.13
7.25,742.61
578.05,696.04
5.48,940.05
4.95,975.27
7.4,986.45
7.71,988.14
8.83,972.99
9.06,979.96
10.46,965.65
11.7,966.35
11.85,966.88
11.09,637.66
10.25,638.53
9.74,714.43
9.18,714.65
8.91,917.51
7.45,972.29
6.13,614.49
504.43,619.56
6.0,647.35
5.06,937.73
7.34,974.62
7.94,994.24
9.39,986.46
9.06,959.8
8.37,610.72
9.15,605.09
8.63,975.48
10.27,605.83
12.33,606.14
882.31,585.1
526.63,797.33
491.5,724.26
10.28,613.88
7.39,973.26
7.31,616.86
7.05,618.91
371.97,648.33
6.0,615.79
6.85,617.27
443.7,991.77
8.74,988.15
9.1,988.33
8.68,630.14
9.39,622.47
12.22,954.7
12.81,974.94
13.89,975.53
13.36,808.15
12.24,808.53
9.05,808.84
9.67,954.79
6.05,637.27
6.96,766.28
5.25,701.96
6.26,633.79
414.12,695.32
8.1,612.69
616.06,649.71
788.7,987.27
661.87,987.93
8.76,986.5
477.88,624.06
14.91,594.23
11.2,594.53
10.51,594.75
11.43,594.91
10.36,595.03
14.9,596.86
11.94,596.72
5.7,677.71
6.96,968.97
5.27,884.69
5.47,645.88
400.46,631.46
8.25,607.25
323.75,609.65
798.16,973.99
776.72,975.28
31.72,973.84
299.86,966.43
459.62,621.04
16.03,662.13
462.19,712.53
10.74,622.22
11.45,924.26
12.47,605.08
11.84,605.1
5.05,737.05
5.75,956.42
7.29,613.27
5.25,754.32
4.96,684.95
4.49,735.15
7.99,986.78
752.77,990.44
26.83,991.73
625.1,985.88
462.91,986.43
345.07,901.2
26.5,902.42
465.83,909.59
462.35,910.37
438.8,913.31
458.99,889.24
460.81,889.67
4.6,928.23
6.0,971.69
5.07,938.46
4.76,742.22
5.57,828.14
4.32,986.88
7.82,965.12
641.55,984.81
827.47,986.46
580.22,990.99
27.1,984.2
490.92,985.06
372.53,931.72
467.19,933.04
463.45,798.05
265.13,798.43
316.24,906.96
416.95,943.65
4.62,934.79
412.32,671.97
5.1,698.47
4.93,621.06
4.96,783.64
5.12,980.0
493.75,982.9
537.25,985.13
517.91,975.16
275.64,983.49
740.98,984.44
498.52,989.3
743.68,989.82
492.32,943.94
481.42,961.0
415.42,942.57
416.67,971.35
52.0,973.04
3.41,943.64
8.04,942.71
5.57,947.57
5.63,947.78
5.01,697.18
4.3,973.06
678.0,973.97
796.1,978.79
81.35,971.79
631.74,960.01
772.28,948.38
772.71,950.53
680.46,977.66
697.81,986.53
682.53,962.83
609.24,973.72
615.51,986.23
602.46,986.8
