OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
185.77,174.99,595.68,758.71
185.94,178.55,629.04,847.48
186.45,173.93,658.67,881.34
184.52,159.89,700.13,962.2
189.06,123.49,749.45,968.23
189.28,167.53,776.54,971.96
187.5,225.93,812.76,983.81
180.44,180.79,828.65,989.67
178.41,316.09,837.85,991.19
176.82,328.32,851.75,992.2
174.33,585.09,885.05,992.85
169.37,622.23,904.93,993.28
164.58,573.28,922.41,993.59
163.78,595.59,920.89,993.82
163.62,648.83,930.23,994.0
161.17,776.67,956.96,994.15
159.74,777.67,964.11,994.27
187.67,781.77,981.23,995.65
167.86,167.17,984.03,995.73
185.72,170.03,589.99,724.7
185.38,166.63,624.17,806.34
184.65,157.81,672.8,852.03
181.52,122.96,685.43,882.46
186.5,97.23,720.3,910.84
179.5,114.69,753.5,944.97
177.31,112.5,772.35,964.43
173.19,104.51,782.22,967.36
168.9,176.0,822.82,980.81
168.68,200.12,831.83,982.0
164.67,129.62,837.25,986.4
160.01,237.86,856.47,988.78
157.12,159.33,864.64,988.64
153.54,158.77,882.9,990.26
148.57,33.15,883.94,991.14
122.05,23.22,893.57,992.06
114.26,13.68,889.78,992.73
161.98,11.08,962.15,995.41
160.23,9.95,967.39,995.54
186.45,170.51,577.42,721.08
186.59,166.39,613.02,744.95
184.97,153.06,645.84,798.26
182.32,119.24,690.92,814.13
174.54,103.23,712.65,870.52
178.43,85.04,747.55,890.59
175.8,93.9,759.03,895.14
171.51,84.69,787.11,917.69
165.95,111.83,773.84,921.46
164.88,102.62,787.28,934.08
163.08,99.59,791.01,928.41
155.91,97.77,816.06,954.36
150.99,17.63,800.88,950.05
122.58,13.39,818.65,963.16
117.65,12.03,835.18,967.7
113.66,8.75,855.26,984.27
106.07,7.35,863.57,986.62
109.8,6.6,863.7,985.58
110.94,5.27,889.11,993.01
186.37,166.83,659.81,899.72
189.05,166.99,750.91,977.22
187.51,220.24,814.13,988.81
178.39,321.46,839.0,991.93
174.31,617.52,886.52,993.14
164.56,592.62,923.8,993.72
163.55,658.13,941.62,994.07
159.69,773.29,965.46,994.31
167.83,159.58,984.54,995.74
174.61,91.1,988.31,995.89
175.3,846.2,989.75,996.01
265.22,856.82,991.82,996.13
285.1,852.97,993.04,996.23
306.62,854.3,994.06,996.33
311.74,865.96,994.77,996.42
320.39,864.29,995.28,996.5
328.08,869.86,995.65,996.58
374.69,847.96,995.94,996.65
375.12,883.13,996.15,996.72
184.67,155.64,673.15,859.49
186.52,109.97,720.32,921.09
177.33,110.82,772.44,962.83
168.92,192.13,823.17,969.16
164.7,134.36,837.12,987.57
157.13,117.89,864.43,989.46
148.58,29.76,883.65,991.63
114.33,19.61,889.34,993.0
161.31,8.84,967.5,995.58
124.67,10.68,971.0,995.77
163.19,821.65,978.8,995.92
180.58,824.99,984.12,996.04
179.07,16.15,983.36,996.15
183.17,12.79,984.32,996.25
192.68,7.08,988.63,996.34
192.48,6.67,988.12,996.43
191.7,5.65,990.25,996.51
166.7,5.85,991.82,996.58
176.46,6.11,992.99,996.65
184.99,150.24,644.7,801.36
174.57,102.6,711.84,857.98
175.81,91.01,758.48,890.74
166.0,111.1,773.06,926.91
163.72,97.87,789.86,926.57
151.17,14.47,800.7,949.04
117.9,10.12,834.04,982.08
106.17,6.7,862.54,986.57
111.63,4.93,901.25,992.99
112.97,3.69,920.98,993.95
134.38,3.21,940.38,994.8
117.69,4.4,961.19,995.34
172.32,3.65,958.59,995.69
130.06,3.25,974.14,995.93
121.38,2.66,973.61,996.11
117.85,1.74,978.73,996.24
118.61,2.01,983.32,996.35
100.32,1.71,981.85,996.45
97.79,1.46,985.22,996.53
189.03,130.98,753.46,971.98
180.41,181.42,833.51,991.52
174.18,601.86,897.6,993.32
163.54,601.83,931.47,993.97
159.64,156.99,966.91,994.35
175.26,88.94,987.17,995.82
175.4,851.37,990.23,996.02
272.33,858.05,992.86,996.18
306.44,862.11,994.22,996.33
314.54,864.06,995.13,996.46
327.9,866.01,995.7,996.57
369.85,883.18,996.08,996.68
644.31,872.92,996.34,996.78
691.98,886.9,996.54,996.88
788.26,888.64,996.69,996.97
798.99,891.73,996.82,997.05
801.57,914.3,996.93,997.12
811.47,915.19,997.03,997.19
821.61,914.68,999.26,999.35
186.55,107.02,720.56,923.75
173.2,257.36,782.09,979.18
164.75,126.98,836.88,988.43
153.58,30.49,882.39,991.03
114.48,10.4,888.59,993.2
159.81,11.41,965.93,995.69
163.37,823.11,978.86,995.92
179.3,36.76,980.78,996.1
183.26,9.28,984.24,996.25
193.19,5.94,989.76,996.38
191.69,5.22,990.18,996.5
144.2,4.99,992.4,996.62
168.82,4.33,993.88,996.72
590.96,3.72,994.62,996.81
684.59,3.16,995.38,996.9
689.64,904.71,995.92,996.98
713.21,907.34,996.3,997.06
799.05,908.81,996.58,997.13
806.96,908.46,999.19,999.31
174.63,101.31,710.68,859.71
171.64,81.36,779.15,926.7
163.82,97.14,786.4,925.07
122.9,11.06,815.93,956.68
106.37,6.18,862.36,986.34
108.76,4.26,900.23,993.21
135.11,2.75,940.2,994.74
168.76,5.08,944.62,995.5
130.33,3.03,973.55,995.91
118.02,2.4,975.39,996.16
119.09,1.83,982.7,996.34
89.98,1.79,983.23,996.48
89.04,1.81,987.08,996.6
233.68,1.77,987.46,996.7
655.6,1.84,986.5,996.79
714.79,17.3,991.12,996.88
780.03,3.44,992.63,996.96
786.63,2.99,990.97,997.03
792.94,2.49,998.49,999.23
187.53,211.86,821.85,990.93
174.14,565.68,894.43,993.44
163.4,393.23,951.65,994.15
167.83,104.7,985.0,995.76
175.46,849.91,990.8,996.02
284.99,858.75,993.55,996.23
313.86,865.45,995.0,996.41
560.33,865.35,995.75,996.57
373.61,885.1,996.19,996.71
686.59,887.81,996.48,996.84
772.64,888.29,996.69,996.96
788.09,894.47,996.86,997.07
802.68,914.86,996.99,997.16
841.81,921.76,999.26,999.35
845.61,900.39,999.34,999.41
853.37,900.24,999.4,999.47
855.36,906.04,999.46,999.52
857.21,916.86,999.51,999.56
864.71,906.38,999.56,999.6
176.88,104.61,772.72,967.95
164.55,123.67,836.55,986.58
148.65,14.17,882.21,992.26
161.46,7.13,968.48,995.61
163.64,818.6,978.92,995.92
173.72,7.59,983.13,996.15
192.77,5.98,988.53,996.34
191.66,4.7,990.08,996.5
176.56,2.75,992.88,996.64
549.72,4.33,994.25,996.77
677.65,2.7,995.35,996.89
683.83,10.89,996.03,997.0
799.6,911.0,996.47,997.1
807.02,908.47,999.19,999.31
818.51,16.82,999.29,999.38
827.21,4.18,999.36,999.43
835.84,5.23,999.42,999.48
855.71,5.12,999.48,999.53
857.53,4.08,999.53,999.57
176.0,89.61,763.49,882.98
163.94,96.02,789.63,922.78
116.17,8.27,844.81,955.89
111.49,4.27,897.03,992.68
160.27,6.3,938.92,994.63
171.83,3.15,955.17,995.61
118.58,2.42,978.12,996.07
119.38,1.67,982.06,996.33
90.08,1.89,984.14,996.51
96.08,1.75,988.63,996.66
648.75,1.73,985.78,996.78
715.58,3.16,991.29,996.9
782.21,3.11,993.15,997.0
785.26,3.83,998.43,999.23
804.01,2.87,998.78,999.3
804.93,2.15,999.02,999.36
603.98,1.96,999.19,999.41
822.25,2.39,999.31,999.46
374.13,1.92,999.4,999.51
178.27,561.16,849.26,992.89
164.57,767.12,931.88,994.05
167.62,28.35,987.27,995.76
261.6,856.78,992.24,996.07
290.39,859.71,994.6,996.32
326.25,868.14,995.67,996.52
372.52,885.45,996.21,996.7
688.88,888.4,996.54,996.86
791.49,895.21,996.77,997.01
801.57,914.43,996.95,997.13
840.16,921.95,999.26,999.35
853.63,905.69,999.35,999.42
854.08,15.12,999.43,999.49
853.98,904.97,999.5,999.55
865.18,906.15,999.56,999.6
867.53,907.42,999.61,999.64
874.7,911.05,999.65,999.67
875.14,907.44,999.69,999.71
875.7,909.19,999.72,999.74
169.02,140.09,816.24,979.94
153.65,21.66,881.86,991.65
161.58,6.26,968.72,995.62
170.46,10.18,982.09,995.98
188.25,7.5,983.81,996.24
192.73,4.44,988.85,996.45
179.34,2.42,992.79,996.64
572.23,2.75,994.5,996.8
679.89,10.7,995.68,996.94
798.58,10.89,996.35,997.07
813.14,10.41,999.19,999.31
825.34,4.04,999.3,999.39
830.49,4.54,999.39,999.46
840.4,4.14,999.46,999.52
859.48,3.63,999.53,999.57
862.55,3.16,999.58,999.61
862.13,3.07,999.62,999.65
865.98,3.1,999.66,999.68
864.72,2.45,999.7,999.71
168.32,96.68,799.02,923.3
147.7,9.72,808.88,950.35
116.33,3.87,917.53,992.37
128.34,5.32,941.2,994.82
130.69,2.52,971.53,995.82
120.12,1.65,978.32,996.25
98.26,1.66,983.06,996.5
244.6,1.66,985.88,996.68
660.49,3.18,986.8,996.83
775.59,2.46,992.32,996.97
780.78,2.08,998.34,999.22
794.13,1.69,998.8,999.31
586.51,1.7,999.08,999.38
813.32,1.99,999.26,999.45
373.03,16.38,999.38,999.5
834.24,16.02,999.47,999.55
10.22,1.57,999.54,999.59
9.28,1.35,999.59,999.63
8.1,1.16,999.64,999.66
174.04,622.91,873.53,993.58
157.43,96.93,966.71,994.4
175.79,856.17,992.0,996.01
305.16,862.97,994.78,996.31
556.96,873.9,995.85,996.55
642.67,886.73,996.36,996.76
770.98,537.17,996.68,996.94
801.45,913.7,996.91,997.1
835.95,915.87,999.25,999.34
856.54,19.31,999.37,999.44
855.29,14.99,999.46,999.51
860.22,906.96,999.53,999.57
867.95,906.55,999.59,999.63
872.87,906.42,999.65,999.67
874.44,908.12,999.69,999.71
875.78,907.48,999.73,999.75
874.36,907.88,999.76,999.78
875.92,910.06,999.79,999.8
891.01,909.79,999.01,999.02
164.65,124.19,835.25,987.69
114.1,11.46,887.75,993.49
164.13,820.83,979.0,995.92
188.59,7.04,983.56,996.23
191.65,3.9,989.76,996.48
122.13,1.95,993.63,996.69
683.87,2.0,995.22,996.87
792.93,5.16,996.2,997.03
805.21,4.24,999.18,999.3
827.64,12.81,999.32,999.4
836.72,18.44,999.42,999.48
855.53,3.4,999.5,999.54
860.27,2.78,999.57,999.6
861.36,2.56,999.62,999.65
865.67,2.36,999.67,999.69
867.0,2.08,999.71,999.72
868.25,1.83,999.74,999.75
867.29,917.34,999.77,999.78
872.66,917.8,999.8,999.81
164.17,19.13,787.37,937.7
107.98,4.61,854.19,963.2
160.73,5.47,923.46,994.19
131.11,2.19,960.13,995.74
120.27,1.99,978.98,996.27
89.83,1.22,984.82,996.56
653.85,1.5,982.72,996.76
777.6,2.19,991.23,996.93
800.51,1.82,998.22,999.22
800.4,1.73,998.8,999.32
520.19,16.52,999.12,999.41
589.37,11.22,999.32,999.48
14.28,1.48,999.44,999.54
7.3,1.25,999.53,999.59
6.33,8.78,999.6,999.63
5.68,13.94,999.65,999.67
5.46,16.27,999.69,999.71
4.67,14.96,999.72,999.74
4.26,915.59,999.75,999.76
164.72,749.12,935.49,993.96
167.96,835.87,989.58,995.82
273.01,863.02,994.37,996.21
325.62,833.13,995.77,996.5
643.43,887.54,996.36,996.75
789.35,894.33,996.71,996.96
803.27,894.53,996.96,997.13
841.35,906.52,999.31,999.39
877.05,13.75,999.43,999.48
861.48,905.44,999.52,999.56
867.42,907.15,999.59,999.63
875.94,906.73,999.65,999.68
874.74,907.16,999.7,999.72
874.83,907.81,999.75,999.76
874.65,908.53,999.78,999.79
882.29,909.58,999.81,999.82
884.6,909.42,999.05,999.05
888.68,908.17,999.1,999.1
887.37,908.95,999.14,999.15
157.3,14.67,866.25,990.91
159.09,6.94,965.85,995.7
177.66,5.88,982.61,996.13
191.4,3.48,988.35,996.43
122.24,2.48,993.49,996.68
683.83,10.93,995.35,996.89
799.24,4.08,996.36,997.07
822.14,906.27,999.25,999.35
830.54,12.47,999.38,999.45
850.45,2.81,999.48,999.53
858.98,2.26,999.56,999.6
860.78,3.46,999.63,999.65
865.34,912.8,999.68,999.7
871.24,914.9,999.72,999.74
876.03,916.62,999.76,999.77
869.86,918.42,999.79,999.8
874.01,918.79,999.82,999.83
872.68,920.08,998.91,998.91
887.88,920.65,998.96,998.96
151.91,9.17,805.17,955.09
109.57,2.89,919.54,992.23
168.88,2.7,961.88,995.24
116.87,1.99,974.64,996.16
97.39,1.13,983.35,996.53
655.23,3.08,981.39,996.77
775.88,2.5,991.53,996.96
783.58,1.37,998.43,999.26
283.29,2.06,998.97,999.37
583.94,1.42,999.26,999.46
14.13,1.23,999.43,999.53
6.94,7.19,999.53,999.59
5.99,6.74,999.61,999.64
5.8,9.99,999.66,999.69
4.86,911.3,999.71,999.72
4.25,913.23,999.74,999.76
3.67,2.54,999.78,999.78
858.81,0.48,999.8,999.81
862.62,0.49,999.82,999.83
162.78,41.06,968.44,994.21
175.31,855.41,992.84,995.99
309.3,868.92,995.41,996.37
361.72,892.57,996.22,996.67
719.61,556.0,996.65,996.91
806.6,514.07,996.94,997.12
846.35,907.46,999.32,999.4
878.89,907.52,999.45,999.5
867.53,911.18,999.55,999.59
873.12,904.35,999.63,999.65
875.84,9.16,999.69,999.71
874.38,908.96,999.74,999.75
874.33,908.72,999.78,999.79
877.8,918.38,999.81,999.82
885.34,919.99,999.05,999.06
884.5,919.57,999.11,999.11
899.47,919.6,999.16,999.16
891.75,915.09,999.2,999.2
892.18,914.39,999.24,999.24
149.44,10.65,887.48,992.65
177.06,20.56,978.84,995.9
191.34,4.67,987.88,996.29
179.34,2.02,992.28,996.6
655.51,4.83,995.0,996.84
795.91,3.29,996.3,997.05
824.2,906.6,999.27,999.36
840.83,11.34,999.41,999.47
853.73,1.92,999.52,999.56
861.86,10.74,999.6,999.63
