OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
25.1,33.6,55.8,33.2
26.2,42.4,54.3,25.8
28.2,48.3,52.7,6.3
30.3,56.5,50.8,3.5
32.6,65.6,45.6,2.0
35.0,68.1,47.3,1.2
37.3,70.1,28.9,0.5
39.3,66.8,27.3,0.2
43.4,69.6,23.3,0.2
45.9,71.3,24.5,0.1
50.3,70.4,19.1,0.1
52.7,73.0,10.2,0.0
47.6,76.0,8.6,0.0
51.2,75.9,4.3,0.0
52.2,80.6,3.4,0.0
62.6,79.0,2.6,0.0
53.9,79.4,2.3,0.0
56.2,81.6,2.0,0.0
62.0,83.4,1.4,0.0
25.1,33.1,55.6,50.2
25.9,42.1,55.0,37.5
28.0,48.2,53.3,14.1
29.9,56.2,51.3,9.3
32.2,60.5,51.2,5.2
34.8,68.3,50.4,3.8
37.1,69.2,46.7,2.6
38.9,66.7,41.9,1.7
43.2,68.0,39.8,1.2
45.8,69.9,33.4,0.7
48.4,71.7,30.3,0.3
56.3,69.9,26.3,1.4
46.9,70.7,22.9,0.8
51.4,71.6,18.1,0.5
52.2,72.1,10.9,0.2
52.7,73.3,9.8,0.1
53.2,73.7,6.3,0.1
63.3,79.0,5.6,0.1
64.4,79.9,4.0,0.0
24.7,32.7,54.9,55.2
25.8,40.8,55.2,56.1
27.4,47.7,55.3,35.1
29.8,55.7,52.4,17.1
32.0,59.1,53.9,10.9
34.6,68.9,52.1,9.4
36.8,50.9,54.0,6.4
38.2,53.6,55.8,4.2
42.8,55.8,55.7,3.5
44.4,59.0,55.1,2.7
52.1,60.9,47.8,1.9
56.2,69.5,47.5,1.6
49.8,70.2,28.9,8.9
51.2,71.1,28.7,4.8
52.0,71.6,37.4,3.8
53.3,72.8,32.7,3.6
52.9,73.0,22.4,3.0
47.5,73.4,15.9,2.5
48.2,73.5,13.6,1.8
28.2,47.6,52.7,4.2
32.4,65.6,45.3,1.6
37.3,69.7,28.9,0.2
43.4,69.7,29.1,0.1
50.3,70.2,18.7,0.0
47.6,75.1,8.2,0.0
52.2,76.5,3.2,0.0
53.3,81.4,2.1,0.0
62.0,83.6,1.4,0.0
65.1,84.1,1.0,0.0
68.7,82.3,0.7,0.0
69.8,83.2,0.6,0.0
70.9,83.8,0.3,0.0
71.8,84.4,0.2,0.0
73.4,84.7,0.2,0.0
73.7,85.5,0.2,0.0
74.5,86.8,0.1,0.0
75.9,89.0,0.1,0.0
79.2,89.3,0.1,0.0
28.0,49.0,53.4,12.6
32.2,65.6,51.1,4.2
37.1,69.5,47.5,2.1
43.2,68.0,39.8,0.9
48.4,63.5,31.0,0.2
46.9,70.7,22.9,0.7
52.2,72.1,10.5,0.1
53.2,73.7,6.3,0.1
64.4,79.9,4.0,0.0
64.4,81.6,3.4,0.0
68.2,82.6,2.6,0.0
69.1,83.0,2.0,0.0
70.1,83.4,1.4,0.0
71.5,83.7,1.2,0.0
72.3,84.6,1.0,0.0
73.3,82.6,0.6,0.0
74.6,86.3,0.6,0.0
75.0,87.9,0.3,0.0
72.8,88.8,0.2,0.0
27.4,47.5,55.3,32.7
32.0,59.4,53.9,11.6
36.8,50.7,54.1,7.3
42.8,56.5,55.7,3.4
52.1,59.9,47.8,1.9
