OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.9,33.5,61.2,80.2
25.2,44.6,67.1,85.6
28.5,51.7,68.6,87.7
31.7,55.3,72.2,89.4
32.9,63.0,75.8,90.3
34.7,80.2,77.2,93.1
36.1,81.2,79.4,95.2
38.9,82.4,82.5,92.5
44.7,85.1,83.1,92.8
46.6,86.4,83.3,96.1
48.3,88.8,84.7,96.4
49.7,89.2,85.0,96.4
53.3,89.3,85.9,96.5
56.9,90.9,87.0,96.8
68.8,91.0,88.7,96.8
71.3,91.5,89.0,97.1
72.7,91.8,89.5,97.2
72.5,91.8,90.2,95.8
73.3,91.9,90.3,0.6
23.0,34.3,61.2,79.7
25.5,45.9,67.0,84.4
29.2,55.8,68.3,85.6
32.1,57.5,72.1,87.0
33.4,73.1,75.3,89.4
37.6,82.3,77.8,90.1
38.3,83.9,79.4,91.9
43.5,85.9,82.6,92.6
46.3,88.4,82.8,91.5
47.9,88.8,83.6,92.3
50.2,90.6,83.8,94.0
53.5,90.9,84.6,92.7
67.2,91.7,86.0,92.9
69.2,92.3,86.2,96.1
72.2,93.4,85.9,95.9
72.5,93.6,87.3,96.2
75.1,93.6,87.9,96.6
76.5,93.8,89.1,96.6
77.0,94.0,90.0,98.8
23.0,35.6,61.3,79.5
25.6,45.6,67.0,84.2
29.5,55.7,68.3,85.6
32.2,61.7,71.7,88.3
34.4,75.6,75.2,89.3
39.7,84.6,77.2,90.7
41.3,86.5,79.2,91.0
44.5,87.7,82.6,91.9
46.6,88.6,83.1,92.3
48.2,89.7,83.5,93.2
50.4,91.4,84.5,92.3
54.9,91.9,86.0,92.8
67.0,92.1,84.9,92.7
72.1,93.0,85.9,92.4
71.6,93.8,86.8,93.5
74.8,94.0,88.2,95.0
75.3,94.1,88.1,96.0
80.7,96.8,87.9,93.3
80.9,97.2,89.1,93.5
28.5,51.8,68.7,88.6
32.9,69.6,75.5,91.9
35.8,78.6,80.0,92.3
44.7,86.1,82.8,96.1
48.3,89.0,85.0,96.4
53.2,89.3,85.6,96.9
68.8,91.0,88.9,97.2
72.8,91.6,89.8,95.9
73.3,92.2,90.6,0.6
73.9,92.8,91.2,99.2
77.5,92.5,92.2,99.2
81.3,92.9,93.1,99.4
71.8,93.2,98.6,99.4
78.3,93.4,99.1,99.5
83.1,93.4,99.1,99.5
83.7,92.2,99.6,99.8
77.5,94.9,99.6,99.8
77.0,93.3,99.7,99.8
78.7,92.9,99.8,99.8
29.2,55.4,68.4,86.1
33.4,72.8,75.4,88.9
38.3,83.8,79.4,92.6
46.3,88.4,82.8,91.7
50.2,90.7,83.9,92.6
67.2,91.8,86.0,96.1
72.2,93.0,85.9,96.2
75.1,93.7,87.9,96.6
77.0,94.0,90.2,98.8
80.9,95.7,89.9,98.9
85.0,96.0,91.2,98.9
84.8,96.2,91.4,99.1
76.7,95.7,92.7,99.2
83.3,96.3,97.9,99.5
86.1,96.4,99.6,99.8
89.2,97.4,99.6,99.8
89.6,97.6,99.6,99.8
90.0,97.7,99.6,99.8
90.8,97.2,99.6,99.8
29.7,55.4,68.3,85.6
34.4,74.9,75.2,89.6
41.3,86.3,79.2,91.3
46.6,88.4,83.1,92.5
50.4,91.3,84.5,92.5
67.0,92.1,84.9,93.7
71.6,93.9,86.8,93.9
75.3,94.2,88.1,96.4
80.9,97.1,88.8,93.6
85.8,97.5,90.2,96.8
86.7,97.6,98.9,99.7
88.1,97.5,90.9,97.7
87.5,97.7,91.5,97.9
88.3,97.7,99.0,99.8
88.7,97.9,99.1,99.8
89.0,98.1,99.3,99.8
90.6,98.1,99.5,99.8
89.8,97.3,99.5,99.8
91.1,98.1,99.5,99.8
32.9,69.6,75.8,93.6
38.9,83.4,82.6,96.1
48.3,89.1,84.5,96.8
56.9,90.3,87.8,97.2
72.7,92.0,90.0,95.9
73.7,92.8,90.8,0.6
77.6,93.0,92.0,99.2
73.1,91.7,98.6,99.4
78.5,93.6,99.1,99.5
83.3,92.9,99.6,99.8
77.5,92.6,99.6,99.8
78.2,93.5,99.8,99.8
84.8,94.2,99.8,99.8
84.9,84.3,99.8,99.8
90.3,84.3,99.8,99.8
91.3,81.2,99.8,99.8
91.5,95.3,99.8,99.8
91.6,80.2,99.8,99.8
91.8,80.2,99.8,99.8
33.4,69.7,75.6,89.9
