OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.7,25.0,56.1,85.2
21.8,31.0,60.5,97.0
22.8,36.2,67.8,98.1
24.2,42.5,72.9,99.6
25.2,48.8,78.4,99.6
25.6,51.4,82.1,99.8
29.7,61.4,86.1,99.9
31.1,63.1,93.3,99.9
32.0,64.7,94.6,100.0
34.4,66.4,95.7,100.0
35.8,66.8,96.7,100.0
37.2,69.7,97.6,100.0
40.7,73.3,97.9,100.0
42.2,75.1,97.7,100.0
44.5,76.7,98.0,100.0
46.9,79.8,98.3,100.0
48.3,80.5,98.7,100.0
49.3,79.6,99.2,100.0
49.1,80.3,99.3,100.0
20.7,24.8,55.6,77.3
21.8,30.8,58.2,92.7
23.2,37.5,62.4,94.6
24.2,45.6,70.1,97.6
25.2,53.7,72.5,99.2
25.9,56.5,77.1,99.6
29.7,62.0,79.0,99.6
31.1,65.8,86.7,99.5
33.5,71.0,89.5,99.7
36.4,71.9,91.4,99.8
36.9,73.0,93.4,99.9
37.5,75.8,94.5,99.9
41.3,78.3,95.4,99.9
44.5,79.2,94.1,100.0
46.5,81.9,94.7,100.0
49.1,82.8,95.7,100.0
51.2,84.3,95.9,100.0
51.7,85.2,96.3,100.0
53.0,85.4,97.2,100.0
20.4,24.3,55.4,72.5
21.8,29.7,57.8,83.5
23.2,37.2,60.4,83.2
24.1,45.2,63.8,92.9
25.2,53.0,70.2,97.4
25.6,56.8,70.0,98.2
29.4,62.4,74.6,99.2
30.1,67.3,78.0,99.4
32.5,68.6,81.6,98.3
35.5,70.5,83.2,99.1
36.8,73.4,88.5,99.4
37.4,74.8,89.7,99.5
41.9,75.3,91.4,99.7
43.1,76.3,92.9,99.7
49.3,83.4,94.6,99.8
51.9,84.1,91.1,99.8
55.9,86.7,91.6,99.9
56.6,87.0,92.9,99.9
58.3,87.9,93.4,99.9
22.8,36.0,68.3,99.1
25.2,48.9,78.7,99.8
29.6,61.6,86.6,99.9
32.0,65.1,95.0,100.0
35.8,67.2,96.9,100.0
38.2,73.4,98.2,100.0
43.9,76.9,98.0,100.0
48.3,79.3,99.1,100.0
49.1,83.4,99.6,100.0
53.3,84.4,99.6,100.0
53.9,84.9,99.6,100.0
55.5,87.5,99.8,100.0
65.9,88.9,99.8,100.0
66.7,89.5,99.8,100.0
68.8,89.7,99.9,100.0
69.4,93.1,99.9,100.0
72.3,86.4,99.9,100.0
72.8,87.3,99.9,100.0
75.2,88.9,100.0,100.0
23.2,37.6,62.4,95.2
25.2,53.8,73.0,99.4
29.7,62.1,79.1,99.5
33.5,65.3,89.5,99.7
36.9,72.6,93.4,99.9
41.3,77.7,95.3,100.0
45.9,79.6,94.7,100.0
51.2,84.9,96.0,100.0
52.9,86.9,97.2,100.0
60.7,89.6,98.9,100.0
65.0,89.7,99.3,100.0
65.2,90.5,99.4,100.0
68.5,90.9,99.5,100.0
69.5,85.7,99.6,100.0
76.3,91.8,99.6,100.0
78.5,91.9,99.6,100.0
81.9,92.3,99.8,100.0
80.6,91.9,99.7,100.0
83.3,92.1,99.7,100.0
23.2,37.2,60.4,85.4
25.2,52.9,70.2,97.6
29.4,62.4,74.6,99.2
32.5,68.9,82.6,98.5
36.8,73.4,88.5,99.5
41.9,75.4,91.4,99.7
49.3,83.6,94.6,99.8
55.9,85.6,91.6,99.9
58.3,88.2,93.4,99.9
62.9,89.0,95.1,100.0
64.7,90.5,97.4,100.0
66.8,90.7,98.2,100.0
70.9,91.6,98.5,100.0
74.7,91.1,98.9,100.0
76.3,93.0,99.2,100.0
79.6,91.7,99.4,100.0
80.6,93.5,99.4,100.0
81.6,93.7,99.5,100.0
82.1,94.2,99.6,100.0
25.2,48.8,79.2,99.8
31.1,63.7,94.1,100.0
35.8,67.4,97.2,100.0
42.2,75.2,98.0,100.0
48.3,79.4,99.2,100.0
50.0,84.5,99.6,100.0
53.8,85.6,99.6,100.0
65.6,85.1,99.8,100.0
66.6,92.2,99.8,100.0
69.0,90.1,99.9,100.0
72.4,90.4,99.9,100.0
75.0,93.0,100.0,100.0
73.7,92.2,100.0,100.0
75.5,86.9,100.0,100.0
76.3,90.6,100.0,100.0
77.7,89.5,100.0,100.0
78.5,89.2,100.0,100.0
81.9,89.3,100.0,100.0
82.2,89.4,100.0,100.0
25.2,53.8,73.0,99.4
30.4,64.1,87.1,99.7
36.9,73.0,93.9,99.9
44.4,79.3,94.4,100.0
51.2,84.4,96.0,100.0
53.5,89.0,98.1,100.0
65.0,89.8,99.3,100.0
66.3,90.5,99.4,100.0
69.5,91.6,99.6,100.0
78.2,86.1,99.6,100.0
79.9,91.5,99.8,100.0
81.5,92.4,99.7,100.0
84.1,92.3,99.7,100.0
84.0,92.8,99.8,100.0
85.0,93.0,99.9,100.0
84.7,87.0,99.9,100.0
86.1,93.6,99.9,100.0
86.4,93.9,99.9,100.0
86.6,87.7,100.0,100.0
25.2,52.6,70.3,98.0
30.1,66.8,78.0,98.2
36.8,73.1,88.8,99.5
43.0,78.3,92.9,99.8
55.9,86.5,91.0,99.9
59.9,88.7,94.8,100.0
64.2,90.5,97.4,100.0
69.0,90.8,98.2,100.0
73.4,91.2,98.9,100.0
77.5,93.2,99.3,100.0
80.6,93.5,99.4,100.0
81.9,94.1,99.6,100.0
82.4,94.2,99.6,100.0
83.1,93.7,99.3,100.0
86.8,94.0,99.5,100.0
83.0,93.4,99.5,100.0
86.9,94.6,99.6,100.0
84.0,93.6,99.7,100.0
84.2,93.9,99.7,100.0
29.6,61.9,90.8,100.0
35.8,72.6,97.7,100.0
43.8,78.0,98.6,100.0
49.0,84.2,99.6,100.0
53.8,86.7,99.8,100.0
65.9,88.6,99.8,100.0
68.8,93.1,99.9,100.0
71.4,88.5,99.9,100.0
75.5,87.4,100.0,100.0
74.9,88.4,100.0,100.0
76.2,89.9,100.0,100.0
77.0,88.9,100.0,100.0
79.1,89.7,100.0,100.0
85.6,91.4,100.0,100.0
86.3,92.1,100.0,100.0
83.6,91.8,100.0,100.0
85.1,91.9,100.0,100.0
87.0,92.0,100.0,100.0
87.9,92.1,100.0,100.0
29.7,62.6,79.5,99.7
36.8,73.9,94.1,100.0
45.8,82.1,95.3,100.0
51.9,88.8,97.6,100.0
64.9,89.9,99.3,100.0
67.1,91.0,99.6,100.0
76.2,86.2,99.6,100.0
79.8,92.0,99.8,100.0
82.0,92.9,99.7,100.0
83.8,93.0,99.8,100.0
85.0,93.1,99.9,100.0
84.7,93.8,99.9,100.0
86.3,93.9,99.9,100.0
86.6,88.4,100.0,100.0
86.8,94.3,100.0,100.0
87.3,94.3,100.0,100.0
89.0,94.4,100.0,100.0
87.6,92.3,100.0,100.0
89.3,92.8,100.0,100.0
28.9,61.8,74.6,99.4
36.8,73.1,89.0,99.5
49.1,83.3,94.6,99.8
58.2,88.1,93.4,100.0
64.2,90.6,97.4,100.0
70.8,90.5,98.5,100.0
76.2,93.0,99.2,100.0
80.4,93.4,99.4,100.0
82.0,94.3,99.6,100.0
82.7,94.4,99.1,100.0
83.6,94.0,99.5,100.0
83.0,94.6,99.5,100.0
86.9,93.7,99.7,100.0
83.9,93.9,99.7,100.0
88.5,94.0,99.8,100.0
89.2,94.5,99.8,100.0
91.4,94.6,99.9,100.0
91.8,95.1,99.9,100.0
92.6,95.2,99.9,100.0
31.7,65.5,96.6,100.0
41.5,77.1,98.6,100.0
49.0,84.5,99.6,100.0
55.1,88.5,99.8,100.0
66.6,90.1,99.9,100.0
71.1,91.6,100.0,100.0
75.4,93.4,100.0,100.0
75.9,86.5,100.0,100.0
76.5,91.3,100.0,100.0
78.9,11.8,100.0,100.0
85.5,90.0,100.0,100.0
86.1,91.5,100.0,100.0
84.8,91.9,100.0,100.0
86.7,92.1,100.0,100.0
87.9,91.8,100.0,100.0
87.6,92.6,100.0,100.0
83.2,92.6,100.0,100.0
90.5,92.6,100.0,100.0
88.3,92.7,100.0,100.0
33.0,69.4,91.1,99.9
43.7,81.6,94.6,100.0
52.7,88.8,97.7,100.0
65.4,90.2,99.4,100.0
69.4,91.0,99.6,100.0
79.5,92.4,99.8,100.0
81.9,93.1,99.7,100.0
83.9,93.1,99.9,100.0
85.6,93.7,99.9,100.0
86.2,94.0,99.9,100.0
86.6,87.9,100.0,100.0
86.8,89.0,100.0,100.0
87.8,88.7,100.0,100.0
89.3,92.1,100.0,100.0
89.5,94.7,100.0,100.0
85.6,93.0,100.0,100.0
85.9,93.2,100.0,100.0
86.1,93.2,100.0,100.0
85.9,92.5,100.0,100.0
32.5,68.3,82.7,99.3
42.3,82.3,93.0,99.8
58.3,88.5,93.4,100.0
65.1,89.6,98.1,100.0
74.6,91.2,98.9,100.0
79.0,93.3,99.4,100.0
82.3,94.7,99.6,100.0
82.7,94.8,99.3,100.0
82.7,94.6,99.5,100.0
86.9,93.7,99.7,100.0
87.0,93.9,99.7,100.0
88.3,94.0,99.8,100.0
90.3,95.0,99.9,100.0
91.5,95.1,99.9,100.0
92.5,95.2,99.9,100.0
92.7,95.3,99.9,100.0
93.2,95.2,100.0,100.0
89.6,95.2,100.0,100.0
93.4,95.6,100.0,100.0
35.7,69.5,98.6,100.0
48.1,83.9,99.5,100.0
53.7,90.3,99.8,100.0
66.5,90.0,99.9,100.0
72.2,87.4,100.0,100.0
73.3,90.7,100.0,100.0
76.2,89.3,100.0,100.0
78.1,91.3,100.0,100.0
85.5,91.9,100.0,100.0
82.8,92.0,100.0,100.0
83.8,92.1,100.0,100.0
87.6,92.2,100.0,100.0
87.6,92.4,100.0,100.0
86.3,93.0,100.0,100.0
90.6,92.6,100.0,100.0
89.1,92.8,100.0,100.0
91.3,94.5,100.0,100.0
91.6,93.2,100.0,100.0
88.1,92.7,100.0,100.0
36.8,74.5,94.9,100.0
49.7,84.5,96.6,100.0
64.6,90.1,99.4,100.0
69.3,92.0,99.6,100.0
79.7,92.5,99.8,100.0
73.4,93.1,99.8,100.0
84.5,93.8,99.9,100.0
85.8,94.0,99.9,100.0
86.5,88.6,100.0,100.0
86.9,94.4,100.0,100.0
88.8,94.9,100.0,100.0
88.1,92.9,100.0,100.0
91.4,93.1,100.0,100.0
85.8,93.3,100.0,100.0
86.1,93.3,100.0,100.0
86.0,93.4,100.0,100.0
87.0,93.4,100.0,100.0
89.6,92.6,100.0,100.0
89.9,93.0,100.0,100.0
36.6,72.2,89.1,99.7
55.9,84.4,91.2,99.9
64.1,90.5,97.8,100.0
73.3,91.2,98.9,100.0
79.2,93.5,99.4,100.0
82.1,94.4,99.6,100.0
86.5,94.9,99.5,100.0
83.2,94.1,99.6,100.0
83.7,94.1,99.7,100.0
88.3,94.7,99.8,100.0
90.9,94.9,99.9,100.0
91.8,95.0,99.9,100.0
92.6,95.5,99.9,100.0
92.7,95.5,100.0,100.0
89.6,95.6,100.0,100.0
93.4,95.7,100.0,100.0
89.8,95.7,100.0,100.0
89.8,95.7,100.0,100.0
89.4,95.6,100.0,100.0
40.5,80.2,99.0,100.0
50.7,82.2,99.8,100.0
65.7,91.1,99.9,100.0
69.9,90.0,100.0,100.0
73.0,86.7,100.0,100.0
75.7,90.7,100.0,100.0
79.1,90.2,100.0,100.0
85.9,92.0,100.0,100.0
83.0,92.2,100.0,100.0
87.7,92.3,100.0,100.0
87.6,92.4,100.0,100.0
87.7,92.7,100.0,100.0
90.7,92.8,100.0,100.0
91.2,92.9,100.0,100.0
91.5,92.9,100.0,100.0
88.1,92.7,100.0,100.0
91.9,91.6,100.0,100.0
92.1,91.6,100.0,100.0
90.5,91.6,100.0,100.0
37.9,77.3,96.3,100.0
53.3,89.4,99.2,100.0
66.6,91.0,99.6,100.0
78.5,92.1,99.8,100.0
73.3,93.2,99.8,100.0
85.1,93.7,99.9,100.0
86.1,94.1,100.0,100.0
86.7,94.3,100.0,100.0
87.7,91.9,100.0,100.0
87.5,93.0,100.0,100.0
89.5,93.3,100.0,100.0
85.8,93.3,100.0,100.0
86.3,92.4,100.0,100.0
86.3,92.6,100.0,100.0
93.6,93.3,100.0,100.0
87.0,93.1,100.0,100.0
86.6,93.0,100.0,100.0
86.7,93.1,100.0,100.0
87.2,91.5,100.0,100.0
37.7,75.6,92.2,99.8
61.7,88.7,95.0,100.0
70.7,91.7,98.6,100.0
78.9,91.8,99.4,100.0
82.1,94.4,99.0,100.0
85.7,95.0,99.5,100.0
86.9,93.9,99.7,100.0
88.2,94.4,99.8,100.0
88.6,94.9,99.9,100.0
92.2,95.0,99.9,100.0
92.5,95.3,99.9,100.0
92.7,95.4,100.0,100.0
93.2,95.5,100.0,100.0
93.4,95.6,100.0,100.0
89.4,95.6,100.0,100.0
90.6,95.5,100.0,100.0
87.3,96.1,100.0,100.0
86.8,96.0,100.0,100.0
90.4,96.1,100.0,100.0
43.7,81.9,99.5,100.0
53.6,90.4,99.9,100.0
68.4,90.4,99.9,100.0
75.1,88.3,100.0,100.0
75.2,92.1,100.0,100.0
78.8,91.8,100.0,100.0
85.9,92.0,100.0,100.0
86.7,92.5,100.0,100.0
84.5,92.5,100.0,100.0
87.7,93.6,100.0,100.0
85.6,92.7,100.0,100.0
89.1,92.9,100.0,100.0
91.4,93.2,100.0,100.0
86.6,91.8,100.0,100.0
91.9,91.6,100.0,100.0
90.5,92.4,100.0,100.0
89.0,93.4,100.0,100.0
92.5,93.4,100.0,100.0
88.2,93.4,100.0,100.0
44.7,82.9,96.0,100.0
64.5,90.2,99.4,100.0
74.5,86.3,99.8,100.0
81.1,92.4,99.8,100.0
