OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.5,19.1,61.9,78.3
20.6,19.7,65.3,85.8
21.1,14.8,68.5,90.6
20.8,22.5,70.8,91.6
19.2,16.9,76.0,92.3
19.0,32.3,76.8,92.6
18.7,41.1,84.3,94.6
18.7,45.3,84.2,96.3
19.8,46.0,86.6,97.4
19.7,50.2,89.6,98.9
19.7,55.3,90.3,98.9
19.0,61.4,83.1,91.7
19.0,62.7,85.3,92.1
19.0,66.5,83.6,93.8
21.1,68.7,84.7,94.5
22.2,72.9,85.1,92.7
22.3,80.5,85.9,84.5
22.4,76.8,87.2,5.7
22.5,82.2,87.4,5.6
20.4,18.6,61.5,76.2
20.5,18.2,65.2,82.6
20.5,13.7,68.7,89.4
20.5,12.7,70.4,90.4
18.9,14.8,74.9,91.5
18.5,13.6,76.8,92.3
18.5,11.5,77.4,92.3
17.7,44.7,84.2,93.2
18.5,46.5,83.0,93.1
18.2,47.1,84.8,93.9
17.8,12.7,82.1,92.0
13.7,12.8,82.7,92.6
13.6,16.2,82.5,91.8
13.9,13.1,83.5,93.1
13.8,16.9,84.4,93.7
13.2,14.1,86.3,90.8
13.1,16.8,86.0,90.9
13.6,16.9,86.4,88.5
13.7,17.1,87.8,89.7
20.5,18.3,60.9,78.0
20.6,14.3,65.9,83.5
20.9,13.5,68.6,85.9
21.1,12.3,70.7,89.2
18.4,11.0,73.5,91.9
18.2,10.0,76.9,91.7
17.5,11.2,77.3,92.6
17.0,11.1,80.2,92.7
17.7,10.9,81.5,92.7
17.7,10.0,81.2,91.6
13.8,11.1,81.8,92.0
13.5,11.0,81.7,91.8
13.6,11.4,82.3,92.4
13.5,11.4,83.5,92.8
13.0,10.9,84.3,90.3
12.9,9.9,86.1,90.6
12.9,8.9,86.3,90.6
12.1,7.6,89.1,94.4
12.1,8.7,90.0,92.8
21.1,15.2,68.8,90.4
19.2,16.9,76.1,92.4
18.7,41.3,84.4,94.2
19.8,46.3,86.8,97.6
19.7,55.3,90.4,98.9
19.0,62.7,85.2,93.7
22.2,68.8,84.8,93.1
22.3,74.3,85.9,85.9
22.5,83.0,87.5,91.1
15.3,83.4,88.1,91.3
15.3,85.0,4.6,1.5
34.8,86.3,91.4,96.9
44.4,87.2,92.4,97.3
45.6,87.5,93.9,97.3
47.0,87.7,92.9,97.1
47.2,87.9,93.3,97.1
