ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
90.0,99.8
93.7,99.9
94.8,100.0
91.3,100.0
95.0,100.0
94.4,100.0
83.1,100.0
87.3,100.0
87.3,100.0
85.1,100.0
85.2,100.0
86.2,100.0
87.3,100.0
86.8,100.0
85.1,100.0
85.1,100.0
85.1,100.0
85.1,100.0
90.2,96.4
93.0,99.6
93.9,99.8
96.1,99.9
94.0,99.9
87.5,99.9
90.4,99.9
90.2,99.9
90.4,99.9
89.8,99.9
89.6,99.9
89.6,99.9
88.6,99.9
73.6,99.9
88.7,99.9
86.9,99.9
86.9,99.9
85.0,99.9
86.9,29.5
94.1,99.4
95.1,99.6
88.2,98.7
91.8,99.1
90.7,99.1
87.7,99.1
90.3,47.5
92.4,39.8
90.5,99.7
90.2,99.7
88.2,86.3
87.7,97.9
90.6,97.9
90.5,85.6
89.2,85.6
89.7,85.6
89.7,85.6
82.8,92.9
95.1,98.4
95.2,99.2
97.0,99.4
82.8,99.5
76.9,99.5
91.1,99.5
79.1,45.3
89.1,45.2
90.3,97.8
89.7,97.8
88.0,98.1
82.4,98.1
93.1,98.1
90.3,28.2
85.0,28.2
87.0,28.2
85.4,28.2
93.6,95.1
94.7,98.2
96.8,90.0
96.0,2.5
89.6,98.3
97.1,46.5
97.1,99.0
96.9,95.8
86.2,95.8
97.4,95.8
86.3,95.8
88.5,99.5
86.1,99.5
93.2,99.5
93.3,99.5
92.7,99.5
92.8,99.5
91.9,99.5
93.8,85.7
96.2,51.5
96.6,97.9
96.0,98.0
97.0,98.1
96.9,95.3
95.6,95.3
96.1,95.3
79.3,93.3
77.9,5.7
77.9,75.5
79.4,75.5
84.7,14.3
96.8,14.3
96.8,14.3
96.9,14.3
96.8,14.3
96.9,14.3
94.9,76.4
95.4,97.4
96.4,98.3
96.1,97.5
96.8,97.4
95.4,94.8
91.5,94.8
95.8,94.8
96.0,94.8
85.6,94.9
66.7,1.4
72.2,1.4
77.7,96.7
77.9,96.7
74.7,96.7
74.3,96.7
74.0,96.7
74.1,96.7
95.1,92.9
96.1,55.7
95.6,98.1
95.9,97.4
96.5,97.8
96.6,97.8
97.2,94.8
96.9,94.8
75.4,94.9
57.2,94.6
70.9,94.6
85.8,94.7
84.1,96.7
74.2,96.7
72.4,26.8
78.1,26.8
71.8,12.5
56.4,12.5
95.1,97.6
96.0,51.2
95.8,93.9
96.9,97.0
96.6,97.8
90.2,97.7
95.4,97.8
88.5,94.9
95.0,93.9
76.0,93.9
87.8,93.9
63.1,93.9
89.1,93.9
89.4,93.9
57.4,93.9
96.5,93.9
96.5,93.9
96.4,93.9
95.1,95.4
96.0,56.1
95.9,96.9
96.8,97.7
96.4,97.8
95.7,97.7
96.0,97.8
86.9,97.8
88.6,91.5
88.9,4.6
49.3,51.0
62.9,3.4
67.1,1.5
82.5,1.5
85.4,1.5
92.5,44.9
56.5,1.4
62.9,1.4
94.9,92.4
95.8,93.5
96.0,97.2
96.3,97.7
92.7,97.6
97.4,97.7
95.1,97.2
95.1,96.5
94.9,95.6
95.0,95.6
95.3,90.7
95.7,90.7
95.5,90.7
87.1,93.1
74.0,93.1
89.0,93.1
76.2,93.1
89.1,93.1
94.9,91.8
96.0,93.4
96.4,97.7
89.4,97.7
89.1,97.1
97.5,96.4
94.6,94.9
94.7,89.7
95.2,70.9
95.1,94.5
95.1,96.1
95.8,75.2
95.7,50.6
96.1,2.8
96.5,2.8
96.5,2.8
92.3,2.8
92.0,2.8
95.0,95.3
95.7,96.6
91.8,97.3
90.0,95.7
96.9,97.0
96.1,89.2
96.4,89.0
96.5,10.4
94.9,78.1
95.2,86.9
95.2,97.2
95.2,74.8
95.3,1.9
95.2,47.9
95.7,41.5
95.9,30.8
95.7,41.2
95.9,49.9
95.3,95.0
96.2,96.0
96.5,97.0
89.0,94.4
97.2,19.5
95.3,91.9
95.7,91.9
96.4,97.1
96.5,78.1
96.6,85.5
95.2,78.2
95.1,57.2
95.4,57.1
95.6,57.1
95.5,95.2
95.5,95.3
95.8,95.6
95.9,76.0
95.1,95.0
95.6,97.1
95.9,97.0
92.2,93.2
89.3,92.4
95.8,92.8
96.3,93.3
96.0,93.2
96.4,78.2
96.4,78.2
96.5,79.3
96.2,84.2
94.9,84.2
94.9,95.8
95.1,96.0
95.3,96.0
95.4,96.2
95.6,61.4
95.0,95.0
95.5,97.1
96.6,97.0
92.0,20.1
91.4,19.2
96.6,91.3
96.4,91.5
96.0,96.8
96.5,90.0
95.9,89.9
95.1,89.9
96.4,68.9
96.5,80.7
96.5,74.4
96.3,74.4
96.8,74.4
96.7,64.7
96.1,61.6
94.9,97.8
94.9,97.3
62.8,91.6
92.4,19.2
75.6,19.6
95.0,93.3
96.1,1.9
96.6,92.5
96.8,92.5
96.6,88.4
96.9,52.5
96.4,59.4
96.1,58.0
95.9,57.2
96.1,57.2
95.4,56.5
96.5,72.5
96.5,72.7
89.1,97.4
95.5,97.3
94.0,20.1
89.3,19.5
88.0,90.2
94.0,75.5
94.5,81.8
94.7,74.9
94.7,74.2
95.4,73.0
95.9,52.9
96.8,61.7
96.8,62.0
96.5,62.0
96.7,62.2
96.8,55.9
97.1,49.8
97.1,49.7
95.3,97.2
86.7,97.3
81.1,19.5
83.3,19.5
47.0,81.2
78.5,74.8
72.8,74.3
82.3,73.6
87.7,73.0
92.2,72.6
93.5,71.4
93.9,55.9
94.2,53.1
94.1,51.6
94.5,7.0
94.6,46.3
94.8,27.0
94.7,2.2
