OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.2,26.1,55.2,81.6
22.8,28.8,60.0,88.9
23.4,30.7,64.3,97.0
24.2,36.7,68.5,98.9
25.2,39.8,78.5,99.4
25.6,42.6,79.2,99.5
26.2,46.4,83.1,99.9
26.4,47.4,84.3,99.9
28.5,58.6,88.8,100.0
28.8,60.9,92.9,100.0
29.3,61.5,94.3,100.0
30.0,63.2,94.3,100.0
30.6,65.6,94.9,100.0
31.0,65.9,95.9,100.0
31.5,70.5,97.1,100.0
35.9,68.7,97.1,100.0
36.7,69.1,97.4,100.0
38.1,69.5,98.7,100.0
39.3,69.9,99.2,100.0
22.2,25.8,55.3,79.7
22.8,28.8,60.1,85.1
23.5,30.6,64.2,90.4
24.2,36.8,68.0,96.2
25.2,40.4,77.6,98.2
25.6,43.4,78.7,98.9
26.2,46.3,82.1,99.2
27.5,48.3,84.0,99.3
28.6,58.4,84.3,99.7
29.0,60.5,85.2,99.7
29.5,62.2,92.5,99.8
30.0,62.7,90.4,99.9
30.6,66.6,93.7,99.9
31.1,68.1,94.1,99.9
31.6,52.0,93.9,100.0
36.2,69.2,96.0,100.0
36.9,68.7,95.7,100.0
39.2,55.3,96.1,100.0
39.6,55.6,96.7,100.0
22.2,26.2,55.3,71.0
22.8,28.8,59.3,82.5
23.6,30.4,63.6,90.0
24.3,36.3,64.9,94.3
25.2,40.2,76.1,95.8
25.8,43.7,77.0,96.3
26.2,47.9,79.1,97.9
27.5,48.2,83.2,98.0
28.6,63.1,83.6,98.7
28.8,62.6,84.2,98.8
29.4,61.0,85.5,99.0
30.0,65.0,89.2,99.2
30.5,67.4,93.7,99.2
31.0,68.4,90.0,99.3
33.8,68.9,91.0,99.5
35.9,52.2,93.9,99.5
38.2,62.0,94.1,99.6
39.3,71.9,94.4,99.8
39.9,68.4,94.7,99.8
23.5,30.8,64.3,97.8
25.2,40.3,78.3,99.5
26.2,46.5,83.8,99.9
28.5,58.9,89.0,100.0
29.3,62.7,94.4,100.0
30.6,65.1,94.9,100.0
32.1,68.1,97.3,100.0
36.7,69.4,97.4,100.0
39.3,70.3,99.2,100.0
40.8,68.8,99.4,100.0
42.9,69.7,99.5,100.0
44.1,71.5,99.5,100.0
47.6,73.0,99.8,100.0
46.9,72.2,99.9,100.0
50.2,75.4,99.9,100.0
57.0,73.7,99.9,100.0
60.0,80.2,100.0,100.0
61.5,81.5,100.0,100.0
62.3,77.5,100.0,100.0
23.5,30.5,64.3,90.5
25.2,40.4,77.9,98.4
26.2,47.4,82.3,99.2
28.6,58.4,84.5,99.7
29.4,64.5,93.7,99.9
30.6,66.0,93.6,99.9
31.6,68.5,93.2,100.0
36.9,69.5,95.7,100.0
39.6,55.9,96.7,100.0
41.5,68.9,98.4,100.0
43.9,69.5,98.0,100.0
47.5,69.8,98.5,100.0
48.0,75.9,98.9,100.0
49.9,73.6,99.3,100.0
55.2,93.8,99.4,100.0
57.4,73.1,99.6,100.0
