OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
221.23,272.09,623.66,821.58
231.03,446.34,669.56,893.72
241.66,524.25,706.61,940.9
255.02,606.5,752.07,981.24
267.19,660.09,772.85,989.46
282.38,690.15,844.37,993.17
296.59,689.83,861.65,995.84
403.73,717.12,887.76,998.14
447.38,726.91,879.72,998.58
468.99,740.38,888.08,998.25
545.95,769.25,905.24,998.61
591.06,778.49,918.01,998.85
618.27,770.59,941.75,999.26
658.88,807.23,955.67,999.33
669.08,778.38,968.15,999.38
672.79,801.7,931.77,999.42
679.79,798.87,976.82,999.45
685.84,800.83,984.52,999.47
694.64,826.55,985.85,999.5
225.87,292.73,615.2,785.97
238.18,473.42,653.7,862.45
253.57,571.84,678.52,882.36
270.66,646.33,730.39,906.46
293.35,672.88,760.43,956.18
312.91,719.74,811.89,978.37
404.92,746.95,821.84,987.72
452.7,767.56,843.0,993.78
471.53,783.96,826.15,995.8
575.7,799.05,845.67,997.38
618.58,802.47,855.26,994.07
631.2,812.78,878.71,995.43
662.63,818.48,871.85,996.63
669.38,825.47,892.08,998.9
675.96,815.27,904.91,999.09
690.93,826.62,924.19,999.22
703.71,836.78,911.07,999.32
709.57,849.71,925.59,999.38
705.4,846.65,952.95,999.43
227.92,318.16,614.6,774.52
243.31,487.68,649.85,798.52
259.23,581.98,659.88,865.01
282.88,663.9,708.34,911.21
300.23,701.44,759.77,893.9
385.08,725.74,800.17,923.92
435.89,742.94,816.46,957.32
503.51,769.97,821.13,984.77
552.37,785.95,817.68,985.17
600.06,792.57,827.39,990.48
624.02,802.87,832.14,991.72
657.45,815.29,844.22,979.69
672.12,815.44,856.1,985.66
680.16,834.15,868.44,989.58
694.06,832.75,883.81,993.15
702.9,831.29,899.95,994.78
707.74,842.34,888.35,995.4
721.69,847.49,936.11,996.43
725.31,842.82,905.62,997.12
241.38,525.9,704.47,962.87
267.23,657.88,775.09,992.04
296.61,691.13,863.88,997.87
447.23,736.38,882.33,998.06
545.77,762.71,906.32,998.76
618.33,778.39,943.99,999.29
668.84,779.09,969.68,999.39
679.56,797.59,977.97,999.46
693.92,809.44,986.6,999.5
707.53,833.19,990.47,999.54
725.8,838.47,990.79,999.57
725.3,840.54,992.87,999.59
749.42,846.92,994.64,999.61
753.87,862.43,995.88,999.63
777.83,884.23,996.86,999.64
781.88,880.51,997.43,999.66
782.79,899.36,998.65,999.67
787.44,903.71,998.85,999.68
787.44,890.77,998.99,999.69
253.54,562.05,679.28,899.16
293.3,675.47,757.45,970.22
404.89,736.71,822.11,988.51
471.44,775.41,829.51,996.58
618.86,801.8,856.06,994.63
662.84,821.23,877.09,998.78
675.87,832.74,905.64,999.17
703.25,847.31,911.47,999.35
703.83,848.96,953.39,999.45
737.26,852.56,962.02,999.51
743.17,844.89,973.42,999.55
751.32,848.27,984.61,999.58
762.08,862.41,986.83,999.6
772.28,866.53,984.86,999.62
790.59,877.39,988.93,999.64
792.66,882.82,989.58,999.66
801.17,889.12,995.39,999.67
820.47,908.83,996.41,999.68
839.45,923.41,997.2,999.69
259.19,569.64,659.87,874.27
300.14,698.22,760.01,896.28
436.84,735.57,816.65,959.29
554.73,786.63,815.15,986.41
624.67,801.43,832.0,992.41
672.36,815.88,855.9,986.27
693.92,842.05,883.62,993.34
707.59,845.42,888.04,995.5
726.15,841.45,905.26,997.18
784.85,846.96,901.04,998.41
807.4,863.29,914.83,998.9
813.39,921.69,951.82,999.19
818.53,926.63,955.34,999.36
822.3,931.34,965.48,999.47
826.53,953.21,981.11,999.54
834.8,931.4,985.72,999.59
840.84,936.42,988.61,999.62
833.16,931.06,988.92,999.65
842.25,923.58,988.46,999.67
267.32,657.1,779.49,993.58
403.43,723.3,884.18,998.59
545.44,764.33,910.08,998.87
658.56,807.6,965.9,999.36
682.34,799.86,979.77,999.46
696.57,832.34,989.67,999.53
725.05,833.99,991.52,999.57
730.1,851.6,994.3,999.6
753.49,866.47,996.29,999.63
781.35,894.92,997.31,999.65
782.71,896.08,998.7,999.67
790.94,901.38,998.95,999.69
793.57,886.22,999.13,999.7
795.83,918.72,999.26,999.72
805.28,900.99,999.36,999.73
821.39,905.03,999.28,999.74
821.25,906.63,999.39,999.76
823.55,720.96,999.6,999.77
832.84,875.9,999.63,999.78
