ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
85.7,90.7
89.8,91.4
87.4,91.5
77.7,0.8
91.5,93.5
23.4,93.5
78.3,93.5
24.4,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
92.9,93.5
2.6,93.5
48.4,90.7
90.3,96.0
79.6,61.0
88.7,93.5
75.7,93.5
1.8,93.5
77.4,93.6
74.3,93.6
76.9,93.6
23.1,93.6
76.6,94.3
22.9,94.3
23.0,94.3
23.0,94.3
23.3,94.3
22.9,94.3
74.3,96.4
22.9,96.4
71.6,95.8
88.2,96.3
84.9,96.6
1.9,94.1
35.6,95.9
2.1,92.8
1.9,96.8
22.6,96.8
1.7,96.9
22.5,96.9
22.7,96.9
1.7,96.9
1.7,96.9
1.7,96.9
1.7,96.9
23.3,96.9
23.3,96.9
23.3,96.9
79.9,95.8
88.0,96.8
88.0,96.6
1.8,93.5
1.9,70.8
91.1,72.4
2.0,70.5
17.2,71.2
17.3,96.9
2.0,96.9
1.8,96.9
1.8,95.4
23.1,97.0
1.9,97.0
1.9,97.0
22.6,97.0
1.8,97.0
1.8,97.0
7.1,90.8
49.0,92.5
3.1,66.9
88.2,62.8
88.8,94.2
88.9,94.0
89.0,94.1
35.2,95.9
85.4,95.9
89.2,95.9
20.4,95.9
20.2,97.1
2.0,97.1
1.9,95.6
2.0,95.6
23.5,95.6
20.4,94.4
17.6,94.4
2.0,86.7
27.2,65.7
64.3,3.7
91.1,57.2
88.8,94.2
88.9,86.9
89.0,61.2
2.1,96.1
89.3,96.2
89.9,96.2
40.1,96.2
87.3,96.2
86.6,96.2
86.6,96.2
23.3,96.2
23.3,96.2
91.5,96.2
87.4,96.2
5.0,91.7
66.6,75.8
2.8,4.1
78.9,97.0
91.5,97.1
37.3,89.4
2.2,80.5
89.2,93.7
89.5,93.8
91.3,93.8
92.3,93.8
89.5,93.8
87.5,93.5
87.4,93.5
82.7,93.5
16.5,95.2
87.0,95.2
84.8,95.2
6.0,95.5
54.4,62.6
20.1,75.3
34.1,70.3
33.9,63.8
88.7,94.1
95.5,94.1
11.7,95.8
89.3,95.8
91.4,95.8
91.4,95.7
89.7,95.9
91.7,94.3
89.5,93.8
89.2,93.8
88.6,88.3
86.5,88.3
85.7,88.3
6.9,83.7
86.9,77.7
9.6,63.9
18.3,83.2
33.3,62.5
94.8,52.9
94.9,52.6
95.7,3.1
32.0,84.0
25.0,80.1
87.8,80.3
91.2,94.8
89.4,94.8
90.4,94.8
91.2,95.0
89.3,95.0
91.6,95.0
62.6,95.0
6.0,75.3
74.0,68.9
8.8,63.9
2.1,50.0
35.8,54.0
2.2,14.0
95.7,52.1
2.1,2.7
95.7,82.9
2.0,87.7
92.3,79.8
89.5,79.1
88.3,84.9
87.3,94.1
95.0,94.1
89.9,97.1
91.0,95.4
91.6,84.6
2.1,73.8
32.3,82.0
8.6,65.5
2.2,83.4
2.4,15.3
36.0,62.9
95.2,62.9
94.9,94.8
95.7,96.7
16.7,93.9
35.6,93.9
33.9,93.9
34.1,87.1
87.0,87.1
91.3,88.9
89.4,78.1
32.4,29.0
94.8,83.2
15.0,78.0
28.2,50.9
5.3,73.4
6.0,72.0
7.9,96.9
22.1,68.3
2.4,63.7
95.8,63.7
36.0,6.8
92.1,94.4
91.2,94.6
32.8,96.5
36.2,96.5
89.8,96.7
36.2,96.7
35.4,96.7
22.8,96.7
94.5,94.5
6.3,82.3
24.9,56.9
4.0,78.3
7.3,64.3
16.5,97.3
95.1,52.3
94.1,67.8
95.5,78.8
95.6,79.2
20.8,12.4
13.3,86.7
14.5,94.8
14.0,94.8
95.4,93.5
95.4,93.5
76.7,93.5
94.9,93.5
94.5,97.2
14.7,68.6
14.0,41.0
2.8,57.2
38.8,97.2
35.5,52.0
94.7,64.7
95.7,60.5
94.9,66.2
95.7,6.6
95.8,13.7
20.6,6.4
21.2,6.4
2.4,4.6
31.3,59.9
86.7,59.9
92.8,10.6
95.5,67.2
91.4,67.3
15.5,75.5
15.1,56.0
17.6,41.9
3.0,4.9
3.1,59.6
94.6,62.7
93.1,71.5
95.6,71.5
95.8,71.5
95.4,71.6
95.8,71.6
17.5,71.6
12.9,3.1
1.7,3.1
0.5,7.0
47.1,7.0
19.5,67.8
2.3,76.6
80.8,75.6
14.1,50.6
28.7,60.0
23.2,93.3
4.3,95.6
51.5,84.8
93.7,20.2
95.7,71.7
95.7,71.7
2.4,61.8
1.7,4.1
19.2,4.1
11.8,4.1
13.8,42.8
45.3,53.2
28.9,53.2
46.0,54.2
16.9,29.9
6.1,65.7
27.9,57.4
2.5,89.1
5.1,82.1
27.4,14.1
21.5,80.7
93.5,72.4
95.6,78.6
8.9,54.9
6.5,54.5
7.3,12.1
39.3,10.5
7.2,10.5
50.4,51.0
45.6,80.9
43.4,81.6
9.3,81.1
36.2,93.2
7.0,69.8
15.6,52.0
7.8,78.2
22.4,38.6
92.4,13.4
20.5,3.7
93.0,85.3
5.7,86.0
53.2,91.5
56.6,91.9
29.0,96.5
16.2,78.1
64.8,76.6
15.1,77.8
6.3,77.8
57.8,92.9
53.1,92.6
7.8,98.4
9.8,72.9
24.4,58.8
42.6,72.9
68.8,61.7
24.8,14.0
93.6,15.9
93.8,38.6
1.6,39.8
1.6,39.2
1.9,89.5
14.6,89.3
14.5,90.9
15.1,93.3
14.6,93.4
14.5,98.2
13.2,98.2
12.8,98.2
13.7,98.4
