ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
671.73,992.8
735.1,996.72
752.22,962.88
761.22,964.37
763.08,964.12
808.26,963.95
808.05,963.83
487.63,441.26
495.22,441.22
811.42,441.19
815.05,441.17
812.4,441.15
809.98,441.14
491.5,11.21
491.52,11.18
491.38,9.37
492.11,9.35
818.03,9.33
54.43,982.98
78.14,994.79
19.27,870.82
16.68,936.4
14.52,937.55
583.05,947.5
730.87,947.33
10.69,947.19
8.76,947.09
9.08,947.02
8.45,946.96
8.07,946.92
7.75,946.89
7.74,946.87
7.62,946.86
762.63,946.85
699.75,946.84
9.27,946.83
229.78,892.43
19.55,990.24
281.59,935.19
15.68,947.34
700.87,947.55
14.62,855.66
13.31,855.8
12.4,855.85
566.67,953.23
10.92,953.23
10.87,953.22
9.49,953.22
8.7,953.21
8.29,953.21
7.56,857.22
7.1,857.24
10.3,857.26
8.79,857.26
26.53,914.89
16.83,959.65
14.36,967.88
16.74,916.65
16.26,954.94
17.24,863.28
15.85,854.65
13.62,855.72
10.58,859.74
12.83,859.9
555.32,860.0
12.85,860.08
12.43,865.02
9.97,865.1
8.85,859.69
8.14,859.77
7.42,811.67
7.38,812.28
15.72,805.49
15.05,670.7
13.94,714.28
16.17,965.41
15.74,966.86
14.64,972.03
12.73,957.29
10.97,957.64
11.85,957.83
273.5,957.95
277.83,958.02
10.82,954.01
12.44,954.03
11.42,960.26
10.33,960.28
10.54,960.31
11.4,960.33
9.82,960.35
758.32,947.86
15.47,948.48
13.47,519.67
22.05,930.56
84.23,952.2
14.39,953.49
13.38,914.72
9.23,907.87
12.12,907.82
8.51,878.35
7.6,858.55
9.44,858.72
9.91,858.85
274.42,859.7
9.76,859.8
273.66,707.27
9.18,707.22
412.35,707.18
52.27,957.81
16.01,987.29
17.09,895.12
18.33,961.98
16.13,949.78
14.59,971.26
14.62,960.63
8.97,961.73
12.27,963.86
8.47,964.28
7.9,964.57
8.08,964.78
9.04,964.93
8.14,965.05
7.48,965.14
8.42,965.22
7.12,965.28
7.63,965.34
17.87,927.43
20.9,983.29
15.48,771.01
16.37,555.54
88.12,974.71
15.27,948.95
275.48,711.66
9.35,672.98
11.34,937.78
9.07,938.71
8.28,943.16
271.31,943.75
6.33,944.21
8.87,944.59
8.86,958.72
6.89,958.91
6.13,959.06
7.44,959.18
24.52,783.28
20.54,943.34
13.86,814.71
15.2,965.15
13.98,617.84
14.79,409.45
15.19,977.08
10.31,977.65
9.03,399.27
10.95,401.57
9.48,248.02
268.79,247.85
266.96,247.73
6.64,247.66
8.72,920.44
8.94,920.7
7.38,920.92
6.14,921.09
26.19,886.04
123.26,978.32
319.05,43.53
760.9,755.61
19.66,746.85
15.12,799.87
17.16,978.47
9.79,980.78
9.93,981.21
50.19,992.29
12.02,334.73
309.1,279.83
269.12,279.8
268.08,279.8
258.63,959.22
11.95,959.66
264.66,991.36
321.85,991.64
43.16,802.64
178.91,979.61
613.33,461.92
67.47,756.89
307.5,970.46
13.98,977.88
15.92,979.92
17.29,243.21
10.17,242.27
10.81,79.56
19.07,78.73
17.5,925.23
269.6,980.55
269.69,980.85
268.77,981.08
268.64,981.26
267.5,240.01
8.92,240.02
27.82,806.92
34.14,981.96
22.96,762.43
20.83,960.67
96.17,978.98
96.74,18.17
81.95,871.71
18.64,873.03
18.46,775.25
11.77,935.98
12.08,980.7
19.98,981.12
15.37,242.43
8.18,241.71
8.08,907.2
270.05,930.34
268.37,930.59
268.89,930.8
222.97,807.01
177.81,982.66
377.53,971.48
22.45,969.18
285.56,238.92
16.48,798.79
16.2,714.84
281.67,674.4
19.36,935.37
17.32,912.75
12.37,899.44
19.49,246.14
16.81,245.71
9.26,934.5
8.14,934.92
8.48,935.2
7.56,245.69
7.54,245.76
43.73,799.45
65.76,983.25
346.19,960.42
325.58,946.03
102.89,971.46
23.57,971.31
318.35,932.79
240.92,933.84
69.38,802.99
199.15,803.01
245.38,672.66
12.41,664.17
28.68,377.84
48.47,316.9
10.52,767.74
10.82,269.69
9.46,935.71
8.36,936.28
15.34,805.18
116.38,976.02
28.65,968.84
355.46,969.98
21.31,903.35
73.55,971.96
291.48,975.43
126.84,118.31
234.38,125.7
290.48,636.22
73.55,558.04
217.38,646.2
27.85,673.14
229.1,577.26
217.98,582.28
207.93,410.2
56.54,333.16
276.76,938.97
14.72,822.06
140.43,976.56
326.1,76.97
18.14,992.99
76.6,993.83
74.23,973.3
293.37,974.7
298.93,815.64
829.51,818.77
291.71,380.38
92.24,708.96
157.68,675.71
264.86,73.71
276.94,73.28
90.81,699.48
222.93,795.26
502.06,795.62
18.63,818.67
14.25,831.33
23.61,977.9
350.14,983.65
300.32,993.4
101.04,994.13
94.57,979.38
83.02,204.75
284.08,64.36
298.09,70.72
305.5,682.9
302.52,45.85
30.38,677.11
30.28,707.9
148.17,694.16
98.73,681.37
165.31,681.87
211.87,988.28
78.71,989.2
15.96,831.21
13.44,978.58
18.54,985.88
117.57,993.74
67.62,994.37
311.59,918.52
41.84,814.75
168.57,631.88
297.92,715.19
33.22,939.63
67.87,742.74
68.65,946.99
63.75,931.09
61.38,932.56
60.29,942.86
142.69,988.13
187.92,989.17
63.17,990.03
14.45,840.88
12.96,978.9
17.69,987.12
33.36,994.0
35.08,994.57
338.5,614.31
298.74,690.01
412.39,717.98
59.98,924.47
63.41,781.36
63.3,925.82
58.48,927.67
669.28,932.39
694.11,988.36
700.77,989.07
655.96,990.06
667.78,990.86
660.12,991.49
