ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
836.06,995.41
744.59,999.16
787.52,999.53
861.31,999.67
882.37,999.76
943.64,999.82
944.28,999.86
843.4,999.89
842.97,999.92
28.57,999.94
27.75,999.95
29.64,999.96
28.6,999.97
32.59,999.98
943.3,999.98
28.88,999.99
944.19,999.99
29.78,999.99
834.85,582.29
868.66,992.98
766.87,859.61
782.55,999.01
818.42,999.5
800.17,999.7
817.06,999.81
723.05,999.87
815.47,999.9
776.58,999.93
417.49,999.95
399.85,999.96
405.26,999.97
403.76,999.98
836.17,999.98
944.06,999.99
944.29,999.99
677.46,999.99
868.11,861.3
785.78,804.74
786.29,844.5
739.06,833.37
781.16,882.38
793.61,841.57
727.11,841.64
798.49,841.68
714.05,841.71
488.48,841.74
626.22,841.76
640.62,841.78
390.88,841.8
390.83,841.82
393.56,841.83
479.67,999.78
723.7,999.8
771.62,999.82
854.8,840.91
857.45,794.41
754.54,985.68
759.66,448.52
770.76,621.28
784.19,992.87
782.5,521.48
781.76,521.03
789.11,513.86
697.34,513.71
609.82,513.59
799.14,513.5
685.92,513.43
690.81,513.37
699.54,410.9
715.57,410.82
716.5,410.76
711.79,410.7
896.41,813.85
877.77,466.53
725.38,410.09
422.15,722.47
818.2,614.01
705.33,842.22
793.4,842.61
638.4,513.45
28.57,513.31
704.06,513.21
624.4,513.15
675.52,513.09
546.52,513.06
611.28,513.03
638.08,513.0
801.29,512.99
700.86,512.97
667.73,512.96
890.81,564.4
896.77,576.81
623.05,594.69
582.19,726.3
688.59,591.12
688.05,835.9
744.01,525.51
842.09,992.79
914.5,512.85
918.14,512.76
910.88,512.69
593.02,512.64
673.6,512.6
728.2,512.58
788.55,512.56
523.89,512.54
765.48,512.53
697.69,512.52
912.81,816.09
901.75,961.18
735.47,977.79
701.08,472.0
681.33,597.12
679.28,856.71
882.58,875.59
116.71,984.33
802.55,661.71
125.33,567.05
908.62,513.01
800.03,512.9
861.14,512.83
714.58,512.77
916.72,512.72
914.58,512.68
536.21,512.65
808.52,512.63
880.46,873.25
904.38,745.42
839.51,978.48
773.92,988.32
637.29,551.13
675.92,805.12
508.67,506.75
244.37,513.12
781.86,996.65
688.69,997.18
185.5,480.36
890.15,446.19
884.98,512.92
880.84,512.76
846.03,513.72
828.49,513.62
589.82,513.54
744.93,513.47
895.59,885.28
830.86,806.27
751.39,970.67
752.28,908.09
758.97,990.39
728.52,991.89
704.83,990.38
767.13,994.7
723.26,995.39
846.0,995.87
778.24,313.24
899.38,313.02
752.66,312.85
706.89,346.91
754.73,859.27
907.43,859.53
881.66,859.75
639.78,847.49
887.15,914.77
871.34,967.34
775.76,939.56
768.42,986.01
288.39,988.85
714.9,991.82
254.73,865.63
710.22,996.32
254.48,499.4
845.51,422.86
953.29,462.42
966.29,994.03
917.56,994.36
812.48,994.62
859.7,504.31
594.37,909.38
857.99,533.29
847.2,533.17
890.12,775.01
868.31,843.78
705.96,734.83
730.56,926.81
751.25,988.76
273.08,852.42
228.57,951.34
805.88,995.61
251.05,996.07
951.0,996.37
910.82,993.09
655.28,993.43
911.46,993.69
837.34,993.88
641.27,388.55
831.39,301.06
835.42,392.07
785.34,880.16
888.23,902.96
800.34,751.73
785.73,954.24
813.7,926.5
781.98,936.65
741.35,867.3
730.42,699.85
269.78,995.09
784.73,672.32
912.74,438.95
898.1,453.19
854.91,967.12
735.6,967.84
809.75,951.23
738.89,994.33
529.29,994.75
742.59,995.08
720.01,995.36
906.27,875.32
877.11,748.4
802.41,949.79
819.85,513.58
196.91,806.25
818.46,695.27
231.65,696.96
842.0,708.24
896.55,993.53
899.4,994.15
789.88,994.59
214.9,893.53
754.04,908.56
655.34,901.59
752.11,902.53
745.23,903.31
709.4,919.75
726.41,803.43
906.36,746.81
795.45,862.45
769.06,969.73
805.0,446.44
457.21,639.73
254.77,769.91
264.96,660.54
830.54,709.16
293.33,994.85
290.16,981.22
879.39,993.73
933.0,994.22
374.2,994.59
832.29,994.88
730.78,887.54
415.79,824.66
754.5,900.92
760.43,837.74
897.71,915.05
816.4,846.98
874.95,952.85
726.28,850.85
239.68,909.65
238.88,382.21
744.85,869.07
965.39,746.85
970.07,747.45
970.21,965.46
961.07,966.57
345.05,993.52
869.01,994.08
917.83,994.5
386.83,994.84
841.48,995.1
864.1,995.32
573.68,632.13
892.0,906.19
865.95,768.19
805.91,922.44
775.47,874.46
812.59,970.6
142.43,751.98
895.26,732.14
970.27,707.66
285.29,967.43
775.68,968.67
840.31,959.24
660.35,699.43
670.32,699.7
668.14,699.93
876.18,986.46
566.0,986.72
415.32,962.44
888.41,702.11
891.6,889.32
785.64,766.08
249.97,931.14
440.64,903.41
203.44,911.7
877.16,744.05
774.15,866.6
326.17,904.58
953.58,763.01
292.24,497.25
615.12,497.91
613.04,698.43
638.03,699.12
654.6,699.67
606.58,700.11
665.94,700.48
667.24,700.77
944.85,701.02
876.64,911.4
743.42,767.73
735.07,926.6
784.53,853.97
188.83,574.16
181.87,846.56
747.43,598.83
745.82,481.84
824.91,946.72
883.87,697.67
656.9,698.7
660.84,946.87
652.87,950.17
784.74,951.68
658.37,953.52
932.44,955.13
904.24,972.64
455.72,991.78
848.72,948.23
732.84,650.66
179.31,855.78
509.24,857.83
646.9,651.99
326.29,447.86
145.69,456.52
693.96,598.16
804.27,601.79
840.21,852.12
845.1,950.36
573.24,953.82
532.99,956.02
837.36,971.92
520.29,973.22
812.98,974.28
805.39,991.14
822.72,991.56
