OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
214.83,243.15,572.5,736.69
220.35,264.95,603.16,800.15
226.45,269.45,631.28,837.88
234.19,312.46,692.57,896.8
239.63,289.58,718.68,919.52
244.94,345.6,742.31,903.92
252.59,412.02,764.68,939.87
259.11,439.35,758.44,914.97
262.72,580.63,796.31,970.32
265.83,611.03,797.76,930.27
271.99,440.06,803.33,918.39
278.01,618.78,872.34,992.28
282.16,466.56,874.36,992.62
309.34,658.95,45.54,3.33
295.76,712.7,36.97,3.01
318.89,784.37,41.5,2.77
323.72,786.05,38.33,2.57
294.63,788.72,30.8,2.41
298.18,794.36,17.2,2.28
211.63,234.21,579.14,732.77
217.09,249.34,615.0,784.53
221.88,261.86,656.73,805.19
226.84,273.69,693.06,853.07
231.23,272.35,730.11,893.53
236.61,283.27,748.19,881.63
240.61,304.63,754.67,906.34
245.57,101.94,754.87,892.4
250.45,395.05,760.65,917.69
254.41,423.02,797.36,892.76
258.93,34.77,801.58,900.06
263.68,29.89,812.05,984.65
267.72,96.15,823.3,987.37
270.99,84.76,98.74,8.03
272.67,89.35,81.56,6.41
277.39,95.46,64.51,5.2
282.0,25.85,65.45,4.08
284.96,22.75,54.01,3.5
292.27,21.99,45.56,3.06
206.72,220.6,580.75,729.02
210.47,227.9,606.31,769.66
213.82,242.36,657.15,799.25
217.17,251.86,693.51,805.57
219.27,273.97,726.32,823.22
222.15,130.76,744.64,856.29
224.94,122.25,753.85,911.09
227.3,67.93,758.31,920.38
228.16,27.77,759.87,921.38
230.36,24.25,771.01,922.06
233.0,25.18,768.32,922.57
237.99,22.76,798.83,927.69
242.07,21.94,781.67,935.12
247.06,21.5,181.28,43.88
251.07,21.77,183.51,30.45
254.77,16.79,177.86,22.97
260.75,15.54,126.53,17.99
200.07,13.83,105.95,13.97
203.13,12.87,86.65,11.52
226.46,272.57,632.81,873.26
239.62,325.5,724.23,903.3
252.57,416.32,766.87,913.28
262.8,596.46,798.89,925.53
271.98,616.7,802.6,926.07
282.71,578.7,876.66,992.83
295.73,781.62,40.23,2.91
323.71,786.07,38.15,2.53
299.18,797.22,17.0,2.26
295.85,791.21,12.38,2.04
402.98,819.82,13.32,1.86
376.68,824.72,7.03,1.7
448.82,830.75,5.18,1.56
548.67,836.29,3.91,1.43
605.24,865.81,3.01,1.32
601.95,892.21,2.38,1.21
543.8,894.25,1.84,1.12
546.86,900.0,1.53,1.03
571.0,35.69,1.3,0.95
221.86,262.52,656.11,812.36
231.19,283.18,730.9,854.42
240.58,303.47,752.17,912.39
250.41,402.06,761.12,887.64
258.86,33.3,802.01,903.47
267.63,79.5,824.47,989.55
272.59,97.46,82.24,6.11
281.88,25.36,66.11,3.94
292.16,21.57,46.98,2.99
301.66,19.57,55.53,2.43
304.39,16.47,29.5,2.07
301.51,15.5,20.41,1.82
301.74,14.16,33.96,1.63
299.85,12.93,14.71,1.48
304.01,12.48,12.12,1.35
307.68,11.71,9.3,1.24
335.95,15.36,7.25,1.14
99.39,15.0,5.48,1.05
101.76,14.75,4.3,0.97
213.81,242.87,657.11,803.64
219.24,272.53,726.28,849.55
224.9,121.43,753.65,912.03
228.14,27.68,759.48,917.76
232.96,24.63,767.67,924.41
242.62,21.31,780.93,924.64
251.01,20.88,162.59,32.27
260.67,15.1,132.11,187.47
200.42,10.76,98.66,12.68
184.45,11.3,65.75,8.17
133.56,9.31,67.21,5.8
94.53,9.1,50.94,3.77
83.1,9.27,64.73,2.89
99.38,9.18,70.11,2.3
81.23,8.0,32.11,1.89
73.89,6.28,25.83,1.6
49.4,5.0,30.03,1.38
27.84,6.78,28.54,1.22
75.25,6.02,25.61,1.09
239.6,325.79,727.99,904.88
259.15,453.22,786.63,974.47
272.07,561.68,802.9,933.19
309.22,770.74,43.78,3.08
323.69,787.27,37.87,2.5
305.12,800.39,14.49,2.14
404.02,821.78,13.23,1.86
442.73,833.51,5.93,1.63
550.26,848.71,3.86,1.43
610.62,893.44,2.64,1.27
544.18,899.93,1.82,1.12
657.09,29.01,1.4,0.99
661.03,34.42,1.13,0.88
565.15,32.41,0.93,0.79
741.58,913.5,0.79,0.7
788.47,913.46,0.69,0.63
795.97,39.62,0.6,0.57
673.04,19.88,0.53,0.51
805.95,26.57,0.48,0.46
231.22,284.24,730.22,866.86
245.61,138.46,755.18,947.24
259.44,41.53,799.44,912.22
269.76,89.04,100.81,7.46
281.7,22.66,66.63,3.85
293.86,19.39,67.49,2.64
304.12,16.14,29.91,2.06
294.45,13.85,33.37,1.72
299.74,12.34,15.31,1.48
305.26,11.45,11.09,1.3
335.65,13.53,7.54,1.14
103.97,14.09,5.03,1.01
90.24,13.59,3.55,0.9
458.52,12.64,2.55,0.8
568.0,11.55,1.87,0.72
739.81,9.62,1.28,0.64
81.72,9.98,0.99,0.58
78.12,8.85,0.79,0.52
84.37,8.26,0.65,0.47
219.2,265.84,726.19,849.35
227.23,66.53,757.48,921.08
232.93,24.16,766.59,925.81
246.95,20.56,218.04,41.24
260.53,14.29,147.21,222.82
268.29,11.5,76.39,11.94
133.67,8.77,54.31,6.54
89.68,9.36,46.49,3.62
99.42,8.42,75.45,2.49
76.72,6.16,28.88,1.84
49.51,6.97,53.68,1.44
