OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.5,20.8,47.5,40.8
20.4,17.0,44.6,14.6
20.4,17.5,35.0,14.9
20.6,17.8,27.2,7.9
20.5,19.7,25.2,4.9
21.0,20.9,18.2,4.6
21.1,20.9,15.0,3.1
21.2,22.5,16.6,4.6
19.4,23.5,14.8,3.0
20.6,24.5,12.2,1.4
16.6,24.9,12.2,2.9
17.5,35.3,8.4,1.2
17.5,34.3,12.9,1.0
17.2,27.7,8.5,0.9
17.1,28.1,4.8,5.6
17.9,28.4,3.1,0.9
17.9,51.8,5.6,0.8
19.7,50.5,3.1,0.7
19.5,50.5,2.9,0.7
20.7,21.1,47.5,43.5
20.9,22.1,44.9,16.7
21.1,17.4,37.3,16.1
20.9,18.0,30.1,10.9
21.1,20.9,28.1,8.1
21.3,20.6,22.1,7.3
21.7,20.7,16.5,6.6
21.9,21.7,20.7,8.2
22.3,23.8,17.9,11.5
20.9,24.2,15.0,11.9
21.5,27.3,14.9,2.9
21.6,33.1,12.8,2.8
17.2,33.4,16.4,17.5
17.8,33.6,15.3,6.4
17.8,35.7,13.2,3.4
18.1,37.0,9.7,3.0
19.3,36.4,9.1,2.7
19.5,39.0,6.4,19.6
19.9,40.6,10.5,20.1
20.7,21.5,47.5,43.6
20.9,22.9,44.9,16.8
21.1,22.5,37.6,16.6
21.4,19.6,29.5,15.4
21.6,20.9,30.3,14.3
21.5,21.2,23.3,9.5
22.4,21.4,29.5,19.1
22.6,21.4,23.0,11.7
23.1,23.9,18.4,9.4
23.7,24.6,16.0,14.2
23.9,25.7,14.7,22.7
24.2,27.5,15.2,21.5
22.6,28.1,11.0,17.6
22.9,34.6,17.4,7.2
23.1,37.2,16.3,18.7
19.8,36.6,14.6,34.1
23.4,39.2,17.9,20.0
19.2,40.2,9.9,34.3
19.5,39.5,10.9,35.7
20.4,17.5,35.0,14.4
20.5,20.3,25.1,3.8
21.1,21.6,15.0,2.9
19.4,24.2,14.8,2.9
16.6,35.3,12.2,2.9
17.5,27.6,12.8,0.9
17.1,34.5,4.4,5.3
17.9,50.4,5.6,0.7
19.5,53.7,2.9,0.7
20.2,54.2,2.8,0.7
20.7,54.6,7.1,0.7
