OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
23.8,35.5,61.9,83.4
25.3,43.7,66.2,93.0
27.3,48.3,72.3,94.2
29.4,50.6,75.8,97.5
35.6,56.7,80.5,98.2
37.8,61.9,85.2,99.1
40.6,64.7,86.2,99.5
45.4,65.3,86.8,99.8
46.6,65.4,88.1,99.8
48.2,68.9,92.5,99.9
49.8,67.8,93.2,99.9
51.4,68.3,94.1,99.9
53.2,72.3,94.9,99.9
53.8,72.6,94.4,99.9
54.9,73.0,95.3,99.9
55.3,78.3,95.5,99.9
56.3,78.6,96.1,99.9
57.4,86.0,96.7,99.9
57.5,87.6,97.1,99.9
24.1,37.7,60.0,81.3
26.2,45.7,65.1,84.4
28.4,49.9,70.6,88.0
31.1,57.5,73.2,89.6
37.0,62.1,75.9,93.5
40.5,64.8,79.7,94.7
44.8,69.8,83.1,96.3
46.5,72.1,86.0,98.1
49.0,71.0,86.3,99.0
49.8,81.5,86.3,99.3
52.7,78.0,88.3,99.6
53.8,82.7,88.7,99.7
55.2,87.6,88.8,99.7
55.7,86.7,88.6,99.8
61.1,88.2,90.1,99.8
62.2,85.2,91.6,99.8
62.6,89.6,93.9,99.9
63.4,89.8,93.6,99.9
64.5,89.9,90.4,99.9
24.2,38.7,58.9,75.6
26.2,45.3,65.3,83.0
29.2,53.7,67.7,85.3
35.5,59.0,72.3,86.7
39.1,64.4,73.7,86.4
42.6,67.7,75.6,89.7
45.8,69.4,78.4,88.5
47.7,80.1,81.6,88.4
49.3,82.3,85.7,90.0
50.7,82.9,86.5,93.9
53.6,84.7,86.6,95.1
54.4,84.9,86.8,96.6
58.4,85.8,86.7,95.5
61.6,88.1,88.1,97.5
62.0,89.4,88.8,97.7
64.7,89.2,88.3,98.0
67.7,89.0,89.5,98.6
69.3,89.4,87.8,98.8
70.7,89.2,88.2,99.0
27.3,48.6,72.8,96.2
35.6,56.7,80.9,98.9
40.6,64.6,86.2,99.8
46.6,65.4,88.4,99.9
49.8,68.2,93.3,99.9
53.4,72.4,95.2,99.9
54.3,77.9,95.2,99.9
56.2,85.6,96.2,99.9
57.5,87.8,97.2,99.9
61.1,85.9,97.7,99.9
64.3,89.9,98.5,99.9
67.8,90.2,98.7,99.9
66.3,89.9,99.1,99.9
67.4,90.8,99.7,99.9
68.5,90.4,99.8,99.9
69.8,88.5,99.8,99.9
71.7,88.8,99.8,99.9
72.2,90.7,99.8,99.9
72.6,90.7,99.8,99.9
28.4,51.4,70.7,87.2
37.0,61.9,75.9,94.1
44.8,69.8,83.3,96.9
49.0,72.6,86.1,99.3
52.7,78.3,87.3,99.7
55.2,85.5,89.5,99.8
61.1,88.5,90.2,99.8
62.6,89.7,93.9,99.9
64.6,90.0,90.5,99.9
70.4,92.8,93.7,99.9
72.6,91.0,94.6,99.9
69.3,88.8,95.1,99.9
72.7,92.7,95.6,99.9
74.9,93.8,95.9,99.9
75.0,95.2,96.2,99.9
75.3,89.8,98.4,99.9
85.7,91.4,98.7,99.9
88.7,92.4,98.9,99.9
86.0,92.5,99.1,99.9
29.2,53.0,67.8,87.6
39.2,64.2,73.8,89.0
45.8,69.4,78.4,88.4
49.3,82.3,85.7,89.6
53.6,84.8,86.6,95.2
58.4,87.9,86.7,96.9
62.0,89.0,88.8,97.9
67.7,89.9,89.5,98.6
70.7,90.0,88.2,99.0
72.6,94.1,88.8,99.4
71.2,90.8,89.3,99.5
73.6,94.1,90.3,99.7
83.2,95.6,90.9,99.8
84.4,95.4,93.6,99.8
84.6,95.5,94.1,99.8
89.1,95.6,88.7,99.8
84.7,95.8,89.9,99.9
85.8,96.0,90.3,99.9
85.9,96.4,95.5,99.9
35.6,57.0,81.4,99.2
45.4,67.4,87.1,99.9
49.8,68.7,93.4,99.9
53.8,76.9,95.3,99.9
56.2,86.1,96.6,99.9
57.9,87.8,97.7,99.9
64.1,90.0,98.6,99.9
67.6,91.4,99.0,99.9
67.4,87.6,99.8,99.9
70.2,88.6,99.8,99.9
71.7,89.0,99.8,99.9
72.5,91.0,99.8,99.9
75.6,92.1,99.9,99.9
75.4,93.8,99.9,99.9
75.8,92.8,99.9,99.9
76.8,92.9,99.9,99.9
78.6,91.2,99.9,99.9
84.4,91.5,99.4,99.2
82.9,92.9,99.4,99.2
37.0,61.8,76.1,94.2
46.6,70.6,85.6,99.0
51.9,81.9,87.5,99.7
55.6,87.8,88.7,99.8
62.8,89.8,93.9,99.9
68.3,92.8,92.9,99.9
72.6,89.6,94.6,99.9
69.5,90.9,94.8,99.9
74.7,95.1,95.9,99.9
75.3,91.4,98.5,99.9
85.6,89.9,98.7,99.9
88.6,90.5,99.0,99.9
88.6,90.8,99.2,99.9
86.1,93.0,99.5,99.9
89.0,92.8,99.7,99.9
89.3,95.2,99.8,99.9
89.8,92.7,99.8,99.9
90.2,94.2,99.3,99.2
91.3,92.8,99.3,99.2
39.2,63.7,73.8,89.0
47.2,71.7,81.8,89.6
53.6,84.7,86.6,95.3
61.6,88.7,88.1,97.5
66.5,89.5,89.5,98.3
70.8,93.6,88.4,99.3
71.2,94.0,89.2,99.5
74.3,94.6,90.6,99.7
84.5,95.5,93.4,99.8
84.3,95.9,88.2,99.8
85.5,96.1,89.7,99.9
84.9,96.5,90.9,99.9
86.4,96.9,95.4,99.9
90.0,97.1,95.6,99.9
93.2,97.4,95.9,99.9
90.4,97.6,96.9,99.9
89.7,97.7,96.1,99.9
89.7,97.9,96.2,99.9
86.8,98.0,91.5,99.2
41.4,64.7,86.8,99.9
49.7,68.3,94.1,99.9
54.3,85.3,95.6,99.9
57.5,87.8,97.7,99.9
64.2,90.2,98.7,99.9
65.4,86.6,99.3,99.9
68.5,90.1,99.8,99.9
71.6,90.9,99.8,99.9
72.4,92.3,99.9,99.9
73.1,93.2,99.9,99.9
75.8,90.9,99.9,99.9
78.4,91.3,99.9,99.9
82.6,92.9,99.4,99.2
84.2,92.7,99.4,99.2
88.7,94.4,0.2,0.2
86.2,94.6,0.2,0.2
90.4,92.5,0.2,0.2
90.7,93.2,0.1,0.1
91.7,94.6,0.1,0.1
44.9,70.0,85.4,97.8
51.8,84.3,87.8,99.8
61.1,88.4,90.2,99.9
64.5,93.0,90.4,99.9
72.5,89.3,94.0,99.9
72.5,94.5,95.6,99.9
75.0,93.0,96.3,99.9
85.6,94.2,98.7,99.9
85.9,92.3,99.1,99.9
89.2,93.0,99.4,99.9
88.9,95.2,99.7,99.9
89.6,94.3,99.8,99.9
89.2,93.7,99.8,99.9
91.4,95.8,99.3,99.2
92.4,93.9,99.3,99.2
92.7,94.1,0.4,0.2
92.4,94.1,0.3,0.2
92.8,94.4,0.2,0.1
92.6,94.0,0.1,0.1
45.8,69.5,78.5,88.7
53.6,83.1,86.7,95.3
62.1,89.5,88.1,97.9
69.4,90.9,88.1,99.0
72.9,94.3,89.2,99.5
74.3,96.2,90.4,99.8
84.4,95.8,94.0,99.8
84.9,96.4,89.5,99.9
89.6,96.8,95.3,99.9
89.9,97.3,95.6,99.9
93.1,97.6,95.5,99.9
90.3,97.7,97.0,99.9
88.1,98.0,96.0,99.9
86.3,98.2,91.1,99.2
90.1,98.6,93.0,99.2
93.5,98.6,98.5,99.2
94.4,98.6,0.5,0.3
94.7,98.6,0.2,0.1
94.4,98.7,0.2,0.1
46.6,67.8,92.9,99.9
53.8,80.5,95.2,99.9
57.5,88.5,97.8,99.9
65.6,88.0,99.0,99.9
67.3,90.0,99.8,99.9
70.4,90.9,99.8,99.9
72.5,92.7,99.9,99.9
75.3,93.5,99.9,99.9
76.5,93.2,99.9,99.9
78.7,93.4,99.4,99.2
84.2,92.7,99.4,99.2
89.0,94.6,0.2,0.2
88.8,95.3,0.2,0.2
90.6,95.5,0.1,0.1
86.8,94.8,0.1,0.1
81.6,95.2,0.1,0.1
93.0,94.5,0.1,0.1
90.0,94.4,0.1,0.1
91.8,95.1,0.1,0.1
48.9,72.0,85.9,99.7
55.6,87.9,88.7,99.9
64.4,90.3,90.4,99.9
72.7,89.7,94.7,99.9
74.7,89.3,95.9,99.9
82.2,94.3,98.7,99.9
85.9,92.9,99.1,99.9
86.2,95.2,99.5,99.9
89.6,93.6,99.8,99.9
89.1,95.5,99.8,99.9
91.4,94.0,99.3,99.2
92.2,93.9,0.4,0.2
92.2,94.9,0.4,0.2
92.7,94.0,0.2,0.1
92.6,94.4,0.1,0.1
92.7,94.5,0.1,0.1
92.7,93.3,0.1,0.1
92.9,6.9,0.1,0.1
92.9,9.0,0.1,0.1
49.3,81.6,86.3,94.5
61.5,88.6,88.1,97.7
68.6,90.8,88.1,99.0
71.3,94.6,89.4,99.6
83.4,96.0,90.6,99.8
84.7,96.6,88.4,99.9
84.9,97.0,95.2,99.9
91.8,97.5,95.8,99.9
93.4,97.8,96.2,99.9
89.6,98.0,96.0,99.9
88.1,98.6,90.8,99.2
93.3,98.6,93.0,99.2
93.3,98.6,0.5,0.3
94.5,98.7,0.3,0.1
94.4,98.8,0.2,0.1
94.7,98.8,0.2,0.1
96.2,98.8,0.2,0.1
96.3,98.8,0.2,0.1
96.4,98.8,0.2,0.1
49.6,71.2,95.2,99.9
55.8,86.4,97.7,99.9
63.9,91.1,99.1,99.9
67.3,90.1,99.8,99.9
70.8,91.5,99.9,99.9
76.4,92.1,99.9,99.9
