ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
462.9,875.3
633.07,988.56
526.34,995.73
547.42,996.1
500.36,996.33
368.38,996.48
393.4,999.12
252.3,999.23
372.15,999.31
364.97,999.37
415.08,999.41
364.84,999.45
412.27,999.48
414.91,999.5
414.48,999.52
416.75,999.53
415.72,999.54
416.02,999.55
430.61,867.91
581.99,925.99
678.1,981.26
668.02,995.33
278.63,995.71
293.7,995.91
365.75,999.42
369.25,965.15
265.28,636.03
413.76,635.92
414.24,635.84
366.06,635.79
366.02,8.81
366.46,8.7
366.48,8.63
364.39,8.57
366.17,8.52
411.57,8.48
419.91,842.46
430.41,781.68
556.29,980.21
477.33,986.11
301.3,965.45
292.25,993.46
511.98,998.97
504.29,999.1
467.4,999.18
327.52,999.24
533.22,999.17
584.4,999.23
584.96,999.27
531.28,999.3
417.72,999.33
416.11,999.34
373.55,999.35
367.33,999.36
70.03,926.08
459.16,871.29
372.69,988.16
463.29,980.44
300.59,982.09
303.5,979.69
485.13,998.29
356.47,998.5
447.47,998.63
465.21,998.71
377.21,998.78
439.96,998.82
552.27,998.85
422.25,998.88
422.59,998.9
380.13,998.92
535.86,998.55
308.65,998.6
57.9,788.32
720.34,817.59
357.28,923.36
511.43,805.57
482.23,867.09
540.86,931.38
369.35,995.97
352.61,996.57
478.7,995.18
410.55,998.01
399.48,998.13
385.49,998.21
382.36,998.26
484.34,998.31
365.29,998.34
310.25,998.37
392.78,998.4
405.25,998.42
478.7,867.51
526.68,863.01
585.22,931.39
465.52,861.73
524.91,953.9
547.62,833.67
480.4,994.6
405.33,995.26
407.3,633.09
444.9,530.31
479.29,924.54
361.26,924.24
320.86,34.27
350.63,34.05
350.16,853.01
354.59,852.99
345.65,809.36
409.79,808.98
59.12,866.99
515.77,864.19
624.69,813.34
716.17,801.44
751.56,829.87
762.34,796.76
355.6,811.0
702.17,837.41
676.46,842.87
673.19,643.19
597.63,648.33
390.56,105.66
471.92,851.29
300.58,637.92
298.24,637.85
295.22,637.78
67.64,637.73
350.08,637.67
55.35,827.01
505.68,890.7
388.02,952.83
290.6,930.34
591.69,814.93
574.51,130.0
560.5,765.17
812.46,827.42
707.06,833.31
582.0,554.89
730.73,553.51
388.41,553.16
392.27,552.87
459.2,552.64
335.68,559.58
504.57,559.58
305.84,998.26
330.98,998.29
62.74,911.53
513.73,879.39
620.93,839.69
540.13,861.88
304.99,778.29
325.7,339.21
802.94,797.65
825.21,759.91
830.19,759.86
781.59,582.1
585.06,925.3
731.36,170.13
77.24,997.29
542.83,997.39
530.95,997.46
508.68,997.52
532.29,997.56
543.16,997.6
395.41,862.72
520.41,883.1
790.7,828.3
517.19,853.32
321.52,830.65
780.49,111.57
590.02,760.24
824.59,226.09
815.67,973.97
804.98,976.55
752.61,976.91
588.48,166.89
734.34,744.33
735.74,744.32
737.86,744.29
565.79,796.62
684.55,996.49
670.13,996.56
421.58,854.74
510.39,929.73
579.89,826.36
550.4,776.97
825.41,851.09
117.78,136.31
593.21,868.04
811.51,867.56
828.15,867.31
817.06,67.5
782.26,46.8
726.18,795.94
733.24,37.0
737.23,849.15
735.83,849.37
734.22,849.55
735.48,849.7
729.39,849.81
37.69,901.87
110.96,735.44
487.87,731.68
815.42,867.77
31.06,744.66
456.17,968.75
590.75,800.77
614.34,800.43
820.36,798.89
843.96,851.63
830.98,851.79
32.26,796.64
747.18,796.49
736.98,42.22
731.92,34.62
731.44,34.0
732.48,7.48
733.89,7.09
35.07,888.52
495.23,637.48
493.3,726.55
606.99,860.02
600.61,697.74
610.04,800.78
751.95,797.64
602.64,631.89
825.22,43.37
828.62,121.07
833.57,120.42
830.17,67.56
584.48,68.13
580.48,67.78
738.19,971.12
727.93,976.14
731.8,976.28
731.41,976.39
47.7,893.23
489.12,680.18
483.31,616.7
499.87,876.23
128.71,164.56
140.43,838.62
77.34,268.72
372.76,904.63
54.87,820.18
752.89,67.03
633.66,67.29
847.24,66.96
527.03,66.76
516.1,66.63
735.18,66.55
525.42,976.2
33.3,976.38
739.14,920.96
29.78,806.62
23.73,861.61
497.1,899.77
480.03,839.46
111.73,893.7
127.96,185.71
435.11,817.94
48.07,619.68
91.52,64.65
806.43,64.34
559.92,64.2
634.29,64.15
83.5,64.15
752.43,64.18
724.6,963.16
475.36,964.05
425.83,967.55
480.42,973.69
26.69,872.67
23.72,819.07
495.34,730.66
516.9,619.87
710.31,839.97
79.17,640.24
87.54,87.09
91.64,870.43
74.35,882.2
98.76,187.7
787.98,189.29
730.03,875.69
611.49,618.91
123.87,618.73
559.07,71.77
540.66,66.4
562.85,60.74
474.52,864.96
29.86,865.05
3.38,821.31
492.88,104.91
509.03,40.38
510.88,659.57
264.65,655.37
4.75,606.48
79.88,173.09
86.39,891.76
89.81,887.5
637.29,246.03
97.4,246.03
97.67,894.42
652.7,854.48
750.64,853.27
119.25,838.98
818.21,782.08
61.06,783.93
23.18,862.2
3.07,813.32
478.78,85.4
478.82,857.86
216.15,753.79
3.77,756.04
72.99,856.1
14.24,852.14
13.09,832.16
4.15,772.42
59.87,143.01
61.39,788.27
846.72,788.34
833.27,788.29
133.95,367.87
843.03,360.09
157.0,354.57
122.21,356.09
30.59,843.8
448.38,811.16
493.1,83.44
471.94,854.07
6.88,831.95
6.1,843.64
10.17,846.09
12.46,840.19
12.24,785.01
12.06,560.9
490.36,561.89
498.1,243.93
50.43,241.34
55.29,234.11
55.51,241.56
110.55,44.08
80.26,7.85
85.33,7.06
