OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
213.84,247.78,605.54,812.73
222.24,271.29,651.81,879.0
228.16,303.97,716.86,925.46
234.63,321.73,737.17,930.48
243.18,354.99,781.3,944.61
249.85,371.34,808.32,953.81
254.95,387.07,832.22,921.1
261.55,378.05,858.88,921.79
272.09,392.12,875.0,924.38
279.1,372.25,896.48,916.89
292.16,404.26,903.4,919.67
303.94,572.55,915.58,924.79
316.33,574.45,918.49,590.51
319.31,186.52,925.17,605.09
329.73,278.32,868.08,7.9
345.82,279.13,880.55,6.3
354.93,163.24,850.86,7.23
354.64,177.45,849.4,5.87
353.61,175.26,828.37,4.89
214.12,245.32,609.31,805.22
222.82,271.46,655.39,867.88
229.23,310.0,680.63,892.22
233.6,324.94,738.45,922.23
242.51,355.36,776.5,930.76
248.71,366.86,812.96,937.43
257.9,411.1,840.77,937.81
263.22,379.01,852.77,912.46
273.83,431.91,874.09,918.3
288.87,422.17,889.96,921.96
299.18,367.96,896.58,937.3
315.01,298.07,876.44,943.62
317.92,191.96,897.75,960.63
328.79,333.86,907.89,964.72
345.77,116.82,906.1,966.65
346.76,116.96,915.04,141.86
348.75,117.04,876.97,87.18
353.79,117.41,886.9,319.1
355.27,154.13,885.66,114.45
214.26,244.85,612.23,799.64
222.85,271.15,667.05,839.82
227.65,308.93,703.59,857.57
233.49,336.1,764.47,909.0
243.27,349.34,796.71,925.21
248.99,371.26,822.12,924.56
257.95,373.12,843.9,936.28
262.85,409.62,867.03,939.1
281.25,490.24,854.11,947.7
288.7,498.16,859.01,937.67
304.73,337.16,861.19,943.51
309.82,179.76,868.63,945.19
315.37,179.69,885.93,949.81
333.97,172.24,897.2,956.4
345.5,115.92,896.62,966.19
350.5,116.03,911.76,969.78
352.8,120.97,912.96,943.18
363.71,119.66,911.64,950.97
361.46,33.85,912.5,938.97
228.16,309.65,719.73,919.64
243.18,354.32,784.08,954.13
255.3,377.79,835.2,921.81
272.07,422.05,874.36,941.62
292.14,437.42,906.27,924.98
316.28,461.02,913.6,859.26
329.67,271.76,871.46,7.22
354.98,192.47,847.27,6.71
353.53,165.92,829.35,4.55
361.05,109.24,902.97,3.21
376.09,176.09,871.25,2.35
374.6,211.71,895.78,1.85
375.6,160.39,894.4,1.53
381.2,21.47,898.23,1.23
382.11,287.17,900.64,1.11
365.45,164.76,903.95,1.03
363.87,37.77,901.45,0.96
368.54,21.25,70.33,0.9
379.85,20.53,7.27,0.85
229.21,310.46,681.41,900.68
242.47,354.61,777.89,936.61
257.86,409.63,842.14,947.71
273.77,436.97,874.03,921.16
299.08,295.85,898.21,953.62
317.85,169.47,898.64,965.58
345.6,115.51,906.72,969.0
348.78,190.01,878.32,320.78
355.08,156.76,886.43,74.97
369.97,177.72,891.05,25.2
377.44,44.63,895.79,10.81
379.93,27.85,897.36,10.66
376.48,19.0,895.37,7.98
377.81,19.46,920.25,5.05
400.88,22.63,919.08,3.97
384.11,19.7,928.82,7.93
369.58,925.27,936.62,4.67
356.38,17.57,941.83,4.07
371.25,646.51,947.96,3.27
227.63,309.39,704.13,864.93
243.24,350.64,797.5,922.73
258.26,407.1,844.52,940.3
281.18,366.72,854.36,951.88
304.64,549.16,861.18,947.36
315.25,168.47,885.93,955.44
344.86,156.28,896.57,942.28
352.65,145.73,912.89,951.61
361.27,32.88,912.4,966.78
367.22,23.04,920.2,936.98
376.1,38.29,918.38,867.34
373.69,154.06,917.23,904.93
379.49,43.71,921.01,907.7
372.06,27.2,927.81,906.34
370.87,23.38,952.44,908.64
511.83,28.01,942.69,867.41
535.13,503.88,929.89,861.69
353.33,554.39,946.49,864.15
358.58,241.93,938.04,854.6
243.17,353.42,788.93,963.25
261.52,376.03,866.7,942.23
292.09,555.18,909.75,918.97
318.62,279.22,916.96,8.52
354.84,174.25,853.78,6.37
362.11,101.67,893.16,3.63
375.97,28.52,874.99,2.27
372.36,158.98,904.38,1.64
383.2,274.91,903.24,1.3
367.94,38.44,905.68,1.06
351.82,89.31,905.41,0.95
374.05,163.34,7.92,0.87
369.56,930.92,6.16,0.81
216.76,288.61,4.56,0.75
480.19,23.26,3.43,0.71
192.85,29.97,2.57,0.66
194.85,29.73,1.62,0.62
171.65,32.66,1.33,0.59
412.06,45.71,1.12,0.55
242.41,353.61,783.61,932.73
263.1,381.7,856.67,916.58
298.92,408.59,873.65,946.55
328.42,116.45,911.73,969.78
352.52,273.33,878.81,331.91
362.51,42.24,892.8,108.88
377.11,48.72,893.02,12.19
367.61,19.01,904.33,10.7
377.49,21.87,925.53,5.86
380.89,29.58,926.06,4.04
369.18,926.8,937.53,7.98
391.71,947.89,947.0,4.56
450.65,14.67,954.42,3.32
196.06,13.66,23.05,2.31
275.24,13.41,20.54,1.78
190.62,11.11,11.76,1.42
192.78,10.65,9.25,1.16
192.47,12.87,12.94,0.97
178.85,945.87,16.45,0.83
243.18,350.55,798.85,924.75
262.72,372.26,868.52,951.82
304.51,363.81,861.17,949.2
333.6,111.65,897.22,956.72
352.36,114.3,911.48,944.25
365.55,23.43,918.18,930.55
372.21,35.47,918.28,910.26
379.85,24.43,927.23,914.07
373.74,24.08,927.66,911.41
439.22,26.93,932.2,910.4
534.18,24.28,925.02,914.67
353.84,629.12,930.22,872.23
599.88,16.37,943.35,871.6
260.87,13.4,953.53,869.0
160.75,12.78,955.93,866.06
124.13,11.99,959.92,835.07
169.12,12.36,875.97,835.68
151.64,20.4,878.66,778.56
129.79,10.41,842.32,733.78
255.24,410.22,851.24,941.58
291.9,553.92,915.81,945.88
327.14,189.53,881.64,6.41
353.29,155.4,848.39,4.24
375.5,210.49,892.69,2.23
373.28,317.46,898.49,1.5
381.76,23.66,906.48,1.1
350.53,187.5,906.26,0.96
214.4,929.8,7.55,0.85
216.28,225.07,5.36,0.77
479.74,298.19,3.65,0.71
191.92,53.12,2.5,0.65
193.12,134.27,1.46,0.6
484.34,13.16,1.15,0.56
184.53,12.85,0.93,0.51
183.14,12.05,0.78,0.48
195.07,16.05,0.66,0.44
184.05,12.8,0.57,0.41
189.17,15.12,0.5,0.38
257.68,370.25,851.52,948.49
298.7,198.37,872.94,950.27
341.61,176.75,911.71,972.8
360.19,44.6,889.4,329.13
376.9,31.16,890.87,44.42
368.22,18.02,898.35,7.99
388.36,20.3,923.09,5.09
368.61,927.32,937.63,3.41
361.81,14.15,949.48,7.05
197.98,23.55,31.51,3.62
200.35,12.98,15.92,2.3
173.2,10.31,12.07,1.66
172.59,24.16,8.83,1.26
177.16,17.46,19.0,0.99
151.41,947.4,9.74,0.81
145.24,967.38,7.44,0.68
137.69,14.76,5.74,0.58
135.29,16.45,5.05,0.45
158.64,16.28,3.91,0.42
258.12,405.76,847.74,932.97
304.85,352.56,866.36,947.15
344.27,116.51,896.34,944.45
360.55,23.47,911.99,952.77
371.7,25.63,918.14,931.49
380.48,42.83,920.18,906.68
510.87,21.98,952.73,912.22
536.26,23.88,924.69,917.67
358.42,16.19,938.2,925.92
353.13,12.91,951.1,916.98
160.69,12.61,955.83,885.47
171.23,12.11,922.47,884.03
164.22,19.71,881.75,867.56
125.26,17.54,881.5,846.42
157.59,8.92,791.37,846.1
157.2,7.56,726.42,837.58
30.66,966.01,724.8,837.24
192.75,966.6,704.75,824.13
161.39,968.66,410.04,9.25
272.01,531.16,903.19,948.91
318.23,188.86,923.0,7.88
355.85,39.95,866.38,4.24
374.27,213.62,895.07,1.99
381.18,23.45,904.79,1.3
364.86,175.13,908.37,0.99
214.21,931.34,8.7,0.86
214.97,33.63,5.27,0.76
195.99,32.05,3.39,0.68
192.37,27.02,1.65,0.62
483.57,17.92,1.2,0.56
191.2,11.48,0.92,0.51
318.29,17.17,0.73,0.46
190.52,14.42,0.61,0.42
187.22,14.47,0.51,0.38
149.13,14.38,0.44,0.34
187.21,14.34,0.38,0.31
245.88,8.26,0.34,0.28
180.51,11.47,0.3,0.26
273.37,435.56,885.76,943.65
329.59,192.84,913.57,973.43
359.7,47.11,892.29,460.68
376.82,30.2,892.55,41.74
386.89,28.75,908.49,7.53
346.79,927.43,936.75,4.87
358.52,13.44,951.29,2.6
195.13,11.92,33.19,6.37
201.3,10.04,21.85,2.69
193.01,17.34,10.98,1.81
174.14,16.63,14.19,1.29
160.03,15.69,16.2,0.96
142.06,971.17,7.78,0.75
135.33,12.04,5.68,0.61
157.66,11.76,4.77,0.51
137.73,12.26,3.51,0.38
142.52,12.39,2.47,0.35
141.32,12.46,1.84,0.31
36.76,942.42,1.38,0.28
280.72,352.07,858.6,969.79
333.33,155.92,897.24,947.82
359.47,23.08,918.64,956.96
368.14,40.9,923.5,938.65
492.93,26.93,931.36,916.75
529.19,19.99,929.76,921.19
356.99,16.98,938.02,926.62
228.27,10.83,952.28,920.0
173.34,11.05,958.6,910.07
168.88,10.03,884.77,909.57
121.67,18.84,887.75,915.7
110.56,8.46,844.83,919.0
113.76,6.32,802.37,908.39
30.03,966.79,701.01,905.78
164.37,968.58,707.51,908.2
27.13,970.8,342.39,852.68
26.32,971.69,410.79,933.42
24.83,4.41,45.4,933.49
34.32,4.26,14.67,933.52
291.4,200.04,921.27,880.11
356.38,43.33,886.11,6.44
372.44,206.74,909.52,2.29
383.04,22.51,899.34,1.32
351.69,98.16,907.14,0.96
377.88,19.67,7.31,0.82
473.49,9.45,4.39,0.71
198.49,20.97,2.51,0.63
516.78,16.65,1.26,0.56
332.77,10.05,0.91,0.5
681.54,17.3,0.7,0.44
197.42,17.02,0.56,0.4
161.73,14.1,0.46,0.35
308.21,14.1,0.39,0.31
34.5,14.15,0.33,0.28
32.33,10.69,0.29,0.25
204.53,10.61,0.25,0.22
304.16,10.08,0.22,0.2
266.66,15.58,0.19,0.18
298.02,170.72,877.13,964.69
350.31,109.77,886.46,847.35
376.92,23.19,895.93,336.09
383.21,19.05,926.82,9.68
351.36,928.22,940.56,7.31
462.5,11.13,954.48,3.04
207.46,8.74,31.07,8.55
172.2,8.18,19.97,3.31
186.69,15.29,9.01,1.88
150.13,14.82,19.12,1.27
148.2,18.44,8.5,0.91
157.69,950.51,5.91,0.69
153.68,11.71,4.78,0.54
155.41,8.88,3.35,0.44
155.43,8.99,2.25,0.32
18.79,11.81,1.6,0.28
17.88,11.04,0.55,0.25
15.76,11.03,0.42,0.22
15.22,11.03,0.33,0.2
304.43,350.31,866.43,950.55
349.48,39.01,910.81,952.16
370.26,38.51,921.61,972.24
490.82,20.83,937.74,940.76
534.25,22.33,929.91,924.61
568.43,11.93,942.18,917.28
334.42,10.7,960.51,929.95
168.57,17.68,918.03,931.59
122.02,8.21,886.46,911.26
110.83,6.37,848.36,920.01
31.19,14.0,796.44,934.77
193.61,969.29,804.75,934.87
27.49,970.73,812.82,934.9
28.4,971.71,408.5,934.9
25.07,972.09,610.04,934.87
35.2,972.44,16.71,934.84
28.54,972.74,13.67,934.8
26.95,972.93,24.81,934.76
30.54,972.99,18.57,934.72
316.54,188.48,921.73,912.79
358.95,164.84,900.07,3.85
373.26,22.95,899.55,1.58
374.23,153.65,924.09,1.01
214.79,13.87,8.85,0.82
198.59,22.86,4.54,0.7
185.7,10.4,2.4,0.61
195.05,15.15,1.13,0.53
193.59,15.78,0.79,0.46
193.04,16.26,0.6,0.41
161.27,13.88,0.47,0.36
291.0,13.82,0.39,0.31
32.45,14.04,0.32,0.27
254.16,13.56,0.27,0.24
223.68,14.67,0.23,0.21
229.47,28.42,0.2,0.18
232.54,13.92,0.17,0.16
236.11,13.62,0.15,0.14
209.08,29.97,0.13,0.12
316.06,112.69,911.0,972.01
360.06,25.56,901.63,823.99
367.85,20.48,915.84,331.64
349.55,24.57,939.14,7.31
368.22,19.55,955.63,4.38
194.7,7.58,30.75,2.09
172.89,7.22,21.3,8.33
163.22,14.34,9.0,2.55
145.94,16.72,19.8,1.62
