OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.7,22.5,56.7,81.9
21.1,24.7,59.8,89.4
21.5,24.7,65.1,94.8
21.6,26.9,72.8,95.9
21.9,51.1,75.1,96.3
22.4,58.5,77.4,97.3
18.2,18.3,82.1,99.3
17.9,17.8,83.6,99.3
17.8,20.2,85.9,99.5
17.5,16.9,87.8,99.5
17.5,17.1,88.8,99.6
17.3,17.4,90.0,99.6
17.2,17.6,93.3,99.8
17.2,27.8,94.2,99.8
17.1,28.2,93.4,99.8
17.0,29.0,94.1,99.8
53.2,29.3,98.2,99.8
53.4,31.1,98.4,99.8
66.2,29.2,98.8,99.8
20.8,22.5,55.2,74.4
21.2,24.8,57.4,83.5
21.5,26.0,60.9,88.5
21.7,48.4,65.9,91.2
22.0,18.5,71.3,89.6
22.4,18.5,73.1,92.9
18.1,63.7,74.8,93.5
17.9,64.5,77.0,96.6
17.5,16.7,81.4,97.6
17.5,12.9,82.7,99.3
17.4,13.0,83.2,99.3
17.1,20.9,86.4,99.4
18.4,12.8,85.7,99.4
20.8,13.4,89.9,99.8
25.3,16.6,91.2,99.8
55.5,28.6,89.5,99.8
56.4,14.1,89.4,99.8
63.8,29.1,94.2,99.8
65.9,12.8,95.0,99.8
21.1,22.8,53.9,73.9
21.5,25.5,56.5,77.8
21.7,27.2,57.7,84.1
22.2,27.2,61.9,87.2
22.3,56.8,64.9,87.1
24.3,17.9,71.4,91.1
18.4,64.6,74.5,83.9
18.1,65.2,74.8,87.8
17.9,74.9,76.9,91.6
20.8,83.9,77.6,92.9
21.0,84.4,78.5,95.7
21.0,85.9,82.7,96.6
21.1,13.3,83.5,97.0
18.6,87.1,84.8,97.6
18.5,87.4,84.7,98.4
18.5,13.8,89.3,99.7
18.3,29.2,88.0,99.7
18.4,29.5,89.7,99.7
18.9,31.2,90.8,99.7
21.5,25.0,65.6,94.9
21.9,51.1,75.0,96.6
18.2,18.5,82.2,99.3
17.8,16.8,86.9,99.5
17.5,20.6,89.3,99.6
17.3,18.0,93.4,99.8
17.2,28.8,93.6,99.8
53.2,29.4,98.2,99.8
66.2,88.9,98.9,99.8
18.2,90.0,99.3,99.8
18.6,91.1,99.4,99.8
18.7,91.8,99.6,99.8
20.1,92.0,99.7,99.8
16.7,94.1,99.7,99.8
16.7,93.7,99.9,100.0
21.2,93.4,99.9,100.0
21.3,93.4,99.9,100.0
18.4,94.6,99.9,100.0
19.6,94.5,100.0,100.0
21.5,26.0,61.0,86.1
22.0,18.6,71.4,90.6
18.1,63.5,74.9,94.4
17.5,16.7,81.6,99.0
17.4,13.1,83.4,99.4
17.5,13.1,85.7,99.5
25.3,13.6,91.2,99.8
56.6,11.5,89.4,99.8
65.8,12.8,95.1,99.8
68.7,31.4,96.1,99.8
68.9,32.0,97.3,99.8
57.5,95.3,98.0,99.8
80.4,95.5,99.2,99.8
80.6,96.3,99.4,99.8
16.7,96.3,99.5,99.8
16.7,96.6,99.5,99.8
16.7,96.8,99.8,100.0
16.8,96.7,99.8,100.0
16.8,97.1,99.8,100.0
21.7,27.2,57.7,84.7
22.3,56.8,64.9,86.8
18.4,64.5,74.5,84.3
17.9,74.1,76.9,91.7
21.0,12.5,78.5,95.7
20.9,13.6,83.5,96.6
18.5,87.4,84.7,98.4
18.5,29.2,87.9,99.7
18.5,30.2,90.8,99.7
67.3,1.7,92.0,99.7
68.7,11.1,90.2,99.8
69.0,1.8,91.5,99.8
82.0,1.7,92.9,99.8
60.0,96.9,94.3,99.8
85.8,96.9,97.3,99.8
86.8,97.1,97.8,99.8
17.5,97.1,98.4,99.8
16.9,97.2,98.5,99.8
18.2,97.7,98.9,99.8
21.9,50.9,75.2,97.5
17.9,19.7,85.2,99.5
17.4,20.8,89.5,99.6
17.3,28.3,94.3,99.8
53.1,88.6,98.4,99.8
53.7,89.9,99.2,99.8
18.2,91.3,99.4,99.8
20.0,92.5,99.7,99.8
16.7,94.3,99.7,99.8
20.0,93.9,99.9,100.0
21.7,95.3,99.9,100.0
19.6,95.4,100.0,100.0
19.9,95.3,100.0,100.0
24.0,94.4,100.0,100.0
25.7,94.0,100.0,100.0
27.8,94.8,100.0,100.0
28.6,95.5,100.0,100.0
29.3,95.1,100.0,100.0
29.0,2.0,100.0,100.0
22.0,18.5,71.6,91.6
17.9,16.2,77.9,97.6
17.4,13.5,84.2,99.4
21.3,16.6,90.3,99.8
56.4,11.5,89.5,99.8
60.0,30.6,95.7,99.8
67.7,33.2,97.4,99.8
61.3,96.2,98.3,99.8
82.0,96.4,99.5,99.8
16.7,96.6,99.5,99.8
16.7,96.7,99.8,100.0
20.4,97.5,99.8,100.0
16.8,97.6,99.8,100.0
17.3,95.9,99.9,100.0
22.8,97.8,99.9,100.0
16.2,97.9,99.9,100.0
16.4,96.9,99.9,100.0
28.1,97.0,99.9,100.0
94.5,97.1,100.0,100.0
22.2,56.3,64.9,89.9
18.1,64.7,74.8,89.7
21.0,13.4,78.5,95.7
18.6,86.8,84.5,98.2
18.5,29.3,87.9,99.7
18.6,33.5,91.3,99.7
68.7,11.1,89.7,99.8
69.9,1.8,92.0,99.8
69.2,97.0,94.3,99.8
86.5,97.0,97.7,99.8
17.5,97.5,98.4,99.8
16.9,97.7,98.6,99.8
22.7,97.7,98.9,99.8
23.2,97.9,99.2,99.8
29.6,98.0,99.5,100.0
29.7,98.1,99.7,100.0
29.4,98.2,99.7,100.0
31.2,0.6,99.8,100.0
29.4,0.6,99.8,100.0
18.3,18.2,83.1,99.4
17.4,78.8,90.0,99.6
17.2,86.9,94.4,99.8
56.9,89.0,99.1,99.8
18.2,91.5,99.5,99.8
20.5,93.7,99.7,99.8
19.9,94.4,99.9,100.0
21.6,94.6,99.9,100.0
18.6,95.6,100.0,100.0
22.9,95.2,100.0,100.0
25.7,95.2,100.0,100.0
28.0,95.0,100.0,100.0
29.2,94.7,100.0,100.0
29.1,95.1,100.0,100.0
31.2,95.3,100.0,100.0
92.6,95.9,100.0,100.0
92.8,96.3,100.0,100.0
92.9,96.4,100.0,100.0
93.1,96.8,100.0,100.0
18.1,16.2,75.3,97.2
17.4,17.0,84.2,99.4
25.5,16.6,91.7,99.8
64.1,13.1,95.5,99.8
62.9,92.3,97.4,99.8
80.2,96.4,99.2,99.8
16.7,96.7,99.5,99.8
16.7,96.9,99.8,100.0
16.8,97.6,99.8,100.0
16.9,97.7,99.9,100.0
16.5,97.9,99.9,100.0
16.3,97.0,99.9,100.0
28.0,98.1,99.9,100.0
94.4,98.1,100.0,100.0
94.0,97.2,100.0,100.0
95.2,97.2,100.0,100.0
95.9,1.3,100.0,100.0
94.8,1.3,100.0,100.0
95.9,1.3,100.0,100.0
18.5,64.7,74.5,84.2
21.0,12.6,78.4,95.7
18.5,29.9,84.5,98.4
18.5,32.4,90.8,99.7
62.0,2.2,89.3,99.8
80.1,1.7,92.4,99.8
83.0,97.2,97.0,99.8
17.5,97.3,98.4,99.8
18.2,97.7,98.8,99.8
22.6,97.9,99.2,99.8
29.6,98.0,99.5,100.0
29.9,98.2,99.7,100.0
31.1,98.3,99.8,100.0
29.4,0.6,99.8,100.0
31.5,0.5,99.8,100.0
31.1,0.5,99.8,100.0
34.4,0.5,99.9,100.0
96.8,0.4,99.9,100.0
96.9,0.4,99.9,100.0
17.9,61.2,89.0,99.6
17.3,29.2,94.0,99.8
56.4,89.1,99.4,99.8
18.7,92.5,99.5,99.8
17.2,94.4,99.7,99.8
21.3,95.7,100.0,100.0
19.7,95.9,100.0,100.0
24.0,95.2,100.0,100.0
27.6,95.3,100.0,100.0
29.0,95.3,100.0,100.0
28.9,95.4,100.0,100.0
31.3,96.3,100.0,100.0
92.6,96.8,100.0,100.0
92.8,96.0,100.0,100.0
93.0,1.5,100.0,100.0
93.9,96.0,100.0,100.0
93.4,1.5,100.0,100.0
95.1,1.2,100.0,100.0
94.9,1.2,100.0,100.0
17.9,12.6,82.2,99.4
21.3,23.5,90.7,99.8
64.0,89.9,95.6,99.8
62.8,95.9,97.8,99.8
59.1,96.6,99.5,99.8
16.8,97.0,99.6,99.8
16.8,97.6,99.8,100.0
17.3,97.9,99.9,100.0
16.2,98.0,99.9,100.0
27.9,98.2,99.9,100.0
93.9,98.2,100.0,100.0
95.0,98.2,100.0,100.0
94.2,1.3,100.0,100.0
94.7,1.3,100.0,100.0
96.0,1.3,100.0,100.0
96.6,1.0,100.0,100.0
96.7,1.0,100.0,100.0
97.0,1.0,100.0,100.0
97.4,1.0,100.0,100.0
17.9,16.6,76.2,95.1
18.6,28.3,84.3,98.2
18.4,31.9,90.8,99.7
68.8,1.8,91.3,99.8
82.8,97.3,94.4,99.8
86.8,97.6,98.3,99.8
21.0,97.8,98.7,99.8
22.9,97.9,99.2,99.8
28.5,98.2,99.7,100.0
29.2,98.3,99.7,100.0
29.3,0.6,99.8,100.0
31.8,0.5,99.8,100.0
32.8,0.5,99.9,100.0
96.7,0.4,99.9,100.0
96.8,0.4,99.9,100.0
96.9,0.3,99.9,100.0
97.2,0.3,99.9,100.0
97.3,0.3,99.9,100.0
97.6,0.3,100.0,100.0
17.5,61.8,91.9,99.6
53.3,88.7,99.1,99.8
18.4,92.5,99.5,99.8
17.2,94.5,99.7,99.8
18.5,95.8,100.0,100.0
19.9,95.2,100.0,100.0
24.4,95.4,100.0,100.0
28.4,95.7,100.0,100.0
29.1,95.7,100.0,100.0
29.3,96.0,100.0,100.0
92.7,96.1,100.0,100.0
92.8,1.5,100.0,100.0
93.8,96.1,100.0,100.0
93.4,1.4,100.0,100.0
93.9,1.1,100.0,100.0
95.0,1.4,100.0,100.0
95.6,1.2,100.0,100.0
94.8,1.2,100.0,100.0
94.8,62.4,100.0,100.0
17.4,82.5,84.4,99.5
54.9,31.1,89.9,99.8
62.0,95.9,97.2,99.8
58.1,96.7,99.5,99.8
16.8,97.6,99.8,100.0
16.9,97.8,99.9,100.0
22.8,98.0,99.9,100.0
16.3,98.1,99.9,100.0
93.8,98.2,100.0,100.0
95.0,1.3,100.0,100.0
95.1,1.3,100.0,100.0
94.8,1.3,100.0,100.0
96.5,1.0,100.0,100.0
96.7,1.0,100.0,100.0
97.0,1.0,100.0,100.0
97.4,1.0,100.0,100.0
96.8,1.0,100.0,100.0
97.1,1.0,100.0,100.0
97.5,1.0,100.0,100.0
20.9,65.6,78.2,95.7
18.5,30.6,87.7,99.7
