ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
91.9,94.8
92.3,93.5
76.2,98.8
82.8,98.0
4.6,98.7
1.2,99.2
82.3,99.2
3.4,99.2
30.5,99.2
44.1,100.0
40.7,100.0
13.9,100.0
11.9,100.0
4.4,100.0
4.4,100.0
4.4,100.0
4.9,100.0
5.0,100.0
92.3,97.7
89.1,98.4
95.3,98.3
86.6,81.8
93.3,89.3
96.2,91.9
96.4,92.1
3.7,92.8
92.9,86.5
92.0,94.1
92.1,94.1
43.2,94.1
84.3,94.1
46.1,94.1
46.1,94.1
46.1,94.1
43.4,94.1
46.1,94.1
93.4,97.8
95.6,98.2
85.0,98.2
62.6,98.9
66.8,91.9
55.4,93.5
73.6,93.5
94.3,99.5
81.6,99.5
92.8,72.5
54.1,72.5
92.9,64.9
91.2,64.9
94.4,64.9
95.8,64.9
9.6,64.9
4.1,64.9
4.8,64.9
92.3,98.1
95.5,97.8
96.2,98.3
87.9,96.0
68.4,97.3
53.3,97.3
0.4,99.0
3.4,93.9
15.3,94.0
55.1,94.3
31.3,94.3
90.5,24.7
77.5,99.8
90.0,99.8
89.9,71.0
82.5,71.0
92.5,71.0
75.1,71.0
91.8,98.1
95.3,98.7
96.3,91.2
86.3,97.9
81.7,97.2
66.3,77.7
66.2,76.6
46.2,68.9
30.3,68.9
39.2,71.6
83.4,98.6
65.2,98.6
92.8,78.1
39.0,78.1
46.9,99.3
55.4,99.3
49.1,70.5
58.4,70.5
91.5,97.9
93.3,98.7
95.2,92.2
96.2,98.1
95.2,94.2
81.5,98.2
96.5,70.5
31.0,71.1
61.6,71.4
22.4,64.9
23.9,60.5
56.2,60.5
60.9,46.2
62.0,46.2
84.8,99.3
86.5,78.1
57.6,78.1
39.5,78.1
92.0,98.1
93.0,95.0
93.6,90.1
96.1,98.1
96.2,94.7
94.7,69.4
85.1,71.5
59.0,90.7
42.7,89.4
45.2,87.6
29.5,82.3
23.1,37.9
21.5,20.4
27.7,20.4
26.9,20.4
4.1,20.4
11.5,20.4
11.4,20.4
92.6,68.9
93.6,95.0
94.0,90.5
63.1,98.0
92.6,74.4
95.6,85.6
84.6,93.1
83.3,91.8
87.2,77.2
59.0,69.1
49.9,70.5
21.1,70.5
45.8,90.7
54.3,90.7
3.4,92.1
27.2,92.1
40.4,92.1
3.8,92.1
92.9,97.5
93.5,98.8
94.3,90.4
94.4,94.5
87.4,98.9
95.2,88.4
95.4,80.1
61.1,79.9
35.4,93.4
4.0,92.7
85.5,68.6
62.0,69.2
97.3,69.2
95.4,69.2
11.2,93.2
3.6,93.2
3.7,93.2
3.5,93.2
92.8,98.1
93.5,99.0
92.9,90.7
93.5,88.6
87.0,87.6
94.3,88.7
22.5,80.2
10.5,80.0
4.0,98.3
4.3,82.9
4.5,80.7
11.4,68.3
97.4,73.4
3.1,74.2
59.7,74.2
95.5,91.0
3.5,91.8
4.1,91.8
92.6,98.1
93.4,78.5
1.0,91.0
44.5,89.4
40.6,94.3
62.7,94.7
12.8,94.5
51.3,98.7
60.8,96.4
3.7,95.5
3.4,98.4
4.4,70.9
1.2,92.8
9.6,92.8
3.0,90.6
3.0,90.6
3.0,90.6
53.8,90.6
92.6,98.5
10.7,98.7
3.1,97.6
92.3,88.1
1.4,93.6
44.4,98.3
21.1,92.4
3.3,96.2
3.3,96.2
1.2,61.7
3.3,85.4
1.2,63.2
1.3,63.8
1.2,43.5
50.8,43.5
50.5,87.6
94.3,87.3
9.7,87.3
92.1,98.5
90.4,98.6
84.3,97.8
32.8,92.7
54.1,99.2
2.8,94.1
4.4,93.3
37.2,96.0
3.1,95.9
1.1,82.9
45.7,77.7
84.5,50.7
43.1,99.3
96.4,85.5
43.5,68.9
54.0,68.9
53.7,66.3
51.7,66.3
92.9,98.2
92.5,98.8
91.8,85.5
3.7,97.9
56.7,99.2
77.6,92.5
3.5,97.5
38.4,97.4
38.7,99.8
45.0,78.7
83.4,86.6
45.3,75.1
43.7,98.0
84.2,96.7
45.6,96.9
90.8,97.3
44.6,91.7
82.7,91.7
92.5,98.2
91.1,98.3
1.7,90.2
54.9,98.0
52.5,99.2
1.8,96.7
4.5,92.7
59.9,93.4
4.9,99.8
1.1,86.5
1.1,96.7
40.6,85.6
44.1,74.9
44.1,74.9
46.1,96.5
34.7,75.2
42.4,75.2
73.5,75.2
89.6,98.4
91.3,98.4
3.5,87.7
1.0,98.1
92.8,85.3
53.4,92.7
5.1,92.7
21.7,99.8
1.1,99.8
1.1,97.9
1.0,84.9
1.0,92.4
1.0,77.9
1.0,91.9
77.1,92.3
45.1,72.8
53.7,72.8
43.9,73.2
89.9,98.8
81.9,97.4
2.2,89.1
78.6,90.7
81.2,84.8
86.7,92.1
72.4,92.1
75.2,99.8
1.0,99.8
0.9,99.9
1.0,85.7
7.5,89.9
89.0,71.4
76.4,69.9
73.8,74.4
42.9,70.9
84.8,70.9
96.0,70.9
90.2,98.1
3.9,96.8
1.3,89.2
3.5,85.2
80.8,86.4
74.4,90.5
38.8,99.8
0.9,99.8
0.8,99.8
0.8,99.9
0.8,51.5
0.8,52.9
42.7,50.6
93.7,51.5
91.4,51.3
94.0,51.3
91.8,50.4
76.4,50.8
90.6,98.4
3.5,97.5
1.2,85.2
80.6,85.3
80.8,93.6
84.5,93.6
84.1,99.8
53.8,99.8
54.6,99.8
80.3,99.9
45.1,99.9
23.4,16.9
50.4,15.7
50.6,15.3
55.7,53.6
86.4,16.1
87.4,14.3
84.8,13.9
