OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
200.47,202.26,610.96,798.09
203.63,204.28,650.19,852.84
205.28,160.16,689.64,886.68
206.41,148.23,740.45,931.81
207.06,199.34,760.32,961.84
202.0,161.47,806.92,962.59
203.1,141.71,823.28,964.24
204.59,72.8,828.92,968.41
204.74,261.91,853.77,971.57
206.82,234.02,847.36,981.33
207.05,138.13,863.23,982.06
218.27,68.28,863.87,985.05
221.46,67.1,881.07,985.63
222.74,63.58,893.86,994.49
160.65,65.88,922.97,994.82
160.04,38.73,875.86,995.12
222.4,73.93,882.92,995.37
222.57,72.16,895.53,995.63
196.24,29.4,909.18,996.12
202.12,210.58,601.24,771.08
203.22,207.28,643.44,832.58
206.97,147.79,687.63,867.64
209.04,140.25,717.28,886.36
210.31,149.72,746.26,929.22
210.84,95.79,763.65,952.25
213.42,68.27,809.03,954.65
206.96,114.66,824.36,960.86
207.15,67.81,822.42,964.13
209.26,41.38,831.85,966.65
213.13,41.79,859.17,968.52
214.12,38.18,839.11,975.85
237.65,32.35,859.05,980.56
226.42,28.38,859.23,994.87
145.89,27.37,849.15,993.63
210.63,26.2,844.94,994.24
182.76,26.96,868.99,994.82
181.29,25.36,877.38,995.18
154.85,22.15,884.48,995.49
202.83,216.52,600.02,753.02
204.71,224.39,638.03,819.7
206.56,146.02,656.0,869.21
211.2,123.49,703.48,882.71
214.63,147.05,742.41,895.85
217.55,76.18,758.06,933.35
219.39,63.77,791.43,955.67
221.4,69.21,810.9,961.21
223.89,44.88,823.93,956.68
228.56,43.69,846.11,960.53
232.37,37.04,851.89,965.87
219.77,32.75,824.16,964.91
221.45,28.38,846.71,985.4
222.6,30.18,853.89,992.15
146.16,13.45,864.64,989.81
178.73,12.64,879.04,993.89
167.63,11.91,853.29,994.67
163.6,19.43,878.02,995.14
147.1,28.2,886.82,995.52
205.3,150.61,694.71,919.79
207.09,201.71,767.84,959.51
203.14,79.53,822.91,966.72
204.8,262.51,857.32,981.39
207.1,143.96,854.26,985.19
221.5,40.02,883.49,986.14
160.49,39.85,922.38,994.9
222.41,31.68,884.98,995.44
196.1,34.38,911.28,996.16
192.35,23.18,895.92,996.54
203.09,24.11,35.41,998.44
259.94,21.98,4.94,3.0
267.19,14.05,4.06,2.78
244.77,14.16,3.47,2.59
229.98,12.51,3.19,2.43
232.93,11.2,3.6,2.59
241.72,10.67,3.36,2.43
305.91,11.39,2.99,2.3
334.26,10.7,2.73,2.19
206.97,146.13,688.53,876.69
210.31,148.0,748.63,942.94
213.43,63.14,808.18,958.63
207.18,66.99,824.03,966.04
213.15,39.37,860.08,975.22
237.6,29.16,859.43,994.61
145.81,25.69,848.67,993.96
182.66,24.3,869.62,994.97
150.26,26.11,885.07,995.58
147.47,30.85,884.43,998.25
