OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
226.68,302.39,562.72,718.29
244.38,324.11,585.73,790.79
256.92,392.2,611.18,862.77
269.12,424.66,640.36,928.12
288.88,462.2,648.49,971.25
271.71,687.78,671.41,980.74
281.79,702.2,723.5,985.66
305.62,713.26,749.18,985.25
315.28,574.04,779.72,988.12
329.96,668.29,790.7,990.97
356.77,703.68,802.06,987.66
377.98,740.66,829.08,988.19
415.82,737.37,833.52,988.5
424.17,751.48,846.06,5.47
433.32,777.45,855.17,4.9
450.07,779.66,873.91,4.46
453.75,783.57,903.17,4.13
470.53,796.65,922.13,3.85
493.6,801.19,940.0,3.62
227.06,303.46,556.83,653.49
245.26,328.96,583.02,710.23
258.18,406.82,606.19,761.27
270.94,431.16,607.72,812.56
294.0,472.94,631.29,922.26
274.83,704.71,645.82,928.42
286.9,720.74,674.62,955.52
310.21,559.52,678.79,976.11
319.17,655.21,693.16,972.43
350.62,696.35,708.92,986.53
363.99,723.04,724.84,988.51
390.84,858.1,718.85,983.84
422.9,875.34,728.89,985.6
429.77,755.46,736.08,986.76
446.56,882.9,755.97,985.72
453.23,885.49,780.64,983.03
471.99,894.9,872.84,984.92
494.74,900.55,894.55,986.1
629.38,904.11,915.65,986.91
226.19,289.87,551.09,640.5
244.3,328.04,575.46,659.34
256.99,403.3,589.26,674.67
268.17,440.34,605.7,753.02
282.58,685.59,627.7,806.12
274.33,708.76,650.09,843.21
285.94,552.45,668.97,915.64
310.53,750.46,657.55,922.14
319.76,795.58,665.09,970.55
336.73,805.1,666.4,976.87
363.53,822.17,673.66,981.39
413.76,855.63,680.0,979.01
423.18,873.91,689.09,981.94
433.85,884.91,711.26,984.41
437.48,902.7,712.09,986.04
455.12,904.59,719.12,974.59
474.49,908.11,743.69,977.94
521.68,908.1,756.56,984.18
497.26,785.3,752.05,985.56
256.89,406.4,614.37,901.21
288.83,467.08,650.55,979.19
281.78,708.53,724.47,986.56
315.25,652.99,763.4,989.83
356.68,720.6,806.52,988.52
415.66,744.24,835.69,988.92
433.15,767.41,856.63,4.67
453.56,778.05,912.82,4.03
629.12,864.58,944.38,3.59
474.45,875.92,961.84,3.25
507.25,883.76,972.28,2.15
513.65,867.84,979.3,1.98
534.27,888.61,982.06,1.83
566.8,923.07,984.44,1.7
665.9,896.05,987.44,1.58
674.97,902.87,988.67,1.48
706.75,915.18,989.53,1.39
720.75,921.92,2.92,1.3
729.09,901.3,2.54,1.22
258.13,408.19,606.84,774.75
293.92,480.92,632.34,921.62
286.75,725.4,675.48,972.7
319.02,656.85,694.04,976.55
363.76,829.22,725.76,984.34
422.58,867.36,728.78,984.46
446.13,883.66,756.87,983.68
471.58,893.04,873.83,986.6
622.78,910.25,916.46,987.93
518.73,902.71,922.2,988.63
501.73,856.38,923.68,988.98
529.51,857.19,926.9,989.15
559.41,901.99,929.04,4.03
651.78,909.84,979.9,3.54
669.32,924.9,982.81,1.9
704.8,925.87,979.14,1.77
720.89,973.21,981.91,1.66
725.8,951.16,26.23,1.56
741.75,957.75,18.06,1.48
256.94,402.9,589.37,681.75
282.51,683.12,627.84,815.73
285.83,725.12,669.16,878.83
319.59,793.33,665.17,973.67
363.29,821.53,673.7,983.38
422.87,831.05,689.12,983.77
437.11,904.89,711.99,974.02
473.95,903.54,743.58,984.17
498.22,827.21,751.88,986.69
543.21,841.05,773.95,984.19
516.28,846.0,828.29,986.76
544.67,864.09,845.84,988.03
563.21,863.02,889.78,984.18
577.53,867.83,888.12,985.74
624.97,869.96,943.5,987.27
701.12,863.33,946.56,988.18
706.71,865.09,969.13,988.81
713.4,821.63,932.94,989.26
729.18,872.94,953.42,989.59
288.74,480.06,656.91,983.11
305.49,555.66,761.2,989.86
356.53,720.73,822.84,989.03
423.77,783.14,853.27,989.21
453.25,870.39,921.64,3.99
465.96,873.02,959.87,3.42
506.64,884.66,976.49,2.15
523.73,886.92,981.65,1.9
566.31,896.98,985.26,1.7
669.43,888.32,988.6,1.54
706.29,891.32,989.85,1.39
712.28,913.25,2.7,1.27
747.92,896.9,2.24,1.16
758.94,898.59,1.9,1.06
773.27,908.84,1.64,0.97
772.89,918.88,1.44,0.89
780.01,922.49,1.27,0.82
782.31,928.06,1.12,0.75
780.73,929.43,1.0,0.69
293.77,473.88,633.28,926.91
309.84,572.75,681.01,974.56
363.38,737.74,724.57,985.75
428.98,880.48,739.58,984.01
470.89,908.24,876.18,987.73
495.45,906.53,894.87,988.92
496.45,900.71,924.86,989.31
549.19,904.96,911.58,989.42
638.65,910.96,980.33,3.61
678.27,929.46,977.85,1.84
720.61,953.82,982.22,1.67
728.62,975.91,23.71,1.53
740.02,969.85,10.48,1.41
757.24,972.01,7.44,1.3
757.4,884.02,5.92,1.2
787.54,984.93,3.63,1.11
790.02,973.28,2.89,1.03
786.31,927.45,2.34,0.95
786.93,942.97,1.93,0.88
282.38,682.82,628.07,823.7
310.12,777.01,658.19,936.53
362.92,832.61,673.77,984.42
432.94,891.46,711.28,972.93
473.23,779.45,743.39,985.65
535.24,840.1,758.96,984.27
514.99,852.68,827.92,987.67
533.61,864.16,883.06,983.3
573.25,866.97,887.5,986.87
629.34,742.08,948.12,988.49
706.64,970.43,969.02,989.33
714.78,844.45,946.38,990.88
731.6,872.81,971.16,990.85
737.32,983.95,975.1,990.81
745.22,986.01,978.44,990.77
753.36,986.23,981.25,990.73
753.19,987.21,982.73,990.69
765.07,988.11,979.54,990.64
767.3,988.48,981.93,990.61
281.74,698.86,733.99,989.16
356.31,739.31,827.88,989.35
432.44,787.09,875.68,4.49
628.82,877.73,954.48,3.61
507.39,899.22,978.5,3.03
533.49,906.89,984.21,1.84
665.35,895.96,988.67,1.6
706.49,914.67,990.21,1.4
728.88,899.39,2.51,1.24
754.28,900.7,2.0,1.1
772.7,919.34,1.65,0.98
771.36,923.69,1.39,0.87
775.01,927.09,1.18,0.78
783.15,930.68,1.01,0.7
846.84,931.59,0.87,0.62
851.73,931.91,0.76,0.56
853.13,933.27,0.66,0.5
861.17,933.48,0.58,0.45
865.4,891.61,0.51,0.4
286.36,537.39,675.54,964.48
362.85,737.8,726.64,987.11
447.55,884.42,742.94,987.24
621.29,904.45,921.55,989.16
498.7,906.82,924.41,989.56
556.48,923.27,927.12,989.61
669.15,971.64,983.76,3.36
719.53,972.99,982.63,1.69
740.09,977.75,23.06,1.5
748.67,981.65,9.17,1.35
756.17,884.48,6.25,1.21
771.05,910.29,3.51,1.09
790.58,929.13,2.61,0.99
790.37,933.9,2.01,0.89
790.25,947.02,1.59,0.81
848.84,941.25,1.29,0.73
853.95,952.39,1.07,0.67
854.43,944.05,0.9,0.6
860.83,989.21,0.77,0.55
285.42,721.61,669.9,927.6
362.36,815.85,673.85,985.63
447.06,903.2,711.86,983.26
494.52,829.27,751.17,984.19
513.58,853.31,826.19,981.17
563.01,962.9,891.17,986.44
624.43,747.47,942.83,988.75
705.39,869.24,968.87,990.96
728.09,979.19,953.54,990.92
735.79,984.55,973.71,990.86
744.41,986.07,978.52,990.81
755.42,987.6,982.01,990.75
759.45,988.47,978.78,990.69
767.07,989.28,981.98,990.63
769.42,989.81,983.52,990.58
850.1,889.94,176.27,1.24
855.6,845.14,14.4,1.15
858.56,881.78,10.4,1.07
856.46,4.75,8.36,0.99
316.09,688.11,798.18,991.8
425.65,782.65,874.96,989.53
626.61,878.6,960.77,3.64
491.02,896.94,982.47,2.08
567.3,895.14,985.32,1.72
677.01,902.82,990.35,1.46
728.31,897.21,2.5,1.25
757.43,912.53,1.91,1.08
772.57,921.66,1.52,0.93
786.6,926.0,1.24,0.81
782.95,930.06,1.03,0.7
794.19,932.32,0.86,0.61
853.81,934.18,0.72,0.53
863.25,933.82,0.61,0.46
864.98,903.83,0.51,0.4
875.5,947.24,0.44,0.35
876.22,934.15,0.37,0.31
876.93,934.32,0.32,0.27
880.73,931.55,0.27,0.24
318.4,712.08,698.64,984.17
427.63,879.06,749.56,987.4
622.02,911.64,922.2,989.53
514.51,910.14,925.97,989.77
642.84,929.9,981.59,989.74
