OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
215.09,257.01,503.32,562.19
222.5,274.13,503.61,522.13
231.5,291.09,538.92,491.25
228.25,315.46,536.51,466.47
234.79,330.55,564.27,490.67
242.82,378.83,576.27,496.33
257.45,406.86,608.89,646.79
265.98,443.07,640.37,653.66
273.04,464.64,663.88,656.16
279.93,499.76,674.59,670.69
284.19,365.44,686.73,687.68
289.85,538.5,681.87,151.1
294.91,551.4,706.33,141.09
302.5,568.59,721.5,123.74
304.39,644.95,714.77,72.57
309.91,655.19,714.49,78.21
314.53,657.56,716.8,32.28
321.44,661.49,721.74,338.66
328.49,271.09,665.4,235.54
215.51,237.39,512.54,563.27
222.98,268.73,514.05,642.77
236.29,288.27,549.15,678.9
228.72,315.89,561.1,697.13
235.67,331.17,566.98,624.89
243.58,378.46,579.63,616.86
246.8,409.17,600.18,786.33
260.62,444.5,683.84,791.79
267.7,465.64,703.74,807.72
276.91,264.68,705.21,819.48
282.37,283.71,704.26,819.0
286.5,301.29,719.71,822.7
291.02,548.53,737.67,834.67
307.46,574.08,748.49,850.12
312.15,639.69,757.79,850.95
318.11,237.08,745.91,862.32
320.95,238.67,766.1,849.27
325.04,275.5,771.12,850.58
347.05,302.9,777.73,844.87
215.4,239.87,516.93,611.39
222.67,269.0,524.82,654.6
235.14,300.37,527.38,679.62
227.57,317.08,588.37,720.57
234.66,348.13,612.72,726.05
242.38,401.63,640.39,747.96
256.36,427.84,647.52,791.41
262.22,449.5,669.62,845.3
272.34,468.0,663.72,872.74
278.09,318.43,672.63,865.93
282.64,304.61,683.63,874.51
287.62,546.48,696.42,881.29
304.27,574.95,706.63,894.6
309.82,210.66,781.06,898.11
315.87,63.19,783.61,904.95
320.43,381.53,790.71,879.84
325.37,52.3,820.61,884.81
329.7,48.36,801.87,899.85
350.81,48.8,807.48,885.67
231.53,291.33,539.44,496.84
234.84,341.7,565.1,495.4
257.47,421.59,610.4,656.83
273.06,477.36,665.85,669.41
284.27,366.34,689.05,158.58
294.93,549.48,708.63,132.84
304.41,660.73,702.77,91.12
314.55,659.42,722.19,371.66
328.52,273.9,666.72,218.11
355.12,372.26,620.87,96.55
