OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.1,19.4,61.5,83.2
19.5,16.4,67.1,88.5
21.0,17.1,72.0,63.8
21.3,16.9,77.3,77.0
21.3,16.9,79.5,67.2
21.3,12.9,82.2,65.2
21.4,11.6,85.1,56.6
21.4,11.6,86.1,45.9
21.5,11.8,84.8,43.9
20.9,11.5,86.0,26.6
20.1,11.8,86.1,25.2
18.3,10.1,87.3,8.8
14.4,10.5,88.4,0.7
14.6,10.4,80.2,0.3
14.5,12.1,81.5,0.2
13.3,14.0,79.1,0.1
14.5,10.6,62.3,0.1
15.0,11.2,63.2,0.1
14.9,13.2,60.6,0.1
20.2,19.6,60.6,80.1
19.8,16.5,66.8,83.1
21.3,17.2,70.3,82.1
21.3,15.6,76.7,82.2
21.3,14.8,78.6,86.0
21.4,12.2,81.0,87.1
21.4,11.6,81.2,87.8
21.4,11.4,81.5,89.0
21.4,10.9,83.0,89.8
20.9,11.1,84.7,90.0
20.1,10.1,86.0,91.2
17.6,8.9,85.1,91.6
14.4,8.7,87.3,91.3
14.6,7.8,88.2,67.8
14.5,8.8,84.2,71.7
13.3,10.9,84.7,73.6
15.0,10.5,85.1,75.6
14.8,10.7,86.0,3.8
13.2,10.2,86.5,2.3
20.4,19.7,60.5,78.4
20.1,16.6,66.5,83.5
21.3,16.5,70.2,86.4
21.3,15.1,75.5,85.1
21.2,12.6,75.6,86.4
21.4,13.0,78.4,87.1
21.4,11.4,80.7,87.8
21.4,10.9,81.4,90.1
20.6,10.6,82.9,90.3
17.5,10.0,84.2,93.5
18.4,9.8,85.4,93.1
17.4,6.5,86.2,93.6
14.8,6.6,85.3,93.3
16.1,6.4,86.5,91.1
16.2,4.3,87.0,92.0
15.0,7.8,88.7,92.6
14.9,7.8,87.3,90.8
12.9,8.9,85.5,91.3
12.8,10.2,86.0,91.5
21.0,17.1,72.6,67.0
21.3,16.6,79.6,66.9
21.4,11.6,85.4,58.2
21.5,11.6,85.1,51.6
20.2,11.5,86.2,27.2
14.4,10.3,88.4,0.3
14.5,11.7,81.5,0.1
14.5,13.2,62.1,0.1
14.9,12.4,60.1,0.1
13.4,12.7,69.1,0.1
13.1,16.8,72.1,0.1
13.8,16.9,67.4,0.1
13.6,18.2,58.0,0.1
13.3,18.2,46.3,0.1
12.2,16.5,45.2,0.1
14.3,18.4,34.1,0.1
14.3,50.7,33.9,0.1
14.7,52.4,28.6,0.1
14.9,63.8,17.5,0.1
21.3,18.9,70.3,83.0
21.3,15.3,78.9,86.4
21.4,11.6,81.3,87.6
21.4,11.0,83.4,90.2
20.1,11.3,86.1,91.0
14.4,8.9,87.4,91.6
14.6,8.5,83.6,73.6
15.0,10.5,85.3,20.3
13.2,10.1,86.5,2.3
12.7,11.1,85.1,2.1
13.5,10.7,85.2,1.0
12.1,12.1,73.6,0.7
11.5,12.3,87.4,0.3
11.9,10.2,88.0,0.1
10.3,16.5,88.5,0.1
