ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
88.6,98.3
91.0,98.6
91.9,94.1
92.0,99.6
90.7,1.6
91.3,1.6
91.4,0.0
91.4,0.0
91.4,0.0
91.1,0.0
91.2,0.0
91.2,0.0
91.9,0.0
92.0,0.0
93.4,0.0
91.6,0.0
91.6,0.0
92.0,0.0
82.5,97.1
90.2,98.3
91.5,98.8
92.2,98.0
90.2,80.4
90.5,80.4
90.6,60.8
90.6,23.4
90.7,23.4
90.8,55.8
90.8,55.8
90.8,90.3
90.9,93.1
90.9,93.1
90.9,93.1
91.6,93.1
91.0,93.1
91.0,93.1
88.8,97.0
90.7,96.8
91.4,96.0
91.0,91.0
89.7,94.4
89.9,95.0
90.0,37.4
90.1,37.6
90.2,25.7
90.2,80.2
90.2,39.2
90.2,39.2
90.3,39.2
91.5,39.2
91.5,39.2
91.5,39.2
91.5,39.2
91.6,39.2
88.3,97.5
87.1,93.3
90.8,78.5
90.7,81.5
91.6,82.5
89.7,81.7
89.6,81.0
84.1,82.5
77.6,8.8
89.7,13.9
89.7,65.9
89.8,9.6
90.3,9.6
91.0,40.6
90.3,40.6
91.0,66.1
91.1,66.1
91.1,66.1
84.2,97.4
90.8,94.4
90.7,94.2
90.8,97.7
91.4,83.8
89.5,71.7
89.3,30.0
89.6,37.8
83.4,9.5
88.5,9.5
89.5,2.4
37.1,2.4
80.1,95.3
80.6,95.3
54.9,95.3
84.7,95.3
90.1,95.3
90.1,95.3
88.4,97.1
94.5,47.5
90.6,95.1
90.8,63.3
91.2,97.5
89.5,61.0
90.3,60.4
58.7,32.9
89.4,16.6
89.1,11.3
89.2,11.3
1.9,11.3
83.0,86.4
87.1,86.4
89.6,87.1
76.1,1.6
87.5,1.6
87.8,1.6
94.5,97.5
90.6,91.8
90.6,85.5
90.7,97.6
91.1,97.3
90.1,97.6
90.3,72.2
90.3,72.0
57.2,84.7
1.8,26.3
51.9,4.5
1.8,27.3
18.9,27.3
1.8,27.3
89.5,11.7
74.7,11.7
18.2,82.7
89.6,82.7
95.1,97.4
92.9,97.8
90.7,97.0
90.9,95.8
91.2,55.6
89.8,97.8
89.9,97.2
89.2,70.8
11.6,71.0
2.4,85.0
9.9,85.0
1.9,27.6
2.0,4.5
23.6,4.5
23.6,7.9
1.7,7.9
40.6,84.8
28.0,84.8
94.8,97.7
90.8,97.8
90.7,98.0
90.9,50.5
91.2,20.5
90.6,19.2
90.7,60.3
89.4,97.4
34.6,97.5
1.8,28.3
1.8,27.8
1.8,27.8
11.5,4.6
35.5,4.5
41.1,4.5
24.3,4.5
23.4,4.5
2.5,4.5
20.8,97.7
90.9,98.2
90.5,98.2
90.8,98.1
91.1,23.9
91.4,18.3
90.8,47.9
90.3,84.8
89.4,84.8
24.8,28.3
10.6,28.3
2.1,4.5
2.0,4.5
11.6,4.5
3.2,4.5
25.4,4.5
34.5,31.3
16.7,8.0
8.5,98.4
91.5,98.2
95.8,98.2
90.8,99.2
91.1,3.6
92.9,60.5
90.1,79.9
13.4,85.1
3.8,65.3
35.2,58.7
37.0,58.7
10.2,28.5
10.3,4.8
2.2,4.8
3.1,4.8
3.1,4.8
32.2,71.0
12.6,26.6
8.5,98.4
91.6,89.8
90.8,98.4
7.7,99.2
91.1,97.7
90.2,97.7
13.0,97.8
12.1,97.9
12.9,97.8
90.6,82.8
24.6,40.9
89.6,56.0
10.0,59.0
34.0,59.0
73.7,58.7
10.7,28.7
18.6,28.7
3.1,24.8
92.3,98.4
93.5,98.6
90.7,98.4
89.2,98.5
90.9,97.7
89.6,97.9
13.8,97.7
91.1,83.6
90.5,83.6
90.4,97.9
90.7,97.9
90.8,97.9
89.7,97.9
89.9,97.9
23.8,34.6
26.9,6.2
68.9,6.2
89.9,6.1
32.3,93.8
93.5,98.6
92.9,98.3
93.7,98.4
95.9,54.5
82.7,97.7
14.3,33.3
82.3,97.8
13.2,97.8
88.9,98.0
91.0,73.1
90.7,73.1
90.8,6.7
90.7,6.3
54.2,6.3
90.1,6.2
23.8,6.2
34.3,6.2
93.8,49.3
93.5,98.6
92.9,98.3
15.4,98.5
95.7,92.2
66.6,42.7
0.8,92.9
80.5,79.3
13.0,88.4
13.5,88.4
3.4,98.2
6.1,98.3
7.9,97.9
5.1,97.9
91.0,98.4
90.9,98.4
90.9,98.4
22.5,98.4
12.0,96.7
92.2,98.6
93.2,98.2
70.5,98.5
90.9,90.3
0.8,58.5
4.4,55.3
14.1,60.0
13.0,60.7
10.9,98.2
10.6,86.4
7.5,98.3
3.5,98.3
3.4,98.3
7.4,98.4
7.9,98.4
7.9,98.4
9.3,98.4
86.6,97.4
29.2,98.2
90.2,98.0
90.6,90.1
91.0,38.6
0.8,52.1
13.2,54.4
13.8,59.9
14.1,98.0
3.6,98.1
14.2,98.1
6.6,98.4
6.2,98.4
57.8,98.4
8.2,95.1
7.7,96.7
7.2,30.9
3.3,30.9
9.9,94.1
28.3,98.1
27.5,98.7
96.3,26.6
90.8,34.0
12.0,54.8
91.0,81.9
15.2,67.3
14.7,72.1
6.6,72.1
4.4,98.2
5.9,82.9
5.8,37.4
5.9,38.0
3.7,31.2
5.4,98.3
5.7,98.3
6.0,98.5
86.8,97.0
11.1,98.0
91.6,98.5
46.5,98.1
96.0,60.6
17.3,64.4
14.0,78.8
15.9,81.0
17.0,24.1
6.9,26.4
62.8,96.4
8.6,98.0
7.8,98.1
7.8,96.4
7.9,97.1
7.9,98.2
5.4,99.1
6.0,99.1
