OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
226.06,298.2,593.33,755.38
243.32,387.39,614.11,784.38
254.43,472.14,643.49,895.46
270.5,528.09,696.86,900.61
272.88,566.84,715.5,928.32
285.89,527.95,742.4,950.48
361.15,636.64,785.61,960.16
380.24,647.48,797.06,964.7
386.49,666.54,769.65,965.57
403.56,671.95,824.26,961.74
425.89,698.5,832.41,962.96
409.72,718.04,848.84,988.15
443.8,725.91,871.07,990.43
479.3,731.11,890.83,992.2
411.37,736.09,893.49,993.47
426.02,742.02,896.41,994.43
438.28,736.85,908.81,995.08
476.25,751.12,912.53,995.56
489.07,758.61,934.49,2.07
224.54,292.42,589.26,766.39
242.23,387.42,618.07,784.41
253.23,475.32,651.2,835.09
269.95,531.25,700.35,874.76
271.56,490.98,731.77,880.45
314.96,607.45,743.48,854.21
365.25,632.4,780.06,938.92
376.02,652.57,795.88,932.6
396.04,679.74,766.92,953.11
405.6,688.23,767.48,956.29
415.87,698.83,822.44,958.76
434.42,723.22,829.1,886.49
471.4,731.29,830.57,945.36
389.03,727.34,850.8,962.41
412.88,737.28,861.37,960.23
429.5,737.72,879.25,965.06
448.85,742.43,893.44,952.88
476.85,748.88,896.05,971.89
491.57,771.39,889.91,823.23
224.13,292.48,591.49,754.44
235.77,388.3,618.15,811.91
253.36,471.9,660.05,800.17
306.33,541.78,705.28,864.69
288.07,577.74,736.54,896.07
344.43,620.46,764.67,914.03
366.4,642.54,757.14,933.14
385.49,669.12,792.64,901.09
391.25,686.53,772.16,940.56
412.64,697.97,803.74,886.69
426.72,715.45,771.98,916.96
439.97,726.89,823.45,946.99
474.11,732.54,824.82,900.09
481.71,739.09,833.13,945.93
516.68,744.28,858.73,942.45
533.77,751.89,869.96,957.73
450.41,757.93,876.68,960.48
466.22,741.13,890.56,963.55
401.22,500.55,871.88,957.21
254.41,475.83,647.47,897.01
272.81,563.65,716.33,943.01
361.05,630.17,788.44,955.56
386.3,664.58,771.45,959.5
425.63,699.04,835.2,988.03
439.48,726.6,865.1,992.35
411.13,737.12,895.22,994.61
438.13,746.73,910.57,995.7
488.61,760.18,935.94,1.81
514.1,764.53,932.52,1.45
526.52,762.83,934.99,1.24
616.88,769.26,174.95,0.42
554.5,782.63,161.96,0.39
663.6,798.85,172.89,0.37
671.6,835.18,20.94,0.36
653.2,841.31,16.67,0.34
663.25,845.29,13.3,0.33
669.68,849.83,5.96,0.32
675.17,868.85,4.93,0.31
253.19,471.93,652.05,835.65
271.47,563.23,731.01,883.39
365.25,627.21,776.47,945.03
395.88,678.56,767.88,952.09
415.64,697.54,823.62,920.73
471.15,730.16,831.35,960.16
402.92,733.25,861.25,966.43
448.34,747.1,894.1,957.64
491.0,767.41,890.44,837.65
518.18,786.61,895.81,29.12
631.57,777.69,906.61,14.61
646.27,796.62,607.98,0.83
554.05,788.17,616.59,0.63
663.46,779.43,634.8,0.51
618.71,826.38,684.96,0.44
623.84,826.17,603.93,0.39
642.19,825.04,622.06,0.36
694.7,849.22,195.74,0.34
703.79,852.34,75.19,0.32
253.34,467.09,660.55,809.45
288.09,569.52,737.24,875.78
366.43,634.24,757.82,935.43
391.14,687.76,772.45,945.37
426.56,719.35,772.1,941.95
466.57,732.62,824.98,944.33
515.2,744.51,858.89,954.03
450.93,757.72,876.81,960.32
402.35,498.97,871.91,959.29
593.0,778.78,887.12,915.62
527.58,795.75,895.11,894.02
556.58,809.96,614.65,19.12
581.52,822.12,632.59,14.42
672.12,832.76,686.85,12.41
653.0,824.35,775.25,4.73
688.48,834.61,612.38,3.51
695.11,835.11,797.92,1.79
714.26,846.11,810.49,1.36
721.18,840.77,817.42,1.06
272.71,567.25,717.88,947.99
378.85,648.73,812.04,959.46
425.53,699.38,837.75,990.32
478.52,734.57,895.81,994.69
446.19,750.23,915.6,996.12
497.27,745.68,928.36,1.47
525.83,765.14,937.83,1.18
550.48,770.87,256.96,0.4
661.44,800.7,176.25,0.37
621.48,812.39,18.49,0.35
638.13,828.59,13.14,0.33
667.83,833.01,5.18,0.31
689.98,865.7,3.36,0.3
700.25,869.44,2.38,0.28
711.41,874.72,1.72,0.27
746.11,869.29,1.27,0.26
731.14,878.63,0.53,0.24
760.39,892.43,0.45,0.23
764.61,888.29,0.4,0.22
271.31,459.19,732.52,912.21
375.32,646.73,794.0,952.39
415.63,702.49,825.15,881.67
388.72,714.48,853.47,967.85
449.3,746.97,893.51,962.97
509.91,772.43,905.8,32.6
630.68,791.01,907.63,24.14
650.92,796.25,603.19,0.68
663.24,822.34,625.07,0.5
619.68,856.74,691.8,0.41
641.22,847.62,622.76,0.36
695.35,851.21,61.98,0.33
707.13,853.34,25.39,0.3
730.69,842.67,23.96,0.29
738.88,863.27,18.64,0.27
745.17,873.43,14.7,0.26
750.34,878.76,12.61,0.24
765.08,824.64,1.97,0.23
763.73,951.7,1.49,0.22
273.09,481.13,733.93,869.83
386.26,651.11,794.79,937.53
423.2,710.82,772.29,945.59
480.03,735.4,833.46,939.35
450.71,755.49,877.03,963.29
576.86,774.93,875.98,892.51
526.54,790.35,895.09,923.6
567.07,810.05,619.85,18.91
591.83,827.77,688.22,14.39
681.95,828.06,804.88,4.7
693.85,833.35,804.58,3.04
715.04,811.73,815.24,1.36
729.75,854.06,786.87,0.94
734.98,849.27,800.76,0.68
753.61,968.84,793.21,0.52
753.68,962.72,692.03,0.41
762.84,967.56,701.0,0.34
766.54,974.18,635.12,0.3
765.22,968.75,129.13,0.26
357.73,629.48,797.1,962.84
424.87,699.98,842.06,992.14
401.86,737.24,896.5,995.84
485.87,758.34,922.38,1.5
524.74,765.78,938.3,1.14
554.02,782.81,250.96,0.39
669.17,835.8,20.43,0.36
631.87,848.47,12.94,0.33
673.26,852.28,4.74,0.31
697.86,869.46,2.6,0.29
711.85,872.97,1.68,0.27
748.51,871.55,1.13,0.25
760.08,875.55,0.47,0.23
761.31,876.29,0.39,0.22
768.27,881.17,0.34,0.21
774.7,899.72,0.3,0.19
781.44,895.53,0.26,0.18
786.44,900.07,0.23,0.17
793.89,903.94,0.21,0.16
363.32,625.55,783.54,943.06
414.98,696.0,825.27,891.58
401.95,734.65,865.42,957.29
491.02,765.57,892.24,70.56
630.49,792.3,910.0,23.29
555.21,595.64,614.39,0.59
616.53,823.54,691.68,0.43
640.26,847.13,617.7,0.36
701.47,851.42,59.73,0.32
713.53,860.52,21.94,0.29
737.03,865.05,19.35,0.27
749.86,876.33,14.16,0.25
757.41,878.72,2.27,0.24
761.85,964.33,1.56,0.22
762.62,927.4,1.1,0.21
772.98,895.22,0.79,0.19
779.47,903.09,0.58,0.18
784.27,910.23,0.44,0.17
788.4,918.04,0.35,0.16
366.54,622.28,759.87,897.13
422.75,703.61,772.56,897.81
507.27,741.89,859.52,959.59
399.83,731.16,870.45,894.17
635.73,788.44,895.06,927.66
576.08,822.76,638.72,19.37
679.37,831.89,809.55,13.39
703.16,837.59,810.16,3.68
715.32,836.93,814.63,1.4
730.16,834.05,800.7,0.87
749.92,958.68,795.32,0.59
757.0,968.31,718.03,0.43
766.42,973.82,722.57,0.33
762.79,973.25,145.1,0.28
778.95,990.79,23.23,0.24
487.54,991.96,18.21,0.21
495.45,990.86,14.52,0.19
792.97,991.87,10.9,0.17
802.77,992.68,4.56,0.16
386.39,670.56,789.89,989.27
476.49,732.54,898.23,995.85
486.79,747.8,928.83,1.41
593.76,771.01,944.54,1.07
661.24,851.65,25.65,0.37
625.37,846.48,14.23,0.33
675.75,851.37,4.62,0.31
699.12,873.33,2.25,0.28
