OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.8,24.9,50.6,55.8
22.2,27.1,51.9,58.8
22.9,29.9,54.7,30.8
22.0,29.8,55.0,70.0
22.6,31.9,59.1,61.7
23.2,33.2,59.5,83.0
23.6,34.9,61.9,41.2
23.9,23.0,63.7,48.5
24.5,20.9,61.0,21.8
25.2,20.0,34.2,14.8
25.9,21.3,25.2,100.0
26.7,22.3,22.9,100.0
27.8,13.7,22.0,100.0
28.4,41.6,16.4,100.0
29.0,41.8,15.7,100.0
29.6,17.0,25.3,100.0
30.8,42.8,23.4,100.0
32.0,58.5,35.2,100.0
32.3,57.9,32.4,100.0
21.7,24.3,51.0,57.9
22.2,26.7,53.5,57.0
22.8,28.2,53.1,44.9
21.8,28.1,56.2,69.4
22.3,28.6,55.7,63.4
22.7,29.3,57.9,83.1
23.1,17.3,59.3,66.3
23.3,10.5,61.6,89.5
23.6,6.3,54.4,81.6
23.7,6.0,32.8,69.5
24.3,6.0,30.5,99.0
24.4,5.9,30.4,99.5
27.2,5.0,28.1,99.6
27.5,4.8,27.6,99.7
27.8,3.9,23.9,99.8
28.4,3.7,53.6,100.0
29.0,4.2,63.0,100.0
29.2,10.8,63.0,100.0
29.5,10.9,63.5,100.0
21.8,24.3,50.8,56.9
22.2,26.7,51.4,59.4
21.6,22.8,52.6,43.4
21.8,25.9,54.1,69.2
22.2,24.4,55.0,69.5
22.7,25.7,56.4,63.2
23.1,11.5,56.3,82.5
23.3,10.3,59.5,67.8
23.6,5.9,51.2,85.5
23.7,5.1,29.7,87.5
24.3,4.9,31.2,87.8
24.4,4.6,29.1,96.8
26.7,3.9,28.0,98.8
27.0,3.9,25.6,98.9
27.3,3.5,22.9,98.7
26.0,3.3,51.5,99.0
26.1,4.2,32.8,97.8
24.3,3.7,62.0,98.1
25.3,3.5,62.1,98.5
22.9,30.1,54.7,30.4
22.6,32.2,59.1,81.2
23.6,26.6,61.9,40.8
24.5,16.4,61.0,18.4
25.9,22.2,25.2,100.0
27.8,40.6,22.0,100.0
29.0,16.8,27.5,100.0
30.7,57.4,23.4,100.0
32.3,63.4,32.5,100.0
32.9,72.5,65.3,100.0
33.6,78.5,65.6,100.0
34.2,76.7,23.7,100.0
35.9,77.3,25.1,100.0
36.6,87.7,23.5,100.0
37.5,87.9,8.1,100.0
29.0,88.5,8.0,100.0
26.0,89.8,99.2,100.0
28.7,90.0,99.4,100.0
19.3,90.1,99.7,100.0
22.8,28.4,53.1,45.1
22.3,28.7,55.7,63.5
23.1,11.8,59.3,66.7
23.6,6.1,54.4,83.2
24.3,6.2,34.8,99.0
27.2,4.9,28.1,99.6
27.8,3.8,24.4,100.0
29.0,10.6,63.1,100.0
29.5,6.9,63.2,100.0
30.6,4.7,48.2,100.0
30.0,4.6,84.1,100.0
31.4,4.4,64.3,100.0
32.2,3.2,64.7,100.0
32.6,2.0,68.4,100.0
11.8,2.0,83.0,100.0
10.6,86.9,73.2,100.0
7.5,87.7,98.6,100.0
7.3,88.3,98.4,100.0
6.7,4.6,98.7,100.0
21.6,24.0,52.6,43.4
22.2,24.5,55.0,69.4
23.1,10.4,56.1,83.1
23.6,5.8,51.2,86.8
24.3,4.7,31.3,96.7
26.7,3.8,28.1,98.8
27.3,3.6,23.0,98.7
26.1,4.1,32.8,97.9
24.6,3.4,62.4,98.1
25.6,2.3,43.6,99.3
26.1,1.5,42.9,99.5
26.5,1.4,62.4,99.8
27.6,1.2,63.9,99.9
11.4,1.1,64.6,100.0
11.4,1.0,85.1,100.0
10.1,3.2,69.6,100.0
7.3,1.7,56.8,100.0
5.7,1.5,95.6,100.0
5.5,1.4,96.1,100.0
22.6,32.4,59.3,83.5
23.9,20.7,46.3,20.5
25.9,22.3,25.2,100.0
28.4,15.1,16.1,100.0
30.7,58.5,23.4,100.0
32.7,75.6,75.0,100.0
33.6,78.6,65.7,100.0
34.9,77.3,23.0,100.0
36.6,87.7,23.7,100.0
28.2,88.5,7.8,100.0
26.0,89.9,99.2,100.0
28.8,90.2,99.4,100.0
30.0,91.0,99.9,100.0
30.3,91.5,100.0,100.0
35.5,91.7,100.0,100.0
71.0,92.0,100.0,100.0
71.3,92.1,100.0,100.0
72.1,92.5,100.0,100.0
46.4,92.9,100.0,100.0
22.3,28.7,55.7,64.8
23.3,11.0,61.6,85.3
24.3,5.9,34.8,99.1
27.5,3.7,27.7,99.8
29.0,5.1,63.1,100.0
29.8,4.7,63.9,100.0
30.8,4.5,84.1,100.0
31.6,3.1,64.7,100.0
32.6,2.1,68.0,100.0
11.8,1.6,72.1,100.0
7.4,4.8,98.6,100.0
6.6,4.7,98.7,100.0
5.9,2.4,98.8,100.0
7.2,4.8,99.3,100.0
6.0,2.1,99.5,100.0
7.5,2.1,99.8,100.0
10.5,2.1,99.9,100.0
11.7,2.3,99.9,100.0
5.2,2.3,100.0,100.0
22.2,24.4,55.0,69.7
23.3,6.1,59.5,83.4
24.3,3.8,29.3,96.7
27.0,3.7,27.6,97.5
26.1,4.0,68.1,97.7
25.4,2.1,51.0,99.5
26.0,1.5,42.9,99.5
27.2,1.2,62.7,99.8
11.4,1.0,64.5,100.0
11.3,2.8,86.3,100.0
7.3,1.5,66.2,100.0
5.5,1.4,95.8,100.0
5.4,1.3,96.2,100.0
4.8,1.2,94.7,100.0
4.8,1.2,95.9,100.0
4.8,1.2,98.8,100.0
4.8,0.8,98.8,100.0
5.8,0.9,97.5,100.0
70.8,95.9,99.1,100.0
23.6,20.7,62.2,54.0
25.9,13.3,24.9,100.0
29.0,56.7,27.5,100.0
32.3,69.4,32.7,100.0
33.5,76.9,66.0,100.0
35.9,87.6,32.2,100.0
37.4,88.4,7.8,100.0
28.4,90.1,99.2,100.0
19.2,90.4,99.8,100.0
30.2,91.5,100.0,100.0
34.6,91.8,100.0,100.0
71.1,92.0,100.0,100.0
71.7,92.8,100.0,100.0
46.4,93.0,100.0,100.0
79.8,93.1,100.0,100.0
80.4,93.2,100.0,100.0
80.6,93.3,100.0,100.0
83.2,93.3,100.0,100.0
86.3,92.7,100.0,100.0
23.1,10.7,59.3,85.5
24.3,5.7,35.1,99.2
27.8,4.1,56.8,100.0
29.5,3.9,62.4,100.0
30.7,4.4,84.1,100.0
32.2,1.6,65.0,100.0
11.8,1.6,68.5,100.0
7.4,4.6,98.6,100.0
6.7,4.9,98.7,100.0
7.2,4.8,98.9,100.0
6.0,2.1,99.4,100.0
9.9,2.1,99.8,100.0
11.1,2.1,99.9,100.0
5.1,2.0,100.0,100.0
72.0,94.1,100.0,100.0
73.5,3.9,100.0,100.0
74.3,91.9,100.0,100.0
78.5,2.4,100.0,100.0
78.9,3.8,100.0,100.0
23.1,10.3,56.1,83.1
24.3,3.6,30.4,96.5
27.2,3.4,23.8,97.6
24.6,2.4,62.2,97.9
26.0,1.5,40.6,99.5
27.3,1.1,63.9,99.8
11.4,1.6,85.0,100.0
7.3,1.4,66.2,100.0
5.4,1.3,95.9,100.0
4.8,1.3,97.0,100.0
4.8,1.2,96.5,100.0
4.8,0.6,98.8,100.0
4.0,0.7,98.8,100.0
70.7,95.9,99.0,100.0
70.4,96.1,98.9,100.0
71.3,96.4,99.2,100.0
72.5,96.8,99.2,100.0
73.5,96.8,99.3,100.0
73.9,2.0,99.7,100.0
24.5,12.1,61.4,7.0
28.4,14.0,18.8,100.0
32.3,72.4,82.2,100.0
34.0,79.0,31.9,100.0
36.6,88.3,8.6,100.0
26.0,90.1,8.0,100.0
13.0,91.0,99.9,100.0
32.1,91.7,100.0,100.0
70.8,92.1,100.0,100.0
71.6,92.6,100.0,100.0
45.6,93.0,100.0,100.0
79.7,93.2,100.0,100.0
80.5,93.3,100.0,100.0
80.8,93.3,100.0,100.0
86.3,93.3,100.0,100.0
89.1,93.3,100.0,100.0
