ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
73.1,98.1
8.1,99.7
62.2,99.8
64.5,100.0
60.5,100.0
65.9,100.0
63.7,100.0
63.8,100.0
25.5,100.0
63.7,100.0
63.7,100.0
65.9,100.0
63.7,100.0
63.7,100.0
63.7,100.0
73.8,100.0
73.8,100.0
80.2,100.0
3.3,93.9
1.3,99.4
75.9,99.7
51.3,99.9
57.7,99.9
62.6,97.9
71.6,98.5
54.5,98.5
60.3,98.5
78.6,98.4
74.1,98.4
36.3,98.4
72.2,98.4
58.4,100.0
72.2,100.0
80.1,100.0
80.1,100.0
56.5,100.0
1.8,96.9
8.5,99.3
75.3,99.5
76.5,9.4
76.2,9.5
49.7,9.5
62.1,9.5
63.3,99.9
85.6,99.9
56.2,99.9
54.8,97.6
64.2,97.6
78.4,97.6
62.4,97.7
65.4,97.7
58.1,99.9
55.8,99.9
57.2,99.9
2.2,3.8
8.4,8.6
0.7,65.7
75.1,98.9
53.7,9.3
53.9,93.7
53.9,99.6
60.7,99.6
59.6,99.6
62.9,99.6
62.8,99.6
62.2,99.6
54.7,99.6
58.4,99.6
62.1,99.6
62.1,99.6
65.4,99.6
65.3,99.6
2.3,74.9
9.0,94.5
0.7,98.6
37.7,85.2
75.5,97.0
7.3,97.0
75.9,74.6
54.1,99.1
5.8,75.2
59.9,98.6
57.1,98.6
57.0,98.6
60.1,98.6
62.3,98.6
84.7,98.6
87.0,98.6
87.8,98.6
60.9,98.6
3.5,93.7
70.1,98.7
7.1,5.2
72.9,18.5
40.0,25.5
77.7,74.0
1.0,95.6
53.8,59.2
4.6,25.0
4.9,25.0
29.9,75.9
4.1,94.8
56.6,94.8
31.1,94.8
31.2,94.8
74.9,94.9
76.0,94.9
44.7,94.9
3.3,8.9
15.3,97.9
73.2,5.2
76.5,17.0
59.4,2.5
76.9,77.7
6.1,54.8
5.4,4.2
15.9,4.2
36.2,92.0
4.1,92.0
5.5,94.2
3.0,94.2
5.2,94.2
61.0,94.2
90.9,94.2
11.8,94.8
7.3,94.8
9.9,9.9
72.5,97.8
76.1,98.6
74.8,17.6
70.0,85.2
76.7,91.5
75.5,4.2
45.1,2.5
38.8,2.5
73.3,2.4
33.6,2.4
32.5,2.4
33.7,2.4
16.0,69.3
3.6,69.3
5.0,69.1
4.0,69.1
5.2,69.1
72.6,87.6
76.2,97.8
73.6,98.6
62.6,92.7
61.6,88.2
72.1,63.9
75.4,2.4
33.9,2.4
74.9,2.4
2.6,2.4
74.7,2.4
77.6,99.1
33.7,99.1
47.3,99.1
74.1,99.1
75.2,99.1
4.9,99.1
36.2,95.4
71.9,9.0
75.9,97.8
76.4,98.7
61.3,99.8
60.0,8.1
63.0,2.4
45.1,2.4
1.5,2.4
74.5,8.9
72.3,8.9
74.3,96.6
74.1,96.6
73.9,97.3
74.4,97.3
75.9,97.3
7.6,97.3
14.4,97.3
37.6,97.3
72.6,8.9
72.6,98.1
73.0,98.7
62.7,99.8
54.7,8.7
60.9,21.8
31.4,98.9
8.6,8.9
74.3,8.9
74.6,8.9
71.9,8.9
73.4,8.9
72.5,8.9
69.9,33.6
70.0,96.6
75.1,96.6
73.7,92.4
41.7,92.4
67.5,76.2
53.3,98.1
75.8,98.7
74.0,99.7
72.8,97.3
27.3,97.4
66.4,97.4
1.5,97.4
50.6,8.9
2.6,8.9
39.1,8.9
68.3,8.9
66.3,43.5
67.7,43.5
68.4,26.1
68.1,63.6
74.6,63.6
1.2,4.3
70.8,9.4
69.1,77.0
56.6,98.7
92.9,99.7
71.4,99.7
72.0,97.8
74.2,98.8
52.2,97.4
1.6,98.6
1.6,8.6
1.6,8.6
65.5,8.9
65.2,74.8
2.6,69.3
12.8,69.3
69.8,3.3
60.4,90.4
2.4,92.8
70.9,92.0
40.0,82.0
55.5,93.8
56.4,96.0
47.0,95.8
1.6,95.2
71.1,94.3
70.7,40.3
1.6,3.0
5.3,6.0
1.6,6.0
5.6,2.5
1.3,23.5
2.0,11.1
1.3,11.1
76.8,8.7
74.9,75.5
73.8,75.5
52.6,93.4
57.6,93.8
44.4,94.2
52.2,98.3
68.4,94.1
7.9,94.3
1.6,67.5
8.3,94.8
43.8,2.5
51.5,2.5
5.5,2.5
5.3,2.5
10.3,9.6
6.7,5.8
71.8,5.6
75.1,8.6
1.6,8.6
1.3,8.6
58.1,93.6
29.0,94.7
56.6,93.2
25.6,96.5
54.4,99.8
13.1,78.0
1.6,69.0
8.7,94.3
1.9,2.5
1.7,2.5
1.7,2.5
35.5,2.3
36.4,2.3
1.6,2.3
5.6,8.9
6.9,8.9
1.5,27.7
1.3,27.1
42.8,92.5
50.6,81.6
59.6,84.0
53.9,64.6
72.1,96.2
2.0,78.2
8.2,77.4
1.9,77.4
8.6,3.6
1.9,92.1
1.9,2.3
6.3,6.6
7.3,75.6
1.7,81.7
71.5,85.0
1.6,22.0
70.1,2.6
9.3,1.5
27.6,92.4
71.5,95.8
55.0,81.8
1.4,91.7
25.2,63.4
36.5,91.6
20.8,77.4
9.2,3.7
2.2,3.6
8.7,91.9
2.0,2.7
2.9,2.6
3.7,2.6
2.0,2.6
1.9,2.6
4.1,1.4
4.5,1.4
6.9,1.5
3.2,84.7
61.2,93.6
56.2,83.0
68.8,89.4
44.2,91.8
38.1,91.6
1.5,99.9
1.5,3.8
1.3,8.2
4.7,7.3
2.6,2.7
4.0,7.3
2.3,2.6
10.9,1.5
4.0,1.5
3.1,1.5
3.6,1.4
10.0,1.4
