OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.5,19.8,66.7,92.6
20.4,20.5,74.1,97.3
19.9,17.2,77.1,98.2
19.9,14.4,83.2,98.6
19.8,14.1,87.9,99.2
19.8,14.1,91.1,99.2
19.7,13.9,93.0,99.3
19.9,14.6,94.0,99.3
20.5,14.8,93.9,99.4
20.4,14.9,96.0,99.4
20.5,12.4,96.8,99.4
17.0,14.5,97.1,99.4
16.3,14.6,98.0,99.4
16.2,4.7,98.5,99.4
16.3,4.6,98.6,99.5
14.2,4.8,98.8,99.5
14.2,4.4,98.8,99.5
14.1,13.7,98.9,99.5
14.1,4.8,99.1,99.5
20.5,20.0,64.4,89.6
20.4,20.6,72.8,94.3
20.4,17.1,75.2,96.4
20.0,14.0,80.3,98.5
20.0,14.1,85.4,98.8
20.0,14.1,88.7,99.2
19.9,13.7,91.8,99.2
20.0,13.8,92.7,99.2
20.6,5.2,92.7,99.3
20.4,4.5,93.3,99.4
20.5,4.6,94.0,99.4
17.0,2.5,94.9,99.4
16.3,2.4,96.2,99.4
16.2,3.4,96.9,99.4
14.2,3.1,97.2,99.4
14.2,3.0,98.1,99.5
14.1,2.9,98.4,99.5
14.1,2.8,98.5,99.5
14.1,1.8,98.5,99.5
20.9,23.1,64.3,89.1
21.1,23.8,72.2,93.8
20.9,24.6,74.8,94.6
20.9,25.1,78.8,97.9
20.9,22.7,83.3,96.9
21.0,17.6,86.8,98.6
23.4,15.9,90.0,98.8
23.9,15.9,91.9,99.2
24.3,16.1,92.9,99.2
24.4,5.7,92.3,99.3
24.7,13.9,93.0,99.3
24.7,14.0,93.7,99.3
24.8,4.3,93.6,99.3
24.8,3.9,94.7,99.4
24.9,3.3,95.8,99.4
25.9,4.0,96.5,99.4
25.9,5.5,96.9,99.4
22.7,3.3,97.1,99.5
18.9,2.9,97.7,99.5
19.9,17.2,77.2,98.5
19.9,14.1,88.7,99.2
19.7,13.8,93.3,99.3
20.5,14.9,94.1,99.4
20.5,5.3,97.0,99.4
16.3,11.5,98.4,99.4
16.3,3.6,98.6,99.5
14.2,4.4,99.0,99.5
14.1,3.4,99.1,99.5
14.3,4.5,99.3,99.5
14.1,2.3,99.4,99.6
14.0,2.8,99.4,99.6
14.0,2.5,99.4,99.6
14.0,2.0,99.4,99.6
14.2,3.0,99.4,99.6
14.4,3.0,99.5,99.6
15.0,12.1,99.5,99.6
15.1,2.9,99.5,99.6
15.2,1.5,99.6,99.6
20.4,17.1,75.3,97.0
20.0,14.0,85.5,98.8
19.9,13.7,91.9,99.2
20.6,5.0,92.7,99.3
20.5,4.4,94.1,99.4
16.3,2.4,96.4,99.4
14.2,3.0,97.2,99.4
14.1,1.8,98.1,99.5
14.1,1.8,98.5,99.5
14.1,1.7,98.5,99.5
13.8,1.2,98.7,99.5
13.6,1.0,98.7,99.6
13.9,1.0,98.8,99.6
13.9,1.1,99.0,99.6
13.7,1.0,99.0,99.6
14.1,1.0,99.4,99.6
14.4,0.8,99.4,99.6
3.8,1.4,99.4,99.6
