OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
24.4,35.7,67.2,89.3
26.5,44.4,72.1,97.0
28.2,51.9,72.8,98.4
31.6,56.5,81.5,99.2
35.3,62.1,85.9,99.6
37.2,66.7,92.2,99.7
43.5,69.1,94.0,99.7
45.0,70.3,95.8,99.7
48.5,73.4,97.0,99.7
50.3,74.8,97.8,99.7
52.2,82.1,98.6,99.7
55.0,81.1,97.9,99.6
56.1,81.4,99.0,99.7
59.0,82.4,99.2,99.7
59.6,84.5,99.3,99.7
63.5,86.1,99.4,99.7
64.8,86.2,99.4,99.7
65.8,85.4,99.6,99.7
66.4,86.0,99.6,99.7
24.3,35.6,66.7,86.2
26.4,44.1,70.6,92.6
28.2,52.0,72.6,96.7
30.9,56.8,75.3,98.2
35.3,64.3,82.7,99.1
37.7,67.2,88.8,99.7
43.5,71.4,92.0,99.7
46.1,75.0,92.6,99.7
48.6,79.6,94.0,99.7
50.7,80.3,96.8,99.7
52.9,80.7,97.3,99.7
55.2,83.8,96.6,99.6
57.1,84.4,97.6,99.7
58.6,85.7,98.1,99.7
63.4,85.9,98.6,99.7
64.7,86.2,98.7,99.7
65.9,86.5,98.7,99.7
66.3,86.0,98.8,99.7
66.7,85.6,99.1,99.7
24.3,34.8,65.5,81.5
26.3,43.8,71.4,90.4
28.0,51.5,73.0,94.0
30.7,56.7,78.0,96.6
34.2,64.4,79.1,98.5
36.9,66.8,86.9,99.3
43.6,68.8,89.0,99.5
46.2,81.5,91.3,99.5
47.5,82.0,91.4,99.7
50.2,82.6,92.8,99.7
52.9,82.1,95.2,99.7
54.5,85.4,93.6,99.6
55.6,89.1,96.4,99.7
58.4,89.8,96.9,99.7
59.1,90.0,97.3,99.7
62.1,90.6,97.5,99.7
66.0,91.3,97.8,99.8
66.4,87.2,98.1,99.8
66.7,87.5,98.6,99.8
28.2,52.0,73.4,99.1
35.3,62.3,86.1,99.6
43.5,69.1,94.2,99.7
48.5,79.2,97.4,99.7
52.2,79.2,98.6,99.7
56.1,81.3,99.1,99.7
59.6,84.3,99.3,99.7
64.8,86.3,99.5,99.7
66.4,86.2,99.6,99.7
66.9,86.6,99.7,99.7
70.6,86.9,99.7,99.7
73.2,88.0,99.7,99.7
74.8,88.9,99.7,99.7
80.2,88.2,99.7,99.7
76.7,88.5,99.7,99.8
81.5,88.7,99.8,99.9
81.2,88.7,99.8,99.9
83.7,89.5,99.8,99.9
84.6,89.8,99.8,99.9
28.2,51.8,72.6,97.3
35.3,62.9,82.7,99.3
43.5,71.4,92.0,99.7
48.6,79.7,94.0,99.7
53.0,81.5,97.4,99.7
57.1,84.7,97.8,99.7
63.4,86.0,98.6,99.7
65.9,86.5,98.7,99.7
66.7,85.6,99.0,99.7
69.8,86.5,99.3,99.7
72.2,88.2,99.4,99.7
74.3,88.1,99.6,99.8
76.3,87.5,99.7,99.8
78.6,87.8,99.7,99.8
84.3,88.3,99.7,99.9
82.7,89.0,99.8,99.9
85.4,89.3,99.8,99.9
85.5,89.6,99.8,99.9
86.5,90.2,99.8,99.9
28.0,51.2,73.0,94.6
34.2,62.7,79.2,98.5
43.6,69.0,89.0,99.5
47.0,81.8,91.4,99.7
52.9,81.8,95.3,99.7
56.7,88.9,96.4,99.7
59.1,90.3,97.3,99.7
66.0,90.9,97.9,99.8
66.7,87.5,98.6,99.8
68.0,88.5,98.2,99.8
71.7,92.1,98.7,99.8
73.7,92.3,99.1,99.8
76.3,87.5,99.3,99.8
84.6,87.7,99.4,99.8
84.7,87.9,99.2,99.9
85.5,88.1,99.4,99.9
87.8,88.5,99.5,99.9
86.1,89.2,99.5,99.9
87.1,89.3,99.7,99.9
35.3,64.1,87.5,99.6
45.1,72.3,96.4,99.7
52.2,79.4,98.8,99.7
59.0,81.8,99.3,99.7
64.6,86.6,99.6,99.7
66.7,86.5,99.7,99.7
70.6,87.0,99.7,99.7
74.4,88.2,99.7,99.7
80.2,88.4,99.7,99.7
77.4,88.6,99.7,99.9
81.2,88.9,99.8,99.9
83.7,89.5,99.8,99.9
85.4,90.5,99.8,99.9
85.6,84.4,99.8,99.9
86.2,91.6,99.8,99.9
86.4,90.0,99.8,99.9
87.5,90.1,99.8,99.9
86.5,91.8,99.8,99.9
86.7,9.0,99.8,99.9
35.3,62.7,83.0,99.4
46.1,74.7,93.0,99.7
53.0,80.6,97.5,99.7
58.6,85.9,98.1,99.7
65.9,86.5,98.7,99.7
67.2,86.5,99.3,99.7
72.2,87.9,99.4,99.7
74.7,87.4,99.6,99.8
78.6,88.0,99.7,99.8
85.1,88.7,99.8,99.9
85.3,89.3,99.8,99.9
86.2,90.2,99.8,99.9
87.0,84.8,99.8,99.9
87.3,84.0,99.8,99.9
87.3,82.8,99.8,99.9
87.5,78.9,99.8,99.9
87.8,77.6,99.8,99.9
87.7,61.0,99.8,99.9
87.9,3.9,99.8,99.9
34.2,62.3,79.2,98.9
46.3,81.1,91.3,99.7
53.0,83.0,95.3,99.7
58.4,89.9,97.0,99.7
66.0,91.2,97.9,99.8
67.4,90.9,98.6,99.8
71.7,92.1,98.7,99.8
74.7,87.4,99.2,99.8
84.7,87.8,99.4,99.8
85.4,87.5,99.3,99.9
87.8,88.6,99.5,99.9
87.0,89.5,99.7,99.9
87.2,90.7,99.7,99.9
87.7,89.0,99.8,99.9
