OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
23.3,26.5,56.1,65.5
23.6,28.8,57.5,69.3
24.0,34.3,58.7,72.8
24.9,36.6,62.2,61.7
25.7,37.3,64.2,42.7
26.1,52.6,65.6,73.4
27.3,53.1,65.6,44.4
28.1,60.1,65.3,27.8
28.9,63.5,68.2,33.9
29.0,81.8,68.8,34.8
29.6,83.3,70.0,52.4
31.4,84.4,66.4,80.3
33.3,85.1,62.6,80.3
34.9,85.4,64.5,94.8
35.6,86.1,61.8,95.1
36.2,86.4,43.2,91.7
37.1,87.5,44.2,94.7
38.1,87.7,43.5,95.0
38.3,89.5,43.7,95.0
23.2,26.1,56.0,63.9
23.6,28.7,57.3,70.4
24.0,34.0,58.5,73.8
24.5,36.1,61.7,72.9
25.3,37.0,64.3,75.8
26.1,39.0,65.7,77.8
27.0,41.9,66.1,79.6
27.6,42.6,68.2,79.4
28.6,60.8,71.0,79.9
28.7,64.1,70.6,83.4
30.5,65.4,72.0,89.6
32.0,70.1,71.0,90.4
33.1,82.9,72.9,94.6
34.7,83.8,73.9,88.7
35.1,84.0,73.4,89.3
35.9,84.7,43.0,93.0
36.6,87.4,43.7,89.0
36.8,88.0,75.7,89.3
37.4,88.1,76.2,91.4
23.2,25.7,55.8,64.2
23.6,28.5,57.3,69.4
24.0,32.2,58.3,74.4
24.5,35.1,60.7,73.9
25.2,36.3,63.0,81.6
25.8,39.1,65.6,76.8
26.3,40.5,66.7,79.3
27.5,42.6,67.5,93.6
27.9,43.8,69.8,93.6
28.9,64.3,72.4,88.0
29.4,64.7,74.0,89.1
31.0,66.1,71.3,87.2
31.7,68.2,71.4,87.5
34.1,79.7,73.3,93.8
34.4,80.6,69.9,88.7
34.8,84.4,71.1,87.9
36.2,86.5,70.7,93.1
36.7,86.8,70.9,93.1
36.8,87.2,76.0,89.4
24.0,34.5,58.7,64.0
25.7,37.5,64.2,72.7
27.3,54.5,65.7,36.7
28.9,63.7,68.5,38.0
29.6,83.4,70.0,53.6
33.3,85.1,62.9,94.8
35.6,85.9,62.5,95.9
37.1,87.8,44.2,93.5
38.3,89.4,44.0,93.8
39.0,86.7,30.0,93.6
41.1,91.5,42.9,43.5
55.6,89.0,30.1,38.8
56.4,92.8,29.7,0.2
57.0,92.7,29.1,0.2
63.3,92.8,40.2,0.1
65.5,94.5,38.2,0.1
65.7,94.6,17.5,0.1
84.7,93.6,20.4,0.1
85.4,93.7,93.3,0.1
24.0,34.0,58.5,73.2
25.3,37.1,64.3,77.0
27.0,42.2,66.1,79.4
