OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.7,25.7,58.0,83.8
22.6,28.5,60.7,93.1
23.8,31.4,64.1,94.0
24.7,33.2,73.6,95.6
25.2,34.0,79.3,97.6
26.0,34.2,87.5,98.1
26.8,37.7,89.5,98.8
27.9,44.4,89.8,99.6
28.7,45.9,91.1,99.6
29.6,63.5,92.6,99.6
30.0,48.7,92.5,99.7
30.1,49.3,94.2,99.7
32.5,48.6,94.1,99.7
31.2,50.5,94.4,99.7
31.5,54.7,94.6,99.7
32.7,68.7,94.8,99.7
33.6,48.8,94.7,99.7
33.4,51.4,94.6,99.7
33.9,59.7,94.7,99.7
21.7,25.9,58.1,80.6
22.6,28.4,60.7,90.1
23.8,32.9,63.9,91.3
24.7,32.6,71.6,93.4
25.2,34.8,77.1,91.0
26.0,35.7,83.6,91.3
26.8,58.3,87.3,93.9
27.9,66.2,85.9,94.4
28.5,70.4,83.9,96.2
29.6,71.7,89.4,97.6
29.8,65.7,90.3,99.1
32.0,71.2,92.1,99.6
32.1,82.5,90.4,99.7
32.8,83.0,92.1,99.7
32.6,83.0,90.8,99.7
32.9,89.4,92.2,99.7
34.1,65.5,92.7,99.7
33.9,83.5,92.8,99.7
34.8,86.7,92.3,99.7
21.1,25.8,58.4,79.8
22.3,28.4,61.6,90.3
23.6,32.2,66.6,90.3
24.7,33.5,71.7,93.0
25.2,34.7,77.0,91.2
26.0,54.8,81.8,90.9
26.8,70.2,85.3,92.5
27.9,71.2,85.7,94.4
28.6,69.6,88.7,91.4
29.6,77.9,84.3,91.8
29.8,85.8,88.0,93.3
31.7,89.5,89.1,94.4
32.2,89.8,90.6,96.5
33.2,91.4,92.0,97.3
33.4,89.6,89.6,97.9
34.2,89.7,90.8,98.5
35.1,89.8,92.1,99.2
36.2,91.3,92.7,99.3
35.6,91.5,90.7,99.5
23.8,32.1,64.1,95.0
25.2,34.2,79.6,98.3
26.8,37.9,89.9,99.5
28.7,45.8,91.5,99.6
30.0,64.6,92.7,99.7
32.2,68.9,94.3,99.7
31.5,56.4,94.7,99.7
33.6,58.8,94.7,99.7
33.8,60.2,94.8,99.7
35.4,59.9,95.0,99.7
34.8,60.9,96.9,99.7
35.8,61.9,97.7,99.7
38.4,58.9,98.3,99.7
39.8,63.1,99.1,99.7
44.0,68.7,99.3,99.7
48.2,68.4,99.5,99.7
