OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
235.54,319.64,617.29,831.84
256.87,414.06,683.4,892.3
267.91,398.69,736.47,931.81
273.98,454.25,781.62,956.03
287.54,387.2,797.85,980.52
278.15,397.29,822.13,991.39
286.74,459.89,827.27,996.35
298.38,481.57,851.37,997.01
312.87,431.72,886.74,997.4
371.46,448.27,868.55,997.6
384.69,497.2,889.66,997.73
397.94,472.04,909.74,997.83
363.77,520.15,909.9,997.9
338.01,542.31,927.53,997.95
401.97,547.32,934.12,998.0
440.4,551.29,943.88,998.03
459.1,646.18,950.68,998.06
462.58,646.86,951.37,998.09
366.82,648.17,973.26,998.11
236.82,344.58,609.86,810.71
257.3,417.18,656.47,845.31
269.24,442.67,715.93,888.62
279.12,472.15,757.63,904.92
292.44,521.72,798.58,913.97
286.78,522.39,804.01,935.91
295.37,412.74,825.86,984.06
357.86,491.78,822.19,990.31
375.75,510.18,832.78,993.44
414.93,518.98,851.94,995.59
388.86,464.94,884.86,996.93
425.86,470.99,893.57,997.35
430.09,492.29,906.45,997.61
446.66,521.73,907.87,997.78
465.29,540.38,910.43,997.89
442.46,917.62,909.67,997.96
457.96,926.22,909.75,998.02
463.08,927.25,903.5,998.06
468.96,931.69,916.48,998.09
238.29,358.37,612.4,795.28
259.23,424.07,645.42,841.23
273.81,470.53,683.12,884.02
283.89,578.87,740.45,891.67
342.0,818.78,768.42,904.47
335.5,537.05,791.36,906.55
354.88,867.13,806.41,918.95
380.72,879.72,823.81,926.71
408.28,894.05,846.78,938.93
414.55,898.67,828.8,938.85
419.59,908.71,834.11,955.58
438.42,926.81,862.29,976.71
452.1,931.26,891.51,984.69
444.16,933.56,864.79,989.6
456.57,933.16,867.42,991.91
457.93,937.27,892.08,993.57
483.61,949.73,899.63,996.56
633.84,940.17,910.18,997.02
456.78,949.17,911.05,997.36
268.01,399.37,744.73,945.19
287.63,459.61,803.24,989.7
286.88,466.08,830.69,996.82
312.98,439.86,887.11,997.52
384.68,505.08,889.75,997.78
363.85,528.41,912.77,997.93
402.06,548.95,936.37,998.02
459.36,647.02,952.67,998.08
371.55,826.73,974.62,998.12
380.73,841.36,980.81,998.15
371.01,848.43,992.67,998.18
386.65,866.87,994.7,998.21
414.18,871.21,995.8,998.23
406.7,926.82,996.62,998.25
426.92,884.94,997.09,998.26
442.02,884.32,997.41,998.28
449.43,889.45,997.7,998.29
470.68,890.42,997.84,998.3
490.14,892.62,997.94,998.32
269.28,441.87,718.61,900.19
292.42,521.53,778.41,924.17
295.34,403.63,826.97,987.7
375.55,515.7,833.43,995.05
388.62,466.6,885.96,997.23
429.75,518.7,907.36,997.73
465.17,911.0,911.03,997.94
457.61,929.33,910.24,998.04
468.64,937.76,916.84,998.11
382.14,659.34,909.6,998.15
378.61,852.66,953.26,998.18
471.06,936.17,965.72,998.21
480.13,941.29,977.16,998.23
489.37,937.59,981.93,998.25
404.9,935.83,987.42,998.27
413.26,875.84,990.49,998.29
441.81,935.62,992.4,998.3
460.05,940.64,994.43,998.31
488.1,939.89,995.39,998.33
273.81,486.11,683.41,895.14
342.01,816.29,769.42,905.95
358.73,862.77,806.61,925.08
408.06,894.04,846.97,927.51
419.02,915.71,833.86,958.06
451.68,931.26,891.4,985.73
456.13,943.67,866.94,992.5
483.03,941.26,899.23,996.77
457.91,951.15,910.62,997.47
476.79,942.9,915.1,997.83
465.1,935.14,912.09,998.02
473.08,805.7,915.74,998.13
483.23,936.33,935.36,998.19
894.78,956.37,910.02,998.24
901.01,943.44,927.76,998.27
905.16,970.07,935.5,998.29
912.01,973.94,937.39,998.31
451.32,975.95,943.44,998.33
461.46,978.13,940.71,998.34
287.78,467.88,811.75,992.4
298.16,427.72,863.33,997.42
384.66,503.85,894.08,997.82
338.66,547.38,933.1,997.99
458.92,642.8,950.17,998.09
374.22,850.16,979.41,998.14
371.52,851.24,993.67,998.19
388.92,921.78,995.65,998.22
407.85,928.13,996.8,998.25
431.74,885.43,997.36,998.27
447.58,890.02,997.74,998.29
487.55,894.3,997.92,998.31
461.33,895.56,998.04,998.33
474.05,891.91,998.13,998.34
484.47,900.09,998.19,998.36
527.42,906.68,998.24,998.37
530.36,909.07,998.28,998.38
550.49,910.09,998.31,998.39
562.62,912.69,998.34,998.4
292.4,531.95,786.24,933.28
359.97,492.86,824.58,994.2
388.63,493.58,887.44,997.44
445.75,908.28,909.38,997.91
457.08,929.42,911.02,998.06
466.65,938.91,904.29,998.14
379.07,935.16,953.85,998.19
474.88,933.4,973.03,998.22
488.91,938.1,982.28,998.25
410.49,935.92,989.29,998.28
442.0,940.35,992.57,998.3
479.39,880.36,995.06,998.32
497.96,892.37,996.19,998.34
512.19,889.92,997.34,998.35
520.19,894.36,997.7,998.37
914.76,895.14,997.93,998.38
926.92,895.84,998.08,998.4
503.95,905.74,998.19,998.41
505.25,905.16,998.26,998.42
341.99,812.59,770.17,915.05
380.12,873.18,824.18,933.92
418.47,909.42,833.43,965.76
442.83,932.15,863.69,990.97
471.27,939.23,893.78,996.94
465.08,944.44,907.67,997.75
464.26,958.08,911.17,998.05
474.05,938.0,928.37,998.18
898.04,943.23,910.37,998.24
902.79,971.92,929.02,998.28
912.69,975.82,936.07,998.31
457.36,978.23,935.86,998.34
918.84,877.41,949.9,998.36
929.7,878.36,957.45,998.38
930.19,897.59,976.56,998.39
934.83,898.76,980.85,998.41
932.14,910.37,987.55,998.42
931.13,913.85,990.81,998.44
933.1,909.64,992.56,998.45
288.08,487.28,849.56,997.27
384.79,511.6,894.75,997.85
402.81,646.12,945.12,998.04
371.22,654.77,980.14,998.13
371.54,917.29,994.39,998.19
395.44,918.25,996.5,998.23
416.05,917.13,997.34,998.26
447.55,893.65,997.79,998.29
489.19,889.8,997.99,998.32
471.79,899.96,998.11,998.34
486.32,902.27,998.2,998.36
528.9,903.63,998.26,998.37
549.85,926.85,998.3,998.39
553.29,913.43,998.34,998.4
564.87,929.91,998.37,998.41
570.18,928.24,998.39,998.43
744.9,926.93,998.41,998.43
751.07,929.39,998.42,998.44
850.96,931.0,998.43,998.45
295.29,483.94,822.86,992.06
389.48,488.35,883.55,997.58
463.2,921.3,898.36,998.0
467.15,937.64,907.75,998.12
383.13,935.93,954.62,998.19
479.42,936.44,978.15,998.24
420.06,940.59,988.06,998.27
432.8,877.76,992.8,998.3
489.01,884.28,995.62,998.33
508.29,895.0,997.25,998.35
519.87,894.4,997.73,998.37
917.82,903.48,998.01,998.39
503.96,903.59,998.17,998.4
524.5,904.32,998.27,998.42
549.41,907.19,998.33,998.43
571.73,915.13,998.38,998.44
656.2,918.31,998.4,998.45
669.19,919.39,998.43,998.46
850.48,935.06,998.44,998.47
356.1,854.27,810.75,928.1
417.7,914.63,832.74,970.84
454.23,936.47,865.01,993.31
460.18,952.14,908.97,997.63
463.06,961.0,909.87,998.07
481.64,963.91,934.21,998.21
903.07,973.02,925.44,998.27
908.21,977.96,933.69,998.31
465.56,876.75,938.34,998.35
925.15,881.4,954.41,998.37
929.11,891.15,977.02,998.39
931.86,904.59,984.48,998.41
930.32,981.58,989.82,998.43
932.41,984.58,992.31,998.45
935.48,985.55,995.18,998.46
933.71,988.71,997.07,998.47
932.71,983.89,997.52,998.48
937.9,985.45,997.83,998.49
943.96,986.79,998.05,998.5
316.01,453.72,870.06,997.71
386.91,555.82,941.6,998.02
365.12,666.41,981.84,998.14
379.51,923.89,995.64,998.2
407.53,882.4,997.19,998.25
451.64,926.0,997.77,998.29
433.89,890.07,998.0,998.32
473.41,891.57,998.14,998.34
491.73,900.79,998.23,998.37
537.16,930.8,998.29,998.39
560.08,914.34,998.34,998.4
566.58,915.77,998.37,998.42
580.24,914.65,998.4,998.43
812.24,915.73,998.42,998.44
