OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
19.1,24.9,54.3,70.6
20.5,28.3,58.5,76.8
22.0,45.8,63.2,78.3
22.6,50.4,66.0,80.9
23.8,65.6,67.9,80.8
25.0,69.8,70.7,85.4
26.1,70.7,72.0,82.1
26.5,74.3,71.2,14.0
27.8,74.7,73.4,28.1
27.3,74.7,74.0,10.8
43.0,77.0,76.9,6.8
44.0,78.6,77.3,4.8
46.9,78.6,78.5,4.4
47.8,78.9,79.2,1.3
59.4,80.0,80.8,1.1
64.0,79.8,78.4,0.1
57.5,81.7,80.1,0.1
67.0,80.8,81.3,0.1
67.6,80.7,81.4,0.1
19.1,25.0,55.3,69.8
20.5,28.6,59.6,72.4
22.0,46.3,63.4,75.5
23.1,55.6,66.3,80.6
23.9,69.5,68.1,80.6
25.3,71.7,70.9,87.2
26.2,73.1,69.9,90.7
27.0,78.8,72.2,92.6
28.0,74.9,73.0,81.6
28.5,78.0,74.9,82.5
34.1,82.8,75.7,79.4
43.4,83.9,75.9,82.7
50.1,80.7,77.6,83.1
50.5,81.4,78.5,29.4
66.7,86.7,79.0,72.2
67.6,82.9,79.0,72.4
69.4,83.3,82.0,67.6
69.1,84.4,82.5,64.5
70.2,85.6,83.6,68.4
19.1,24.5,56.9,68.0
20.2,28.5,61.8,72.4
21.0,40.1,65.1,73.6
21.7,47.7,67.5,77.7
23.6,69.8,68.4,77.6
25.0,75.4,69.0,78.7
26.1,72.1,71.0,78.3
27.0,73.9,71.7,81.7
27.9,80.7,73.3,82.3
29.2,77.3,74.8,93.9
32.0,78.1,75.8,82.5
42.1,82.2,76.0,82.2
45.8,80.0,76.6,84.5
46.6,87.2,77.5,84.2
47.4,87.0,77.9,85.4
67.8,88.0,78.0,89.7
69.8,89.0,78.2,88.9
71.8,87.6,78.4,91.1
75.1,88.6,79.5,91.5
22.0,45.9,63.1,79.5
23.8,66.1,68.4,81.3
26.1,71.4,72.1,15.0
27.8,74.8,73.3,12.4
43.0,77.2,76.5,5.6
46.9,78.7,78.6,2.8
63.6,80.2,80.8,0.9
57.5,82.3,81.0,0.1
67.6,81.9,81.6,0.1
69.3,85.7,99.8,99.9
70.6,86.9,99.8,99.9
70.7,86.2,99.9,99.9
70.7,86.2,99.9,99.9
71.2,86.1,99.9,99.9
71.9,89.1,99.9,99.9
72.9,85.3,99.9,99.9
76.4,85.5,99.9,99.9
76.6,86.2,99.9,99.9
77.1,88.3,99.9,99.9
22.0,46.1,63.6,78.7
23.9,68.9,68.2,87.5
26.2,73.0,70.1,80.5
28.0,80.6,73.0,82.2
34.1,78.4,75.8,82.8
50.1,85.2,77.7,91.0
66.7,82.3,79.4,72.7
69.3,85.5,82.1,71.9
70.2,85.5,83.7,68.3
71.0,86.3,98.4,99.9
71.3,92.6,99.5,99.9
72.0,91.4,99.5,99.9
73.8,91.7,99.6,99.9
75.2,88.8,99.8,99.9
77.0,90.3,99.8,99.9
77.3,88.8,99.8,99.9
78.3,89.4,99.9,99.9
79.0,86.0,99.9,99.9
79.1,90.6,99.9,99.9
21.0,40.0,65.1,75.2
23.6,69.1,68.4,77.7
26.1,71.4,71.0,80.6
27.9,80.1,73.3,92.6
32.0,78.4,75.8,80.4
45.8,85.8,76.6,84.8
47.4,87.7,77.9,88.9
69.8,89.7,78.2,91.1
75.0,88.2,77.8,87.7
75.6,1.8,95.7,99.9
78.0,89.2,98.1,99.9
78.9,96.4,98.5,99.9
80.4,97.0,98.8,99.9
76.9,97.2,99.2,99.9
77.1,97.9,99.5,99.9
77.0,98.1,98.8,99.9
77.6,98.1,99.3,99.9
78.7,92.6,99.6,99.9
79.6,92.9,99.6,99.9
23.6,66.2,68.3,81.1
26.5,73.2,72.4,12.5
42.9,77.6,77.0,12.8
47.4,79.2,80.8,1.0
50.9,81.7,81.2,0.1
67.6,83.3,82.3,0.1
70.7,86.2,99.8,99.9
70.8,86.1,99.9,99.9
71.1,88.2,99.9,99.9
72.8,87.3,99.9,99.9
76.4,87.7,99.9,99.9
76.8,88.5,99.9,99.9
77.9,87.4,99.9,99.9
78.8,84.5,99.9,99.9
79.3,6.3,99.9,99.9
78.8,89.4,99.9,99.9
78.6,6.3,99.9,99.9
78.6,90.8,99.9,99.9
79.5,91.8,99.9,99.9
23.9,70.3,68.3,88.4
27.0,78.6,72.3,82.0
34.1,78.9,75.8,89.4
50.4,87.2,78.6,90.5
69.3,87.8,81.1,72.1
70.4,86.2,98.1,99.9
71.4,93.1,99.5,99.9
72.1,94.9,99.6,99.9
75.1,89.0,99.8,99.9
76.9,93.1,99.8,99.9
78.3,89.1,99.9,99.9
79.1,90.7,99.9,99.9
79.3,90.6,99.9,99.9
80.4,90.7,99.9,99.9
79.3,12.9,99.9,99.9
79.7,95.6,99.9,99.9
84.6,95.7,99.9,99.9
85.6,97.2,99.9,99.9
85.4,97.3,99.9,99.9
23.6,68.6,68.5,78.0
27.0,75.8,71.7,92.7
32.0,81.8,75.8,82.9
46.6,86.2,77.5,88.9
69.8,89.1,78.2,87.6
71.1,85.4,95.0,99.9
77.9,89.3,98.1,99.9
73.9,96.9,98.6,99.9
76.9,97.4,99.4,99.9
