OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.0,25.6,57.5,71.4
21.8,29.4,58.7,75.5
24.0,27.2,62.9,81.3
24.5,31.8,66.3,84.3
25.2,36.5,69.3,86.2
25.5,63.9,71.3,18.2
25.4,70.6,73.2,11.4
25.7,71.6,73.9,5.9
25.7,18.0,74.7,4.2
30.3,18.2,77.0,2.5
26.2,18.6,78.5,1.4
28.4,18.9,79.4,0.8
24.9,22.5,81.3,0.7
31.1,66.4,82.2,0.6
31.4,59.0,82.9,0.6
32.2,7.5,83.3,0.2
33.7,77.4,84.0,0.3
36.3,66.9,84.3,0.1
36.5,9.5,83.4,0.1
21.2,27.6,57.4,70.0
22.0,30.4,58.7,76.6
24.3,33.4,61.3,81.3
24.9,34.4,66.9,84.9
25.4,63.3,68.4,85.8
28.5,67.0,70.9,36.6
25.7,71.6,72.2,32.7
29.6,73.0,74.0,24.4
30.4,73.6,76.2,21.4
30.3,72.5,77.3,63.5
30.7,78.6,78.7,44.0
30.8,77.8,79.6,66.8
31.2,79.5,80.1,63.1
42.6,80.9,82.1,3.8
56.2,81.5,82.4,4.9
61.6,64.4,82.9,3.7
62.1,72.7,84.4,2.4
63.7,29.9,84.1,2.3
64.1,30.3,84.7,1.3
21.6,28.2,56.3,70.5
23.5,31.7,58.8,75.5
24.4,34.1,61.9,81.2
25.2,55.8,63.9,84.2
26.4,63.5,69.3,86.6
26.1,67.7,71.3,86.4
29.2,77.4,72.5,86.4
30.3,73.0,75.0,88.1
29.9,75.0,75.7,88.3
30.3,77.5,78.0,87.7
30.9,82.7,78.1,87.7
33.8,84.4,79.5,87.4
54.0,80.0,80.4,89.6
56.0,49.0,81.0,90.6
59.6,85.5,82.6,74.6
58.7,85.8,82.6,90.0
62.6,85.7,84.2,90.3
65.6,7.3,83.7,25.6
68.8,7.8,84.6,86.8
24.0,30.2,63.0,83.8
25.2,38.5,69.4,87.3
25.4,70.2,73.3,6.9
25.7,18.3,74.7,2.6
26.2,21.1,78.3,0.8
25.0,65.9,81.8,0.6
31.4,70.8,83.2,0.2
33.7,68.0,84.2,0.1
36.5,6.4,83.8,0.1
64.7,29.4,84.3,0.1
71.0,5.3,86.8,0.1
27.7,31.1,5.4,0.1
28.0,76.0,3.6,0.1
16.4,4.1,4.7,0.1
14.8,3.7,3.5,0.1
14.8,3.7,2.8,0.1
14.7,4.0,1.4,0.1
8.7,2.9,1.0,0.1
8.2,2.9,0.8,0.1
24.3,34.0,61.5,81.9
25.4,61.8,68.6,86.4
25.7,70.4,72.2,38.6
30.4,73.5,76.3,42.1
30.7,78.3,78.8,58.9
31.2,77.5,80.2,65.2
56.2,81.9,82.5,4.9
62.1,60.7,82.8,2.4
64.1,54.7,84.7,1.0
70.3,6.5,84.9,0.8
71.6,6.3,86.9,0.8
72.4,6.9,85.4,0.7
23.9,4.2,15.0,0.6
27.6,3.7,13.0,0.2
27.8,4.4,22.9,0.5
25.1,2.4,23.4,0.2
37.1,2.4,20.0,0.1
46.2,2.4,11.7,0.1
14.1,2.4,39.2,0.1
24.4,34.2,62.0,81.7
26.4,62.8,69.3,87.0
29.1,76.8,72.5,86.8
29.8,73.7,75.7,88.1
30.9,82.6,78.1,88.9
54.0,80.0,80.4,87.1
59.6,85.3,82.6,76.2
62.6,8.0,84.2,90.3
68.8,7.3,84.6,87.1
70.1,71.1,85.4,83.0
72.1,6.6,85.2,80.6
84.2,5.3,86.4,81.3
73.1,4.8,87.7,82.2
73.5,3.9,87.9,54.1
39.1,4.0,88.0,55.4
72.8,4.7,88.2,22.7
73.4,2.7,88.9,4.6
81.2,2.7,88.9,3.5
85.2,2.9,88.5,1.1
25.2,59.8,69.8,90.9
25.7,71.8,74.0,4.8
26.5,21.3,78.8,0.8
31.1,75.7,82.3,0.2
33.7,53.2,84.2,0.1
63.6,5.3,84.3,0.1
71.0,5.1,86.0,0.1
27.8,4.7,5.0,0.1
16.3,3.9,4.7,0.1
14.8,3.7,2.9,0.1
14.7,2.9,1.4,0.1
8.0,2.6,0.8,0.1
15.0,4.8,0.8,0.1
18.0,3.4,0.7,0.1
7.9,3.3,0.5,0.1
10.8,10.2,0.2,0.1
15.9,96.0,0.1,0.1
15.7,96.1,0.1,0.1
27.8,96.6,0.1,0.1
25.4,62.1,68.8,87.4
29.4,72.9,74.3,35.1
30.7,73.1,78.9,67.0
42.1,81.6,80.4,5.3
62.1,60.8,82.9,2.4
68.5,57.9,84.5,0.8
71.7,5.0,87.3,0.7
73.0,5.0,87.2,0.6
27.6,3.5,11.2,0.2
28.0,4.6,20.1,0.3
37.0,2.3,20.3,0.1
44.4,2.4,12.0,0.1
14.1,2.4,40.1,0.1
11.3,96.8,23.7,0.1
72.3,97.1,12.8,0.1
11.2,97.4,4.8,0.1
10.0,97.5,2.4,0.1
7.7,97.3,1.3,0.1
9.3,97.6,1.3,0.1
26.3,62.5,69.4,86.7
30.3,72.8,75.0,87.7
30.9,79.6,78.1,88.8
56.1,85.0,81.0,77.1
62.6,7.5,84.2,89.7
68.2,27.8,84.8,86.3
72.0,90.4,85.2,50.3
72.7,4.8,86.6,83.6
73.4,4.8,88.3,56.1
72.0,3.5,88.3,49.4
72.9,2.7,88.5,23.3
85.1,2.9,87.5,3.5
78.0,97.2,88.6,1.0
51.5,97.3,89.0,0.8
79.5,97.4,89.5,0.8
6.0,99.2,89.8,0.8
5.7,99.2,25.2,0.7
60.6,99.2,71.7,0.7
7.2,98.0,90.0,0.2
25.4,70.4,72.3,5.5
26.5,46.0,79.4,0.7
31.4,5.3,83.4,0.1
36.5,15.9,83.6,0.1
66.3,5.0,87.2,0.1
37.2,33.3,3.6,0.1
14.9,3.7,3.2,0.1
14.8,2.9,1.4,0.1
8.0,4.6,0.8,0.1
15.0,3.3,0.7,0.1
8.2,4.7,0.2,0.1
10.8,84.9,0.1,0.1
10.8,96.2,0.1,0.1
28.8,87.5,0.1,0.1
24.2,3.9,0.1,0.0
19.1,87.8,0.1,0.0
28.9,87.9,0.1,0.0
27.8,87.9,0.1,0.0
31.6,88.0,0.1,0.0
25.7,71.2,72.4,42.2
30.7,77.2,78.8,73.1
56.1,82.1,82.8,2.8
65.4,7.2,84.5,1.0
71.7,5.8,87.1,0.7
23.9,3.5,18.7,0.4
27.7,4.3,22.2,0.4
53.2,4.2,39.1,0.1
14.7,2.4,40.3,0.1
11.4,2.4,43.1,0.1
86.5,97.2,21.8,0.1
11.2,97.6,2.6,0.1
9.9,97.7,2.4,0.1
7.2,98.0,1.3,0.1
5.5,97.7,1.0,0.0
11.3,97.8,0.7,0.0
11.4,97.8,0.6,0.0
6.8,97.8,0.6,0.0
5.8,97.8,0.3,0.0
29.1,72.0,72.7,87.6
30.8,79.3,78.1,89.9
59.5,85.0,82.6,78.3
68.2,27.0,84.6,79.5
71.9,91.0,87.1,52.5
73.0,4.8,89.7,87.2
40.2,5.8,87.8,58.8
72.8,2.8,88.7,28.9
85.1,97.2,88.4,25.5
78.3,97.3,88.8,1.0
77.0,97.9,89.5,0.8
5.9,99.2,89.3,0.8
13.6,99.2,26.9,0.7
7.3,98.0,90.0,0.7
