OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
23.2,32.3,62.6,85.2
24.9,41.3,66.7,91.6
27.1,52.0,70.6,95.5
29.1,63.3,75.2,97.1
31.9,66.7,78.2,98.3
35.6,72.3,83.4,98.4
31.5,64.0,84.8,98.9
32.1,72.4,88.7,99.1
33.1,79.4,90.4,99.4
40.6,79.3,90.9,99.5
42.6,80.2,93.1,99.5
47.3,81.1,92.5,99.6
48.9,84.7,93.3,99.6
52.0,85.1,93.7,99.6
51.8,83.9,94.1,99.6
54.5,82.7,95.1,99.6
56.0,82.4,95.8,99.6
55.5,83.1,96.2,99.6
56.6,83.8,96.8,99.6
23.2,32.2,61.1,77.2
24.9,41.5,65.5,85.4
27.0,52.3,67.8,92.5
29.1,66.6,72.1,93.6
31.9,70.0,75.8,95.7
35.7,73.5,78.1,96.8
31.5,62.4,82.3,96.2
32.1,76.1,84.8,96.8
33.3,79.3,85.7,98.0
41.1,80.2,85.7,98.7
45.4,81.3,88.3,99.0
50.4,81.8,86.1,98.7
51.6,87.9,88.0,99.1
54.1,86.4,90.2,99.1
52.6,88.0,92.0,99.3
54.8,83.3,92.5,99.4
55.5,81.4,93.2,99.4
56.6,83.9,92.7,99.4
59.9,84.7,92.9,99.5
23.1,31.4,60.9,76.0
24.9,41.3,65.0,84.2
27.0,50.4,67.7,86.8
29.1,57.5,69.4,91.5
31.9,70.7,73.6,92.7
35.7,73.8,76.5,93.8
31.6,62.3,79.9,95.6
32.2,77.2,81.0,94.2
33.6,72.4,83.0,93.5
41.3,80.1,86.1,95.2
49.2,81.5,86.8,96.8
51.0,82.4,85.6,95.3
49.8,88.4,87.3,95.6
51.3,88.5,87.3,96.2
54.8,89.0,88.0,96.6
54.6,83.5,88.0,97.7
55.8,83.2,86.2,98.0
56.6,84.5,88.2,98.5
47.1,84.6,89.0,98.5
27.1,51.7,71.3,96.2
31.9,66.6,79.3,98.5
31.5,61.9,85.8,99.1
33.1,79.3,90.6,99.5
42.6,80.0,93.1,99.5
48.9,84.8,93.4,99.6
51.7,84.0,94.7,99.6
56.0,82.8,95.9,99.6
56.6,83.6,96.9,99.7
62.1,84.8,97.4,99.7
64.7,79.0,98.1,99.7
54.2,79.1,97.6,99.7
56.1,80.2,98.2,99.7
57.1,80.5,98.4,99.7
58.1,80.8,99.1,99.7
58.7,81.2,99.3,99.7
58.9,81.3,99.4,99.7
59.3,81.9,99.6,99.8
59.7,87.2,99.7,99.8
27.0,51.7,67.9,91.9
31.9,69.2,75.9,96.1
31.5,50.3,82.3,96.3
33.3,79.2,86.1,98.6
45.4,80.4,88.4,99.1
51.6,88.1,87.9,99.1
52.9,88.2,90.9,99.4
55.4,81.4,92.3,99.4
59.1,84.7,93.1,99.5
61.8,78.3,94.0,99.7
68.2,83.2,94.6,99.7
49.7,79.9,95.6,99.7
56.9,80.3,96.1,99.7
56.5,84.8,94.4,99.7
57.3,81.7,94.8,99.7
57.8,80.5,95.9,99.7
59.0,81.0,97.8,99.7
59.5,86.1,98.9,99.8
59.6,87.3,99.2,99.8
27.0,51.6,67.9,86.9
31.9,69.2,73.6,92.7
31.5,62.0,79.9,93.0
33.6,79.3,83.0,93.5
49.2,81.9,86.8,96.8
49.8,88.3,87.3,95.9
54.9,89.1,87.9,97.1
55.8,83.3,86.9,98.0
47.1,84.6,88.8,98.6
67.9,85.9,92.4,98.7
69.1,86.9,92.8,98.7
55.0,86.1,93.8,98.8
56.9,86.0,93.1,99.5
56.7,79.4,93.5,99.5
58.8,80.3,94.5,99.6
59.2,80.5,94.8,99.7
73.3,54.2,95.5,99.7
59.3,82.2,93.6,99.7
59.6,82.3,96.8,99.8
31.9,65.9,80.2,98.5
32.1,75.7,89.4,99.3
42.6,81.0,93.2,99.5
52.0,86.3,94.0,99.6
55.9,83.2,96.1,99.6
47.4,83.4,97.2,99.7
64.7,78.8,98.2,99.7
55.0,80.2,98.2,99.7
56.5,81.3,98.6,99.7
57.4,81.1,99.3,99.7
58.9,81.5,99.4,99.7
59.4,87.3,99.7,99.8
60.0,87.0,99.7,99.8
79.2,87.1,99.7,99.8
80.1,89.2,99.8,99.8
75.6,91.3,99.8,99.8
76.2,93.8,99.8,99.8
76.7,93.3,99.8,99.8
77.0,93.3,99.8,99.8
31.9,68.1,76.0,96.5
32.1,53.9,84.5,98.0
45.4,80.3,88.5,99.3
54.1,86.5,90.2,99.4
55.4,81.4,91.5,99.5
59.9,82.7,93.7,99.6
67.4,84.3,94.6,99.7
52.0,80.1,96.1,99.7
56.5,80.7,94.4,99.7
57.5,81.0,95.0,99.7
58.9,81.1,97.8,99.7
59.5,88.0,99.1,99.8
