ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
83.3,90.2
72.8,94.7
91.3,97.9
91.5,97.6
90.2,91.4
91.8,91.4
90.0,90.9
89.9,90.9
89.9,90.9
89.9,90.9
89.7,90.9
89.7,27.4
89.7,27.4
89.7,27.4
89.7,27.4
89.7,27.4
89.7,27.4
89.7,27.4
84.9,96.3
79.4,96.4
66.8,97.5
73.8,98.0
67.4,97.7
72.8,97.8
91.7,97.6
91.8,97.6
92.7,97.6
90.7,97.6
92.2,97.6
77.3,97.6
90.9,97.6
90.9,97.6
74.7,97.6
80.0,97.6
90.9,97.6
71.2,97.6
83.0,96.6
82.2,97.2
70.8,90.4
67.3,90.7
67.7,91.3
67.8,97.7
78.0,97.8
63.9,97.8
86.4,97.8
70.6,97.8
74.7,97.8
93.0,97.8
78.5,97.8
74.0,97.8
71.5,97.8
60.6,39.2
75.9,39.2
75.0,93.6
88.3,96.6
85.2,96.6
86.5,96.8
2.0,90.9
89.2,91.1
71.9,90.5
72.4,84.7
43.7,97.8
71.1,97.8
62.6,97.8
87.4,39.1
92.2,90.5
89.5,52.2
92.7,92.1
93.3,92.1
85.8,92.1
73.5,92.1
79.8,92.1
87.3,94.5
81.3,97.4
87.5,97.2
74.6,96.3
89.5,92.8
1.8,95.9
1.4,96.4
2.3,39.4
14.0,11.6
2.1,11.4
2.1,38.7
2.2,38.7
23.0,97.5
92.0,97.5
85.4,97.5
61.8,97.5
88.0,97.5
2.1,97.5
89.2,94.5
87.6,95.7
78.2,96.6
83.6,96.3
55.5,85.0
2.9,96.1
60.6,96.1
2.0,96.4
68.7,10.2
61.3,38.7
2.6,38.7
2.4,38.7
2.5,38.7
92.0,38.7
25.7,38.7
92.0,98.9
92.1,98.9
92.0,98.9
89.7,95.1
85.8,96.8
76.9,96.6
28.5,97.6
61.9,95.9
16.0,95.3
71.5,95.7
18.3,32.0
2.4,32.0
2.5,37.5
60.5,53.2
2.7,54.5
2.2,12.7
2.0,40.0
2.3,98.9
2.2,98.9
2.7,98.9
2.6,99.0
89.7,95.4
83.4,96.8
85.6,96.7
81.8,96.7
80.4,95.9
60.8,95.9
66.1,16.2
17.2,16.2
48.1,10.1
2.2,95.0
2.1,95.0
2.3,81.4
2.3,81.4
2.1,98.9
24.3,99.0
20.6,99.0
69.1,99.0
2.3,99.0
89.5,94.4
88.4,96.5
84.3,96.9
69.9,90.4
80.2,97.6
69.1,16.1
70.9,94.4
19.3,80.0
2.3,40.0
72.7,31.7
2.8,37.0
28.2,18.9
2.5,99.2
20.0,99.3
24.0,99.3
25.4,99.3
27.6,99.3
2.1,99.3
89.3,95.0
89.0,94.6
84.0,97.0
69.2,90.6
81.8,98.0
81.5,93.4
56.3,93.5
15.8,81.4
36.3,81.5
66.2,81.5
1.6,40.0
35.0,36.5
16.2,99.3
16.0,94.6
2.8,94.4
2.4,94.4
2.4,94.4
2.4,94.4
90.6,93.0
83.4,94.5
81.3,97.6
65.2,91.4
81.6,98.0
76.7,94.0
60.7,94.0
0.9,92.3
18.6,12.9
55.6,95.5
54.8,95.5
51.9,16.4
71.2,16.4
1.5,16.4
54.5,92.5
2.5,92.5
3.1,94.4
15.5,94.4
87.3,92.2
83.3,89.3
83.0,97.6
27.5,91.4
76.4,91.8
85.0,13.0
73.4,13.0
76.3,11.0
39.9,87.2
37.9,12.2
15.9,96.2
29.9,12.0
68.6,96.2
62.3,96.2
1.3,16.4
71.4,96.5
1.2,16.7
4.9,10.6
75.8,95.2
76.9,97.0
75.2,97.1
89.0,93.4
68.2,89.9
1.7,95.3
52.0,4.5
48.3,12.3
13.5,23.3
4.3,25.9
35.5,30.8
20.6,97.8
56.7,98.1
55.7,99.6
51.0,99.6
69.6,99.6
51.6,99.6
2.5,99.6
72.5,95.2
83.9,97.0
77.7,89.8
72.0,98.2
82.0,25.9
16.4,8.7
57.5,8.8
40.1,89.9
15.4,27.1
13.7,29.8
48.3,27.3
7.9,29.2
13.3,29.9
72.9,99.6
61.1,99.6
24.2,97.6
43.9,97.6
63.5,97.6
71.6,91.5
64.5,97.1
73.8,95.1
80.2,98.2
81.7,90.1
79.1,8.6
43.2,5.6
9.3,95.8
65.9,97.3
57.0,97.7
36.7,98.4
37.2,98.4
39.6,98.4
49.3,67.2
76.1,54.6
43.8,70.2
24.9,13.0
49.3,14.6
75.2,91.5
71.5,85.1
60.0,31.2
77.2,96.6
71.0,96.8
57.6,93.4
81.7,83.0
39.7,88.4
48.0,88.9
27.1,89.7
64.9,98.4
20.5,82.0
54.0,82.0
39.0,82.0
24.2,28.7
40.0,79.6
40.7,81.9
41.0,81.6
72.8,91.3
70.7,90.1
68.0,90.9
74.8,97.5
70.5,98.4
31.1,96.0
91.7,45.6
42.6,87.2
27.7,87.7
27.8,84.3
41.2,83.3
39.0,98.0
39.2,98.0
54.8,98.0
57.5,96.6
60.7,96.6
59.7,97.1
52.9,97.1
73.7,94.7
53.6,87.8
80.4,96.0
74.0,94.9
71.1,98.3
49.9,78.2
31.9,85.9
35.5,86.2
27.5,82.9
27.6,97.4
40.4,96.4
40.4,96.5
41.2,96.4
80.4,97.6
87.4,98.3
88.1,98.3
88.4,98.3
56.2,98.5
75.8,94.7
72.4,93.4
78.5,94.6
72.4,98.3
68.4,77.4
47.5,45.6
5.0,84.6
29.1,82.5
26.5,97.1
39.9,97.0
39.9,97.2
67.0,97.2
40.2,98.3
40.1,98.3
87.9,98.3
88.0,98.3
88.1,98.3
89.2,98.3
