ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
74.5,85.3
71.7,95.2
78.2,94.1
79.6,100.0
81.4,100.0
81.2,100.0
80.4,100.0
80.8,100.0
81.7,100.0
81.9,100.0
81.9,100.0
46.1,100.0
81.9,100.0
82.3,100.0
82.3,100.0
38.7,100.0
3.8,100.0
82.4,100.0
78.5,82.6
69.3,85.7
77.7,95.7
79.3,94.7
71.7,99.5
77.0,100.0
78.4,100.0
73.6,100.0
77.9,100.0
80.6,100.0
82.5,100.0
79.1,100.0
79.8,100.0
77.4,100.0
5.0,100.0
5.0,100.0
4.9,100.0
4.9,100.0
78.7,78.9
79.1,95.6
55.6,97.1
69.5,29.3
78.9,90.9
69.1,80.7
78.0,98.6
76.2,98.3
78.6,98.3
81.8,98.3
82.3,98.3
83.7,98.3
82.0,98.3
11.5,98.3
79.6,98.3
74.0,98.3
80.7,98.3
79.3,98.3
79.6,79.9
77.9,86.1
19.7,94.5
66.4,95.4
76.5,68.7
70.9,56.9
80.7,83.3
77.6,82.2
57.4,94.1
82.0,94.1
82.1,98.1
82.7,98.1
81.9,98.1
82.1,98.1
81.6,98.1
77.5,98.1
78.8,98.1
76.9,98.1
78.6,87.1
63.6,83.6
70.6,10.5
66.3,13.9
3.2,77.1
2.9,84.7
75.8,87.2
56.0,94.1
57.1,94.1
78.0,94.1
70.6,94.1
71.8,94.1
66.3,94.1
65.4,94.1
82.1,94.1
81.1,77.9
81.1,77.9
81.6,77.9
77.3,85.5
79.9,3.1
24.8,94.3
12.3,71.7
3.1,6.3
3.0,89.5
76.6,83.9
75.9,94.1
68.3,94.1
58.0,94.1
3.6,94.1
69.7,94.1
0.4,94.1
0.4,94.1
0.4,66.5
0.5,85.6
0.4,85.6
1.7,85.6
77.2,85.3
5.0,3.1
74.1,81.1
6.6,63.6
30.4,94.5
3.0,97.0
2.6,5.9
79.0,93.1
76.5,94.1
24.6,94.1
0.4,94.1
0.4,94.1
0.4,90.8
0.4,86.2
0.4,86.2
0.5,86.2
0.5,70.5
0.5,70.5
80.9,84.3
5.3,3.1
19.1,91.8
14.7,16.9
6.6,19.4
2.8,8.3
2.6,85.9
2.9,85.7
3.1,84.9
2.1,84.9
0.4,93.9
0.4,93.9
0.4,93.9
0.4,73.2
0.3,58.3
0.4,58.3
0.2,58.3
0.3,58.3
76.7,19.7
5.4,3.1
46.4,22.2
7.3,98.3
3.1,66.3
3.0,95.1
2.9,56.0
12.9,68.6
64.6,85.7
79.3,94.6
83.6,94.6
0.4,87.7
0.3,85.3
0.4,86.5
0.4,87.3
0.2,87.3
0.2,87.3
0.1,88.1
70.1,82.8
5.8,9.8
40.7,66.0
7.3,96.3
8.1,11.8
3.4,15.0
2.9,52.7
3.2,82.9
3.2,71.3
3.2,89.6
83.7,89.8
80.3,86.6
1.0,51.5
0.4,82.6
0.4,90.7
0.2,90.7
0.2,84.0
0.3,84.0
63.3,78.7
6.6,11.1
65.6,96.2
23.9,10.2
6.5,22.2
3.1,95.4
2.8,95.4
3.3,95.0
3.7,2.8
10.6,11.9
8.8,11.9
13.3,11.9
3.8,12.4
1.0,97.3
0.2,97.3
0.4,72.3
0.4,70.9
0.3,55.9
5.4,69.1
5.9,3.9
59.6,96.4
55.9,97.1
3.8,97.1
3.0,66.3
2.8,2.9
3.3,2.9
64.5,68.8
67.6,12.4
9.5,88.4
1.7,14.0
69.9,14.8
6.2,14.8
0.2,16.6
0.4,16.6
0.4,16.6
0.4,87.1
76.4,38.2
12.4,4.0
63.1,96.7
2.9,97.1
3.1,17.3
3.3,97.2
3.8,3.1
2.8,3.1
46.1,2.3
12.1,2.3
13.0,77.7
28.5,77.9
3.0,82.8
5.7,82.8
0.2,86.3
0.2,86.3
0.4,79.7
0.5,79.7
70.6,33.7
6.3,3.3
86.3,96.9
15.8,97.1
3.0,33.8
3.4,2.7
2.9,97.0
3.4,97.0
78.7,97.0
3.3,97.0
2.2,97.0
1.9,46.0
6.2,12.7
1.8,13.1
1.5,15.3
1.2,14.1
0.5,13.4
1.2,12.1
82.7,35.7
70.1,66.8
13.8,97.3
47.5,81.8
3.6,98.2
3.1,97.4
2.8,96.5
2.9,97.0
5.6,97.0
66.7,97.0
2.4,97.0
2.3,34.2
2.2,14.5
16.0,13.6
1.7,11.8
1.7,11.3
19.1,83.9
0.8,83.9
78.5,68.8
75.1,3.2
86.4,98.2
3.7,42.8
3.2,84.4
3.0,2.2
2.2,2.2
2.2,98.0
3.5,97.8
5.2,87.3
2.4,86.8
2.4,84.8
2.3,90.8
2.2,43.9
2.2,69.8
2.6,13.9
2.2,12.4
1.7,79.5
77.9,30.5
17.4,94.4
3.7,96.0
3.8,42.3
2.7,85.3
2.8,96.9
2.8,96.9
2.4,95.7
6.0,96.7
2.8,95.8
77.0,15.4
2.4,86.0
4.4,85.5
2.4,80.0
2.5,67.6
2.4,67.6
2.2,15.0
2.2,15.8
67.3,96.3
85.9,99.0
3.9,12.0
3.8,41.8
2.8,96.8
14.1,96.9
2.7,96.9
2.8,94.8
3.0,94.8
88.8,53.5
83.4,57.3
17.6,40.7
5.6,43.3
40.4,29.6
6.3,24.0
2.6,9.4
2.5,9.0
78.9,8.7
78.8,97.4
86.0,99.0
3.9,24.7
4.8,41.2
79.7,93.4
6.7,96.9
2.7,96.9
2.8,69.8
3.0,18.2
2.9,26.9
82.9,32.8
83.1,25.9
69.2,8.5
74.8,7.7
77.1,7.6
65.6,9.3
77.3,3.6
76.8,3.6
