ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
3.1,28.2
5.2,0.7
4.3,0.3
74.3,0.2
6.8,0.2
84.2,0.1
96.3,0.1
96.3,0.1
96.3,0.1
97.0,0.1
97.0,0.1
97.0,37.1
97.0,37.1
97.0,37.1
97.0,37.1
97.0,37.1
97.0,37.1
97.0,37.1
7.1,40.6
5.2,72.5
27.5,77.4
7.0,76.5
6.9,14.8
69.4,37.5
7.0,0.4
85.3,37.3
92.1,89.6
93.5,89.6
96.4,89.6
96.3,89.6
97.4,89.6
92.9,89.6
97.1,89.6
97.1,89.6
97.1,89.6
97.4,89.6
13.5,81.5
7.8,70.5
5.4,45.2
8.0,30.8
6.0,81.7
73.8,82.5
5.8,69.3
5.9,73.2
15.1,73.5
75.4,84.5
6.6,86.6
6.9,86.6
7.3,89.6
78.1,89.6
75.0,89.6
79.6,89.6
79.6,89.6
71.6,89.6
41.2,78.8
8.2,68.2
5.4,69.2
9.2,50.4
8.4,80.1
8.6,37.8
6.6,55.6
6.6,84.2
56.8,84.0
5.6,73.5
6.5,70.6
5.5,70.6
5.6,33.5
5.4,38.7
5.4,38.7
68.4,38.7
22.7,83.1
57.6,83.1
39.8,85.9
40.5,76.5
6.8,67.6
6.9,52.2
8.5,86.8
11.6,89.9
9.7,89.5
6.9,63.3
7.2,63.6
7.0,63.6
6.6,63.6
6.6,63.6
80.6,67.2
80.7,68.4
5.4,68.4
5.3,68.4
5.3,68.4
5.3,68.4
10.3,85.4
10.1,74.2
8.3,75.1
6.8,73.1
7.0,68.7
9.7,76.4
5.5,51.7
76.8,49.4
5.7,76.4
5.6,62.4
6.0,79.2
6.4,79.2
6.0,79.2
53.0,79.2
7.3,88.6
3.4,88.6
1.7,88.6
2.2,88.6
7.9,77.7
53.7,17.6
13.2,67.9
7.0,17.3
6.7,70.1
6.7,73.9
5.4,67.6
5.4,81.9
6.1,82.9
78.3,83.6
79.6,83.6
79.7,67.3
3.1,67.3
3.2,67.9
3.0,81.3
3.0,81.3
74.7,72.6
3.0,72.5
44.1,85.8
49.5,75.3
7.8,70.8
7.0,54.1
9.8,5.2
6.7,20.7
6.7,20.8
5.4,25.4
54.6,82.2
5.6,82.2
78.4,82.0
2.7,76.2
2.9,67.9
75.1,75.5
75.2,67.2
74.6,67.2
40.9,2.8
27.9,2.8
64.4,84.8
48.7,36.8
22.5,63.5
7.3,54.5
7.0,50.9
47.0,2.4
5.7,34.3
20.1,35.2
5.9,80.2
2.9,89.1
53.2,89.1
3.6,66.4
3.0,66.4
3.2,67.1
74.7,67.1
3.3,67.1
3.1,2.8
67.2,2.8
3.9,82.7
66.4,78.7
34.3,73.5
10.8,58.2
21.9,52.1
7.5,2.4
31.5,34.3
5.7,90.3
4.0,82.4
5.0,82.4
53.9,65.7
2.9,80.8
2.8,80.8
3.3,69.4
3.2,69.8
2.9,69.8
2.9,70.5
2.6,70.5
49.4,83.6
47.2,9.4
45.4,64.6
52.7,5.2
64.4,61.4
6.6,2.4
6.9,88.8
65.3,97.4
43.8,97.4
45.3,5.8
7.0,86.2
3.2,81.6
3.8,61.7
7.3,72.0
12.5,65.7
11.1,65.7
2.8,65.7
3.0,66.4
64.7,84.3
44.9,63.5
34.4,65.9
67.7,5.1
70.5,50.9
74.1,2.4
16.3,97.4
3.4,97.4
25.8,97.4
2.9,2.6
3.3,90.3
3.0,90.3
2.7,87.7
4.1,87.7
4.6,60.9
4.4,60.9
7.2,59.8
7.3,75.5
63.8,85.6
56.7,90.0
66.9,67.4
51.2,5.6
68.1,5.8
67.9,2.4
39.6,2.4
61.2,98.1
63.2,54.8
13.5,65.3
3.0,65.3
2.8,2.6
7.5,2.6
2.6,2.6
4.7,84.2
2.5,83.6
4.4,69.5
4.2,67.6
46.0,85.8
44.7,70.3
29.4,69.0
51.7,5.8
72.0,6.1
71.7,2.4
66.4,2.4
72.9,97.6
15.8,97.6
58.3,97.6
2.6,85.1
23.2,74.8
2.8,74.1
3.9,25.5
2.7,2.6
2.7,2.6
2.4,2.6
2.7,2.6
48.1,84.5
63.9,82.2
45.2,23.9
74.8,60.2
43.9,6.3
34.5,2.4
4.2,2.4
67.8,98.3
70.6,85.8
4.6,86.5
57.1,85.4
3.3,80.1
2.7,80.1
4.1,61.9
4.1,87.6
4.1,87.6
2.9,78.7
4.5,79.6
4.1,82.3
63.5,68.6
49.5,24.0
28.5,63.4
76.2,2.5
28.4,2.5
23.3,2.6
34.4,2.6
61.1,66.2
36.0,97.1
17.3,97.3
4.0,73.3
3.9,73.3
3.8,72.7
3.4,94.0
3.9,94.0
10.7,96.9
4.4,97.1
48.6,76.8
27.8,87.6
59.0,90.8
4.2,69.0
59.6,76.8
35.5,2.5
49.5,91.3
61.7,75.7
35.2,75.7
34.6,75.8
63.5,75.9
3.5,69.6
68.6,90.7
63.1,91.7
69.7,93.0
7.4,91.9
8.8,96.4
5.3,96.6
4.9,79.2
19.2,77.1
64.6,69.7
1.8,7.8
51.1,54.1
38.5,41.1
25.2,75.7
36.2,74.0
36.1,75.4
35.9,75.9
27.7,90.2
28.3,91.6
32.0,94.4
59.5,92.6
66.3,95.7
64.6,95.7
42.0,97.0
13.5,97.2
14.8,78.5
23.1,69.4
13.8,49.6
56.6,10.0
52.9,10.1
5.0,95.2
32.5,73.7
36.1,74.5
35.7,74.6
36.2,74.7
19.5,95.1
31.1,94.9
17.5,96.7
44.7,97.0
58.0,97.2
6.8,97.3
67.7,98.1
57.3,99.5
