ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
814.54,983.56
912.52,998.08
821.59,998.76
795.51,998.99
470.06,999.13
629.39,999.22
481.04,999.3
105.27,999.35
626.66,999.4
519.53,999.84
105.03,999.87
48.05,999.9
499.59,999.92
429.26,999.94
437.76,999.95
428.68,999.96
428.9,999.97
136.25,999.97
885.69,974.44
922.64,972.51
927.65,996.83
822.08,608.02
745.17,982.91
715.16,998.56
681.35,998.27
638.72,998.58
413.99,998.79
611.08,998.91
656.12,999.02
397.91,999.1
122.48,999.17
431.99,999.22
451.53,999.26
417.49,999.3
390.66,999.32
356.31,999.35
864.85,973.93
922.51,988.27
922.8,990.62
918.09,237.7
923.21,505.46
795.89,978.5
446.67,314.07
425.33,998.37
419.25,998.65
360.3,964.93
371.75,141.47
377.28,880.72
378.85,880.69
552.47,880.66
548.13,880.64
412.28,880.62
396.62,880.61
622.05,880.59
861.51,983.9
934.43,986.88
925.81,995.44
922.08,994.43
893.51,136.45
895.32,965.65
908.01,966.25
910.39,966.61
385.61,966.85
936.01,997.92
386.36,998.12
383.18,998.28
902.95,998.41
384.78,997.41
947.83,997.55
108.0,997.68
402.05,997.79
392.68,997.88
858.54,983.33
910.16,987.83
926.15,994.43
902.84,994.66
922.58,997.61
915.9,393.06
892.62,394.83
895.82,238.91
505.06,966.82
512.51,222.8
520.13,150.61
850.25,150.19
915.34,149.84
901.18,149.57
904.59,149.34
905.11,149.15
904.36,148.99
907.36,148.85
858.23,980.27
929.85,984.82
932.83,994.65
894.44,994.21
921.08,997.44
919.85,998.28
915.19,240.0
888.22,239.95
867.04,239.95
485.76,997.01
620.36,997.38
515.99,997.66
517.09,997.88
504.31,998.05
534.7,998.18
818.67,998.29
848.28,998.37
804.86,998.45
853.43,977.81
920.71,987.69
928.96,994.14
903.97,992.91
918.34,997.43
913.12,998.32
916.71,978.83
885.85,979.64
910.28,241.29
933.42,405.82
529.01,239.38
467.96,239.21
531.73,239.09
863.77,995.57
912.61,995.84
920.21,996.05
891.98,996.23
892.92,996.38
846.58,975.47
889.14,986.83
930.65,995.23
933.72,993.32
937.1,997.51
916.14,998.43
912.27,998.9
909.19,402.43
896.32,996.69
912.91,997.55
976.73,997.95
973.74,998.24
599.07,998.46
44.46,998.63
685.47,150.57
615.57,150.71
927.32,133.32
594.05,133.23
889.8,974.65
888.01,984.76
899.12,957.5
938.67,993.82
699.14,997.63
600.85,998.55
910.81,999.01
381.06,996.44
903.92,997.39
242.8,995.94
971.98,996.57
976.01,997.03
980.23,997.38
891.45,997.65
926.85,997.86
884.1,998.02
882.48,998.16
874.24,998.27
862.16,972.63
861.05,984.93
890.0,972.32
927.57,994.3
934.7,997.76
924.0,998.68
909.12,999.12
884.52,997.14
940.27,998.0
966.3,410.84
970.77,995.58
970.14,995.05
973.99,995.61
972.63,996.05
979.67,996.39
988.63,996.67
989.64,923.45
919.76,923.58
887.29,982.17
871.52,985.14
897.84,989.66
887.01,994.71
934.37,997.86
937.53,998.78
922.64,999.22
928.13,997.73
934.54,997.86
896.3,996.67
963.32,996.91
967.49,3.62
968.54,3.25
973.14,4.42
833.64,3.94
987.46,934.21
988.74,934.52
989.75,934.77
885.89,981.43
816.52,985.39
927.74,990.05
158.44,995.02
923.88,997.95
940.19,998.86
834.59,999.29
894.95,997.73
905.41,998.51
743.28,171.62
937.04,4.22
966.71,3.64
967.92,173.9
969.65,4.11
973.47,984.71
977.2,984.8
986.93,984.87
988.19,984.93
857.97,982.25
882.5,980.61
870.3,990.6
30.94,995.75
915.25,997.99
934.28,998.92
932.59,997.26
519.89,998.32
939.19,998.93
946.35,173.08
950.57,172.54
946.41,3.76
966.46,172.96
963.52,983.56
971.22,983.78
974.85,983.95
977.66,984.08
832.18,984.18
889.88,981.78
865.69,979.09
882.86,991.03
140.2,995.68
874.45,998.01
150.13,998.96
658.85,997.85
836.7,998.72
739.29,955.09
944.97,3.66
937.91,173.81
938.12,173.3
947.35,983.23
950.49,983.5
961.89,983.71
969.37,983.86
972.85,983.99
973.61,984.08
895.11,985.54
869.55,978.32
636.17,991.36
170.31,995.55
840.17,997.98
831.62,998.97
925.31,998.28
825.87,949.84
727.29,953.27
948.71,3.89
912.98,3.34
940.03,984.47
942.36,984.65
878.31,984.78
928.87,981.93
937.51,982.55
956.93,983.05
964.77,983.44
874.64,985.06
115.53,978.11
15.44,991.59
132.38,995.34
279.82,997.9
807.42,998.95
841.34,998.59
670.87,928.79
477.94,941.94
674.44,4.37
279.05,980.76
931.9,981.66
49.0,982.33
943.99,982.81
917.13,956.5
912.24,956.65
942.01,956.75
944.17,956.56
877.94,984.61
567.4,978.86
886.83,991.74
866.77,995.03
270.15,997.78
89.54,998.9
803.73,623.63
515.14,943.15
866.29,513.51
863.69,912.91
900.25,926.27
873.44,942.16
869.48,947.16
855.59,948.3
861.58,917.33
853.62,11.46
944.51,8.82
941.33,5.24
843.43,984.01
907.11,989.37
552.81,991.81
870.97,994.62
230.55,997.59
159.87,998.82
536.37,909.97
525.13,608.03
630.04,459.78
881.12,534.29
814.35,461.73
904.36,450.45
823.96,14.24
891.96,13.23
857.29,12.11
890.23,11.23
706.0,6.8
862.95,6.22
877.47,984.26
884.54,989.39
693.27,991.79
286.93,978.54
696.3,997.33
538.86,831.11
645.36,826.86
651.95,490.48
869.22,464.84
875.23,425.21
833.73,186.04
839.56,414.54
817.36,16.64
833.59,14.26
801.42,12.29
794.41,8.36
803.07,7.6
770.01,7.02
