ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
2.8,78.0
1.9,99.8
1.6,100.0
1.7,100.0
61.2,100.0
66.3,100.0
77.3,100.0
1.6,100.0
71.6,100.0
31.4,100.0
73.5,100.0
44.1,100.0
32.0,100.0
45.8,100.0
74.1,100.0
46.4,100.0
43.9,100.0
43.9,100.0
73.8,86.2
1.9,94.6
1.5,51.4
1.5,84.3
1.5,65.2
1.5,76.6
22.5,76.6
1.5,76.6
1.5,76.6
1.5,76.6
1.5,88.3
1.5,88.3
0.8,88.3
0.8,88.3
0.7,88.3
0.7,88.3
8.1,88.3
40.5,88.3
53.6,79.7
83.0,45.1
1.8,98.2
1.6,77.8
1.6,94.5
1.7,87.6
1.7,75.2
1.5,75.2
1.6,75.2
1.5,71.9
1.7,76.2
1.5,86.0
1.5,86.0
0.7,71.3
0.7,71.3
0.7,71.3
0.7,71.3
0.7,71.3
60.5,81.4
82.1,94.0
82.3,94.4
3.3,72.5
1.7,85.6
1.8,92.1
1.8,93.4
1.7,99.1
1.8,93.3
1.7,91.0
1.7,91.0
1.7,91.0
1.6,73.6
1.8,79.3
1.8,79.3
1.6,79.3
1.7,79.3
1.6,79.3
78.5,80.4
71.3,90.7
86.7,96.5
76.1,71.8
93.0,71.8
83.4,97.2
1.9,85.0
1.9,76.1
56.9,81.7
1.8,88.2
58.3,88.2
58.1,88.2
1.8,88.2
1.8,88.2
1.8,88.2
1.8,88.2
1.8,88.2
1.7,77.7
71.0,82.2
83.6,90.4
73.5,80.9
85.5,98.4
2.7,87.0
89.5,32.9
88.4,96.7
52.2,98.1
47.4,81.6
82.7,69.5
83.7,69.5
94.1,78.8
69.5,97.9
85.6,97.9
82.9,97.9
58.9,97.9
1.9,97.9
66.0,97.9
62.3,90.0
67.0,86.5
84.2,96.5
84.3,82.1
2.5,80.3
92.6,69.6
87.2,89.3
93.2,61.7
89.0,84.8
97.2,92.9
67.7,86.5
56.3,86.5
17.6,86.5
1.8,86.2
2.0,86.2
1.8,86.2
37.3,86.2
47.5,86.2
62.9,90.0
87.5,91.9
2.8,80.5
75.3,72.6
2.2,56.4
2.3,88.6
2.5,83.8
1.7,95.6
1.7,95.6
1.8,85.7
2.2,70.1
1.9,82.4
1.8,77.2
67.1,77.3
67.1,77.3
63.6,74.8
89.0,74.8
97.3,74.8
57.3,90.4
72.1,91.2
83.6,86.9
66.6,22.8
84.5,94.1
79.4,62.8
1.9,55.1
92.4,87.0
1.4,94.9
1.3,94.9
1.6,79.3
1.6,77.7
87.9,77.7
95.7,77.7
90.0,77.7
73.9,77.9
67.2,77.9
67.3,77.7
52.4,90.5
4.4,91.7
3.3,88.3
2.4,96.3
84.7,95.9
91.2,94.2
1.8,52.0
3.1,88.0
9.8,51.9
1.2,72.9
1.2,75.3
1.3,88.3
1.5,69.7
1.5,66.7
1.7,79.2
1.2,79.2
1.7,60.1
66.2,60.1
53.3,82.8
72.3,91.2
76.4,48.1
84.7,78.2
85.0,88.6
81.0,91.0
2.0,77.9
1.7,76.8
2.5,52.4
2.6,63.6
1.3,39.1
1.2,63.4
1.1,64.0
73.3,83.1
1.0,84.6
1.0,84.6
1.6,99.4
75.2,99.4
49.7,82.6
64.0,89.6
57.8,88.3
4.2,95.1
83.4,95.9
80.3,80.8
77.9,78.0
1.8,75.2
2.3,50.5
2.2,34.8
2.8,48.7
91.1,36.7
1.5,44.4
1.2,94.6
1.2,83.5
1.2,83.1
1.1,83.1
0.4,83.8
49.9,90.5
11.6,87.3
4.5,95.4
2.2,85.4
80.6,89.5
8.5,95.9
3.6,80.9
78.1,77.8
2.0,49.0
1.6,40.6
2.9,48.6
80.0,48.6
80.6,43.1
1.2,43.1
1.1,57.1
1.1,76.7
0.4,92.3
0.4,89.9
12.0,91.9
65.6,93.7
82.3,89.3
84.4,91.1
78.8,89.1
0.9,95.9
83.5,82.2
4.2,51.3
79.3,47.0
1.9,57.3
82.1,57.3
79.5,28.7
79.5,58.4
1.4,58.4
1.1,90.2
0.3,88.3
0.3,91.7
0.3,88.6
7.0,74.0
51.5,95.3
48.9,90.0
10.9,90.9
51.3,83.6
58.4,88.3
3.5,86.9
4.5,51.9
1.6,65.3
1.5,50.6
0.9,58.1
1.0,34.5
1.1,45.7
0.4,26.8
0.3,86.8
0.4,86.8
0.3,86.8
0.3,87.2
48.3,5.5
51.1,31.5
43.0,90.0
57.9,90.2
8.5,91.8
0.9,96.2
4.6,67.9
4.1,96.3
79.0,53.8
1.2,53.8
1.2,40.2
1.1,24.1
0.3,38.6
0.4,51.3
0.3,88.8
0.4,64.4
0.4,91.0
0.3,90.5
51.4,91.1
48.0,9.6
4.7,83.5
54.4,90.2
0.6,95.4
4.7,92.7
4.6,82.2
1.6,82.2
1.3,58.5
1.2,68.5
0.9,67.0
1.0,14.6
0.4,8.3
0.6,82.9
0.4,82.9
0.3,82.5
0.3,82.4
0.4,82.4
42.6,91.7
46.5,9.2
5.3,84.1
43.8,88.9
0.5,93.7
4.4,82.9
4.5,82.4
68.9,81.1
1.1,80.3
1.1,54.8
0.8,67.1
0.3,67.1
0.5,4.1
0.5,71.9
0.4,71.1
0.3,64.1
0.3,12.4
0.3,8.5
45.3,92.1
47.8,9.6
34.7,17.8
45.0,93.6
6.2,96.8
9.5,81.2
4.6,81.2
4.8,91.2
47.5,82.1
49.1,80.7
0.6,80.7
0.6,5.4
0.6,72.5
0.5,71.1
0.6,5.3
0.6,4.0
0.5,4.0
0.4,3.2
