ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
91.9,88.4
57.4,19.1
54.3,0.1
56.2,0.1
48.4,0.1
38.5,0.1
43.1,0.1
42.9,0.1
42.9,0.1
40.9,0.1
41.7,0.1
41.7,0.1
37.3,0.1
47.4,0.1
28.6,0.1
47.6,0.1
28.6,0.1
47.6,0.1
93.2,92.4
91.7,42.6
87.2,50.8
51.0,50.4
54.9,14.4
38.9,14.5
55.4,0.1
64.2,0.1
53.0,0.1
59.0,0.1
62.0,0.1
62.0,0.1
62.1,0.1
62.1,0.1
60.2,0.1
42.8,0.1
43.7,0.1
43.7,0.1
93.3,93.2
92.8,89.3
52.2,91.9
87.4,87.9
87.6,89.0
58.1,93.6
61.7,93.6
61.3,93.6
65.5,93.6
65.4,93.6
71.0,93.6
70.9,93.6
70.8,93.6
70.5,93.6
61.7,93.6
61.5,93.6
61.6,93.6
61.7,93.6
91.9,88.7
90.7,72.1
53.3,91.0
83.9,89.3
86.1,88.4
85.6,93.5
80.7,93.6
88.9,93.6
80.7,94.0
94.3,94.0
94.2,94.0
58.5,94.0
55.0,94.0
70.2,94.0
69.9,94.0
70.0,94.0
69.9,94.0
70.0,94.0
92.1,89.9
51.4,89.7
51.4,78.7
82.3,35.5
82.8,70.6
77.5,87.9
48.2,74.7
51.3,75.3
86.7,75.3
93.4,38.7
93.1,70.8
93.5,70.7
91.2,70.1
92.5,78.6
50.2,78.6
61.9,78.1
61.7,78.1
63.6,0.2
91.7,89.8
1.6,84.5
51.4,73.9
52.1,82.1
95.0,52.9
51.8,81.0
93.9,81.0
79.3,80.5
93.8,80.8
88.5,80.8
55.1,80.8
20.7,48.8
20.5,48.8
90.7,94.1
57.8,94.1
95.0,94.1
54.0,94.1
91.4,94.1
81.0,90.2
53.5,87.7
51.6,94.1
1.3,82.7
51.8,95.5
69.6,89.9
97.2,81.0
2.4,81.0
95.0,80.7
94.9,94.0
84.5,94.1
97.3,94.1
93.9,94.1
93.9,94.1
93.3,94.1
60.2,94.1
60.3,94.1
60.3,94.1
86.9,64.4
53.5,60.8
1.1,77.7
1.2,82.1
15.3,81.6
53.0,62.9
52.3,83.4
98.4,81.0
96.6,69.2
2.3,27.3
95.4,27.3
95.5,27.3
95.5,80.9
95.1,80.3
95.3,80.3
94.0,84.6
49.6,94.1
88.1,94.1
83.5,90.8
4.1,63.6
1.7,95.5
0.9,65.2
49.3,11.2
28.9,19.5
53.0,83.4
53.4,83.4
98.4,71.6
98.5,31.5
2.1,27.3
2.3,94.0
99.1,80.9
99.1,80.9
99.1,80.2
99.0,82.2
94.9,82.2
94.9,84.6
71.4,82.5
52.3,84.1
1.1,96.1
0.9,73.8
53.5,61.3
28.5,83.4
51.6,83.4
94.8,70.6
94.7,96.4
98.3,96.4
98.4,94.0
98.5,94.0
98.5,94.0
98.5,80.9
98.6,80.9
98.7,82.1
99.1,82.1
99.0,82.2
8.2,90.2
1.3,88.7
1.1,72.9
1.0,87.2
44.1,95.6
28.1,96.4
54.8,96.3
52.9,81.7
1.8,80.7
98.2,73.2
98.2,73.3
98.4,80.1
98.5,94.1
98.5,94.1
98.4,94.1
98.5,94.1
98.5,84.2
98.6,84.2
90.4,83.5
18.8,10.7
49.6,88.7
1.0,10.0
51.7,84.4
48.5,81.4
45.6,67.7
66.2,82.8
90.6,83.0
2.1,83.0
51.4,74.3
98.2,28.4
98.2,94.1
98.3,94.1
98.4,94.1
27.6,94.1
33.2,94.1
4.0,84.2
90.3,72.4
4.8,83.8
48.2,83.3
51.6,32.0
49.2,86.5
32.0,82.3
52.7,67.9
54.3,39.8
68.5,80.1
94.1,82.2
54.8,82.2
54.3,36.2
50.0,36.2
54.0,80.8
92.9,93.8
28.6,93.8
28.6,94.2
28.6,94.2
67.0,67.6
51.2,78.7
16.5,85.5
51.4,79.7
48.6,77.9
32.0,86.6
1.1,37.5
55.3,36.3
54.4,78.8
54.1,81.8
93.7,79.5
53.1,79.5
46.5,36.2
53.0,36.3
60.3,70.9
93.7,99.6
95.2,99.7
95.2,99.7
82.8,67.6
51.6,69.1
1.3,88.9
55.5,89.5
51.5,83.3
40.6,67.3
0.9,78.6
55.7,77.3
1.2,42.8
54.0,85.7
48.8,87.6
49.1,94.7
96.4,94.7
1.0,99.6
49.3,99.6
43.8,99.6
51.3,99.6
50.9,99.7
13.2,67.0
4.3,65.8
1.2,92.6
52.2,87.2
51.9,90.3
50.1,95.3
2.5,89.2
1.4,81.4
47.9,89.5
52.0,40.5
55.3,97.8
55.8,99.4
52.3,99.5
48.5,99.5
54.4,99.5
58.1,99.5
1.2,99.6
0.9,99.6
82.3,65.5
0.9,64.5
0.6,91.4
77.7,76.6
43.1,91.9
54.4,78.3
1.2,78.2
1.9,77.0
1.7,31.0
1.7,97.8
1.6,97.3
51.2,99.4
51.5,99.4
47.3,99.2
52.9,99.2
54.9,99.2
55.7,99.2
46.3,99.2
88.4,60.3
1.1,68.1
0.8,88.6
6.0,79.2
36.4,77.0
53.7,28.9
95.5,30.8
58.1,30.8
58.0,30.8
56.4,97.0
1.9,97.6
1.9,97.9
46.2,99.0
49.0,99.0
32.8,99.0
1.6,99.2
1.5,99.1
37.4,99.1
87.7,89.7
1.1,92.6
0.6,82.3
12.4,84.1
57.3,57.1
84.8,27.5
95.4,30.5
74.2,30.6
10.4,30.8
10.3,23.7
43.7,23.7
53.9,97.7
78.4,98.4
47.2,98.4
51.6,98.7
52.7,98.7
42.2,98.7
54.5,99.1
