ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
65.6,98.7
66.1,98.5
57.5,97.3
78.3,97.3
79.1,97.3
1.8,97.3
59.2,0.2
3.9,97.6
1.1,97.6
66.9,97.6
67.9,97.6
57.6,97.6
2.1,97.6
3.1,97.6
3.1,97.6
78.2,97.6
81.9,97.6
69.0,97.6
61.2,98.7
51.3,97.9
22.7,98.1
56.5,98.1
56.5,97.8
64.1,97.7
57.2,97.7
67.7,97.7
11.7,97.7
11.9,97.7
67.9,97.7
67.4,97.7
67.6,97.7
67.6,97.7
11.0,97.7
11.0,97.7
70.4,97.7
70.4,97.7
63.1,98.5
54.3,98.1
54.5,97.9
56.7,98.2
9.9,97.9
59.5,97.8
75.9,97.9
69.2,97.9
60.6,97.9
69.4,97.9
70.1,97.7
70.2,97.7
59.1,97.7
79.4,97.7
60.0,97.7
11.5,97.7
67.6,97.7
67.6,97.7
63.5,97.7
49.2,98.1
48.6,97.9
10.0,98.2
9.7,98.2
56.9,98.3
59.4,98.3
82.1,97.9
64.6,97.9
73.3,97.9
68.0,97.9
64.8,97.9
78.7,97.9
60.0,97.9
60.0,97.9
69.7,97.9
58.9,97.7
55.7,97.7
51.3,98.2
53.0,97.9
53.1,98.0
10.0,98.3
9.8,98.3
9.3,98.3
6.2,98.3
58.8,98.3
56.5,97.9
78.4,97.9
66.1,97.9
59.1,97.9
58.5,97.9
53.0,97.9
7.1,97.9
55.5,97.9
55.5,97.9
55.5,97.9
58.6,98.3
57.9,97.8
6.0,98.2
5.9,98.1
6.0,98.1
8.7,98.3
3.6,98.3
28.8,98.3
9.0,98.4
9.4,98.4
58.8,97.9
47.6,97.9
5.5,97.9
55.1,97.9
55.3,97.9
55.4,97.9
55.3,97.9
0.3,97.9
61.8,97.7
59.0,97.6
55.6,97.8
55.7,98.2
6.0,98.1
3.4,98.2
28.6,94.2
11.4,94.2
60.4,98.4
60.5,98.1
56.1,98.1
5.6,0.7
54.5,97.9
0.2,97.9
54.5,97.9
0.2,97.9
0.2,97.9
0.2,97.9
60.3,98.1
50.0,97.5
44.3,98.2
5.7,98.2
1.5,98.3
1.7,98.3
18.7,94.2
6.2,97.9
9.0,98.1
64.5,98.1
2.2,98.1
2.2,98.1
2.1,0.7
2.0,0.7
0.2,97.9
0.2,97.9
0.2,97.9
0.2,97.9
60.2,97.0
2.9,97.0
57.6,98.2
51.1,98.3
3.6,98.3
6.2,98.3
1.5,94.2
3.1,97.9
2.9,97.9
9.0,97.9
1.6,98.1
1.5,98.1
1.7,0.7
0.2,0.7
0.2,0.7
0.2,97.9
0.2,97.9
0.2,97.9
55.1,98.7
54.9,97.7
50.8,98.3
55.3,98.3
1.8,98.3
1.6,98.4
3.6,98.3
9.4,98.3
2.6,90.3
2.5,96.9
1.4,97.9
0.2,0.7
0.2,0.7
0.2,0.7
0.2,0.7
0.2,0.7
0.2,97.9
0.2,97.9
16.0,98.1
50.9,97.9
39.9,98.1
53.4,98.1
2.6,98.4
1.4,98.4
1.3,98.3
1.2,98.3
2.4,90.3
1.6,96.9
0.3,96.9
0.3,40.5
0.2,0.7
0.2,0.7
0.2,0.7
0.2,98.0
0.2,98.0
0.2,97.5
43.9,98.1
55.6,97.8
57.4,98.5
71.2,82.6
58.1,98.3
70.2,98.4
64.5,98.3
92.6,98.4
59.0,90.4
0.3,97.3
0.2,40.5
0.7,40.5
0.2,40.5
0.3,0.7
0.2,97.5
0.2,97.5
0.2,71.4
0.2,96.9
36.1,98.1
53.3,94.8
57.2,83.6
71.0,84.6
8.4,94.3
72.5,98.3
4.2,98.4
71.3,98.4
0.3,80.5
0.8,46.0
0.2,40.5
0.9,40.5
0.2,17.5
0.3,96.8
0.3,96.8
0.3,96.8
0.3,96.8
0.3,40.0
50.6,97.8
56.1,94.1
2.0,84.1
3.4,83.7
1.4,93.9
1.2,98.4
1.1,98.4
1.1,98.4
0.3,87.2
0.2,40.7
0.2,46.0
0.2,40.6
0.3,92.7
0.3,92.7
0.2,98.0
0.2,97.7
0.2,98.3
0.2,0.3
35.2,97.8
2.1,98.3
1.6,84.2
54.3,90.5
1.1,93.9
63.4,93.5
58.9,98.4
70.1,98.4
0.2,95.2
0.7,98.1
0.2,98.1
0.2,98.2
0.2,98.2
0.2,98.2
0.2,98.3
0.2,98.3
0.2,98.3
0.2,0.3
54.7,97.8
40.8,98.3
3.2,84.9
46.4,93.3
1.0,93.0
62.3,93.0
0.7,80.9
0.5,81.7
0.3,97.5
0.3,97.3
0.3,97.3
0.2,97.2
0.2,96.8
0.3,96.7
0.2,96.7
0.3,97.6
0.2,0.3
0.2,0.3
2.2,97.3
38.2,98.4
1.7,93.6
36.0,92.0
38.6,92.9
12.8,92.9
0.5,98.5
0.7,55.7
0.3,68.8
0.3,96.2
0.3,96.6
0.2,96.6
0.3,96.5
0.3,96.1
0.2,96.0
0.2,96.4
0.2,0.3
0.2,0.3
49.3,97.3
0.8,98.3
1.2,92.1
0.7,91.9
0.5,93.2
0.6,92.9
0.5,98.5
0.6,16.8
0.2,40.7
0.5,16.4
0.3,18.6
0.3,17.0
0.2,16.9
0.2,16.3
0.2,5.5
0.2,0.6
0.2,0.4
0.2,0.3
55.9,97.3
42.9,98.2
0.8,91.7
0.7,85.0
59.7,93.5
0.7,92.5
0.5,98.5
0.6,98.6
1.4,77.4
1.1,12.2
0.3,74.3
0.3,7.1
0.3,5.4
0.3,5.3
0.3,1.0
0.3,0.6
0.3,0.6
0.2,0.4
