ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
80.7,98.9
58.4,95.3
55.7,99.8
90.6,99.9
94.6,99.9
63.0,99.9
76.0,99.9
75.3,99.9
46.6,99.9
75.3,99.9
75.3,41.5
70.6,41.5
43.3,41.5
41.6,41.5
41.8,41.5
43.3,41.5
42.3,41.5
43.3,41.5
92.8,98.2
77.9,98.1
62.4,94.5
57.3,99.6
12.5,99.5
39.9,99.8
11.6,99.8
63.4,99.8
10.2,99.8
11.6,99.8
37.5,94.8
24.7,94.8
36.6,94.8
40.8,94.8
40.7,94.8
40.7,94.8
0.7,94.8
0.7,94.8
91.9,97.1
92.3,93.3
7.4,98.1
28.3,98.6
28.2,98.6
11.5,99.5
11.5,98.2
11.3,98.2
11.4,98.2
20.7,99.2
20.9,95.4
20.6,95.4
11.4,95.4
12.9,95.4
9.7,95.4
33.9,95.4
33.9,95.4
33.9,95.4
91.1,96.8
93.9,90.6
33.0,97.5
10.0,97.9
9.9,98.4
29.3,98.7
26.4,98.7
26.4,86.1
28.0,98.2
11.9,98.2
11.2,95.4
11.4,95.4
11.6,95.4
11.2,95.4
28.5,95.4
12.9,95.4
12.9,95.4
63.2,95.4
90.8,97.0
80.0,88.2
10.6,97.9
57.3,97.3
36.8,92.1
31.0,98.3
39.3,86.5
29.7,61.0
38.5,61.0
11.3,61.0
27.1,95.6
20.9,95.6
21.8,95.6
12.2,95.6
12.7,95.6
14.1,95.6
11.2,95.6
11.6,95.6
90.7,96.9
68.3,95.2
65.5,90.8
82.3,91.5
11.3,87.6
10.3,87.9
15.1,87.8
11.6,87.8
39.8,87.8
39.2,87.8
29.6,94.3
11.4,40.7
11.8,42.3
12.3,90.7
11.7,90.7
12.1,90.7
11.5,72.0
11.8,72.0
92.4,97.7
79.0,81.2
25.0,60.8
1.3,83.0
81.7,87.4
15.8,87.2
11.2,87.7
21.6,60.6
11.5,96.3
11.3,96.4
12.0,92.8
18.5,92.8
20.3,92.8
12.9,97.0
11.6,97.0
11.9,43.2
11.8,32.0
11.7,32.0
84.3,97.4
66.8,98.7
1.6,90.6
8.8,82.4
0.8,95.7
7.8,95.9
11.1,95.9
62.4,95.6
12.0,95.6
15.6,95.6
43.5,90.3
20.9,72.1
19.1,40.8
13.0,40.8
19.9,40.8
17.1,41.8
12.0,32.4
42.5,32.4
79.4,97.2
73.5,98.7
77.8,91.8
52.2,93.0
0.8,90.2
26.3,83.8
8.9,98.2
11.4,99.7
11.2,99.4
42.8,99.4
23.9,88.6
20.2,88.6
20.3,88.4
23.2,72.1
10.7,72.1
12.0,72.1
19.1,72.1
19.7,72.1
66.1,97.3
70.2,98.6
35.2,92.2
7.9,91.1
0.7,95.8
9.9,99.6
27.4,90.7
18.7,90.9
9.1,99.4
0.9,99.4
38.1,90.0
23.6,90.0
26.9,90.0
22.5,90.0
20.1,90.0
12.6,90.0
22.9,51.9
66.3,51.9
66.3,97.0
62.1,98.0
51.5,88.2
29.6,99.5
0.8,91.1
0.6,89.6
0.6,99.6
28.0,99.6
1.1,99.4
66.7,99.4
66.4,90.0
66.1,90.0
50.6,89.8
65.6,90.5
13.3,90.5
14.5,90.9
11.3,90.9
13.9,90.9
52.3,96.8
66.2,97.6
34.4,98.6
30.5,85.2
83.4,89.7
85.6,88.2
84.4,99.6
0.6,99.6
15.7,99.5
10.8,99.5
39.7,87.8
53.4,90.3
11.0,91.0
23.0,91.4
10.1,91.4
39.1,91.4
34.6,97.7
34.6,97.7
64.5,95.6
65.9,97.5
45.0,98.6
30.7,85.5
84.1,75.8
40.2,73.0
85.1,90.8
84.3,99.5
1.9,99.5
28.2,94.1
8.1,94.8
37.6,94.8
53.0,94.8
52.2,94.8
11.3,97.7
21.6,97.7
24.1,85.9
10.4,89.9
70.3,95.6
50.6,96.1
45.4,66.8
74.6,2.4
25.4,72.9
78.5,89.8
1.2,98.2
85.5,75.1
85.4,93.4
84.4,99.0
36.6,86.1
52.3,86.0
81.2,98.7
25.3,98.7
37.6,98.7
13.8,89.9
39.7,91.5
12.0,91.5
68.5,95.3
81.0,80.9
55.4,76.2
70.2,97.0
52.8,93.5
85.0,87.2
52.6,91.7
84.6,93.5
66.7,93.4
70.0,99.0
80.5,84.6
32.7,98.7
28.3,80.8
13.2,81.0
37.4,96.0
44.9,96.0
10.4,98.9
29.9,98.9
67.6,95.3
82.8,94.5
67.3,97.0
93.8,97.0
85.7,79.5
86.6,89.2
84.6,92.6
85.1,92.5
64.8,85.1
60.3,85.2
52.8,72.5
21.5,95.3
8.7,94.9
44.8,98.9
33.1,98.9
29.5,98.9
24.2,98.9
27.8,98.9
83.1,95.3
46.7,80.8
84.2,96.8
93.9,97.0
86.0,97.0
69.9,88.7
83.3,81.5
84.8,70.5
53.7,68.0
75.5,75.8
75.6,98.0
71.5,96.9
48.3,96.9
32.2,98.4
59.1,98.9
62.5,98.9
27.5,98.9
48.2,98.9
77.8,95.1
81.5,97.0
86.8,68.5
80.7,96.9
88.2,96.9
86.6,96.9
84.6,89.2
84.5,89.9
49.0,96.2
55.4,96.7
54.0,96.5
68.4,96.5
64.3,96.5
52.5,96.5
56.2,98.3
57.0,98.9
58.6,96.4
17.3,96.5
65.3,95.3
76.4,97.0
55.3,71.1
81.2,96.9
87.1,75.5
87.5,96.8
54.7,97.8
44.6,77.4
74.9,95.6
75.3,96.2
75.0,96.1
73.5,96.0
74.7,96.5
77.4,96.5
73.1,98.3
73.9,96.6
68.9,96.6
67.7,97.1
