OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
23.2,26.3,56.2,78.9
24.2,27.4,58.9,87.5
24.6,29.5,64.6,90.6
25.4,30.0,73.3,95.6
25.8,40.1,77.4,96.1
26.3,40.5,79.1,96.5
26.9,35.6,81.5,98.1
27.4,37.4,84.8,98.7
27.4,38.3,84.9,99.1
28.0,39.9,88.1,99.1
28.4,41.2,88.9,99.3
29.2,70.0,89.2,99.5
29.4,81.4,91.2,99.5
30.5,64.8,92.6,99.5
31.3,81.3,92.9,99.5
31.0,81.8,93.9,99.5
31.5,82.2,94.0,99.5
31.2,82.4,94.3,99.5
31.5,81.9,95.7,99.5
23.2,26.4,56.1,75.9
24.2,28.6,58.6,79.6
24.7,30.1,63.5,86.6
25.4,35.1,71.0,89.1
26.0,40.9,74.2,90.7
26.4,50.5,77.7,92.3
27.4,65.8,79.3,93.2
27.8,63.2,81.9,92.2
28.5,64.2,83.3,94.7
28.6,79.6,84.1,96.4
29.5,80.1,83.8,93.5
31.3,82.9,85.8,94.1
30.5,82.8,86.4,96.4
31.2,83.0,86.9,96.9
31.4,82.0,88.7,97.0
31.2,84.5,89.3,97.4
35.3,82.9,90.3,98.5
43.3,82.8,90.9,98.7
43.7,83.8,91.1,98.7
23.2,26.4,55.8,73.4
24.2,29.3,57.7,80.1
24.7,30.2,60.2,81.2
25.4,39.2,68.1,86.7
26.4,37.4,72.5,89.3
26.6,40.1,76.0,91.5
27.7,61.5,78.1,87.7
28.1,67.6,80.1,92.1
29.0,77.6,82.3,91.8
29.3,78.5,84.5,92.6
29.9,81.3,85.2,91.6
30.0,40.5,85.4,93.4
31.8,80.8,85.8,92.4
31.1,81.0,86.4,93.5
32.8,82.5,86.5,94.0
33.7,82.1,84.9,95.5
42.5,82.8,88.8,92.3
42.7,83.2,90.1,94.0
43.1,83.1,91.0,96.3
24.6,29.5,64.7,89.6
25.8,40.1,77.3,96.7
26.9,45.7,81.8,98.6
27.4,38.5,85.4,99.1
28.4,41.2,88.9,99.3
29.4,83.0,91.6,99.5
31.3,81.6,93.2,99.5
31.6,82.3,94.0,99.5
31.5,82.6,95.8,99.5
42.3,82.8,94.5,99.8
48.5,86.8,96.3,99.8
57.4,87.1,96.7,99.8
49.6,87.5,97.5,99.8
35.4,87.6,98.5,51.5
56.1,88.2,98.8,2.8
35.6,88.4,99.2,2.8
36.9,85.1,99.2,2.8
61.0,89.7,99.4,99.9
63.4,92.3,99.4,99.9
24.7,30.1,63.8,86.2
26.0,40.4,74.6,92.8
27.4,60.9,79.3,92.1
28.5,63.6,83.8,95.8
29.5,80.2,84.1,93.9
30.5,81.4,86.5,96.8
31.4,82.2,88.7,97.0
35.3,83.7,90.4,98.6
43.6,84.1,91.1,98.7
44.2,84.3,91.7,99.1
61.6,84.7,92.3,99.5
67.6,92.2,93.6,99.8
81.0,85.4,92.3,99.8
68.8,93.3,94.0,99.8
68.9,93.9,93.3,3.3
78.9,89.6,94.4,3.2
79.2,89.0,92.2,3.1
82.4,89.2,93.8,2.8
82.6,88.0,94.8,2.7
24.7,30.2,60.2,82.4
26.4,37.3,72.6,89.9
27.7,60.8,78.1,91.1
29.0,77.3,82.3,92.2
29.9,81.3,85.2,91.7
30.8,80.7,85.8,92.6
32.8,83.5,86.4,93.8
42.5,90.2,88.6,93.8
43.0,83.1,91.0,96.4
46.7,90.9,90.4,93.6
64.5,91.5,89.8,96.8
68.0,91.5,91.6,93.6
68.5,93.1,91.1,96.4
78.3,92.9,91.5,93.3
78.9,91.6,91.4,93.5
78.1,91.9,91.0,87.9
79.7,92.1,92.1,99.8
83.3,92.2,93.0,99.8
83.7,90.5,92.3,83.1
25.8,30.8,77.7,96.7
27.4,38.3,84.4,99.1
28.5,65.1,89.1,99.3
30.7,82.1,93.0,99.5
31.2,83.8,94.1,99.5
31.9,83.4,94.3,99.8
48.5,86.8,96.3,99.8
47.7,87.5,97.0,99.8
50.7,88.1,98.7,3.0
60.9,88.3,99.2,2.8
37.0,89.9,99.3,91.5
40.4,92.3,99.4,99.9
72.3,36.9,99.4,99.9
79.6,63.3,99.4,99.9
83.9,84.6,99.5,99.9
81.5,3.6,99.5,99.9
84.3,52.7,99.5,99.9
86.3,3.5,99.5,99.9
86.2,4.0,99.6,99.9
26.0,40.6,75.1,92.4
27.8,61.6,82.3,93.2
29.5,80.8,84.1,94.2
31.2,81.9,86.9,97.0
35.3,82.2,90.4,98.7
41.6,84.1,91.1,99.1
63.9,92.0,92.3,99.5
67.9,85.2,92.2,99.8
68.7,93.4,93.9,99.8
68.9,86.9,93.5,3.2
79.6,89.4,92.2,2.9
80.2,95.2,94.0,2.8
84.0,89.6,93.8,2.7
85.5,95.6,94.2,2.5
84.3,2.6,95.2,2.5
84.4,91.9,96.4,1.9
84.7,91.0,96.9,1.9
83.3,92.0,99.0,99.9
80.5,92.4,99.2,99.9
