OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.6,28.5,53.5,68.5
23.9,30.6,57.9,77.6
25.4,33.9,59.8,80.1
23.5,33.7,62.0,83.1
23.5,42.5,64.1,94.6
24.7,44.3,67.8,85.0
25.3,46.0,69.6,64.7
25.6,46.6,44.2,1.4
26.3,49.4,43.0,1.1
27.7,51.0,41.5,0.9
28.4,77.1,41.7,0.8
32.5,80.7,24.1,0.8
32.8,79.8,22.8,0.8
34.0,82.1,16.0,0.8
34.7,82.9,16.6,0.8
39.1,83.4,10.6,0.8
40.7,86.4,7.3,0.8
42.1,83.9,3.2,0.8
42.8,86.2,2.3,0.8
22.9,32.1,53.5,68.9
24.0,30.9,58.0,77.1
25.8,33.5,60.5,82.5
23.5,33.4,62.4,81.2
23.3,35.0,64.6,82.9
24.5,44.3,67.6,84.7
25.3,45.5,66.2,4.5
25.4,46.5,50.6,3.4
25.9,49.2,51.0,2.0
27.3,50.0,49.6,1.6
28.1,51.9,54.6,1.5
28.5,63.8,54.7,1.3
28.7,75.7,52.4,1.1
33.1,76.3,35.9,1.1
34.6,52.2,33.7,1.0
36.5,83.5,28.2,0.9
41.6,83.8,24.3,0.8
42.1,84.2,21.5,0.8
42.6,88.8,5.7,0.8
23.5,32.4,55.5,69.3
26.5,39.2,59.2,77.4
29.3,45.0,62.3,79.0
23.8,28.9,64.9,84.2
25.1,34.2,66.1,81.9
25.9,44.1,64.4,47.4
27.1,45.7,64.6,45.0
29.0,46.5,61.1,36.9
29.2,49.1,62.0,23.1
30.3,50.2,62.4,4.6
30.9,52.6,63.7,4.3
31.7,64.7,64.8,2.6
32.0,75.0,64.0,2.0
32.4,76.6,56.4,1.8
32.6,23.1,55.3,1.5
32.0,79.8,55.8,1.4
32.3,5.8,48.2,1.3
34.3,5.8,50.3,1.2
34.5,4.3,5.9,0.7
25.4,38.8,60.5,83.0
23.5,42.6,64.2,94.8
25.3,46.2,69.8,86.1
26.3,49.6,42.5,1.0
28.4,77.5,41.8,0.8
