ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
95.9,97.9
96.1,98.1
96.2,98.3
95.9,99.9
95.9,99.9
96.3,99.9
96.0,99.9
96.0,99.9
96.3,99.9
91.2,99.9
91.3,99.9
38.2,99.9
34.1,99.9
86.1,99.9
54.4,99.9
86.1,99.9
91.3,99.9
91.3,99.9
94.4,97.7
96.6,98.4
77.3,98.1
77.1,96.4
96.1,98.8
92.0,99.9
76.1,99.9
95.9,99.9
94.2,99.9
79.3,99.9
94.2,99.9
94.3,99.9
93.4,99.9
93.6,99.9
91.2,99.9
60.4,99.9
92.0,99.9
92.0,99.9
94.9,98.3
96.5,98.5
96.7,96.1
96.5,99.6
79.7,99.8
95.9,96.6
96.9,99.4
96.1,99.7
82.9,99.7
79.7,99.9
79.6,99.9
94.1,99.9
93.4,99.9
91.2,99.9
84.1,99.9
90.3,99.9
90.7,99.9
84.1,99.9
95.0,97.9
95.7,95.9
96.7,97.0
96.8,95.7
97.0,95.4
97.0,99.8
76.1,95.6
71.2,95.6
91.9,95.6
89.8,99.5
78.9,99.5
79.5,99.5
79.8,99.5
81.0,99.5
97.2,97.1
82.3,97.4
90.4,97.4
81.6,97.4
93.4,97.3
88.7,99.0
96.4,97.0
96.5,99.2
96.9,88.2
97.3,95.8
97.4,99.8
97.5,94.5
56.3,88.3
55.7,90.7
77.1,90.8
96.8,90.8
98.3,90.8
82.2,90.8
98.4,90.8
98.4,90.8
81.6,90.8
80.9,90.8
95.3,97.1
88.7,99.0
96.3,94.7
96.6,95.6
96.8,99.2
97.2,80.4
97.3,95.7
97.3,86.1
97.4,88.0
97.4,89.3
45.1,89.3
93.3,82.9
89.7,90.2
96.6,90.2
87.1,90.2
98.4,86.4
98.4,86.4
98.4,86.4
94.8,98.0
88.7,99.0
92.3,94.4
96.6,95.4
96.6,99.2
97.1,92.9
97.1,96.5
74.1,95.1
97.3,94.6
97.3,95.0
97.2,95.0
97.2,89.4
97.1,89.4
96.5,88.9
96.5,88.9
83.1,89.4
57.5,97.3
60.0,97.3
95.0,98.0
88.1,99.0
87.3,78.9
96.5,95.7
96.6,99.2
96.9,99.2
97.0,92.0
97.1,94.9
95.8,99.8
97.2,79.5
80.6,94.8
97.1,94.8
68.1,94.8
88.7,95.0
87.2,95.0
97.3,96.6
96.3,96.6
96.3,76.7
95.4,97.8
88.6,88.3
91.9,98.1
89.4,89.6
96.8,83.5
97.7,99.2
94.8,92.0
96.9,93.4
97.0,98.3
91.6,79.8
97.2,80.6
86.8,94.8
84.1,93.9
97.1,93.9
97.1,93.9
97.1,93.9
97.1,93.9
58.1,93.9
95.0,95.1
89.4,89.0
92.1,87.8
89.4,95.0
95.0,93.0
96.4,95.8
97.7,92.0
96.9,82.3
42.1,82.5
88.4,99.8
96.9,82.6
96.9,82.6
97.0,94.2
97.1,94.8
97.1,94.8
97.1,94.8
97.0,94.8
84.2,94.8
94.8,97.3
91.6,74.0
92.5,94.2
95.7,99.0
94.7,98.4
87.9,87.8
89.6,95.8
97.6,96.2
96.5,87.1
93.2,99.8
86.2,79.6
95.6,87.3
95.6,88.2
86.5,94.8
88.4,94.8
96.5,94.8
87.9,94.8
82.9,94.8
94.8,97.4
95.6,91.6
87.2,88.8
88.5,96.0
90.0,98.1
90.5,87.9
96.9,80.7
97.6,95.9
86.8,99.1
97.7,99.8
96.8,99.8
77.2,94.5
43.7,94.5
76.4,94.8
52.1,94.8
51.3,86.8
86.2,86.8
86.3,86.8
94.6,98.0
88.5,96.9
89.9,88.5
87.7,92.1
89.8,97.8
86.7,98.2
88.6,77.6
89.1,95.9
96.9,98.9
95.4,85.5
68.9,99.8
97.6,95.0
96.9,95.4
82.8,95.4
85.3,84.5
87.4,84.0
87.3,90.0
82.3,90.0
95.7,97.9
92.9,94.1
91.4,52.6
87.6,94.1
88.8,94.4
85.5,98.2
93.5,98.7
86.4,77.5
87.3,98.9
64.3,86.3
88.3,99.8
87.7,99.8
95.4,91.6
95.1,91.6
88.6,98.2
86.7,98.2
95.9,98.7
82.4,98.7
94.2,98.4
90.1,95.4
91.1,96.2
94.8,96.2
81.8,96.8
87.2,66.3
92.8,98.7
86.7,84.2
85.5,85.0
87.7,85.0
86.1,99.8
88.6,99.8
96.8,98.7
87.0,98.7
97.6,92.0
96.1,98.3
85.4,98.5
69.9,99.0
94.9,98.5
68.7,98.9
90.8,97.8
89.1,98.6
74.2,99.1
25.4,95.8
96.2,98.7
87.6,98.7
97.6,99.3
93.7,99.2
57.3,99.4
92.4,99.8
87.0,99.8
88.3,98.7
90.1,98.8
88.1,98.8
96.8,99.0
88.3,99.0
89.7,98.4
93.6,98.9
96.1,94.1
90.1,37.0
73.3,56.0
24.7,66.3
75.9,66.0
92.3,98.7
84.8,99.3
96.5,99.2
95.4,99.2
97.5,99.4
93.0,99.8
95.0,98.9
61.2,99.4
91.3,99.0
91.2,99.0
62.3,86.0
92.0,98.5
93.3,98.3
87.6,94.6
72.2,96.8
92.8,66.9
1.1,66.5
1.4,64.4
64.8,99.2
88.8,66.8
31.5,99.3
20.4,99.3
25.2,99.2
92.1,99.4
95.4,99.8
96.4,99.4
96.5,99.3
94.0,99.5
95.8,99.5
92.7,98.5
71.8,97.2
94.3,95.9
86.7,96.8
93.1,96.3
38.3,62.1
1.2,62.4
1.2,66.2
64.0,98.5
30.4,99.0
27.2,99.1
53.8,99.3
54.1,99.2
29.9,99.4
16.6,99.4
18.8,99.3
89.4,99.5
50.4,99.9
