ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
86.0,91.1
94.6,96.3
94.9,83.9
95.0,83.9
1.1,96.0
1.0,96.0
2.9,96.0
2.2,96.0
86.0,96.0
3.6,96.0
2.5,96.0
2.5,96.0
2.4,96.0
2.4,96.0
2.4,96.0
2.4,96.0
2.4,96.0
2.4,96.0
74.6,96.5
92.4,96.1
9.4,96.2
65.7,96.1
94.7,0.5
84.8,0.5
1.5,0.5
0.7,84.4
0.6,96.1
2.4,96.1
2.4,84.4
2.4,84.4
2.4,84.4
2.0,84.4
2.0,84.4
2.0,84.4
2.0,84.4
1.3,84.4
73.0,96.1
84.2,96.3
64.5,96.0
4.8,96.6
67.9,85.4
60.0,10.5
70.2,0.7
85.2,0.7
14.9,0.7
7.1,0.7
2.3,0.7
86.3,0.7
86.3,0.7
87.6,0.7
2.2,0.7
2.1,0.7
2.2,0.7
2.1,0.7
91.7,96.0
84.8,96.1
93.8,88.7
5.0,96.2
87.3,96.8
6.2,6.7
16.2,96.5
72.1,96.5
69.2,96.5
66.5,96.5
63.2,96.5
0.8,96.5
62.3,96.5
67.1,96.5
2.4,96.5
2.5,96.6
63.3,96.6
66.2,96.6
70.7,94.8
58.8,96.8
26.9,95.2
28.3,96.5
70.4,96.4
6.2,97.1
10.2,90.2
14.9,89.8
71.1,89.3
71.4,66.1
85.6,85.0
85.6,85.0
85.8,85.0
61.1,97.1
3.2,97.1
67.8,97.1
60.9,97.1
65.6,97.1
70.5,94.6
80.2,96.3
53.2,95.0
31.2,2.1
11.3,87.8
30.0,89.7
38.5,89.7
14.4,89.1
11.0,86.5
9.3,64.1
67.1,1.3
66.4,1.3
71.6,96.4
68.0,96.4
7.6,96.4
11.3,96.4
71.5,96.6
73.9,96.6
87.3,92.3
62.8,96.1
53.3,97.3
31.1,37.1
15.0,88.4
30.9,77.5
20.3,97.1
38.4,97.4
38.6,97.4
70.6,97.9
6.9,97.8
67.2,64.1
65.4,96.7
8.2,96.7
10.6,96.7
10.8,96.7
9.5,0.6
9.4,1.2
65.9,90.2
70.8,94.9
51.9,87.8
49.6,93.3
12.3,98.1
24.3,85.0
87.7,95.3
37.7,97.6
21.3,97.6
7.0,92.5
2.7,92.3
6.5,92.0
6.3,65.2
63.5,64.6
6.4,64.6
6.5,64.6
93.2,2.2
93.4,98.3
91.2,91.0
12.2,92.6
50.0,87.8
95.6,98.5
36.1,44.5
28.6,87.6
11.1,98.7
84.0,98.8
42.4,98.8
32.7,89.8
11.4,90.0
11.5,90.3
6.1,89.2
6.1,90.4
10.7,90.4
6.0,88.8
67.4,88.8
37.2,88.8
3.0,94.4
92.7,87.7
32.4,86.7
49.1,87.8
41.8,98.6
54.3,98.6
42.8,98.8
43.1,98.8
27.5,96.2
80.1,97.6
90.7,98.3
8.2,97.9
28.0,98.4
2.4,98.4
2.3,98.4
6.3,92.1
6.8,92.1
6.5,93.3
2.7,89.3
90.8,92.8
43.1,96.1
95.8,87.8
93.0,98.6
58.7,98.8
42.6,98.8
31.6,87.6
82.2,97.9
36.2,96.3
40.5,96.3
80.8,98.3
15.9,98.4
27.7,93.0
32.2,93.0
29.1,90.1
6.1,90.1
2.1,90.1
2.6,88.3
89.2,93.0
74.9,88.7
95.7,87.8
29.5,38.5
61.5,98.8
62.9,48.7
24.8,99.1
31.6,97.7
30.9,97.8
42.4,97.8
50.8,91.0
90.0,93.1
81.1,93.1
79.8,91.6
27.7,88.7
27.2,88.3
27.1,88.8
1.2,88.9
90.6,95.9
34.9,97.1
95.6,87.7
34.9,5.2
63.9,99.1
83.3,99.1
62.2,31.5
21.2,46.8
23.1,87.3
11.5,97.7
14.5,97.1
73.8,97.9
18.9,97.9
17.8,97.9
22.3,97.9
8.7,97.9
8.5,97.9
1.2,88.9
90.7,97.1
75.5,97.3
95.5,79.1
96.2,38.5
63.2,33.8
63.6,93.0
29.0,88.4
57.0,88.6
98.4,95.6
31.9,95.6
88.3,97.7
17.9,97.9
34.4,97.8
10.8,98.0
10.7,98.1
21.2,98.1
41.5,98.1
1.6,84.6
90.5,97.4
69.3,97.3
95.1,4.0
95.5,5.3
96.5,35.5
86.9,93.2
98.0,88.6
98.2,86.5
27.1,5.5
98.7,3.3
16.8,49.0
9.5,86.7
15.9,87.4
12.9,94.1
13.0,95.7
18.0,97.1
46.7,97.1
1.5,73.5
93.6,88.0
71.5,84.2
89.7,19.4
50.2,5.3
43.5,5.4
28.8,44.7
97.1,93.2
19.4,93.3
98.7,90.0
16.7,5.7
17.6,89.2
15.8,5.6
18.2,3.4
17.3,3.4
15.5,3.4
26.2,89.1
27.1,89.1
1.8,73.7
93.7,87.9
54.9,97.1
32.6,88.2
49.8,6.2
64.9,44.9
23.9,44.7
97.9,85.6
98.6,92.4
98.6,92.4
48.8,92.3
22.3,93.0
16.0,93.1
18.9,93.2
31.0,93.2
30.0,93.2
18.3,93.3
18.2,93.4
1.7,87.3
93.9,88.0
83.0,86.1
47.0,88.3
49.5,6.2
39.9,44.4
24.5,44.1
97.9,44.1
98.5,96.3
20.6,96.7
17.7,97.1
23.2,96.9
35.8,96.9
21.2,97.1
15.1,97.3
23.5,97.9
24.7,98.0
23.3,98.0
1.8,86.5
93.8,86.8
57.2,98.1
47.8,98.1
49.3,6.7
33.9,44.7
0.1,43.8
0.1,44.6
98.5,97.4
3.7,97.0
18.7,94.8
24.0,97.3
25.8,97.1
22.7,97.3
23.3,97.4
22.2,97.4
9.5,97.8
17.6,98.9
