ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
80.4,97.5
85.7,98.2
79.5,99.2
78.0,93.8
69.8,92.0
71.1,92.7
94.6,92.7
5.9,92.9
5.9,92.9
8.7,92.9
8.6,92.9
8.6,92.9
5.9,92.9
5.9,92.9
5.9,92.9
5.9,92.9
88.5,92.9
8.9,92.9
88.4,96.3
78.7,98.2
80.9,96.3
75.3,96.7
82.5,94.9
83.3,95.3
83.7,95.3
96.8,95.3
96.8,95.3
96.9,95.3
97.3,95.3
97.3,95.3
9.5,95.3
9.5,95.3
9.5,95.3
95.4,95.3
95.4,95.3
95.4,95.3
79.1,94.4
93.1,96.1
70.6,96.5
83.5,71.6
88.2,94.9
87.1,94.9
86.4,95.7
84.7,95.7
50.1,95.9
82.5,95.9
76.3,95.9
83.9,95.9
96.8,95.9
80.0,95.9
78.2,95.9
78.3,95.9
92.1,95.9
75.0,95.9
62.1,96.7
77.0,95.1
78.5,95.5
88.3,96.5
87.7,98.8
87.3,96.1
49.9,96.1
87.7,96.4
50.2,95.4
91.9,95.4
93.0,95.4
91.0,95.8
91.6,95.3
82.6,95.3
50.2,95.3
92.8,95.7
82.7,95.7
97.0,95.7
82.6,96.3
94.2,95.1
91.9,69.5
93.3,70.0
88.6,88.0
88.0,96.0
87.2,96.8
86.5,96.8
92.4,97.3
92.2,97.3
91.9,97.3
94.7,97.3
85.6,95.9
85.5,95.9
89.4,95.9
89.8,95.9
91.5,95.9
94.3,95.9
89.6,96.4
49.7,93.9
78.0,94.9
69.0,80.3
65.5,92.4
91.3,96.9
82.9,83.5
87.9,81.5
96.4,81.5
92.7,81.5
91.7,81.5
92.8,96.8
96.6,80.4
80.2,80.4
82.9,2.5
89.2,2.5
48.7,2.5
58.8,2.5
93.7,96.1
52.0,96.1
88.7,94.4
91.9,94.8
94.7,94.6
96.6,88.7
91.7,97.8
75.9,97.4
92.4,96.1
89.0,96.2
96.5,96.2
96.5,96.2
56.5,80.4
0.3,80.4
51.3,80.4
84.1,80.4
21.6,80.4
0.3,80.4
71.2,95.2
29.6,94.6
67.9,97.4
30.7,95.1
93.0,90.4
96.0,90.5
94.5,94.3
97.1,88.8
97.4,82.0
97.4,96.6
95.7,96.6
0.2,96.6
0.2,96.6
16.0,96.6
0.3,96.6
0.1,90.4
45.5,90.4
0.2,90.4
72.9,96.3
90.4,95.2
95.1,97.4
57.9,64.7
28.4,80.1
94.6,89.2
94.7,90.8
94.3,90.1
96.7,89.5
97.0,96.4
97.2,96.4
0.2,98.8
0.2,98.8
0.1,98.8
0.1,98.8
0.1,98.8
38.0,98.8
0.3,98.8
84.9,95.9
35.7,96.2
69.0,97.4
95.2,91.9
95.9,83.1
94.5,88.5
94.7,68.0
94.7,90.1
60.4,87.7
1.4,87.6
1.4,96.4
0.2,96.4
0.1,96.4
0.1,98.8
0.1,98.8
0.1,98.8
0.1,98.8
0.1,98.8
81.0,97.1
75.6,95.0
95.1,98.0
94.5,92.5
95.7,87.7
96.0,80.8
94.4,78.8
1.5,71.9
43.8,73.3
95.7,86.8
94.8,90.3
0.2,96.7
0.2,96.7
0.1,96.7
0.1,98.8
0.1,98.8
0.1,98.8
0.1,98.8
63.5,97.0
89.5,33.7
87.6,98.0
69.3,92.4
94.1,87.1
95.8,90.6
95.9,48.7
96.2,71.1
94.8,80.1
93.4,98.7
3.4,80.3
61.8,96.1
52.5,68.2
0.2,70.7
0.1,68.5
0.1,84.1
0.1,96.8
0.1,99.2
91.1,97.0
88.9,96.6
28.4,95.2
95.2,90.2
94.8,85.6
95.8,72.2
0.6,12.0
95.9,78.0
15.5,93.0
93.8,88.2
93.4,90.0
93.5,88.4
0.2,90.2
0.2,90.2
0.2,90.2
1.7,90.2
0.1,73.5
0.1,73.2
86.8,97.0
46.0,94.7
84.9,95.4
94.3,90.4
94.9,74.5
88.2,80.6
94.3,87.1
90.7,94.4
94.9,69.8
95.2,92.6
2.4,93.9
73.1,95.7
36.9,95.7
26.8,88.0
52.5,93.8
0.2,93.8
4.1,93.8
0.8,94.0
80.5,96.7
89.7,95.9
26.8,95.4
94.3,91.0
94.7,77.3
83.8,88.6
90.5,96.6
94.3,95.0
0.6,94.5
0.6,95.8
93.2,95.8
72.1,93.7
73.0,93.7
81.7,96.7
79.4,96.7
21.0,99.0
28.5,95.8
26.8,97.1
93.5,96.6
86.9,95.2
94.9,91.1
94.6,78.1
2.1,97.8
94.9,97.8
87.4,98.2
87.3,98.2
90.8,98.1
0.9,98.9
0.6,93.0
0.6,99.0
79.7,88.4
93.1,96.2
93.1,96.2
94.1,99.0
70.1,82.1
0.3,97.4
93.7,96.7
87.2,89.7
94.7,91.2
94.5,82.2
94.9,97.8
94.6,97.8
89.5,18.3
91.0,98.4
94.5,98.5
35.6,98.7
41.0,98.9
0.6,99.0
25.5,99.1
95.3,99.2
95.3,92.5
96.1,99.4
88.1,87.6
92.8,87.6
71.7,95.4
23.3,90.6
94.1,92.2
90.6,97.9
39.7,98.0
40.3,97.1
55.7,92.1
66.7,96.0
60.5,98.1
91.2,98.7
79.4,98.8
88.7,98.8
89.2,99.0
87.6,99.2
88.6,99.4
96.6,98.6
96.6,98.6
76.9,99.3
77.3,95.0
69.8,94.0
94.1,92.1
94.9,97.9
92.2,98.8
92.4,95.7
50.2,18.3
50.8,96.9
71.6,97.2
83.1,97.1
83.7,98.1
84.6,99.0
86.1,99.0
86.9,99.2
78.3,99.3
81.5,99.3
88.8,99.3
89.5,99.3
